Zone,value,zone,planning_year,model,agg_zone,case,scenario,configuration,child_scenario
14,60190.38681796843,PJMD,2045,Switch,PJM,20-week-foresight-current-policy,current_policies,foresight,none
15,76267.39248275106,PJME,2045,Switch,PJM,20-week-foresight-current-policy,current_policies,foresight,none
16,55972.28903064404,PJMW,2045,Switch,PJM,20-week-foresight-current-policy,current_policies,foresight,none
17,28390.159655245177,RMRG,2045,Switch,WECC,20-week-foresight-current-policy,current_policies,foresight,none
18,3458.0387695878594,SPPC,2045,Switch,SPP,20-week-foresight-current-policy,current_policies,foresight,none
19,489.6425418356581,SPPN,2045,Switch,SPP,20-week-foresight-current-policy,current_policies,foresight,none
20,1.334221930515332,SPPS,2045,Switch,SPP,20-week-foresight-current-policy,current_policies,foresight,none
21,41701.65319381745,SRCA,2045,Switch,SOU,20-week-foresight-current-policy,current_policies,foresight,none
22,67930.70365723633,SRCE,2045,Switch,MISO,20-week-foresight-current-policy,current_policies,foresight,none
23,53416.97638736064,SRSE,2045,Switch,SOU,20-week-foresight-current-policy,current_policies,foresight,none
24,12382.834440348764,SRSG,2045,Switch,WECC,20-week-foresight-current-policy,current_policies,foresight,none
25,199656.7184375068,TRE,2045,Switch,TRE,20-week-foresight-current-policy,current_policies,foresight,none
26,1.5842801747554782,TREW,2045,Switch,TRE,20-week-foresight-current-policy,current_policies,foresight,none
1,48833.16343385179,BASN,2050,Switch,WECC,20-week-foresight-current-policy,current_policies,foresight,none
2,34625.079220357264,CANO,2050,Switch,CA,20-week-foresight-current-policy,current_policies,foresight,none
3,41981.148656444166,CASO,2050,Switch,CA,20-week-foresight-current-policy,current_policies,foresight,none
4,75052.67812056541,FRCC,2050,Switch,SOU,20-week-foresight-current-policy,current_policies,foresight,none
5,269519.8803341525,ISNE,2050,Switch,NE,20-week-foresight-current-policy,current_policies,foresight,none
6,41436.4094218216,MISC,2050,Switch,MISO,20-week-foresight-current-policy,current_policies,foresight,none
7,26759.495360978693,MISE,2050,Switch,MISO,20-week-foresight-current-policy,current_policies,foresight,none
8,2.9491621302862883,MISS,2050,Switch,MISO,20-week-foresight-current-policy,current_policies,foresight,none
9,126495.14912793036,MISW,2050,Switch,MISO,20-week-foresight-current-policy,current_policies,foresight,none
10,464568.3450575623,NWPP,2050,Switch,WECC,20-week-foresight-current-policy,current_policies,foresight,none
11,276452.72009121947,NYCW,2050,Switch,NE,20-week-foresight-current-policy,current_policies,foresight,none
12,2.984421226742488,NYUP,2050,Switch,NE,20-week-foresight-current-policy,current_policies,foresight,none
13,76466.68763368833,PJMC,2050,Switch,PJM,20-week-foresight-current-policy,current_policies,foresight,none
14,92476.78002730037,PJMD,2050,Switch,PJM,20-week-foresight-current-policy,current_policies,foresight,none
15,53607.75846145426,PJME,2050,Switch,PJM,20-week-foresight-current-policy,current_policies,foresight,none
16,74020.65879124518,PJMW,2050,Switch,PJM,20-week-foresight-current-policy,current_policies,foresight,none
17,47598.80949620471,RMRG,2050,Switch,WECC,20-week-foresight-current-policy,current_policies,foresight,none
18,47140.51359684611,SPPC,2050,Switch,SPP,20-week-foresight-current-policy,current_policies,foresight,none
19,26308.214780757233,SPPN,2050,Switch,SPP,20-week-foresight-current-policy,current_policies,foresight,none
20,4562.198785012411,SPPS,2050,Switch,SPP,20-week-foresight-current-policy,current_policies,foresight,none
21,65472.98104043648,SRCA,2050,Switch,SOU,20-week-foresight-current-policy,current_policies,foresight,none
22,78322.08588413552,SRCE,2050,Switch,MISO,20-week-foresight-current-policy,current_policies,foresight,none
23,56004.509865266955,SRSE,2050,Switch,SOU,20-week-foresight-current-policy,current_policies,foresight,none
24,18351.27037399244,SRSG,2050,Switch,WECC,20-week-foresight-current-policy,current_policies,foresight,none
25,439298.3352924402,TRE,2050,Switch,TRE,20-week-foresight-current-policy,current_policies,foresight,none
26,202.90356811608297,TREW,2050,Switch,TRE,20-week-foresight-current-policy,current_policies,foresight,none
1,4.128552353235759,BASN,2027,TEMOA,WECC,20-week-foresight-current-policy,current_policies,foresight,none
2,4.211536464356839,CANO,2027,TEMOA,CA,20-week-foresight-current-policy,current_policies,foresight,none
3,4.255738457863422,CASO,2027,TEMOA,CA,20-week-foresight-current-policy,current_policies,foresight,none
4,4.036111532626789,FRCC,2027,TEMOA,SOU,20-week-foresight-current-policy,current_policies,foresight,none
5,6571.681003625001,ISNE,2027,TEMOA,NE,20-week-foresight-current-policy,current_policies,foresight,none
6,4.075772712579885,MISC,2027,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
7,3.884462921250384,MISE,2027,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
8,3.9435132832824986,MISS,2027,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
9,4.050916116919496,MISW,2027,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
10,4.132322828023826,NWPP,2027,TEMOA,WECC,20-week-foresight-current-policy,current_policies,foresight,none
11,58011.895305107195,NYCW,2027,TEMOA,NE,20-week-foresight-current-policy,current_policies,foresight,none
12,4.290088736519501,NYUP,2027,TEMOA,NE,20-week-foresight-current-policy,current_policies,foresight,none
13,4.366529896793941,PJMC,2027,TEMOA,PJM,20-week-foresight-current-policy,current_policies,foresight,none
14,3.4606689492964113,PJMD,2027,TEMOA,PJM,20-week-foresight-current-policy,current_policies,foresight,none
15,4.170341382181911,PJME,2027,TEMOA,PJM,20-week-foresight-current-policy,current_policies,foresight,none
16,4.259186556231043,PJMW,2027,TEMOA,PJM,20-week-foresight-current-policy,current_policies,foresight,none
17,4.284279713024046,RMRG,2027,TEMOA,WECC,20-week-foresight-current-policy,current_policies,foresight,none
18,4.3263116381239834,SPPC,2027,TEMOA,SPP,20-week-foresight-current-policy,current_policies,foresight,none
19,4.304809766755763,SPPN,2027,TEMOA,SPP,20-week-foresight-current-policy,current_policies,foresight,none
20,4.396197426835361,SPPS,2027,TEMOA,SPP,20-week-foresight-current-policy,current_policies,foresight,none
21,4.178112678371569,SRCA,2027,TEMOA,SOU,20-week-foresight-current-policy,current_policies,foresight,none
22,4.138846576757292,SRCE,2027,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
23,4.518531047514225,SRSE,2027,TEMOA,SOU,20-week-foresight-current-policy,current_policies,foresight,none
24,4.146408686413039,SRSG,2027,TEMOA,WECC,20-week-foresight-current-policy,current_policies,foresight,none
25,4.4624680113623985,TRE,2027,TEMOA,TRE,20-week-foresight-current-policy,current_policies,foresight,none
26,4.331158579807077,TREW,2027,TEMOA,TRE,20-week-foresight-current-policy,current_policies,foresight,none
1,0.7458165869942696,BASN,2030,TEMOA,WECC,20-week-foresight-current-policy,current_policies,foresight,none
2,0.7476925528761705,CANO,2030,TEMOA,CA,20-week-foresight-current-policy,current_policies,foresight,none
3,0.7836591482897001,CASO,2030,TEMOA,CA,20-week-foresight-current-policy,current_policies,foresight,none
4,0.7761026839739504,FRCC,2030,TEMOA,SOU,20-week-foresight-current-policy,current_policies,foresight,none
5,74513.42782701884,ISNE,2030,TEMOA,NE,20-week-foresight-current-policy,current_policies,foresight,none
6,0.7622324246581439,MISC,2030,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
7,6056.156260978529,MISE,2030,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
8,0.7833480525464745,MISS,2030,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
9,9586.687660990156,MISW,2030,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
10,0.7370144669554202,NWPP,2030,TEMOA,WECC,20-week-foresight-current-policy,current_policies,foresight,none
11,9599.0115963386,NYCW,2030,TEMOA,NE,20-week-foresight-current-policy,current_policies,foresight,none
12,0.7787117904239873,NYUP,2030,TEMOA,NE,20-week-foresight-current-policy,current_policies,foresight,none
13,0.8026617546056722,PJMC,2030,TEMOA,PJM,20-week-foresight-current-policy,current_policies,foresight,none
14,0.7564995272877516,PJMD,2030,TEMOA,PJM,20-week-foresight-current-policy,current_policies,foresight,none
15,0.777261458039823,PJME,2030,TEMOA,PJM,20-week-foresight-current-policy,current_policies,foresight,none
16,0.7617414689335663,PJMW,2030,TEMOA,PJM,20-week-foresight-current-policy,current_policies,foresight,none
17,0.7762026071098335,RMRG,2030,TEMOA,WECC,20-week-foresight-current-policy,current_policies,foresight,none
18,0.7887681916586318,SPPC,2030,TEMOA,SPP,20-week-foresight-current-policy,current_policies,foresight,none
19,0.8018092869981268,SPPN,2030,TEMOA,SPP,20-week-foresight-current-policy,current_policies,foresight,none
20,0.8018698284377639,SPPS,2030,TEMOA,SPP,20-week-foresight-current-policy,current_policies,foresight,none
21,0.7501137483031314,SRCA,2030,TEMOA,SOU,20-week-foresight-current-policy,current_policies,foresight,none
22,0.7669571544480489,SRCE,2030,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
23,0.8174170437001678,SRSE,2030,TEMOA,SOU,20-week-foresight-current-policy,current_policies,foresight,none
24,0.7361243498347722,SRSG,2030,TEMOA,WECC,20-week-foresight-current-policy,current_policies,foresight,none
25,0.8342076949915286,TRE,2030,TEMOA,TRE,20-week-foresight-current-policy,current_policies,foresight,none
26,0.8238677800216633,TREW,2030,TEMOA,TRE,20-week-foresight-current-policy,current_policies,foresight,none
1,13740.392817001582,BASN,2035,TEMOA,WECC,20-week-foresight-current-policy,current_policies,foresight,none
2,1.3262701826059304,CANO,2035,TEMOA,CA,20-week-foresight-current-policy,current_policies,foresight,none
3,182647.1102071034,CASO,2035,TEMOA,CA,20-week-foresight-current-policy,current_policies,foresight,none
4,30351.904643962334,FRCC,2035,TEMOA,SOU,20-week-foresight-current-policy,current_policies,foresight,none
5,121588.91592142996,ISNE,2035,TEMOA,NE,20-week-foresight-current-policy,current_policies,foresight,none
6,72377.45680406212,MISC,2035,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
7,35565.68736904246,MISE,2035,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
8,3202.2872959190263,MISS,2035,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
9,296632.3958545338,MISW,2035,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
10,73137.58682342601,NWPP,2035,TEMOA,WECC,20-week-foresight-current-policy,current_policies,foresight,none
11,68504.5207787602,NYCW,2035,TEMOA,NE,20-week-foresight-current-policy,current_policies,foresight,none
12,1.392661020259577,NYUP,2035,TEMOA,NE,20-week-foresight-current-policy,current_policies,foresight,none
13,54065.155883617685,PJMC,2035,TEMOA,PJM,20-week-foresight-current-policy,current_policies,foresight,none
14,4222.5121524869965,PJMD,2035,TEMOA,PJM,20-week-foresight-current-policy,current_policies,foresight,none
15,19389.35806878869,PJME,2035,TEMOA,PJM,20-week-foresight-current-policy,current_policies,foresight,none
16,42405.40667161069,PJMW,2035,TEMOA,PJM,20-week-foresight-current-policy,current_policies,foresight,none
17,2201.863665459294,RMRG,2035,TEMOA,WECC,20-week-foresight-current-policy,current_policies,foresight,none
18,8918.656758355817,SPPC,2035,TEMOA,SPP,20-week-foresight-current-policy,current_policies,foresight,none
19,1.4943722382159998,SPPN,2035,TEMOA,SPP,20-week-foresight-current-policy,current_policies,foresight,none
20,3929.004535356452,SPPS,2035,TEMOA,SPP,20-week-foresight-current-policy,current_policies,foresight,none
21,1700.8703365811118,SRCA,2035,TEMOA,SOU,20-week-foresight-current-policy,current_policies,foresight,none
22,6277.905198176715,SRCE,2035,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
23,1.4257259110187317,SRSE,2035,TEMOA,SOU,20-week-foresight-current-policy,current_policies,foresight,none
24,57317.13346470338,SRSG,2035,TEMOA,WECC,20-week-foresight-current-policy,current_policies,foresight,none
25,236733.00564558076,TRE,2035,TEMOA,TRE,20-week-foresight-current-policy,current_policies,foresight,none
26,1.5988087595098786,TREW,2035,TEMOA,TRE,20-week-foresight-current-policy,current_policies,foresight,none
1,22678.75486482269,BASN,2040,TEMOA,WECC,20-week-foresight-current-policy,current_policies,foresight,none
2,0.7091876532742053,CANO,2040,TEMOA,CA,20-week-foresight-current-policy,current_policies,foresight,none
3,37533.7691615224,CASO,2040,TEMOA,CA,20-week-foresight-current-policy,current_policies,foresight,none
4,36029.25797133718,FRCC,2040,TEMOA,SOU,20-week-foresight-current-policy,current_policies,foresight,none
5,119087.0503631741,ISNE,2040,TEMOA,NE,20-week-foresight-current-policy,current_policies,foresight,none
6,15959.721362958968,MISC,2040,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
7,4847.219279173215,MISE,2040,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
8,0.6969953688901659,MISS,2040,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
9,98658.65402912397,MISW,2040,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
10,59624.52583253522,NWPP,2040,TEMOA,WECC,20-week-foresight-current-policy,current_policies,foresight,none
11,114967.0806495692,NYCW,2040,TEMOA,NE,20-week-foresight-current-policy,current_policies,foresight,none
12,0.7060101219936067,NYUP,2040,TEMOA,NE,20-week-foresight-current-policy,current_policies,foresight,none
13,0.7191093275278625,PJMC,2040,TEMOA,PJM,20-week-foresight-current-policy,current_policies,foresight,none
14,3193.0396625252765,PJMD,2040,TEMOA,PJM,20-week-foresight-current-policy,current_policies,foresight,none
15,73801.06128709382,PJME,2040,TEMOA,PJM,20-week-foresight-current-policy,current_policies,foresight,none
16,24219.637767352797,PJMW,2040,TEMOA,PJM,20-week-foresight-current-policy,current_policies,foresight,none
17,7533.648329639971,RMRG,2040,TEMOA,WECC,20-week-foresight-current-policy,current_policies,foresight,none
18,0.7060615982077297,SPPC,2040,TEMOA,SPP,20-week-foresight-current-policy,current_policies,foresight,none
19,0.7023163845622609,SPPN,2040,TEMOA,SPP,20-week-foresight-current-policy,current_policies,foresight,none
20,0.7011150423111706,SPPS,2040,TEMOA,SPP,20-week-foresight-current-policy,current_policies,foresight,none
21,1962.471565108694,SRCA,2040,TEMOA,SOU,20-week-foresight-current-policy,current_policies,foresight,none
22,704.664898997559,SRCE,2040,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
23,613.4128463227727,SRSE,2040,TEMOA,SOU,20-week-foresight-current-policy,current_policies,foresight,none
24,7398.811000452938,SRSG,2040,TEMOA,WECC,20-week-foresight-current-policy,current_policies,foresight,none
25,28922.87891533963,TRE,2040,TEMOA,TRE,20-week-foresight-current-policy,current_policies,foresight,none
26,0.69331328804598,TREW,2040,TEMOA,TRE,20-week-foresight-current-policy,current_policies,foresight,none
1,29110.35075103087,BASN,2045,TEMOA,WECC,20-week-foresight-current-policy,current_policies,foresight,none
2,1562.6667634936816,CANO,2045,TEMOA,CA,20-week-foresight-current-policy,current_policies,foresight,none
3,58445.283108296295,CASO,2045,TEMOA,CA,20-week-foresight-current-policy,current_policies,foresight,none
4,49812.40710985604,FRCC,2045,TEMOA,SOU,20-week-foresight-current-policy,current_policies,foresight,none
5,122404.39843497048,ISNE,2045,TEMOA,NE,20-week-foresight-current-policy,current_policies,foresight,none
6,36635.88258365945,MISC,2045,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
7,4683.0592462322775,MISE,2045,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
8,6883.904121227217,MISS,2045,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
9,50359.05437024809,MISW,2045,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
10,21859.31553043866,NWPP,2045,TEMOA,WECC,20-week-foresight-current-policy,current_policies,foresight,none
11,124419.52045103558,NYCW,2045,TEMOA,NE,20-week-foresight-current-policy,current_policies,foresight,none
12,1.3972196820147302,NYUP,2045,TEMOA,NE,20-week-foresight-current-policy,current_policies,foresight,none
13,1873.6573157327325,PJMC,2045,TEMOA,PJM,20-week-foresight-current-policy,current_policies,foresight,none
14,29255.270341565218,PJMD,2045,TEMOA,PJM,20-week-foresight-current-policy,current_policies,foresight,none
15,42949.054429368465,PJME,2045,TEMOA,PJM,20-week-foresight-current-policy,current_policies,foresight,none
16,6542.392820928919,PJMW,2045,TEMOA,PJM,20-week-foresight-current-policy,current_policies,foresight,none
17,45366.40505989986,RMRG,2045,TEMOA,WECC,20-week-foresight-current-policy,current_policies,foresight,none
18,24280.89848707358,SPPC,2045,TEMOA,SPP,20-week-foresight-current-policy,current_policies,foresight,none
19,4826.529332041196,SPPN,2045,TEMOA,SPP,20-week-foresight-current-policy,current_policies,foresight,none
20,18404.98801516827,SPPS,2045,TEMOA,SPP,20-week-foresight-current-policy,current_policies,foresight,none
21,54063.389694026424,SRCA,2045,TEMOA,SOU,20-week-foresight-current-policy,current_policies,foresight,none
22,65775.36192743981,SRCE,2045,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
23,30584.486577100743,SRSE,2045,TEMOA,SOU,20-week-foresight-current-policy,current_policies,foresight,none
24,47010.08485178152,SRSG,2045,TEMOA,WECC,20-week-foresight-current-policy,current_policies,foresight,none
25,85325.06939389327,TRE,2045,TEMOA,TRE,20-week-foresight-current-policy,current_policies,foresight,none
26,1.5003801971624866,TREW,2045,TEMOA,TRE,20-week-foresight-current-policy,current_policies,foresight,none
1,29999.014492971542,BASN,2050,TEMOA,WECC,20-week-foresight-current-policy,current_policies,foresight,none
2,10651.639647821208,CANO,2050,TEMOA,CA,20-week-foresight-current-policy,current_policies,foresight,none
3,85707.1167860006,CASO,2050,TEMOA,CA,20-week-foresight-current-policy,current_policies,foresight,none
4,46948.206607874505,FRCC,2050,TEMOA,SOU,20-week-foresight-current-policy,current_policies,foresight,none
5,124879.36024972177,ISNE,2050,TEMOA,NE,20-week-foresight-current-policy,current_policies,foresight,none
6,25294.124078086217,MISC,2050,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
7,13222.897142527849,MISE,2050,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
8,24290.588998356397,MISS,2050,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
9,61247.8872156698,MISW,2050,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
10,45207.4449600303,NWPP,2050,TEMOA,WECC,20-week-foresight-current-policy,current_policies,foresight,none
11,136799.4439534239,NYCW,2050,TEMOA,NE,20-week-foresight-current-policy,current_policies,foresight,none
12,3.9003841731115263,NYUP,2050,TEMOA,NE,20-week-foresight-current-policy,current_policies,foresight,none
13,1935.4133150951088,PJMC,2050,TEMOA,PJM,20-week-foresight-current-policy,current_policies,foresight,none
14,52647.18751029857,PJMD,2050,TEMOA,PJM,20-week-foresight-current-policy,current_policies,foresight,none
15,14544.060952294963,PJME,2050,TEMOA,PJM,20-week-foresight-current-policy,current_policies,foresight,none
16,8841.17241545902,PJMW,2050,TEMOA,PJM,20-week-foresight-current-policy,current_policies,foresight,none
17,52030.34118197072,RMRG,2050,TEMOA,WECC,20-week-foresight-current-policy,current_policies,foresight,none
18,57474.25500744206,SPPC,2050,TEMOA,SPP,20-week-foresight-current-policy,current_policies,foresight,none
19,10048.673831090122,SPPN,2050,TEMOA,SPP,20-week-foresight-current-policy,current_policies,foresight,none
20,33691.42299399122,SPPS,2050,TEMOA,SPP,20-week-foresight-current-policy,current_policies,foresight,none
21,57245.05336643519,SRCA,2050,TEMOA,SOU,20-week-foresight-current-policy,current_policies,foresight,none
22,104717.48917493454,SRCE,2050,TEMOA,MISO,20-week-foresight-current-policy,current_policies,foresight,none
23,51197.3869794195,SRSE,2050,TEMOA,SOU,20-week-foresight-current-policy,current_policies,foresight,none
24,39553.731704145546,SRSG,2050,TEMOA,WECC,20-week-foresight-current-policy,current_policies,foresight,none
25,69511.92401242332,TRE,2050,TEMOA,TRE,20-week-foresight-current-policy,current_policies,foresight,none
26,4.446459131480211,TREW,2050,TEMOA,TRE,20-week-foresight-current-policy,current_policies,foresight,none
1,3.191414329285393,BASN,2027,USENSYS,WECC,20-week-foresight-current-policy,current_policies,foresight,none
2,3.425485985795233,CANO,2027,USENSYS,CA,20-week-foresight-current-policy,current_policies,foresight,none
3,3.161930298923875,CASO,2027,USENSYS,CA,20-week-foresight-current-policy,current_policies,foresight,none
4,3.4678245703960635,FRCC,2027,USENSYS,SOU,20-week-foresight-current-policy,current_policies,foresight,none
5,2.617689034735295,ISNE,2027,USENSYS,NE,20-week-foresight-current-policy,current_policies,foresight,none
6,3.303532456480986,MISC,2027,USENSYS,MISO,20-week-foresight-current-policy,current_policies,foresight,none
7,3.175805986712021,MISE,2027,USENSYS,MISO,20-week-foresight-current-policy,current_policies,foresight,none
8,3.4374873252551263,MISS,2027,USENSYS,MISO,20-week-foresight-current-policy,current_policies,foresight,none
9,3.3250227820438703,MISW,2027,USENSYS,MISO,20-week-foresight-current-policy,current_policies,foresight,none
10,3.2963242111590745,NWPP,2027,USENSYS,WECC,20-week-foresight-current-policy,current_policies,foresight,none
11,8038.034331444817,NYCW,2027,USENSYS,NE,20-week-foresight-current-policy,current_policies,foresight,none
12,3.275579026504168,NYUP,2027,USENSYS,NE,20-week-foresight-current-policy,current_policies,foresight,none
13,3.331864784298782,PJMC,2027,USENSYS,PJM,20-week-foresight-current-policy,current_policies,foresight,none
14,3.1108151807812385,PJMD,2027,USENSYS,PJM,20-week-foresight-current-policy,current_policies,foresight,none
15,3.4930117813500647,PJME,2027,USENSYS,PJM,20-week-foresight-current-policy,current_policies,foresight,none
16,3.124118369468057,PJMW,2027,USENSYS,PJM,20-week-foresight-current-policy,current_policies,foresight,none
17,3.062240214691861,RMRG,2027,USENSYS,WECC,20-week-foresight-current-policy,current_policies,foresight,none
18,3.3655319541883446,SPPC,2027,USENSYS,SPP,20-week-foresight-current-policy,current_policies,foresight,none
19,3.3579935011637767,SPPN,2027,USENSYS,SPP,20-week-foresight-current-policy,current_policies,foresight,none
20,3.265963346995013,SPPS,2027,USENSYS,SPP,20-week-foresight-current-policy,current_policies,foresight,none
21,3.35362469817937,SRCA,2027,USENSYS,SOU,20-week-foresight-current-policy,current_policies,foresight,none
22,3.543886950709034,SRCE,2027,USENSYS,MISO,20-week-foresight-current-policy,current_policies,foresight,none
23,3.347779916003065,SRSE,2027,USENSYS,SOU,20-week-foresight-current-policy,current_policies,foresight,none
24,3.406701831790772,SRSG,2027,USENSYS,WECC,20-week-foresight-current-policy,current_policies,foresight,none
25,3.436825407422032,TRE,2027,USENSYS,TRE,20-week-foresight-current-policy,current_policies,foresight,none
26,3.595647394789701,TREW,2027,USENSYS,TRE,20-week-foresight-current-policy,current_policies,foresight,none
1,2.016691890688796,BASN,2030,USENSYS,WECC,20-week-foresight-current-policy,current_policies,foresight,none
2,2.060822529492917,CANO,2030,USENSYS,CA,20-week-foresight-current-policy,current_policies,foresight,none
3,2.1775056361034673,CASO,2030,USENSYS,CA,20-week-foresight-current-policy,current_policies,foresight,none
4,2.230100377438551,FRCC,2030,USENSYS,SOU,20-week-foresight-current-policy,current_policies,foresight,none
5,1.9340488668600984,ISNE,2030,USENSYS,NE,20-week-foresight-current-policy,current_policies,foresight,none
6,2.1063964572858733,MISC,2030,USENSYS,MISO,20-week-foresight-current-policy,current_policies,foresight,none
7,2.1556698063197124,MISE,2030,USENSYS,MISO,20-week-foresight-current-policy,current_policies,foresight,none
8,2.135382482796212,MISS,2030,USENSYS,MISO,20-week-foresight-current-policy,current_policies,foresight,none
9,2.24429187276056,MISW,2030,USENSYS,MISO,20-week-foresight-current-policy,current_policies,foresight,none
10,2.081613354759708,NWPP,2030,USENSYS,WECC,20-week-foresight-current-policy,current_policies,foresight,none
11,2.7238054973090313,NYCW,2030,USENSYS,NE,20-week-foresight-current-policy,current_policies,foresight,none
12,2.2968436542166835,NYUP,2030,USENSYS,NE,20-week-foresight-current-policy,current_policies,foresight,none
13,2.3442741866574752,PJMC,2030,USENSYS,PJM,20-week-foresight-current-policy,current_policies,foresight,none
14,2.000033975106611,PJMD,2030,USENSYS,PJM,20-week-foresight-current-policy,current_policies,foresight,none
15,2.0412930860987415,PJME,2030,USENSYS,PJM,20-week-foresight-current-policy,current_policies,foresight,none
16,2.1996283169568396,PJMW,2030,USENSYS,PJM,20-week-foresight-current-policy,current_policies,foresight,none
17,2.258149354067171,RMRG,2030,USENSYS,WECC,20-week-foresight-current-policy,current_policies,foresight,none
18,2.32424958553813,SPPC,2030,USENSYS,SPP,20-week-foresight-current-policy,current_policies,foresight,none
19,2.361672207653563,SPPN,2030,USENSYS,SPP,20-week-foresight-current-policy,current_policies,foresight,none
20,2.3436731449287564,SPPS,2030,USENSYS,SPP,20-week-foresight-current-policy,current_policies,foresight,none
21,2.0521228669984724,SRCA,2030,USENSYS,SOU,20-week-foresight-current-policy,current_policies,foresight,none
22,2.12186183188933,SRCE,2030,USENSYS,MISO,20-week-foresight-current-policy,current_policies,foresight,none
23,2.4274602695201972,SRSE,2030,USENSYS,SOU,20-week-foresight-current-policy,current_policies,foresight,none
24,2.052384805253223,SRSG,2030,USENSYS,WECC,20-week-foresight-current-policy,current_policies,foresight,none
25,2.448056119198983,TRE,2030,USENSYS,TRE,20-week-foresight-current-policy,current_policies,foresight,none
26,2.3299472498129257,TREW,2030,USENSYS,TRE,20-week-foresight-current-policy,current_policies,foresight,none
1,3537.9553673502487,BASN,2035,USENSYS,WECC,20-week-foresight-current-policy,current_policies,foresight,none
2,1.3502498809605874,CANO,2035,USENSYS,CA,20-week-foresight-current-policy,current_policies,foresight,none
3,24808.321317400692,CASO,2035,USENSYS,CA,20-week-foresight-current-policy,current_policies,foresight,none
4,1.322621317041084,FRCC,2035,USENSYS,SOU,20-week-foresight-current-policy,current_policies,foresight,none
5,1.444083090248489,ISNE,2035,USENSYS,NE,20-week-foresight-current-policy,current_policies,foresight,none
6,1.48140797546692,MISC,2035,USENSYS,MISO,20-week-foresight-current-policy,current_policies,foresight,none
7,1.3510660396705318,MISE,2035,USENSYS,MISO,20-week-foresight-current-policy,current_policies,foresight,none
8,1.3544375854732038,MISS,2035,USENSYS,MISO,20-week-foresight-current-policy,current_policies,foresight,none
9,23104.40773055904,MISW,2035,USENSYS,MISO,20-week-foresight-current-policy,current_policies,foresight,none
10,45354.67864431816,NWPP,2035,USENSYS,WECC,20-week-foresight-current-policy,current_policies,foresight,none
11,419.87865392374056,NYCW,2035,USENSYS,NE,20-week-foresight-current-policy,current_policies,foresight,none
12,1.3594045917868187,NYUP,2035,USENSYS,NE,20-week-foresight-current-policy,current_policies,foresight,none
13,1.387040314841356,PJMC,2035,USENSYS,PJM,20-week-foresight-current-policy,current_policies,foresight,none
14,1.4288402032708083,PJMD,2035,USENSYS,PJM,20-week-foresight-current-policy,current_policies,foresight,none
15,2.160310144500565,PJME,2035,USENSYS,PJM,20-week-foresight-current-policy,current_policies,foresight,none
16,1.581403826838681,PJMW,2035,USENSYS,PJM,20-week-foresight-current-policy,current_policies,foresight,none
17,192.3275593420978,RMRG,2035,USENSYS,WECC,20-week-foresight-current-policy,current_policies,foresight,none
18,1.3577209577051947,SPPC,2035,USENSYS,SPP,20-week-foresight-current-policy,current_policies,foresight,none
19,1.291782190698385,SPPN,2035,USENSYS,SPP,20-week-foresight-current-policy,current_policies,foresight,none
20,1.4260703180424468,SPPS,2035,USENSYS,SPP,20-week-foresight-current-policy,current_policies,foresight,none
21,1.4437949756291435,SRCA,2035,USENSYS,SOU,20-week-foresight-current-policy,current_policies,foresight,none
22,1.4508880775610606,SRCE,2035,USENSYS,MISO,20-week-foresight-current-policy,current_policies,foresight,none
23,1.5446264328963046,SRSE,2035,USENSYS,SOU,20-week-foresight-current-policy,current_policies,foresight,none
24,8648.745595493012,SRSG,2035,USENSYS,WECC,20-week-foresight-current-policy,current_policies,foresight,none
