region,marginal_price,total_demand,planning_year,model,case,scenario,configuration,child_scenario
MISS,26.2,223677305.0,2035,GenX,20-week-myopic-current-policy,current_policies,20-week,none
MISW,45.5,294141188.0,2035,GenX,20-week-myopic-current-policy,current_policies,20-week,none
NWPP,53.4,260888430.0,2035,GenX,20-week-myopic-current-policy,current_policies,20-week,none
NYCW,78.3,97972883.0,2035,GenX,20-week-myopic-current-policy,current_policies,20-week,none
NYUP,46.2,85901025.0,2035,GenX,20-week-myopic-current-policy,current_policies,20-week,none
PJMC,42.3,142659266.0,2035,GenX,20-week-myopic-current-policy,current_policies,20-week,none
PJMD,38.6,134294097.0,2035,GenX,20-week-myopic-current-policy,current_policies,20-week,none
PJME,51.3,361596414.0,2035,GenX,20-week-myopic-current-policy,current_policies,20-week,none
PJMW,37.6,381430632.0,2035,GenX,20-week-myopic-current-policy,current_policies,20-week,none
RMRG,23.7,129535560.0,2035,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SPPC,23.0,101870818.0,2035,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SPPN,22.4,67540119.0,2035,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SPPS,21.2,162787259.0,2035,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SRCA,31.8,263347390.0,2035,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SRCE,33.3,264512199.0,2035,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SRSE,29.8,303257618.0,2035,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SRSG,34.4,183293864.0,2035,GenX,20-week-myopic-current-policy,current_policies,20-week,none
TRE,28.8,515960435.0,2035,GenX,20-week-myopic-current-policy,current_policies,20-week,none
TREW,21.3,24676479.0,2035,GenX,20-week-myopic-current-policy,current_policies,20-week,none
BASN,70.8,177158138.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
CASO,77.6,158791938.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
CANO,84.2,245898072.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
FRCC,71.1,334048179.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
ISNE,101.0,210413923.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
MISC,49.2,264171318.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
MISE,56.5,137137308.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
MISS,35.3,242486982.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
MISW,58.4,324181570.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
NWPP,139.6,300529644.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
NYCW,93.0,106442119.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
NYUP,55.0,92400602.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
PJMC,56.3,152682741.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
PJMD,57.6,145712440.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
PJME,65.5,389826566.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
PJMW,57.2,412215498.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
RMRG,40.4,150676430.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SPPC,34.5,108907378.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SPPN,34.0,74985567.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SPPS,30.5,177543457.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SRCA,51.5,287884867.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SRCE,50.7,285639456.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SRSE,39.9,333542368.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SRSG,54.5,204888767.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
TRE,53.3,555402906.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
TREW,41.7,26667903.0,2040,GenX,20-week-myopic-current-policy,current_policies,20-week,none
BASN,74.4,205854891.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
CASO,72.7,185445572.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
CANO,79.0,287331528.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
FRCC,83.0,373487472.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
ISNE,106.2,228967778.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
MISC,52.2,296003389.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
MISE,57.2,149857318.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
MISS,48.6,273572998.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
MISW,63.3,360803886.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
NWPP,102.8,342473432.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
NYCW,95.6,116580170.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
NYUP,47.0,100244191.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
PJMC,60.9,165669492.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
PJMD,68.1,160553816.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
PJME,72.4,428793884.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
PJMW,57.5,452703049.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
RMRG,59.4,173002995.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SPPC,51.7,122568997.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SPPN,51.4,85125345.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SPPS,45.4,202777705.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SRCA,55.2,320053848.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SRCE,56.6,318246408.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SRSE,55.5,375702387.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SRSG,68.3,237915030.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
TRE,59.1,617229009.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
TREW,49.7,29860335.0,2045,GenX,20-week-myopic-current-policy,current_policies,20-week,none
BASN,79.8,223174656.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
CASO,75.7,199559149.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
CANO,83.5,309235468.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
FRCC,86.9,398150391.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
ISNE,79.0,233966756.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
MISC,57.3,302266317.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
MISE,66.9,154617099.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
MISS,59.5,285422687.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
MISW,68.8,372086880.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
NWPP,101.3,372645986.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
NYCW,83.7,120232798.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
NYUP,41.8,103480882.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
PJMC,68.4,168907776.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
PJMD,69.6,168177932.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
PJME,67.4,442681870.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
PJMW,60.1,466199508.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
RMRG,69.1,188991709.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SPPC,62.3,124929928.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SPPN,62.5,88318595.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SPPS,56.9,210273247.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SRCA,57.3,340830683.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SRCE,62.0,332833523.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SRSE,67.0,398994725.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
SRSG,73.9,258600147.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
TRE,82.8,648762932.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
TREW,72.3,31419683.0,2050,GenX,20-week-myopic-current-policy,current_policies,20-week,none
BASN,29.0,104415840.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
CASO,32.4,106247405.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
CANO,32.8,164112380.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
FRCC,30.2,254835658.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
ISNE,30.6,132079030.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
MISC,24.8,186790489.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
MISE,28.0,102056388.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
MISS,25.7,175440371.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
MISW,23.2,225553160.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
NWPP,30.1,195981047.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
NYCW,45.9,76993625.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
NYUP,18.6,70257166.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
PJMC,24.6,118765758.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
PJMD,27.4,110841999.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
PJME,24.2,289082184.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
PJMW,24.7,310165370.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
RMRG,21.8,88883482.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SPPC,21.3,78239307.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SPPN,20.2,49626459.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SPPS,21.1,122178131.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SRCA,26.8,218636717.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SRCE,26.2,214888614.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SRSE,28.9,242597067.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SRSG,30.2,137828950.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
TRE,22.1,426645124.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
TREW,20.2,19988250.0,2027,Switch,20-week-myopic-current-policy,current_policies,20-week,none
BASN,28.7,117622650.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
CASO,33.1,115510879.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
CANO,32.8,178550343.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
FRCC,30.4,263664150.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
ISNE,42.0,149354094.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
MISC,26.5,200796305.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
MISE,30.4,108618551.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
MISS,27.1,185407544.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
MISW,24.5,244560055.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
NWPP,30.4,213747716.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
NYCW,38.7,83015898.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
NYUP,24.2,74762455.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
PJMC,26.5,125041636.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
PJMD,29.0,116835353.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
PJME,25.6,308414943.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
PJMW,26.8,328889729.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
RMRG,22.1,100288099.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SPPC,21.8,83557695.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SPPN,21.0,54220969.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SPPS,21.3,131322851.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SRCA,27.8,228687588.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SRCE,27.5,225061849.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SRSE,30.1,255962582.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SRSG,29.4,147664933.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
TRE,23.3,442846698.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
TREW,20.6,20819394.0,2030,Switch,20-week-myopic-current-policy,current_policies,20-week,none
BASN,43.8,154373402.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
CASO,32.6,141559023.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
CANO,49.9,219102255.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
FRCC,33.8,305390926.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
ISNE,90.2,185912448.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
MISC,35.6,243790194.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
MISE,43.3,126030936.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
MISS,27.4,223677305.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
MISW,50.1,294141188.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
NWPP,82.4,260888430.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
NYCW,62.8,97972883.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
NYUP,43.5,85901025.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
PJMC,44.1,142659266.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
PJMD,39.3,134294097.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
PJME,50.8,361596414.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
PJMW,38.6,381430632.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
RMRG,29.7,129535560.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SPPC,26.5,101870818.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SPPN,27.3,67540119.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SPPS,22.6,162787259.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SRCA,32.3,263347390.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SRCE,34.4,264512199.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SRSE,30.3,303257618.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SRSG,44.2,183293864.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
TRE,42.7,515960435.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
TREW,38.4,24676479.0,2035,Switch,20-week-myopic-current-policy,current_policies,20-week,none
BASN,96.4,177158138.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
CASO,116.9,158791938.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
CANO,118.2,245898072.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
FRCC,73.1,334048179.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
ISNE,105.7,210413923.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
MISC,52.5,264171318.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
MISE,58.7,137137308.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
MISS,38.4,242486982.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
MISW,59.3,324181570.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
NWPP,189.9,300529644.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
NYCW,82.0,106442119.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
NYUP,63.1,92400602.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
PJMC,56.1,152682741.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
PJMD,61.8,145712440.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
PJME,71.1,389826566.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
PJMW,59.7,412215498.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
RMRG,55.8,150676430.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SPPC,42.4,108907378.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SPPN,42.2,74985567.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SPPS,35.2,177543457.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SRCA,55.0,287884867.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SRCE,53.1,285639456.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SRSE,45.7,333542368.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SRSG,76.7,204888767.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
TRE,77.3,555402906.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
TREW,66.2,26667903.0,2040,Switch,20-week-myopic-current-policy,current_policies,20-week,none
BASN,85.9,205854891.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
CASO,107.6,185445572.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
CANO,100.0,287331528.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
FRCC,74.7,373487472.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
ISNE,100.4,228967778.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
MISC,51.9,296003389.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
MISE,61.4,149857318.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
MISS,70.2,273572998.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
MISW,62.1,360803886.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
NWPP,142.7,342473432.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
NYCW,85.2,116580170.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
NYUP,67.8,100244191.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
PJMC,59.6,165669492.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
PJMD,70.7,160553816.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
PJME,75.0,428793884.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
PJMW,63.0,452703049.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
RMRG,77.9,173002995.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SPPC,67.7,122568997.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SPPN,66.9,85125345.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SPPS,66.3,202777705.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SRCA,57.4,320053848.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SRCE,58.3,318246408.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SRSE,59.7,375702387.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SRSG,82.4,237915030.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
TRE,88.7,617229009.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
TREW,82.8,29860335.0,2045,Switch,20-week-myopic-current-policy,current_policies,20-week,none
BASN,87.5,223174656.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
CASO,93.2,199559149.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
CANO,98.3,309235468.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
FRCC,76.0,398150391.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
ISNE,83.5,233966756.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
MISC,57.9,302266317.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
MISE,75.7,154617099.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
MISS,78.0,285422687.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
MISW,71.2,372086880.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
NWPP,133.7,372645986.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
NYCW,86.6,120232798.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
NYUP,53.3,103480882.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
PJMC,70.1,168907776.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
PJMD,76.9,168177932.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
PJME,76.9,442681870.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
PJMW,66.0,466199508.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
RMRG,81.7,188991709.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SPPC,79.4,124929928.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SPPN,74.4,88318595.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SPPS,79.7,210273247.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SRCA,62.0,340830683.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SRCE,68.0,332833523.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SRSE,76.8,398994725.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
SRSG,76.9,258600147.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
TRE,122.9,648762932.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
TREW,119.0,31419683.0,2050,Switch,20-week-myopic-current-policy,current_policies,20-week,none
BASN,28.7,104415840.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
CASO,31.9,106247405.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
CANO,32.0,164112380.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
FRCC,30.3,254835658.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
ISNE,30.7,132079030.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
MISC,24.7,186790489.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
MISE,28.0,102056388.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
MISS,26.0,175440371.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
MISW,23.5,225553160.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
NWPP,28.8,195981047.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
NYCW,112.9,76993625.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
NYUP,12.3,70257166.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
PJMC,24.7,118765758.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
PJMD,28.2,110841999.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
PJME,24.6,289082184.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
PJMW,24.9,310165370.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
RMRG,20.3,88883482.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
SPPC,21.5,78239307.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
SPPN,22.0,49626459.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
SPPS,21.1,122178131.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
SRCA,27.1,218636717.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
SRCE,26.7,214888614.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
SRSE,29.1,242597067.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
SRSG,29.5,137828950.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
TRE,23.7,426645124.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
TREW,21.1,19988250.0,2027,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
BASN,27.7,117622650.0,2030,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
CASO,31.5,115510879.0,2030,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
CANO,32.0,178550343.0,2030,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
FRCC,30.5,263664150.0,2030,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
ISNE,55.8,149354094.0,2030,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
MISC,25.6,200796305.0,2030,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
MISE,30.0,108618551.0,2030,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
MISS,27.5,185407544.0,2030,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
MISW,27.0,244560055.0,2030,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
NWPP,28.3,213747716.0,2030,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
NYCW,60.4,83015898.0,2030,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
NYUP,17.5,74762455.0,2030,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
PJMC,26.0,125041636.0,2030,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
PJMD,29.9,116835353.0,2030,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
PJME,26.2,308414943.0,2030,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
PJMW,27.0,328889729.0,2030,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
RMRG,20.1,100288099.0,2030,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
SPPC,21.9,83557695.0,2030,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
SPPN,22.1,54220969.0,2030,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
SPPS,21.4,131322851.0,2030,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
SRCA,28.3,228687588.0,2030,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
SRCE,27.8,225061849.0,2030,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
SRSE,30.1,255962582.0,2030,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
SRSG,28.2,147664933.0,2030,TEMOA,20-week-myopic-current-policy,current_policies,20-week,none
