model,zone,planning_year,case,unit,value,agg_zone,scenario,configuration,child_scenario
GenX_ITC,NYUP,2035,20-week-myopic-current-policy,tons,8587300.0,NE,current_policies,20-week,none
GenX_ITC,PJMC,2035,20-week-myopic-current-policy,tons,17885500.0,PJM,current_policies,20-week,none
GenX_ITC,PJMD,2035,20-week-myopic-current-policy,tons,7097940.0,PJM,current_policies,20-week,none
GenX_ITC,PJME,2035,20-week-myopic-current-policy,tons,83766500.0,PJM,current_policies,20-week,none
GenX_ITC,PJMW,2035,20-week-myopic-current-policy,tons,152678000.0,PJM,current_policies,20-week,none
GenX_ITC,RMRG,2035,20-week-myopic-current-policy,tons,41364700.0,WECC,current_policies,20-week,none
GenX_ITC,SPPC,2035,20-week-myopic-current-policy,tons,42004700.0,SPP,current_policies,20-week,none
GenX_ITC,SPPN,2035,20-week-myopic-current-policy,tons,28192700.0,SPP,current_policies,20-week,none
GenX_ITC,SPPS,2035,20-week-myopic-current-policy,tons,44692600.0,SPP,current_policies,20-week,none
GenX_ITC,SRCA,2035,20-week-myopic-current-policy,tons,70946500.0,SOU,current_policies,20-week,none
GenX_ITC,SRCE,2035,20-week-myopic-current-policy,tons,56904500.0,MISO,current_policies,20-week,none
GenX_ITC,SRSE,2035,20-week-myopic-current-policy,tons,97106600.0,SOU,current_policies,20-week,none
GenX_ITC,SRSG,2035,20-week-myopic-current-policy,tons,19919700.0,WECC,current_policies,20-week,none
GenX_ITC,TRE,2035,20-week-myopic-current-policy,tons,105456000.0,TRE,current_policies,20-week,none
GenX_ITC,TREW,2035,20-week-myopic-current-policy,tons,5303440.0,TRE,current_policies,20-week,none
GenX_ITC,BASN,2040,20-week-myopic-current-policy,tons,24752600.0,WECC,current_policies,20-week,none
GenX_ITC,CANO,2040,20-week-myopic-current-policy,tons,17907900.0,CA,current_policies,20-week,none
GenX_ITC,CASO,2040,20-week-myopic-current-policy,tons,23721900.0,CA,current_policies,20-week,none
GenX_ITC,FRCC,2040,20-week-myopic-current-policy,tons,73453100.0,SOU,current_policies,20-week,none
GenX_ITC,ISNE,2040,20-week-myopic-current-policy,tons,18093700.0,NE,current_policies,20-week,none
GenX_ITC,MISC,2040,20-week-myopic-current-policy,tons,57721500.0,MISO,current_policies,20-week,none
GenX_ITC,MISE,2040,20-week-myopic-current-policy,tons,19906400.0,MISO,current_policies,20-week,none
GenX_ITC,MISS,2040,20-week-myopic-current-policy,tons,73528100.0,MISO,current_policies,20-week,none
GenX_ITC,MISW,2040,20-week-myopic-current-policy,tons,72845200.0,MISO,current_policies,20-week,none
GenX_ITC,NWPP,2040,20-week-myopic-current-policy,tons,17908400.0,WECC,current_policies,20-week,none
GenX_ITC,NYCW,2040,20-week-myopic-current-policy,tons,6029510.0,NE,current_policies,20-week,none
GenX_ITC,NYUP,2040,20-week-myopic-current-policy,tons,7053040.0,NE,current_policies,20-week,none
GenX_ITC,PJMC,2040,20-week-myopic-current-policy,tons,9812710.0,PJM,current_policies,20-week,none
GenX_ITC,PJMD,2040,20-week-myopic-current-policy,tons,7768500.0,PJM,current_policies,20-week,none
GenX_ITC,PJME,2040,20-week-myopic-current-policy,tons,70752300.0,PJM,current_policies,20-week,none
GenX_ITC,PJMW,2040,20-week-myopic-current-policy,tons,88362000.0,PJM,current_policies,20-week,none
GenX_ITC,RMRG,2040,20-week-myopic-current-policy,tons,23786100.0,WECC,current_policies,20-week,none
GenX_ITC,SPPC,2040,20-week-myopic-current-policy,tons,32370100.0,SPP,current_policies,20-week,none
GenX_ITC,SPPN,2040,20-week-myopic-current-policy,tons,24176800.0,SPP,current_policies,20-week,none
GenX_ITC,SPPS,2040,20-week-myopic-current-policy,tons,34254900.0,SPP,current_policies,20-week,none
GenX_ITC,SRCA,2040,20-week-myopic-current-policy,tons,44158300.0,SOU,current_policies,20-week,none
GenX_ITC,SRCE,2040,20-week-myopic-current-policy,tons,41623300.0,MISO,current_policies,20-week,none
GenX_ITC,SRSE,2040,20-week-myopic-current-policy,tons,66750800.0,SOU,current_policies,20-week,none
GenX_ITC,SRSG,2040,20-week-myopic-current-policy,tons,17661400.0,WECC,current_policies,20-week,none
GenX_ITC,TRE,2040,20-week-myopic-current-policy,tons,99542600.0,TRE,current_policies,20-week,none
GenX_ITC,TREW,2040,20-week-myopic-current-policy,tons,4859200.0,TRE,current_policies,20-week,none
GenX_ITC,BASN,2045,20-week-myopic-current-policy,tons,30356400.0,WECC,current_policies,20-week,none
GenX_ITC,CANO,2045,20-week-myopic-current-policy,tons,21395600.0,CA,current_policies,20-week,none
GenX_ITC,CASO,2045,20-week-myopic-current-policy,tons,41444300.0,CA,current_policies,20-week,none
GenX_ITC,FRCC,2045,20-week-myopic-current-policy,tons,84001600.0,SOU,current_policies,20-week,none
GenX_ITC,ISNE,2045,20-week-myopic-current-policy,tons,20568400.0,NE,current_policies,20-week,none
GenX_ITC,MISC,2045,20-week-myopic-current-policy,tons,67679900.0,MISO,current_policies,20-week,none
GenX_ITC,MISE,2045,20-week-myopic-current-policy,tons,24645900.0,MISO,current_policies,20-week,none
GenX_ITC,MISS,2045,20-week-myopic-current-policy,tons,76977100.0,MISO,current_policies,20-week,none
GenX_ITC,MISW,2045,20-week-myopic-current-policy,tons,80897500.0,MISO,current_policies,20-week,none
GenX_ITC,NWPP,2045,20-week-myopic-current-policy,tons,38220700.0,WECC,current_policies,20-week,none
GenX_ITC,NYCW,2045,20-week-myopic-current-policy,tons,9672160.0,NE,current_policies,20-week,none
GenX_ITC,NYUP,2045,20-week-myopic-current-policy,tons,6113960.0,NE,current_policies,20-week,none
GenX_ITC,PJMC,2045,20-week-myopic-current-policy,tons,8732540.0,PJM,current_policies,20-week,none
GenX_ITC,PJMD,2045,20-week-myopic-current-policy,tons,4770030.0,PJM,current_policies,20-week,none
GenX_ITC,PJME,2045,20-week-myopic-current-policy,tons,75250900.0,PJM,current_policies,20-week,none
GenX_ITC,PJMW,2045,20-week-myopic-current-policy,tons,96727200.0,PJM,current_policies,20-week,none
GenX_ITC,RMRG,2045,20-week-myopic-current-policy,tons,32312400.0,WECC,current_policies,20-week,none
GenX_ITC,SPPC,2045,20-week-myopic-current-policy,tons,23407000.0,SPP,current_policies,20-week,none
GenX_ITC,SPPN,2045,20-week-myopic-current-policy,tons,21753000.0,SPP,current_policies,20-week,none
GenX_ITC,SPPS,2045,20-week-myopic-current-policy,tons,29550800.0,SPP,current_policies,20-week,none
GenX_ITC,SRCA,2045,20-week-myopic-current-policy,tons,46983600.0,SOU,current_policies,20-week,none
GenX_ITC,SRCE,2045,20-week-myopic-current-policy,tons,48902800.0,MISO,current_policies,20-week,none
GenX_ITC,SRSE,2045,20-week-myopic-current-policy,tons,75239800.0,SOU,current_policies,20-week,none
GenX_ITC,SRSG,2045,20-week-myopic-current-policy,tons,26107600.0,WECC,current_policies,20-week,none
GenX_ITC,TRE,2045,20-week-myopic-current-policy,tons,103392000.0,TRE,current_policies,20-week,none
GenX_ITC,TREW,2045,20-week-myopic-current-policy,tons,4703450.0,TRE,current_policies,20-week,none
GenX_ITC,BASN,2050,20-week-myopic-current-policy,tons,31600400.0,WECC,current_policies,20-week,none
GenX_ITC,CANO,2050,20-week-myopic-current-policy,tons,22274400.0,CA,current_policies,20-week,none
GenX_ITC,CASO,2050,20-week-myopic-current-policy,tons,44101900.0,CA,current_policies,20-week,none
GenX_ITC,FRCC,2050,20-week-myopic-current-policy,tons,75345000.0,SOU,current_policies,20-week,none
GenX_ITC,ISNE,2050,20-week-myopic-current-policy,tons,17514700.0,NE,current_policies,20-week,none
GenX_ITC,MISC,2050,20-week-myopic-current-policy,tons,71947400.0,MISO,current_policies,20-week,none
GenX_ITC,MISE,2050,20-week-myopic-current-policy,tons,27712200.0,MISO,current_policies,20-week,none
GenX_ITC,MISS,2050,20-week-myopic-current-policy,tons,51145700.0,MISO,current_policies,20-week,none
GenX_ITC,MISW,2050,20-week-myopic-current-policy,tons,85262100.0,MISO,current_policies,20-week,none
GenX_ITC,NWPP,2050,20-week-myopic-current-policy,tons,42020700.0,WECC,current_policies,20-week,none
GenX_ITC,NYCW,2050,20-week-myopic-current-policy,tons,9703050.0,NE,current_policies,20-week,none
GenX_ITC,NYUP,2050,20-week-myopic-current-policy,tons,6565580.0,NE,current_policies,20-week,none
GenX_ITC,PJMC,2050,20-week-myopic-current-policy,tons,6581030.0,PJM,current_policies,20-week,none
GenX_ITC,PJMD,2050,20-week-myopic-current-policy,tons,2823320.0,PJM,current_policies,20-week,none
GenX_ITC,PJME,2050,20-week-myopic-current-policy,tons,79761600.0,PJM,current_policies,20-week,none
GenX_ITC,PJMW,2050,20-week-myopic-current-policy,tons,96476700.0,PJM,current_policies,20-week,none
GenX_ITC,RMRG,2050,20-week-myopic-current-policy,tons,19513900.0,WECC,current_policies,20-week,none
GenX_ITC,SPPC,2050,20-week-myopic-current-policy,tons,16155500.0,SPP,current_policies,20-week,none
GenX_ITC,SPPN,2050,20-week-myopic-current-policy,tons,15059300.0,SPP,current_policies,20-week,none
GenX_ITC,SPPS,2050,20-week-myopic-current-policy,tons,22005200.0,SPP,current_policies,20-week,none
GenX_ITC,SRCA,2050,20-week-myopic-current-policy,tons,45615100.0,SOU,current_policies,20-week,none
GenX_ITC,SRCE,2050,20-week-myopic-current-policy,tons,46005700.0,MISO,current_policies,20-week,none
GenX_ITC,SRSE,2050,20-week-myopic-current-policy,tons,70068200.0,SOU,current_policies,20-week,none
GenX_ITC,SRSG,2050,20-week-myopic-current-policy,tons,28140400.0,WECC,current_policies,20-week,none
GenX_ITC,TRE,2050,20-week-myopic-current-policy,tons,114496000.0,TRE,current_policies,20-week,none
GenX_ITC,TREW,2050,20-week-myopic-current-policy,tons,4026820.0,TRE,current_policies,20-week,none
Switch,BASN,2027,20-week-myopic-current-policy,kg,31932393.077,WECC,current_policies,20-week,none
Switch,CANO,2027,20-week-myopic-current-policy,kg,15953099.659,CA,current_policies,20-week,none
Switch,CASO,2027,20-week-myopic-current-policy,kg,15399403.931,CA,current_policies,20-week,none
Switch,FRCC,2027,20-week-myopic-current-policy,kg,86675498.99,SOU,current_policies,20-week,none
Switch,ISNE,2027,20-week-myopic-current-policy,kg,16829601.559,NE,current_policies,20-week,none
Switch,MISC,2027,20-week-myopic-current-policy,kg,99845948.66,MISO,current_policies,20-week,none
Switch,MISE,2027,20-week-myopic-current-policy,kg,48916854.541,MISO,current_policies,20-week,none
Switch,MISS,2027,20-week-myopic-current-policy,kg,77888342.511,MISO,current_policies,20-week,none
Switch,MISW,2027,20-week-myopic-current-policy,kg,75976542.443,MISO,current_policies,20-week,none
Switch,NWPP,2027,20-week-myopic-current-policy,kg,18150970.943,WECC,current_policies,20-week,none
Switch,NYCW,2027,20-week-myopic-current-policy,kg,9592106.538,NE,current_policies,20-week,none
Switch,NYUP,2027,20-week-myopic-current-policy,kg,7645857.451,NE,current_policies,20-week,none
Switch,PJMC,2027,20-week-myopic-current-policy,kg,9965481.972,PJM,current_policies,20-week,none
Switch,PJMD,2027,20-week-myopic-current-policy,kg,5565602.363,PJM,current_policies,20-week,none
Switch,PJME,2027,20-week-myopic-current-policy,kg,96735885.034,PJM,current_policies,20-week,none
Switch,PJMW,2027,20-week-myopic-current-policy,kg,193174965.222,PJM,current_policies,20-week,none
Switch,RMRG,2027,20-week-myopic-current-policy,kg,47462359.136,WECC,current_policies,20-week,none
Switch,SPPC,2027,20-week-myopic-current-policy,kg,47438222.304,SPP,current_policies,20-week,none
Switch,SPPN,2027,20-week-myopic-current-policy,kg,29747960.801,SPP,current_policies,20-week,none
Switch,SPPS,2027,20-week-myopic-current-policy,kg,41370022.254,SPP,current_policies,20-week,none
Switch,SRCA,2027,20-week-myopic-current-policy,kg,86489282.02,SOU,current_policies,20-week,none
Switch,SRCE,2027,20-week-myopic-current-policy,kg,92631855.203,MISO,current_policies,20-week,none
Switch,SRSE,2027,20-week-myopic-current-policy,kg,103409756.767,SOU,current_policies,20-week,none
Switch,SRSG,2027,20-week-myopic-current-policy,kg,45421451.081,WECC,current_policies,20-week,none
Switch,TRE,2027,20-week-myopic-current-policy,kg,97179891.915,TRE,current_policies,20-week,none
Switch,TREW,2027,20-week-myopic-current-policy,kg,4474129.319,TRE,current_policies,20-week,none
Switch,BASN,2030,20-week-myopic-current-policy,kg,27626362.648,WECC,current_policies,20-week,none
Switch,CANO,2030,20-week-myopic-current-policy,kg,14685617.493,CA,current_policies,20-week,none
Switch,CASO,2030,20-week-myopic-current-policy,kg,13698777.759,CA,current_policies,20-week,none
Switch,FRCC,2030,20-week-myopic-current-policy,kg,74721365.962,SOU,current_policies,20-week,none
Switch,ISNE,2030,20-week-myopic-current-policy,kg,10636293.064,NE,current_policies,20-week,none
Switch,MISC,2030,20-week-myopic-current-policy,kg,103123537.197,MISO,current_policies,20-week,none
Switch,MISE,2030,20-week-myopic-current-policy,kg,38919541.969,MISO,current_policies,20-week,none
Switch,MISS,2030,20-week-myopic-current-policy,kg,70607501.227,MISO,current_policies,20-week,none
Switch,MISW,2030,20-week-myopic-current-policy,kg,77814482.703,MISO,current_policies,20-week,none
Switch,NWPP,2030,20-week-myopic-current-policy,kg,17407712.439,WECC,current_policies,20-week,none
Switch,NYCW,2030,20-week-myopic-current-policy,kg,7418476.788,NE,current_policies,20-week,none
Switch,NYUP,2030,20-week-myopic-current-policy,kg,7783589.07,NE,current_policies,20-week,none
Switch,PJMC,2030,20-week-myopic-current-policy,kg,15031199.764,PJM,current_policies,20-week,none
Switch,PJMD,2030,20-week-myopic-current-policy,kg,6024366.12,PJM,current_policies,20-week,none
Switch,PJME,2030,20-week-myopic-current-policy,kg,84517274.96,PJM,current_policies,20-week,none
Switch,PJMW,2030,20-week-myopic-current-policy,kg,175762390.099,PJM,current_policies,20-week,none
Switch,RMRG,2030,20-week-myopic-current-policy,kg,36114496.571,WECC,current_policies,20-week,none
Switch,SPPC,2030,20-week-myopic-current-policy,kg,44173468.927,SPP,current_policies,20-week,none
Switch,SPPN,2030,20-week-myopic-current-policy,kg,28960659.216,SPP,current_policies,20-week,none
Switch,SPPS,2030,20-week-myopic-current-policy,kg,39613113.622,SPP,current_policies,20-week,none
Switch,SRCA,2030,20-week-myopic-current-policy,kg,85061271.527,SOU,current_policies,20-week,none
Switch,SRCE,2030,20-week-myopic-current-policy,kg,77549327.792,MISO,current_policies,20-week,none
Switch,SRSE,2030,20-week-myopic-current-policy,kg,104922282.808,SOU,current_policies,20-week,none
Switch,SRSG,2030,20-week-myopic-current-policy,kg,38261718.713,WECC,current_policies,20-week,none
Switch,TRE,2030,20-week-myopic-current-policy,kg,83404684.464,TRE,current_policies,20-week,none
Switch,TREW,2030,20-week-myopic-current-policy,kg,4166862.066,TRE,current_policies,20-week,none
Switch,BASN,2035,20-week-myopic-current-policy,kg,31805640.288,WECC,current_policies,20-week,none
Switch,CANO,2035,20-week-myopic-current-policy,kg,18475457.675,CA,current_policies,20-week,none
Switch,CASO,2035,20-week-myopic-current-policy,kg,18361742.765,CA,current_policies,20-week,none
Switch,FRCC,2035,20-week-myopic-current-policy,kg,73655231.825,SOU,current_policies,20-week,none
Switch,ISNE,2035,20-week-myopic-current-policy,kg,13489344.498,NE,current_policies,20-week,none
Switch,MISC,2035,20-week-myopic-current-policy,kg,85428333.963,MISO,current_policies,20-week,none
Switch,MISE,2035,20-week-myopic-current-policy,kg,36497565.126,MISO,current_policies,20-week,none
Switch,MISS,2035,20-week-myopic-current-policy,kg,70976579.189,MISO,current_policies,20-week,none
Switch,MISW,2035,20-week-myopic-current-policy,kg,78704325.106,MISO,current_policies,20-week,none
Switch,NWPP,2035,20-week-myopic-current-policy,kg,19123467.37,WECC,current_policies,20-week,none
Switch,NYCW,2035,20-week-myopic-current-policy,kg,5924666.504,NE,current_policies,20-week,none
Switch,NYUP,2035,20-week-myopic-current-policy,kg,7108748.715,NE,current_policies,20-week,none
Switch,PJMC,2035,20-week-myopic-current-policy,kg,18547677.859,PJM,current_policies,20-week,none
Switch,PJMD,2035,20-week-myopic-current-policy,kg,6635219.513,PJM,current_policies,20-week,none
Switch,PJME,2035,20-week-myopic-current-policy,kg,83222020.773,PJM,current_policies,20-week,none
Switch,PJMW,2035,20-week-myopic-current-policy,kg,151413478.531,PJM,current_policies,20-week,none
Switch,RMRG,2035,20-week-myopic-current-policy,kg,40399382.9,WECC,current_policies,20-week,none
Switch,SPPC,2035,20-week-myopic-current-policy,kg,41673315.401,SPP,current_policies,20-week,none
Switch,SPPN,2035,20-week-myopic-current-policy,kg,28019236.417,SPP,current_policies,20-week,none
Switch,SPPS,2035,20-week-myopic-current-policy,kg,44567044.027,SPP,current_policies,20-week,none
Switch,SRCA,2035,20-week-myopic-current-policy,kg,71908884.625,SOU,current_policies,20-week,none
Switch,SRCE,2035,20-week-myopic-current-policy,kg,57073317.747,MISO,current_policies,20-week,none
Switch,SRSE,2035,20-week-myopic-current-policy,kg,97282688.614,SOU,current_policies,20-week,none
Switch,SRSG,2035,20-week-myopic-current-policy,kg,21062756.229,WECC,current_policies,20-week,none
Switch,TRE,2035,20-week-myopic-current-policy,kg,105977325.461,TRE,current_policies,20-week,none
Switch,TREW,2035,20-week-myopic-current-policy,kg,5268617.739,TRE,current_policies,20-week,none
Switch,BASN,2040,20-week-myopic-current-policy,kg,26953615.584,WECC,current_policies,20-week,none
Switch,CANO,2040,20-week-myopic-current-policy,kg,18347684.28,CA,current_policies,20-week,none
Switch,CASO,2040,20-week-myopic-current-policy,kg,29351494.059,CA,current_policies,20-week,none
Switch,FRCC,2040,20-week-myopic-current-policy,kg,76451641.847,SOU,current_policies,20-week,none
Switch,ISNE,2040,20-week-myopic-current-policy,kg,18249668.088,NE,current_policies,20-week,none
Switch,MISC,2040,20-week-myopic-current-policy,kg,66697892.475,MISO,current_policies,20-week,none
Switch,MISE,2040,20-week-myopic-current-policy,kg,20043752.179,MISO,current_policies,20-week,none
Switch,MISS,2040,20-week-myopic-current-policy,kg,71740224.953,MISO,current_policies,20-week,none
Switch,MISW,2040,20-week-myopic-current-policy,kg,77533430.641,MISO,current_policies,20-week,none
Switch,NWPP,2040,20-week-myopic-current-policy,kg,18848755.247,WECC,current_policies,20-week,none
Switch,NYCW,2040,20-week-myopic-current-policy,kg,7002293.756,NE,current_policies,20-week,none
Switch,NYUP,2040,20-week-myopic-current-policy,kg,6376254.152,NE,current_policies,20-week,none
Switch,PJMC,2040,20-week-myopic-current-policy,kg,8808613.682,PJM,current_policies,20-week,none
Switch,PJMD,2040,20-week-myopic-current-policy,kg,6784380.779,PJM,current_policies,20-week,none
Switch,PJME,2040,20-week-myopic-current-policy,kg,74156741.988,PJM,current_policies,20-week,none
Switch,PJMW,2040,20-week-myopic-current-policy,kg,90647373.178,PJM,current_policies,20-week,none
Switch,RMRG,2040,20-week-myopic-current-policy,kg,23930152.748,WECC,current_policies,20-week,none
Switch,SPPC,2040,20-week-myopic-current-policy,kg,32789741.38,SPP,current_policies,20-week,none
Switch,SPPN,2040,20-week-myopic-current-policy,kg,23555502.022,SPP,current_policies,20-week,none
Switch,SPPS,2040,20-week-myopic-current-policy,kg,33191305.67,SPP,current_policies,20-week,none
Switch,SRCA,2040,20-week-myopic-current-policy,kg,45189359.064,SOU,current_policies,20-week,none
Switch,SRCE,2040,20-week-myopic-current-policy,kg,40600506.608,MISO,current_policies,20-week,none
Switch,SRSE,2040,20-week-myopic-current-policy,kg,69405697.029,SOU,current_policies,20-week,none
Switch,SRSG,2040,20-week-myopic-current-policy,kg,20193216.282,WECC,current_policies,20-week,none
Switch,TRE,2040,20-week-myopic-current-policy,kg,98761151.202,TRE,current_policies,20-week,none
Switch,TREW,2040,20-week-myopic-current-policy,kg,4664613.659,TRE,current_policies,20-week,none
Switch,BASN,2045,20-week-myopic-current-policy,kg,32316106.704,WECC,current_policies,20-week,none
Switch,CANO,2045,20-week-myopic-current-policy,kg,22571776.183,CA,current_policies,20-week,none
Switch,CASO,2045,20-week-myopic-current-policy,kg,47078789.774,CA,current_policies,20-week,none
Switch,FRCC,2045,20-week-myopic-current-policy,kg,86772283.518,SOU,current_policies,20-week,none
Switch,ISNE,2045,20-week-myopic-current-policy,kg,21111338.779,NE,current_policies,20-week,none
Switch,MISC,2045,20-week-myopic-current-policy,kg,76881249.143,MISO,current_policies,20-week,none
Switch,MISE,2045,20-week-myopic-current-policy,kg,25272450.605,MISO,current_policies,20-week,none
Switch,MISS,2045,20-week-myopic-current-policy,kg,75568537.446,MISO,current_policies,20-week,none
Switch,MISW,2045,20-week-myopic-current-policy,kg,87006291.934,MISO,current_policies,20-week,none
Switch,NWPP,2045,20-week-myopic-current-policy,kg,37388701.978,WECC,current_policies,20-week,none
Switch,NYCW,2045,20-week-myopic-current-policy,kg,10626162.774,NE,current_policies,20-week,none
Switch,NYUP,2045,20-week-myopic-current-policy,kg,5660369.426,NE,current_policies,20-week,none
Switch,PJMC,2045,20-week-myopic-current-policy,kg,8046577.969,PJM,current_policies,20-week,none
Switch,PJMD,2045,20-week-myopic-current-policy,kg,4071731.773,PJM,current_policies,20-week,none
Switch,PJME,2045,20-week-myopic-current-policy,kg,74910397.218,PJM,current_policies,20-week,none
Switch,PJMW,2045,20-week-myopic-current-policy,kg,98109663.961,PJM,current_policies,20-week,none
Switch,RMRG,2045,20-week-myopic-current-policy,kg,32042009.187,WECC,current_policies,20-week,none
Switch,SPPC,2045,20-week-myopic-current-policy,kg,23619386.792,SPP,current_policies,20-week,none
Switch,SPPN,2045,20-week-myopic-current-policy,kg,21037580.098,SPP,current_policies,20-week,none
Switch,SPPS,2045,20-week-myopic-current-policy,kg,27445384.777,SPP,current_policies,20-week,none
Switch,SRCA,2045,20-week-myopic-current-policy,kg,46550959.647,SOU,current_policies,20-week,none
Switch,SRCE,2045,20-week-myopic-current-policy,kg,50410749.983,MISO,current_policies,20-week,none
Switch,SRSE,2045,20-week-myopic-current-policy,kg,75320055.652,SOU,current_policies,20-week,none
Switch,SRSG,2045,20-week-myopic-current-policy,kg,29176951.926,WECC,current_policies,20-week,none
Switch,TRE,2045,20-week-myopic-current-policy,kg,102098273.085,TRE,current_policies,20-week,none
Switch,TREW,2045,20-week-myopic-current-policy,kg,4530549.003,TRE,current_policies,20-week,none
Switch,BASN,2050,20-week-myopic-current-policy,kg,32001075.845,WECC,current_policies,20-week,none
Switch,CANO,2050,20-week-myopic-current-policy,kg,23707386.604,CA,current_policies,20-week,none
Switch,CASO,2050,20-week-myopic-current-policy,kg,52871692.557,CA,current_policies,20-week,none
Switch,FRCC,2050,20-week-myopic-current-policy,kg,80725823.923,SOU,current_policies,20-week,none
Switch,ISNE,2050,20-week-myopic-current-policy,kg,17965958.312,NE,current_policies,20-week,none
Switch,MISC,2050,20-week-myopic-current-policy,kg,81617200.104,MISO,current_policies,20-week,none
Switch,MISE,2050,20-week-myopic-current-policy,kg,28045423.192,MISO,current_policies,20-week,none
Switch,MISS,2050,20-week-myopic-current-policy,kg,52573179.535,MISO,current_policies,20-week,none
Switch,MISW,2050,20-week-myopic-current-policy,kg,90393399.213,MISO,current_policies,20-week,none
Switch,NWPP,2050,20-week-myopic-current-policy,kg,40163818.665,WECC,current_policies,20-week,none
Switch,NYCW,2050,20-week-myopic-current-policy,kg,11158471.184,NE,current_policies,20-week,none
Switch,NYUP,2050,20-week-myopic-current-policy,kg,5870017.364,NE,current_policies,20-week,none
Switch,PJMC,2050,20-week-myopic-current-policy,kg,6065196.901,PJM,current_policies,20-week,none
Switch,PJMD,2050,20-week-myopic-current-policy,kg,2885564.417,PJM,current_policies,20-week,none
Switch,PJME,2050,20-week-myopic-current-policy,kg,78499988.287,PJM,current_policies,20-week,none
Switch,PJMW,2050,20-week-myopic-current-policy,kg,100260375.344,PJM,current_policies,20-week,none
Switch,RMRG,2050,20-week-myopic-current-policy,kg,18952700.259,WECC,current_policies,20-week,none
Switch,SPPC,2050,20-week-myopic-current-policy,kg,17051179.055,SPP,current_policies,20-week,none
Switch,SPPN,2050,20-week-myopic-current-policy,kg,15498885.107,SPP,current_policies,20-week,none
Switch,SPPS,2050,20-week-myopic-current-policy,kg,20224604.92,SPP,current_policies,20-week,none
Switch,SRCA,2050,20-week-myopic-current-policy,kg,53658745.527,SOU,current_policies,20-week,none
Switch,SRCE,2050,20-week-myopic-current-policy,kg,47135690.388,MISO,current_policies,20-week,none
Switch,SRSE,2050,20-week-myopic-current-policy,kg,68175343.019,SOU,current_policies,20-week,none
Switch,SRSG,2050,20-week-myopic-current-policy,kg,30770341.697,WECC,current_policies,20-week,none
Switch,TRE,2050,20-week-myopic-current-policy,kg,114019776.983,TRE,current_policies,20-week,none
Switch,TREW,2050,20-week-myopic-current-policy,kg,3807838.697,TRE,current_policies,20-week,none
TEMOA,BASN,2027,20-week-myopic-current-policy,tons,33082800.0,WECC,current_policies,20-week,none
TEMOA,CANO,2027,20-week-myopic-current-policy,tons,14418500.0,CA,current_policies,20-week,none
TEMOA,CASO,2027,20-week-myopic-current-policy,tons,15798800.0,CA,current_policies,20-week,none
TEMOA,FRCC,2027,20-week-myopic-current-policy,tons,86838800.0,SOU,current_policies,20-week,none
TEMOA,ISNE,2027,20-week-myopic-current-policy,tons,14377800.0,NE,current_policies,20-week,none
TEMOA,MISC,2027,20-week-myopic-current-policy,tons,100935000.0,MISO,current_policies,20-week,none
TEMOA,MISE,2027,20-week-myopic-current-policy,tons,46994400.0,MISO,current_policies,20-week,none
TEMOA,MISS,2027,20-week-myopic-current-policy,tons,79533500.0,MISO,current_policies,20-week,none
TEMOA,MISW,2027,20-week-myopic-current-policy,tons,79948900.0,MISO,current_policies,20-week,none
TEMOA,NWPP,2027,20-week-myopic-current-policy,tons,16682300.0,WECC,current_policies,20-week,none
TEMOA,NYCW,2027,20-week-myopic-current-policy,tons,10128500.0,NE,current_policies,20-week,none
TEMOA,NYUP,2027,20-week-myopic-current-policy,tons,8038960.0,NE,current_policies,20-week,none
TEMOA,PJMC,2027,20-week-myopic-current-policy,tons,10341000.0,PJM,current_policies,20-week,none
TEMOA,PJMD,2027,20-week-myopic-current-policy,tons,5885130.0,PJM,current_policies,20-week,none
TEMOA,PJME,2027,20-week-myopic-current-policy,tons,98924700.0,PJM,current_policies,20-week,none
TEMOA,PJMW,2027,20-week-myopic-current-policy,tons,195349000.0,PJM,current_policies,20-week,none
TEMOA,RMRG,2027,20-week-myopic-current-policy,tons,47126000.0,WECC,current_policies,20-week,none
TEMOA,SPPC,2027,20-week-myopic-current-policy,tons,50200000.0,SPP,current_policies,20-week,none
TEMOA,SPPN,2027,20-week-myopic-current-policy,tons,35866000.0,SPP,current_policies,20-week,none
TEMOA,SPPS,2027,20-week-myopic-current-policy,tons,43934400.0,SPP,current_policies,20-week,none
TEMOA,SRCA,2027,20-week-myopic-current-policy,tons,88867400.0,SOU,current_policies,20-week,none
TEMOA,SRCE,2027,20-week-myopic-current-policy,tons,94227100.0,MISO,current_policies,20-week,none
TEMOA,SRSE,2027,20-week-myopic-current-policy,tons,103266000.0,SOU,current_policies,20-week,none
TEMOA,SRSG,2027,20-week-myopic-current-policy,tons,43022300.0,WECC,current_policies,20-week,none
TEMOA,TRE,2027,20-week-myopic-current-policy,tons,113239000.0,TRE,current_policies,20-week,none
TEMOA,TREW,2027,20-week-myopic-current-policy,tons,5877050.0,TRE,current_policies,20-week,none
TEMOA,BASN,2030,20-week-myopic-current-policy,tons,28711600.0,WECC,current_policies,20-week,none
TEMOA,CANO,2030,20-week-myopic-current-policy,tons,12353600.0,CA,current_policies,20-week,none
TEMOA,CASO,2030,20-week-myopic-current-policy,tons,13235400.0,CA,current_policies,20-week,none
TEMOA,FRCC,2030,20-week-myopic-current-policy,tons,74154300.0,SOU,current_policies,20-week,none
