model,line_name,planning_year,case,unit,value,end_value,line,start_region,dest_region
SWITCH,MISS_to_SRSE,2035,20-week-myopic-current-policy,MW,0.0,,,MISS,SRSE
SWITCH,CASO_to_NWPP,2035,20-week-myopic-current-policy,MW,0.0,,,CASO,NWPP
SWITCH,CASO_to_SRSG,2035,20-week-myopic-current-policy,MW,0.0,,,CASO,SRSG
SWITCH,MISW_to_SPPN,2035,20-week-myopic-current-policy,MW,0.0,,,MISW,SPPN
SWITCH,NWPP_to_SPPN,2035,20-week-myopic-current-policy,MW,0.0,,,NWPP,SPPN
SWITCH,MISW_to_NWPP,2035,20-week-myopic-current-policy,MW,0.0,,,MISW,NWPP
SWITCH,RMRG_to_SPPN,2035,20-week-myopic-current-policy,MW,254.0,,,RMRG,SPPN
SWITCH,RMRG_to_SPPC,2035,20-week-myopic-current-policy,MW,461.0,,,RMRG,SPPC
SWITCH,SRSG_to_TRE,2035,20-week-myopic-current-policy,MW,0.0,,,SRSG,TRE
SWITCH,MISC_to_PJMC,2040,20-week-myopic-current-policy,MW,0.0,,,MISC,PJMC
SWITCH,PJMC_to_PJMW,2040,20-week-myopic-current-policy,MW,3621.0,,,PJMC,PJMW
SWITCH,MISW_to_PJMC,2040,20-week-myopic-current-policy,MW,0.0,,,MISW,PJMC
SWITCH,NYUP_to_PJME,2040,20-week-myopic-current-policy,MW,2511.0,,,NYUP,PJME
SWITCH,PJME_to_PJMW,2040,20-week-myopic-current-policy,MW,0.0,,,PJME,PJMW
SWITCH,NYCW_to_PJME,2040,20-week-myopic-current-policy,MW,0.0,,,NYCW,PJME
SWITCH,PJMD_to_PJME,2040,20-week-myopic-current-policy,MW,1778.0,,,PJMD,PJME
SWITCH,MISC_to_MISE,2040,20-week-myopic-current-policy,MW,0.0,,,MISC,MISE
SWITCH,MISE_to_PJMW,2040,20-week-myopic-current-policy,MW,0.0,,,MISE,PJMW
SWITCH,MISE_to_MISW,2040,20-week-myopic-current-policy,MW,0.0,,,MISE,MISW
SWITCH,ISNE_to_NYUP,2040,20-week-myopic-current-policy,MW,617.0,,,ISNE,NYUP
SWITCH,ISNE_to_NYCW,2040,20-week-myopic-current-policy,MW,0.0,,,ISNE,NYCW
SWITCH,MISC_to_SPPC,2040,20-week-myopic-current-policy,MW,3047.0,,,MISC,SPPC
SWITCH,MISC_to_PJMW,2040,20-week-myopic-current-policy,MW,0.0,,,MISC,PJMW
SWITCH,MISC_to_SRCE,2040,20-week-myopic-current-policy,MW,0.0,,,MISC,SRCE
SWITCH,MISC_to_SPPS,2040,20-week-myopic-current-policy,MW,60.0,,,MISC,SPPS
SWITCH,MISC_to_MISS,2040,20-week-myopic-current-policy,MW,0.0,,,MISC,MISS
SWITCH,MISC_to_SPPN,2040,20-week-myopic-current-policy,MW,0.0,,,MISC,SPPN
SWITCH,MISC_to_MISW,2040,20-week-myopic-current-policy,MW,0.0,,,MISC,MISW
SWITCH,BASN_to_CANO,2040,20-week-myopic-current-policy,MW,0.0,,,BASN,CANO
SWITCH,CANO_to_CASO,2040,20-week-myopic-current-policy,MW,0.0,,,CANO,CASO
SWITCH,CANO_to_NWPP,2040,20-week-myopic-current-policy,MW,0.0,,,CANO,NWPP
SWITCH,TREW_to_TRE,2040,20-week-myopic-current-policy,MW,0.0,,,TREW,TRE
SWITCH,SPPS_to_TREW,2040,20-week-myopic-current-policy,MW,1205.0,,,SPPS,TREW
SWITCH,SPPC_to_SPPS,2040,20-week-myopic-current-policy,MW,0.0,,,SPPC,SPPS
SWITCH,MISS_to_SPPC,2040,20-week-myopic-current-policy,MW,492.0,,,MISS,SPPC
SWITCH,SPPC_to_SPPN,2040,20-week-myopic-current-policy,MW,0.0,,,SPPC,SPPN
SWITCH,MISW_to_SPPC,2040,20-week-myopic-current-policy,MW,0.0,,,MISW,SPPC
SWITCH,FRCC_to_SRSE,2040,20-week-myopic-current-policy,MW,0.0,,,FRCC,SRSE
SWITCH,SPPS_to_TRE,2040,20-week-myopic-current-policy,MW,2831.0,,,SPPS,TRE
SWITCH,PJMW_to_SRCA,2040,20-week-myopic-current-policy,MW,0.0,,,PJMW,SRCA
SWITCH,SRCA_to_SRCE,2040,20-week-myopic-current-policy,MW,0.0,,,SRCA,SRCE
SWITCH,PJMD_to_SRCA,2040,20-week-myopic-current-policy,MW,0.0,,,PJMD,SRCA
SWITCH,SRCA_to_SRSE,2040,20-week-myopic-current-policy,MW,0.0,,,SRCA,SRSE
SWITCH,NYCW_to_NYUP,2040,20-week-myopic-current-policy,MW,1227.0,,,NYCW,NYUP
SWITCH,PJMW_to_SRCE,2040,20-week-myopic-current-policy,MW,0.0,,,PJMW,SRCE
SWITCH,PJMD_to_PJMW,2040,20-week-myopic-current-policy,MW,0.0,,,PJMD,PJMW
SWITCH,BASN_to_RMRG,2040,20-week-myopic-current-policy,MW,0.0,,,BASN,RMRG
SWITCH,BASN_to_CASO,2040,20-week-myopic-current-policy,MW,0.0,,,BASN,CASO
SWITCH,BASN_to_NWPP,2040,20-week-myopic-current-policy,MW,0.0,,,BASN,NWPP
SWITCH,BASN_to_SRSG,2040,20-week-myopic-current-policy,MW,0.0,,,BASN,SRSG
SWITCH,MISS_to_SRCE,2040,20-week-myopic-current-policy,MW,0.0,,,MISS,SRCE
SWITCH,SRCE_to_SRSE,2040,20-week-myopic-current-policy,MW,159.0,,,SRCE,SRSE
SWITCH,MISS_to_SPPS,2040,20-week-myopic-current-policy,MW,5008.0,,,MISS,SPPS
SWITCH,SPPS_to_SRSG,2040,20-week-myopic-current-policy,MW,4003.0,,,SPPS,SRSG
SWITCH,SPPN_to_SPPS,2040,20-week-myopic-current-policy,MW,1035.0,,,SPPN,SPPS
SWITCH,NWPP_to_RMRG,2040,20-week-myopic-current-policy,MW,0.0,,,NWPP,RMRG
SWITCH,RMRG_to_SRSG,2040,20-week-myopic-current-policy,MW,0.0,,,RMRG,SRSG
SWITCH,MISS_to_SRSE,2040,20-week-myopic-current-policy,MW,2606.0,,,MISS,SRSE
SWITCH,CASO_to_NWPP,2040,20-week-myopic-current-policy,MW,0.0,,,CASO,NWPP
SWITCH,CASO_to_SRSG,2040,20-week-myopic-current-policy,MW,0.0,,,CASO,SRSG
SWITCH,MISW_to_SPPN,2040,20-week-myopic-current-policy,MW,0.0,,,MISW,SPPN
SWITCH,NWPP_to_SPPN,2040,20-week-myopic-current-policy,MW,0.0,,,NWPP,SPPN
SWITCH,MISW_to_NWPP,2040,20-week-myopic-current-policy,MW,0.0,,,MISW,NWPP
SWITCH,RMRG_to_SPPN,2040,20-week-myopic-current-policy,MW,2530.0,,,RMRG,SPPN
SWITCH,RMRG_to_SPPC,2040,20-week-myopic-current-policy,MW,3159.0,,,RMRG,SPPC
SWITCH,SRSG_to_TRE,2040,20-week-myopic-current-policy,MW,0.0,,,SRSG,TRE
SWITCH,MISC_to_PJMC,2045,20-week-myopic-current-policy,MW,0.0,,,MISC,PJMC
SWITCH,PJMC_to_PJMW,2045,20-week-myopic-current-policy,MW,1487.0,,,PJMC,PJMW
SWITCH,MISW_to_PJMC,2045,20-week-myopic-current-policy,MW,0.0,,,MISW,PJMC
SWITCH,NYUP_to_PJME,2045,20-week-myopic-current-policy,MW,4316.0,,,NYUP,PJME
SWITCH,PJME_to_PJMW,2045,20-week-myopic-current-policy,MW,0.0,,,PJME,PJMW
SWITCH,NYCW_to_PJME,2045,20-week-myopic-current-policy,MW,0.0,,,NYCW,PJME
SWITCH,PJMD_to_PJME,2045,20-week-myopic-current-policy,MW,0.0,,,PJMD,PJME
SWITCH,MISC_to_MISE,2045,20-week-myopic-current-policy,MW,0.0,,,MISC,MISE
SWITCH,MISE_to_PJMW,2045,20-week-myopic-current-policy,MW,0.0,,,MISE,PJMW
SWITCH,MISE_to_MISW,2045,20-week-myopic-current-policy,MW,0.0,,,MISE,MISW
SWITCH,ISNE_to_NYUP,2045,20-week-myopic-current-policy,MW,71.0,,,ISNE,NYUP
SWITCH,ISNE_to_NYCW,2045,20-week-myopic-current-policy,MW,0.0,,,ISNE,NYCW
SWITCH,MISC_to_SPPC,2045,20-week-myopic-current-policy,MW,0.0,,,MISC,SPPC
SWITCH,MISC_to_PJMW,2045,20-week-myopic-current-policy,MW,0.0,,,MISC,PJMW
SWITCH,MISC_to_SRCE,2045,20-week-myopic-current-policy,MW,0.0,,,MISC,SRCE
SWITCH,MISC_to_SPPS,2045,20-week-myopic-current-policy,MW,0.0,,,MISC,SPPS
SWITCH,MISC_to_MISS,2045,20-week-myopic-current-policy,MW,0.0,,,MISC,MISS
SWITCH,MISC_to_SPPN,2045,20-week-myopic-current-policy,MW,0.0,,,MISC,SPPN
SWITCH,MISC_to_MISW,2045,20-week-myopic-current-policy,MW,0.0,,,MISC,MISW
SWITCH,BASN_to_CANO,2045,20-week-myopic-current-policy,MW,0.0,,,BASN,CANO
SWITCH,CANO_to_CASO,2045,20-week-myopic-current-policy,MW,0.0,,,CANO,CASO
SWITCH,CANO_to_NWPP,2045,20-week-myopic-current-policy,MW,0.0,,,CANO,NWPP
SWITCH,TREW_to_TRE,2045,20-week-myopic-current-policy,MW,0.0,,,TREW,TRE
SWITCH,SPPS_to_TREW,2045,20-week-myopic-current-policy,MW,0.0,,,SPPS,TREW
SWITCH,SPPC_to_SPPS,2045,20-week-myopic-current-policy,MW,327.0,,,SPPC,SPPS
SWITCH,MISS_to_SPPC,2045,20-week-myopic-current-policy,MW,0.0,,,MISS,SPPC
SWITCH,SPPC_to_SPPN,2045,20-week-myopic-current-policy,MW,0.0,,,SPPC,SPPN
SWITCH,MISW_to_SPPC,2045,20-week-myopic-current-policy,MW,0.0,,,MISW,SPPC
SWITCH,FRCC_to_SRSE,2045,20-week-myopic-current-policy,MW,0.0,,,FRCC,SRSE
SWITCH,SPPS_to_TRE,2045,20-week-myopic-current-policy,MW,0.0,,,SPPS,TRE
SWITCH,PJMW_to_SRCA,2045,20-week-myopic-current-policy,MW,0.0,,,PJMW,SRCA
SWITCH,SRCA_to_SRCE,2045,20-week-myopic-current-policy,MW,0.0,,,SRCA,SRCE
SWITCH,PJMD_to_SRCA,2045,20-week-myopic-current-policy,MW,655.0,,,PJMD,SRCA
SWITCH,SRCA_to_SRSE,2045,20-week-myopic-current-policy,MW,0.0,,,SRCA,SRSE
SWITCH,NYCW_to_NYUP,2045,20-week-myopic-current-policy,MW,0.0,,,NYCW,NYUP
SWITCH,PJMW_to_SRCE,2045,20-week-myopic-current-policy,MW,0.0,,,PJMW,SRCE
SWITCH,PJMD_to_PJMW,2045,20-week-myopic-current-policy,MW,0.0,,,PJMD,PJMW
SWITCH,BASN_to_RMRG,2045,20-week-myopic-current-policy,MW,0.0,,,BASN,RMRG
SWITCH,BASN_to_CASO,2045,20-week-myopic-current-policy,MW,0.0,,,BASN,CASO
SWITCH,BASN_to_NWPP,2045,20-week-myopic-current-policy,MW,0.0,,,BASN,NWPP
SWITCH,BASN_to_SRSG,2045,20-week-myopic-current-policy,MW,0.0,,,BASN,SRSG
SWITCH,MISS_to_SRCE,2045,20-week-myopic-current-policy,MW,0.0,,,MISS,SRCE
SWITCH,SRCE_to_SRSE,2045,20-week-myopic-current-policy,MW,0.0,,,SRCE,SRSE
SWITCH,MISS_to_SPPS,2045,20-week-myopic-current-policy,MW,0.0,,,MISS,SPPS
SWITCH,SPPS_to_SRSG,2045,20-week-myopic-current-policy,MW,0.0,,,SPPS,SRSG
SWITCH,SPPN_to_SPPS,2045,20-week-myopic-current-policy,MW,1058.0,,,SPPN,SPPS
SWITCH,NWPP_to_RMRG,2045,20-week-myopic-current-policy,MW,0.0,,,NWPP,RMRG
SWITCH,RMRG_to_SRSG,2045,20-week-myopic-current-policy,MW,0.0,,,RMRG,SRSG
SWITCH,MISS_to_SRSE,2045,20-week-myopic-current-policy,MW,114.0,,,MISS,SRSE
SWITCH,CASO_to_NWPP,2045,20-week-myopic-current-policy,MW,0.0,,,CASO,NWPP
SWITCH,CASO_to_SRSG,2045,20-week-myopic-current-policy,MW,0.0,,,CASO,SRSG
SWITCH,MISW_to_SPPN,2045,20-week-myopic-current-policy,MW,0.0,,,MISW,SPPN
SWITCH,NWPP_to_SPPN,2045,20-week-myopic-current-policy,MW,0.0,,,NWPP,SPPN
SWITCH,MISW_to_NWPP,2045,20-week-myopic-current-policy,MW,0.0,,,MISW,NWPP
SWITCH,RMRG_to_SPPN,2045,20-week-myopic-current-policy,MW,1347.0,,,RMRG,SPPN
SWITCH,RMRG_to_SPPC,2045,20-week-myopic-current-policy,MW,0.0,,,RMRG,SPPC
SWITCH,SRSG_to_TRE,2045,20-week-myopic-current-policy,MW,0.0,,,SRSG,TRE
SWITCH,MISC_to_PJMC,2050,20-week-myopic-current-policy,MW,0.0,,,MISC,PJMC
SWITCH,PJMC_to_PJMW,2050,20-week-myopic-current-policy,MW,38.0,,,PJMC,PJMW
SWITCH,MISW_to_PJMC,2050,20-week-myopic-current-policy,MW,0.0,,,MISW,PJMC
SWITCH,NYUP_to_PJME,2050,20-week-myopic-current-policy,MW,4497.0,,,NYUP,PJME
SWITCH,PJME_to_PJMW,2050,20-week-myopic-current-policy,MW,0.0,,,PJME,PJMW
SWITCH,NYCW_to_PJME,2050,20-week-myopic-current-policy,MW,0.0,,,NYCW,PJME
SWITCH,PJMD_to_PJME,2050,20-week-myopic-current-policy,MW,0.0,,,PJMD,PJME
SWITCH,MISC_to_MISE,2050,20-week-myopic-current-policy,MW,0.0,,,MISC,MISE
SWITCH,MISE_to_PJMW,2050,20-week-myopic-current-policy,MW,0.0,,,MISE,PJMW
SWITCH,MISE_to_MISW,2050,20-week-myopic-current-policy,MW,0.0,,,MISE,MISW
SWITCH,ISNE_to_NYUP,2050,20-week-myopic-current-policy,MW,0.0,,,ISNE,NYUP
SWITCH,ISNE_to_NYCW,2050,20-week-myopic-current-policy,MW,0.0,,,ISNE,NYCW
SWITCH,MISC_to_SPPC,2050,20-week-myopic-current-policy,MW,0.0,,,MISC,SPPC
SWITCH,MISC_to_PJMW,2050,20-week-myopic-current-policy,MW,0.0,,,MISC,PJMW
SWITCH,MISC_to_SRCE,2050,20-week-myopic-current-policy,MW,0.0,,,MISC,SRCE
SWITCH,MISC_to_SPPS,2050,20-week-myopic-current-policy,MW,0.0,,,MISC,SPPS
SWITCH,MISC_to_MISS,2050,20-week-myopic-current-policy,MW,0.0,,,MISC,MISS
SWITCH,MISC_to_SPPN,2050,20-week-myopic-current-policy,MW,0.0,,,MISC,SPPN
SWITCH,MISC_to_MISW,2050,20-week-myopic-current-policy,MW,0.0,,,MISC,MISW
SWITCH,BASN_to_CANO,2050,20-week-myopic-current-policy,MW,0.0,,,BASN,CANO
SWITCH,CANO_to_CASO,2050,20-week-myopic-current-policy,MW,0.0,,,CANO,CASO
SWITCH,CANO_to_NWPP,2050,20-week-myopic-current-policy,MW,0.0,,,CANO,NWPP
SWITCH,TREW_to_TRE,2050,20-week-myopic-current-policy,MW,0.0,,,TREW,TRE
SWITCH,SPPS_to_TREW,2050,20-week-myopic-current-policy,MW,0.0,,,SPPS,TREW
SWITCH,SPPC_to_SPPS,2050,20-week-myopic-current-policy,MW,0.0,,,SPPC,SPPS
SWITCH,MISS_to_SPPC,2050,20-week-myopic-current-policy,MW,0.0,,,MISS,SPPC
SWITCH,SPPC_to_SPPN,2050,20-week-myopic-current-policy,MW,0.0,,,SPPC,SPPN
SWITCH,MISW_to_SPPC,2050,20-week-myopic-current-policy,MW,0.0,,,MISW,SPPC
SWITCH,FRCC_to_SRSE,2050,20-week-myopic-current-policy,MW,0.0,,,FRCC,SRSE
SWITCH,SPPS_to_TRE,2050,20-week-myopic-current-policy,MW,0.0,,,SPPS,TRE
SWITCH,PJMW_to_SRCA,2050,20-week-myopic-current-policy,MW,0.0,,,PJMW,SRCA
SWITCH,SRCA_to_SRCE,2050,20-week-myopic-current-policy,MW,0.0,,,SRCA,SRCE
SWITCH,PJMD_to_SRCA,2050,20-week-myopic-current-policy,MW,44.0,,,PJMD,SRCA
SWITCH,SRCA_to_SRSE,2050,20-week-myopic-current-policy,MW,0.0,,,SRCA,SRSE
SWITCH,NYCW_to_NYUP,2050,20-week-myopic-current-policy,MW,0.0,,,NYCW,NYUP
SWITCH,PJMW_to_SRCE,2050,20-week-myopic-current-policy,MW,0.0,,,PJMW,SRCE
SWITCH,PJMD_to_PJMW,2050,20-week-myopic-current-policy,MW,0.0,,,PJMD,PJMW
SWITCH,BASN_to_RMRG,2050,20-week-myopic-current-policy,MW,0.0,,,BASN,RMRG
SWITCH,BASN_to_CASO,2050,20-week-myopic-current-policy,MW,0.0,,,BASN,CASO
SWITCH,BASN_to_NWPP,2050,20-week-myopic-current-policy,MW,0.0,,,BASN,NWPP
SWITCH,BASN_to_SRSG,2050,20-week-myopic-current-policy,MW,0.0,,,BASN,SRSG
SWITCH,MISS_to_SRCE,2050,20-week-myopic-current-policy,MW,0.0,,,MISS,SRCE
SWITCH,SRCE_to_SRSE,2050,20-week-myopic-current-policy,MW,0.0,,,SRCE,SRSE
SWITCH,MISS_to_SPPS,2050,20-week-myopic-current-policy,MW,0.0,,,MISS,SPPS
SWITCH,SPPS_to_SRSG,2050,20-week-myopic-current-policy,MW,0.0,,,SPPS,SRSG
SWITCH,SPPN_to_SPPS,2050,20-week-myopic-current-policy,MW,0.0,,,SPPN,SPPS
SWITCH,NWPP_to_RMRG,2050,20-week-myopic-current-policy,MW,0.0,,,NWPP,RMRG
SWITCH,RMRG_to_SRSG,2050,20-week-myopic-current-policy,MW,0.0,,,RMRG,SRSG
SWITCH,MISS_to_SRSE,2050,20-week-myopic-current-policy,MW,820.0,,,MISS,SRSE
SWITCH,CASO_to_NWPP,2050,20-week-myopic-current-policy,MW,0.0,,,CASO,NWPP
SWITCH,CASO_to_SRSG,2050,20-week-myopic-current-policy,MW,0.0,,,CASO,SRSG
SWITCH,MISW_to_SPPN,2050,20-week-myopic-current-policy,MW,0.0,,,MISW,SPPN
SWITCH,NWPP_to_SPPN,2050,20-week-myopic-current-policy,MW,0.0,,,NWPP,SPPN
SWITCH,MISW_to_NWPP,2050,20-week-myopic-current-policy,MW,0.0,,,MISW,NWPP
SWITCH,RMRG_to_SPPN,2050,20-week-myopic-current-policy,MW,795.0,,,RMRG,SPPN
SWITCH,RMRG_to_SPPC,2050,20-week-myopic-current-policy,MW,0.0,,,RMRG,SPPC
SWITCH,SRSG_to_TRE,2050,20-week-myopic-current-policy,MW,0.0,,,SRSG,TRE
TEMOA,BASN_to_CANO,2023,20-week-myopic-current-policy,MW,100.0,100.0,1.0,BASN,CANO
TEMOA,BASN_to_CASO,2023,20-week-myopic-current-policy,MW,5920.0,5920.0,2.0,BASN,CASO
TEMOA,BASN_to_NWPP,2023,20-week-myopic-current-policy,MW,3350.0,3350.0,3.0,BASN,NWPP
TEMOA,BASN_to_RMRG,2023,20-week-myopic-current-policy,MW,3750.0,3750.0,4.0,BASN,RMRG
TEMOA,BASN_to_SRSG,2023,20-week-myopic-current-policy,MW,5385.0,5385.0,5.0,BASN,SRSG
TEMOA,CANO_to_CASO,2023,20-week-myopic-current-policy,MW,3675.0,3675.0,6.0,CANO,CASO
TEMOA,CANO_to_NWPP,2023,20-week-myopic-current-policy,MW,3675.0,3675.0,7.0,CANO,NWPP
TEMOA,CASO_to_NWPP,2023,20-week-myopic-current-policy,MW,2858.0,2858.0,8.0,CASO,NWPP
TEMOA,CASO_to_SRSG,2023,20-week-myopic-current-policy,MW,4354.0,4354.0,9.0,CASO,SRSG
TEMOA,FRCC_to_SRSE,2023,20-week-myopic-current-policy,MW,3600.0,3600.0,10.0,FRCC,SRSE
TEMOA,ISNE_to_NYCW,2023,20-week-myopic-current-policy,MW,760.0,760.0,11.0,ISNE,NYCW
TEMOA,ISNE_to_NYUP,2023,20-week-myopic-current-policy,MW,1400.0,2688.0,12.0,ISNE,NYUP
TEMOA,MISC_to_MISS,2023,20-week-myopic-current-policy,MW,1039.0,1039.0,14.0,MISC,MISS
TEMOA,MISC_to_MISW,2023,20-week-myopic-current-policy,MW,1655.0,1655.0,15.0,MISC,MISW
TEMOA,MISC_to_PJMC,2023,20-week-myopic-current-policy,MW,5244.0,5245.0,16.0,MISC,PJMC
TEMOA,MISC_to_PJMW,2023,20-week-myopic-current-policy,MW,5441.0,5441.0,17.0,MISC,PJMW
TEMOA,MISC_to_SPPC,2023,20-week-myopic-current-policy,MW,1430.0,1431.0,18.0,MISC,SPPC
TEMOA,MISC_to_SPPS,2023,20-week-myopic-current-policy,MW,1172.0,1173.0,20.0,MISC,SPPS
TEMOA,MISC_to_SRCE,2023,20-week-myopic-current-policy,MW,3745.0,3745.0,21.0,MISC,SRCE
TEMOA,MISE_to_PJMW,2023,20-week-myopic-current-policy,MW,2662.0,2663.0,23.0,MISE,PJMW
TEMOA,MISS_to_SPPS,2023,20-week-myopic-current-policy,MW,1697.0,1700.0,25.0,MISS,SPPS
TEMOA,MISS_to_SRCE,2023,20-week-myopic-current-policy,MW,4092.0,4092.0,26.0,MISS,SRCE
TEMOA,MISS_to_SRSE,2023,20-week-myopic-current-policy,MW,891.0,891.0,27.0,MISS,SRSE
TEMOA,MISW_to_NWPP,2023,20-week-myopic-current-policy,MW,200.0,200.0,28.0,MISW,NWPP
TEMOA,MISW_to_PJMC,2023,20-week-myopic-current-policy,MW,3200.0,3201.0,29.0,MISW,PJMC
TEMOA,MISW_to_SPPN,2023,20-week-myopic-current-policy,MW,5512.0,5512.0,31.0,MISW,SPPN
TEMOA,NWPP_to_RMRG,2023,20-week-myopic-current-policy,MW,400.0,400.0,32.0,NWPP,RMRG
TEMOA,NYCW_to_NYUP,2023,20-week-myopic-current-policy,MW,2489.0,5089.0,33.0,NYCW,NYUP
TEMOA,NYCW_to_PJME,2023,20-week-myopic-current-policy,MW,660.0,664.0,34.0,NYCW,PJME
TEMOA,NYUP_to_PJME,2023,20-week-myopic-current-policy,MW,1255.0,1506.0,35.0,NYUP,PJME
TEMOA,PJMC_to_PJMW,2023,20-week-myopic-current-policy,MW,980.0,981.0,36.0,PJMC,PJMW
TEMOA,PJMD_to_PJME,2023,20-week-myopic-current-policy,MW,1200.0,1204.0,37.0,PJMD,PJME
TEMOA,PJMD_to_PJMW,2023,20-week-myopic-current-policy,MW,6930.0,6930.0,38.0,PJMD,PJMW
TEMOA,PJMD_to_SRCA,2023,20-week-myopic-current-policy,MW,1000.0,1000.0,39.0,PJMD,SRCA
TEMOA,PJME_to_PJMW,2023,20-week-myopic-current-policy,MW,3885.0,3885.0,40.0,PJME,PJMW
TEMOA,PJMW_to_SRCA,2023,20-week-myopic-current-policy,MW,1219.0,1219.0,41.0,PJMW,SRCA
TEMOA,PJMW_to_SRCE,2023,20-week-myopic-current-policy,MW,3333.0,3333.0,42.0,PJMW,SRCE
TEMOA,RMRG_to_SPPC,2023,20-week-myopic-current-policy,MW,210.0,217.0,43.0,RMRG,SPPC
TEMOA,RMRG_to_SPPN,2023,20-week-myopic-current-policy,MW,410.0,424.0,44.0,RMRG,SPPN
TEMOA,RMRG_to_SRSG,2023,20-week-myopic-current-policy,MW,614.0,615.0,45.0,RMRG,SRSG
TEMOA,SPPC_to_SPPN,2023,20-week-myopic-current-policy,MW,1433.0,1458.0,46.0,SPPC,SPPN
TEMOA,SPPC_to_SPPS,2023,20-week-myopic-current-policy,MW,3372.0,3373.0,47.0,SPPC,SPPS
TEMOA,SPPS_to_SRSG,2023,20-week-myopic-current-policy,MW,1010.0,1012.0,49.0,SPPS,SRSG
TEMOA,SPPS_to_TRE,2023,20-week-myopic-current-policy,MW,600.0,611.0,50.0,SPPS,TRE
TEMOA,SPPS_to_TREW,2023,20-week-myopic-current-policy,MW,220.0,358.0,51.0,SPPS,TREW
TEMOA,SRCA_to_SRCE,2023,20-week-myopic-current-policy,MW,216.0,216.0,52.0,SRCA,SRCE
TEMOA,SRCA_to_SRSE,2023,20-week-myopic-current-policy,MW,1400.0,1400.0,53.0,SRCA,SRSE
TEMOA,SRCE_to_SRSE,2023,20-week-myopic-current-policy,MW,3196.0,3196.0,54.0,SRCE,SRSE
TEMOA,TRE_to_TREW,2023,20-week-myopic-current-policy,MW,16529.0,16530.0,55.0,TRE,TREW
TEMOA,ISNE_to_NYUP,2027,20-week-myopic-current-policy,MW,1288.0,,12.0,ISNE,NYUP
TEMOA,NYCW_to_NYUP,2027,20-week-myopic-current-policy,MW,2600.0,,33.0,NYCW,NYUP
TEMOA,NYUP_to_PJME,2027,20-week-myopic-current-policy,MW,251.0,,35.0,NYUP,PJME
TEMOA,RMRG_to_SPPN,2027,20-week-myopic-current-policy,MW,14.0,,44.0,RMRG,SPPN
TEMOA,SPPC_to_SPPN,2027,20-week-myopic-current-policy,MW,25.0,,46.0,SPPC,SPPN
TEMOA,SPPS_to_TRE,2027,20-week-myopic-current-policy,MW,11.0,,50.0,SPPS,TRE
TEMOA,SPPS_to_TREW,2027,20-week-myopic-current-policy,MW,138.0,,51.0,SPPS,TREW
TEMOA,ISNE_to_NYUP,2030,20-week-myopic-current-policy,MW,476.0,,12.0,ISNE,NYUP
TEMOA,MISS_to_SPPS,2030,20-week-myopic-current-policy,MW,3366.0,,25.0,MISS,SPPS
TEMOA,NYCW_to_NYUP,2030,20-week-myopic-current-policy,MW,1745.0,,33.0,NYCW,NYUP
TEMOA,NYCW_to_PJME,2030,20-week-myopic-current-policy,MW,26.0,,34.0,NYCW,PJME
TEMOA,NYUP_to_PJME,2030,20-week-myopic-current-policy,MW,2258.0,,35.0,NYUP,PJME
TEMOA,RMRG_to_SPPC,2030,20-week-myopic-current-policy,MW,264.0,,43.0,RMRG,SPPC
TEMOA,RMRG_to_SPPN,2030,20-week-myopic-current-policy,MW,1028.0,,44.0,RMRG,SPPN
TEMOA,SPPC_to_SPPN,2030,20-week-myopic-current-policy,MW,254.0,,46.0,SPPC,SPPN
TEMOA,SPPN_to_SPPS,2030,20-week-myopic-current-policy,MW,29.0,,48.0,SPPN,SPPS
TEMOA,SPPS_to_SRSG,2030,20-week-myopic-current-policy,MW,19.0,,49.0,SPPS,SRSG
TEMOA,SPPS_to_TRE,2030,20-week-myopic-current-policy,MW,371.0,,50.0,SPPS,TRE
TEMOA,SPPS_to_TREW,2030,20-week-myopic-current-policy,MW,1094.0,,51.0,SPPS,TREW
TEMOA,BASN_to_RMRG,2035,20-week-myopic-current-policy,MW,12.0,,4.0,BASN,RMRG
TEMOA,ISNE_to_NYCW,2035,20-week-myopic-current-policy,MW,15.0,,11.0,ISNE,NYCW
TEMOA,ISNE_to_NYUP,2035,20-week-myopic-current-policy,MW,1976.0,,12.0,ISNE,NYUP
TEMOA,MISC_to_MISE,2035,20-week-myopic-current-policy,MW,23.0,,13.0,MISC,MISE
TEMOA,MISC_to_SPPC,2035,20-week-myopic-current-policy,MW,1966.0,,18.0,MISC,SPPC
TEMOA,MISC_to_SPPN,2035,20-week-myopic-current-policy,MW,68.0,,19.0,MISC,SPPN
TEMOA,MISC_to_SPPS,2035,20-week-myopic-current-policy,MW,70.0,,20.0,MISC,SPPS
TEMOA,MISE_to_MISW,2035,20-week-myopic-current-policy,MW,686.0,,22.0,MISE,MISW
TEMOA,MISS_to_SPPC,2035,20-week-myopic-current-policy,MW,174.0,,24.0,MISS,SPPC
TEMOA,MISS_to_SPPS,2035,20-week-myopic-current-policy,MW,4915.0,,25.0,MISS,SPPS
TEMOA,MISS_to_SRSE,2035,20-week-myopic-current-policy,MW,12.0,,27.0,MISS,SRSE
TEMOA,MISW_to_PJMC,2035,20-week-myopic-current-policy,MW,4949.0,,29.0,MISW,PJMC
TEMOA,MISW_to_SPPC,2035,20-week-myopic-current-policy,MW,75.0,,30.0,MISW,SPPC
