case,tech_type,planning_year,agg_zone,end_value,min,max
20-week-foresight-current-policy,Natural Gas CT,2030,NE,4.0,,
20-week-foresight-current-policy,Natural Gas CT,2030,PJM,4.0,,
20-week-foresight-current-policy,Natural Gas CT,2030,SOU,3.0,,
20-week-foresight-current-policy,Natural Gas CT,2030,SPP,3.0,,
20-week-foresight-current-policy,Natural Gas CT,2030,TRE,0.0,,
20-week-foresight-current-policy,Natural Gas CT,2030,WECC,4.0,,
20-week-foresight-current-policy,Nuclear,2030,CA,1.0,,
20-week-foresight-current-policy,Nuclear,2030,MISO,2.5,,
20-week-foresight-current-policy,Nuclear,2030,NE,1.0,,
20-week-foresight-current-policy,Nuclear,2030,PJM,1.5,,
20-week-foresight-current-policy,Nuclear,2030,SOU,2.0,,
20-week-foresight-current-policy,Nuclear,2030,SPP,-5.0,,
20-week-foresight-current-policy,Nuclear,2030,TRE,-2.5,,
20-week-foresight-current-policy,Nuclear,2030,WECC,-1.0,,
20-week-foresight-current-policy,Solar,2030,CA,82.8,,
20-week-foresight-current-policy,Solar,2030,MISO,137.5,,
20-week-foresight-current-policy,Solar,2030,NE,5007.4,,
20-week-foresight-current-policy,Solar,2030,PJM,481.0,,
20-week-foresight-current-policy,Solar,2030,SOU,1057.4,,
20-week-foresight-current-policy,Solar,2030,SPP,122.8,,
20-week-foresight-current-policy,Solar,2030,TRE,21.5,,
20-week-foresight-current-policy,Solar,2030,WECC,226.8,,
20-week-foresight-current-policy,Wind,2030,CA,86.0,,
20-week-foresight-current-policy,Wind,2030,MISO,13946.2,,
20-week-foresight-current-policy,Wind,2030,NE,10866.0,,
20-week-foresight-current-policy,Wind,2030,PJM,9305.2,,
20-week-foresight-current-policy,Wind,2030,SOU,4238.6,,
20-week-foresight-current-policy,Wind,2030,SPP,10755.0,,
20-week-foresight-current-policy,Wind,2030,TRE,11016.6,,
20-week-foresight-current-policy,Wind,2030,WECC,14485.6,,
20-week-foresight-current-policy,Battery,2035,CA,40.2,,
20-week-foresight-current-policy,Battery,2035,MISO,2326.0,,
20-week-foresight-current-policy,Battery,2035,NE,3639.4,,
20-week-foresight-current-policy,Battery,2035,PJM,97.5,,
20-week-foresight-current-policy,Battery,2035,SOU,42.8,,
20-week-foresight-current-policy,Battery,2035,SPP,39.5,,
20-week-foresight-current-policy,Battery,2035,TRE,23.8,,
20-week-foresight-current-policy,Battery,2035,WECC,71.0,,
20-week-foresight-current-policy,CCS,2035,CA,1.0,,
20-week-foresight-current-policy,CCS,2035,MISO,8.8,,
20-week-foresight-current-policy,CCS,2035,NE,,,
20-week-foresight-current-policy,CCS,2035,PJM,7.0,,
20-week-foresight-current-policy,CCS,2035,SOU,4.0,,
20-week-foresight-current-policy,CCS,2035,SPP,1.0,,
20-week-foresight-current-policy,CCS,2035,TRE,0.5,,
20-week-foresight-current-policy,CCS,2035,WECC,1.0,,
20-week-foresight-current-policy,Hydrogen,2035,CA,0.0,,
20-week-foresight-current-policy,Hydrogen,2035,MISO,2.0,,
20-week-foresight-current-policy,Hydrogen,2035,NE,20.2,,
20-week-foresight-current-policy,Hydrogen,2035,PJM,0.5,,
20-week-foresight-current-policy,Hydrogen,2035,SOU,0.0,,
20-week-foresight-current-policy,Hydrogen,2035,SPP,0.5,,
20-week-foresight-current-policy,Hydrogen,2035,TRE,0.0,,
20-week-foresight-current-policy,Hydrogen,2035,WECC,0.0,,
20-week-foresight-current-policy,Natural Gas CC,2035,CA,6.8,,
20-week-foresight-current-policy,Natural Gas CC,2035,MISO,2231.8,,
20-week-foresight-current-policy,Natural Gas CC,2035,NE,6944.8,,
20-week-foresight-current-policy,Natural Gas CC,2035,PJM,467.0,,
20-week-foresight-current-policy,Natural Gas CC,2035,SOU,15.8,,
20-week-foresight-current-policy,Natural Gas CC,2035,SPP,0.0,,
20-week-foresight-current-policy,Natural Gas CC,2035,TRE,0.5,,
20-week-foresight-current-policy,Natural Gas CC,2035,WECC,23.5,,
20-week-foresight-current-policy,Natural Gas CT,2035,CA,0.0,,
20-week-foresight-current-policy,Natural Gas CT,2035,MISO,3.5,,
20-week-foresight-current-policy,Natural Gas CT,2035,NE,116.8,,
20-week-foresight-current-policy,Natural Gas CT,2035,PJM,0.0,,
20-week-foresight-current-policy,Natural Gas CT,2035,SOU,0.0,,
20-week-foresight-current-policy,Natural Gas CT,2035,SPP,0.0,,
20-week-foresight-current-policy,Natural Gas CT,2035,TRE,0.0,,
20-week-foresight-current-policy,Natural Gas CT,2035,WECC,0.0,,
20-week-foresight-current-policy,Nuclear,2035,CA,0.0,,
20-week-foresight-current-policy,Nuclear,2035,MISO,0.0,,
20-week-foresight-current-policy,Nuclear,2035,NE,0.0,,
20-week-foresight-current-policy,Nuclear,2035,PJM,0.0,,
20-week-foresight-current-policy,Nuclear,2035,SOU,0.0,,
20-week-foresight-current-policy,Nuclear,2035,SPP,0.0,,
20-week-foresight-current-policy,Nuclear,2035,TRE,0.0,,
20-week-foresight-current-policy,Nuclear,2035,WECC,0.0,,
20-week-foresight-current-policy,Solar,2035,CA,23757.0,,
20-week-foresight-current-policy,Solar,2035,MISO,27006.0,,
20-week-foresight-current-policy,Solar,2035,NE,2909.8,,
20-week-foresight-current-policy,Solar,2035,PJM,19381.2,,
20-week-foresight-current-policy,Solar,2035,SOU,34188.6,,
20-week-foresight-current-policy,Solar,2035,SPP,4577.4,,
20-week-foresight-current-policy,Solar,2035,TRE,768.5,,
20-week-foresight-current-policy,Solar,2035,WECC,13966.4,,
20-week-foresight-current-policy,Wind,2035,CA,262.2,,
20-week-foresight-current-policy,Wind,2035,MISO,24177.0,,
20-week-foresight-current-policy,Wind,2035,NE,9705.6,,
20-week-foresight-current-policy,Wind,2035,PJM,9113.8,,
20-week-foresight-current-policy,Wind,2035,SOU,1078.0,,
20-week-foresight-current-policy,Wind,2035,SPP,17921.8,,
20-week-foresight-current-policy,Wind,2035,TRE,11918.2,,
20-week-foresight-current-policy,Wind,2035,WECC,26374.0,,
20-week-foresight-current-policy,Battery,2040,CA,11735.6,,
20-week-foresight-current-policy,Battery,2040,MISO,10672.2,,
20-week-foresight-current-policy,Battery,2040,NE,13502.0,,
20-week-foresight-current-policy,Battery,2040,PJM,9026.0,,
20-week-foresight-current-policy,Battery,2040,SOU,5480.6,,
20-week-foresight-current-policy,Battery,2040,SPP,775.0,,
20-week-foresight-current-policy,Battery,2040,TRE,1971.8,,
20-week-foresight-current-policy,Battery,2040,WECC,8913.0,,
20-week-foresight-current-policy,CCS,2040,CA,10.5,,
20-week-foresight-current-policy,CCS,2040,MISO,26.5,,
20-week-foresight-current-policy,CCS,2040,NE,,,
20-week-foresight-current-policy,CCS,2040,PJM,8.5,,
20-week-foresight-current-policy,CCS,2040,SOU,20.0,,
20-week-foresight-current-policy,CCS,2040,SPP,4.5,,
20-week-foresight-current-policy,CCS,2040,TRE,3.5,,
20-week-foresight-current-policy,CCS,2040,WECC,6.5,,
20-week-foresight-current-policy,Hydrogen,2040,CA,4.5,,
20-week-foresight-current-policy,Hydrogen,2040,MISO,10.5,,
20-week-foresight-current-policy,Hydrogen,2040,NE,26.6,,
20-week-foresight-current-policy,Hydrogen,2040,PJM,11.0,,
20-week-foresight-current-policy,Hydrogen,2040,SOU,11.0,,
20-week-foresight-current-policy,Hydrogen,2040,SPP,3.0,,
20-week-foresight-current-policy,Hydrogen,2040,TRE,3.5,,
20-week-foresight-current-policy,Hydrogen,2040,WECC,12.5,,
20-week-foresight-current-policy,Natural Gas CC,2040,CA,3401.2,,
20-week-foresight-current-policy,Natural Gas CC,2040,MISO,9025.6,,
20-week-foresight-current-policy,Natural Gas CC,2040,NE,3715.0,,
20-week-foresight-current-policy,Natural Gas CC,2040,PJM,12115.2,,
20-week-foresight-current-policy,Natural Gas CC,2040,SOU,1703.8,,
20-week-foresight-current-policy,Natural Gas CC,2040,SPP,14.0,,
20-week-foresight-current-policy,Natural Gas CC,2040,TRE,791.8,,
20-week-foresight-current-policy,Natural Gas CC,2040,WECC,4246.2,,
20-week-foresight-current-policy,Natural Gas CT,2040,CA,4.5,,
20-week-foresight-current-policy,Natural Gas CT,2040,MISO,10.5,,
20-week-foresight-current-policy,Natural Gas CT,2040,NE,1193.6,,
20-week-foresight-current-policy,Natural Gas CT,2040,PJM,11.5,,
20-week-foresight-current-policy,Natural Gas CT,2040,SOU,11.0,,
20-week-foresight-current-policy,Natural Gas CT,2040,SPP,2.0,,
20-week-foresight-current-policy,Natural Gas CT,2040,TRE,2.5,,
20-week-foresight-current-policy,Natural Gas CT,2040,WECC,13.0,,
20-week-foresight-current-policy,Nuclear,2040,CA,1.5,,
20-week-foresight-current-policy,Nuclear,2040,MISO,4.0,,
20-week-foresight-current-policy,Nuclear,2040,NE,5.0,,
20-week-foresight-current-policy,Nuclear,2040,PJM,4.0,,
20-week-foresight-current-policy,Nuclear,2040,SOU,4.0,,
20-week-foresight-current-policy,Nuclear,2040,SPP,3.0,,
20-week-foresight-current-policy,Nuclear,2040,TRE,2.0,,
20-week-foresight-current-policy,Nuclear,2040,WECC,4.5,,
20-week-foresight-current-policy,Solar,2040,CA,26378.6,,
20-week-foresight-current-policy,Solar,2040,MISO,70424.8,,
20-week-foresight-current-policy,Solar,2040,NE,23183.4,,
20-week-foresight-current-policy,Solar,2040,PJM,69987.0,,
20-week-foresight-current-policy,Solar,2040,SOU,83068.0,,
20-week-foresight-current-policy,Solar,2040,SPP,23636.4,,
20-week-foresight-current-policy,Solar,2040,TRE,21286.2,,
20-week-foresight-current-policy,Solar,2040,WECC,53217.8,,
20-week-foresight-current-policy,Wind,2040,CA,302.0,,
20-week-foresight-current-policy,Wind,2040,MISO,27714.2,,
20-week-foresight-current-policy,Wind,2040,NE,3010.8,,
20-week-foresight-current-policy,Wind,2040,PJM,5331.2,,
20-week-foresight-current-policy,Wind,2040,SOU,9973.6,,
20-week-foresight-current-policy,Wind,2040,SPP,37532.2,,
20-week-foresight-current-policy,Wind,2040,TRE,27885.2,,
20-week-foresight-current-policy,Wind,2040,WECC,25149.8,,
20-week-foresight-current-policy,Battery,2045,CA,724.6,,
20-week-foresight-current-policy,Battery,2045,MISO,-9.6,,
20-week-foresight-current-policy,Battery,2045,NE,-656.2,,
20-week-foresight-current-policy,Battery,2045,PJM,6.4,,
20-week-foresight-current-policy,Battery,2045,SOU,310.6,,
20-week-foresight-current-policy,Battery,2045,SPP,15.6,,
20-week-foresight-current-policy,Battery,2045,TRE,21.8,,
20-week-foresight-current-policy,Battery,2045,WECC,187.4,,
20-week-foresight-current-policy,CCS,2045,CA,0.5,,
20-week-foresight-current-policy,CCS,2045,MISO,8.0,,
20-week-foresight-current-policy,CCS,2045,NE,,,
20-week-foresight-current-policy,CCS,2045,PJM,6.5,,
20-week-foresight-current-policy,CCS,2045,SOU,7.5,,
20-week-foresight-current-policy,CCS,2045,SPP,1.0,,
20-week-foresight-current-policy,CCS,2045,TRE,0.0,,
20-week-foresight-current-policy,CCS,2045,WECC,1.0,,
20-week-foresight-current-policy,Hydrogen,2045,CA,9.5,,
20-week-foresight-current-policy,Hydrogen,2045,MISO,13.8,,
20-week-foresight-current-policy,Hydrogen,2045,NE,310.8,,
20-week-foresight-current-policy,Hydrogen,2045,PJM,21.0,,
20-week-foresight-current-policy,Hydrogen,2045,SOU,12.5,,
20-week-foresight-current-policy,Hydrogen,2045,SPP,17.5,,
20-week-foresight-current-policy,Hydrogen,2045,TRE,8.0,,
20-week-foresight-current-policy,Hydrogen,2045,WECC,41.8,,
20-week-foresight-current-policy,Natural Gas CC,2045,CA,12998.2,,
20-week-foresight-current-policy,Natural Gas CC,2045,MISO,40625.8,,
20-week-foresight-current-policy,Natural Gas CC,2045,NE,4485.6,,
20-week-foresight-current-policy,Natural Gas CC,2045,PJM,25994.6,,
20-week-foresight-current-policy,Natural Gas CC,2045,SOU,23254.4,,
20-week-foresight-current-policy,Natural Gas CC,2045,SPP,2582.4,,
20-week-foresight-current-policy,Natural Gas CC,2045,TRE,16822.4,,
20-week-foresight-current-policy,Natural Gas CC,2045,WECC,21824.8,,
20-week-foresight-current-policy,Natural Gas CT,2045,CA,9.0,,
20-week-foresight-current-policy,Natural Gas CT,2045,MISO,41.5,,
20-week-foresight-current-policy,Natural Gas CT,2045,NE,1904.6,,
20-week-foresight-current-policy,Natural Gas CT,2045,PJM,30.8,,
20-week-foresight-current-policy,Natural Gas CT,2045,SOU,17.8,,
20-week-foresight-current-policy,Natural Gas CT,2045,SPP,27.5,,
20-week-foresight-current-policy,Natural Gas CT,2045,TRE,17.5,,
20-week-foresight-current-policy,Natural Gas CT,2045,WECC,57.0,,
20-week-foresight-current-policy,Nuclear,2045,CA,0.0,,
20-week-foresight-current-policy,Nuclear,2045,MISO,0.0,,
20-week-foresight-current-policy,Nuclear,2045,NE,0.0,,
20-week-foresight-current-policy,Nuclear,2045,PJM,0.0,,
20-week-foresight-current-policy,Nuclear,2045,SOU,0.0,,
20-week-foresight-current-policy,Nuclear,2045,SPP,0.0,,
20-week-foresight-current-policy,Nuclear,2045,TRE,0.0,,
20-week-foresight-current-policy,Nuclear,2045,WECC,0.0,,
20-week-foresight-current-policy,Solar,2045,CA,2205.6,,
20-week-foresight-current-policy,Solar,2045,MISO,127.2,,
20-week-foresight-current-policy,Solar,2045,NE,5655.0,,
20-week-foresight-current-policy,Solar,2045,PJM,670.6,,
20-week-foresight-current-policy,Solar,2045,SOU,104.6,,
20-week-foresight-current-policy,Solar,2045,SPP,158.2,,
20-week-foresight-current-policy,Solar,2045,TRE,45.2,,
20-week-foresight-current-policy,Solar,2045,WECC,3431.6,,
20-week-foresight-current-policy,Wind,2045,CA,76.0,,
20-week-foresight-current-policy,Wind,2045,MISO,283.8,,
20-week-foresight-current-policy,Wind,2045,NE,1364.4,,
20-week-foresight-current-policy,Wind,2045,PJM,270.6,,
20-week-foresight-current-policy,Wind,2045,SOU,223.8,,
20-week-foresight-current-policy,Wind,2045,SPP,194.0,,
20-week-foresight-current-policy,Wind,2045,TRE,145.6,,
20-week-foresight-current-policy,Wind,2045,WECC,798.8,,
20-week-foresight-current-policy,Battery,2050,CA,780.0,8348.0,20351.0
20-week-foresight-current-policy,Battery,2050,MISO,-435.4,6540.0,18433.0
20-week-foresight-current-policy,Battery,2050,NE,-669.4,7578.0,25018.0
20-week-foresight-current-policy,Battery,2050,PJM,2914.4,950.0,21329.0
20-week-foresight-current-policy,Battery,2050,SOU,4664.0,8046.0,13071.0
20-week-foresight-current-policy,Battery,2050,SPP,687.0,675.0,1923.0
20-week-foresight-current-policy,Battery,2050,TRE,250.0,444.0,3433.0
20-week-foresight-current-policy,Battery,2050,WECC,2890.4,4913.0,16618.0
20-week-foresight-current-policy,CCS,2050,CA,6.8,0.0,42.0
20-week-foresight-current-policy,CCS,2050,MISO,5.0,0.0,112.0
20-week-foresight-current-policy,CCS,2050,NE,,0.0,0.0
20-week-foresight-current-policy,CCS,2050,PJM,2.5,0.0,43.0
20-week-foresight-current-policy,CCS,2050,SOU,2.0,0.0,77.0
20-week-foresight-current-policy,CCS,2050,SPP,7.8,0.0,55.0
20-week-foresight-current-policy,CCS,2050,TRE,3.5,0.0,39.0
20-week-foresight-current-policy,CCS,2050,WECC,6.5,0.0,44.0
20-week-foresight-current-policy,Hydrogen,2050,CA,13.0,0.0,84.0
20-week-foresight-current-policy,Hydrogen,2050,MISO,62.2,0.0,223.0
20-week-foresight-current-policy,Hydrogen,2050,NE,162.2,226.0,1643.0
20-week-foresight-current-policy,Hydrogen,2050,PJM,52.5,0.0,177.0
20-week-foresight-current-policy,Hydrogen,2050,SOU,44.2,0.0,140.0
20-week-foresight-current-policy,Hydrogen,2050,SPP,40.0,0.0,131.0
20-week-foresight-current-policy,Hydrogen,2050,TRE,36.5,0.0,65.0
20-week-foresight-current-policy,Hydrogen,2050,WECC,98.0,0.0,287.0
20-week-foresight-current-policy,Natural Gas CC,2050,CA,8303.0,20064.0,32151.0
20-week-foresight-current-policy,Natural Gas CC,2050,MISO,38220.2,84217.0,100225.0
20-week-foresight-current-policy,Natural Gas CC,2050,NE,896.6,11691.0,27748.0
20-week-foresight-current-policy,Natural Gas CC,2050,PJM,14760.2,45014.0,61604.0
20-week-foresight-current-policy,Natural Gas CC,2050,SOU,26176.2,44033.0,58589.0
20-week-foresight-current-policy,Natural Gas CC,2050,SPP,2378.4,196.0,19791.0
20-week-foresight-current-policy,Natural Gas CC,2050,TRE,12734.6,27522.0,35151.0
20-week-foresight-current-policy,Natural Gas CC,2050,WECC,20755.8,40705.0,59148.0
20-week-foresight-current-policy,Natural Gas CT,2050,CA,15.0,0.0,60.0
20-week-foresight-current-policy,Natural Gas CT,2050,MISO,46.0,0.0,174.0
20-week-foresight-current-policy,Natural Gas CT,2050,NE,1561.6,1366.0,11850.0
20-week-foresight-current-policy,Natural Gas CT,2050,PJM,41.5,0.0,155.0
20-week-foresight-current-policy,Natural Gas CT,2050,SOU,39.8,0.0,126.0
20-week-foresight-current-policy,Natural Gas CT,2050,SPP,25.5,0.0,97.0
20-week-foresight-current-policy,Natural Gas CT,2050,TRE,13.0,0.0,56.0
20-week-foresight-current-policy,Natural Gas CT,2050,WECC,543.6,1.0,1162.0
20-week-foresight-current-policy,Nuclear,2050,CA,0.0,9.0,17.0
20-week-foresight-current-policy,Nuclear,2050,MISO,0.0,23.0,43.0
20-week-foresight-current-policy,Nuclear,2050,NE,0.0,17.0,25.0
20-week-foresight-current-policy,Nuclear,2050,PJM,0.0,19.0,34.0
20-week-foresight-current-policy,Nuclear,2050,SOU,0.0,18.0,31.0
20-week-foresight-current-policy,Nuclear,2050,SPP,0.0,11.0,15.0
20-week-foresight-current-policy,Nuclear,2050,TRE,0.0,9.0,10.0
20-week-foresight-current-policy,Nuclear,2050,WECC,0.0,21.0,27.0
20-week-foresight-current-policy,Solar,2050,CA,8125.4,50932.0,69364.0
20-week-foresight-current-policy,Solar,2050,MISO,2059.4,39468.0,144017.0
20-week-foresight-current-policy,Solar,2050,NE,12683.4,47330.0,66531.0
20-week-foresight-current-policy,Solar,2050,PJM,5164.4,69210.0,136104.0
20-week-foresight-current-policy,Solar,2050,SOU,11686.4,105342.0,149241.0
20-week-foresight-current-policy,Solar,2050,SPP,3906.6,16928.0,39484.0
20-week-foresight-current-policy,Solar,2050,TRE,5778.6,18540.0,35508.0
20-week-foresight-current-policy,Solar,2050,WECC,17869.2,60679.0,97682.0
20-week-foresight-current-policy,Wind,2050,CA,120.0,0.0,2017.0
20-week-foresight-current-policy,Wind,2050,MISO,785.4,53228.0,100636.0
20-week-foresight-current-policy,Wind,2050,NE,1496.4,45655.0,52462.0
20-week-foresight-current-policy,Wind,2050,PJM,407.4,38006.0,50765.0
20-week-foresight-current-policy,Wind,2050,SOU,299.0,13184.0,27495.0
20-week-foresight-current-policy,Wind,2050,SPP,4028.2,42311.0,123592.0
20-week-foresight-current-policy,Wind,2050,TRE,2161.2,46220.0,96114.0
20-week-foresight-current-policy,Wind,2050,WECC,4417.0,70273.0,94390.0
20-week-myopic,Battery,2027,CA,1.0,,
20-week-myopic,Battery,2027,MISO,3.0,,
20-week-myopic,Battery,2027,NE,2.0,,
20-week-myopic,Battery,2027,PJM,2.0,,
20-week-myopic,Battery,2027,SOU,1.5,,
20-week-myopic,Battery,2027,SPP,1.5,,
20-week-myopic,Battery,2027,TRE,1.0,,
20-week-myopic,Battery,2027,WECC,2.0,,
20-week-myopic,CCS,2027,CA,0.0,,
20-week-myopic,CCS,2027,MISO,0.0,,
20-week-myopic,CCS,2027,NE,,,
20-week-myopic,CCS,2027,PJM,0.0,,
20-week-myopic,CCS,2027,SOU,0.0,,
20-week-myopic,CCS,2027,SPP,0.0,,
20-week-myopic,CCS,2027,TRE,0.0,,
20-week-myopic,CCS,2027,WECC,0.0,,
20-week-myopic,Hydrogen,2027,CA,0.0,,
20-week-myopic,Hydrogen,2027,MISO,0.0,,
20-week-myopic,Hydrogen,2027,NE,0.5,,
20-week-myopic,Hydrogen,2027,PJM,0.0,,
20-week-myopic,Hydrogen,2027,SOU,0.0,,
20-week-myopic,Hydrogen,2027,SPP,0.0,,
20-week-myopic,Hydrogen,2027,TRE,0.0,,
20-week-myopic,Hydrogen,2027,WECC,0.0,,
20-week-myopic,Natural Gas CC,2027,CA,1.0,,
20-week-myopic,Natural Gas CC,2027,MISO,2551.5,,
20-week-myopic,Natural Gas CC,2027,NE,2447.3,,
20-week-myopic,Natural Gas CC,2027,PJM,3.5,,
20-week-myopic,Natural Gas CC,2027,SOU,2.0,,
20-week-myopic,Natural Gas CC,2027,SPP,1.5,,
20-week-myopic,Natural Gas CC,2027,TRE,1.0,,
20-week-myopic,Natural Gas CC,2027,WECC,2.0,,
20-week-myopic,Natural Gas CT,2027,CA,0.0,,
20-week-myopic,Natural Gas CT,2027,MISO,0.0,,
20-week-myopic,Natural Gas CT,2027,NE,0.5,,
20-week-myopic,Natural Gas CT,2027,PJM,0.0,,
20-week-myopic,Natural Gas CT,2027,SOU,0.0,,
20-week-myopic,Natural Gas CT,2027,SPP,0.0,,
20-week-myopic,Natural Gas CT,2027,TRE,0.0,,
20-week-myopic,Natural Gas CT,2027,WECC,0.0,,
20-week-myopic,Nuclear,2027,CA,0.0,,
20-week-myopic,Nuclear,2027,MISO,0.0,,
20-week-myopic,Nuclear,2027,NE,0.0,,
20-week-myopic,Nuclear,2027,PJM,0.0,,
20-week-myopic,Nuclear,2027,SOU,0.0,,
20-week-myopic,Nuclear,2027,SPP,0.0,,
20-week-myopic,Nuclear,2027,TRE,0.0,,
20-week-myopic,Nuclear,2027,WECC,0.0,,
20-week-myopic,Solar,2027,CA,732.0,,
20-week-myopic,Solar,2027,MISO,27.5,,
20-week-myopic,Solar,2027,NE,0.0,,
20-week-myopic,Solar,2027,PJM,23.0,,
20-week-myopic,Solar,2027,SOU,19.0,,
20-week-myopic,Solar,2027,SPP,22.5,,
20-week-myopic,Solar,2027,TRE,4.0,,
20-week-myopic,Solar,2027,WECC,305.5,,
20-week-myopic,Wind,2027,CA,0.0,,
20-week-myopic,Wind,2027,MISO,37324.7,,
20-week-myopic,Wind,2027,NE,463.0,,
20-week-myopic,Wind,2027,PJM,10795.7,,
20-week-myopic,Wind,2027,SOU,4511.7,,
20-week-myopic,Wind,2027,SPP,13340.7,,
20-week-myopic,Wind,2027,TRE,18638.7,,
20-week-myopic,Wind,2027,WECC,22282.0,,
20-week-myopic,Battery,2030,CA,2.5,,
20-week-myopic,Battery,2030,MISO,7.5,,
20-week-myopic,Battery,2030,NE,4.0,,
20-week-myopic,Battery,2030,PJM,5.0,,
20-week-myopic,Battery,2030,SOU,4.5,,
20-week-myopic,Battery,2030,SPP,5.0,,
20-week-myopic,Battery,2030,TRE,3.0,,
20-week-myopic,Battery,2030,WECC,6.5,,
20-week-myopic,CCS,2030,CA,5202.0,,
20-week-myopic,CCS,2030,MISO,15087.7,,
20-week-myopic,CCS,2030,NE,,,
20-week-myopic,CCS,2030,PJM,19730.7,,
20-week-myopic,CCS,2030,SOU,26628.3,,
20-week-myopic,CCS,2030,SPP,5.0,,
20-week-myopic,CCS,2030,TRE,3745.5,,
20-week-myopic,CCS,2030,WECC,4.0,,
20-week-myopic,Hydrogen,2030,CA,2.0,,
20-week-myopic,Hydrogen,2030,MISO,5.0,,
20-week-myopic,Hydrogen,2030,NE,3.0,,
20-week-myopic,Hydrogen,2030,PJM,4.0,,
20-week-myopic,Hydrogen,2030,SOU,3.0,,
20-week-myopic,Hydrogen,2030,SPP,3.0,,
20-week-myopic,Hydrogen,2030,TRE,2.0,,
20-week-myopic,Hydrogen,2030,WECC,4.0,,
20-week-myopic,Natural Gas CC,2030,CA,0.5,,
20-week-myopic,Natural Gas CC,2030,MISO,1.0,,
20-week-myopic,Natural Gas CC,2030,NE,1109.0,,
20-week-myopic,Natural Gas CC,2030,PJM,2.0,,
20-week-myopic,Natural Gas CC,2030,SOU,1.0,,
20-week-myopic,Natural Gas CC,2030,SPP,1.5,,
20-week-myopic,Natural Gas CC,2030,TRE,1.0,,
20-week-myopic,Natural Gas CC,2030,WECC,1.0,,
20-week-myopic,Natural Gas CT,2030,CA,1.0,,
20-week-myopic,Natural Gas CT,2030,MISO,2.5,,
20-week-myopic,Natural Gas CT,2030,NE,1.5,,
20-week-myopic,Natural Gas CT,2030,PJM,2.0,,
20-week-myopic,Natural Gas CT,2030,SOU,1.5,,
20-week-myopic,Natural Gas CT,2030,SPP,1.5,,
20-week-myopic,Natural Gas CT,2030,TRE,1.0,,
20-week-myopic,Natural Gas CT,2030,WECC,2.0,,
20-week-myopic,Nuclear,2030,CA,0.0,,
20-week-myopic,Nuclear,2030,MISO,0.0,,
20-week-myopic,Nuclear,2030,NE,0.5,,
20-week-myopic,Nuclear,2030,PJM,1.0,,
20-week-myopic,Nuclear,2030,SOU,0.5,,
20-week-myopic,Nuclear,2030,SPP,0.0,,
20-week-myopic,Nuclear,2030,TRE,0.0,,
20-week-myopic,Nuclear,2030,WECC,0.0,,
20-week-myopic,Solar,2030,CA,17885.7,,
20-week-myopic,Solar,2030,MISO,60424.7,,
20-week-myopic,Solar,2030,NE,10159.0,,
20-week-myopic,Solar,2030,PJM,67479.7,,
20-week-myopic,Solar,2030,SOU,50150.0,,
20-week-myopic,Solar,2030,SPP,14099.0,,
20-week-myopic,Solar,2030,TRE,681.0,,
20-week-myopic,Solar,2030,WECC,17842.0,,
20-week-myopic,Wind,2030,CA,972.0,,
20-week-myopic,Wind,2030,MISO,39863.3,,
20-week-myopic,Wind,2030,NE,22947.3,,
20-week-myopic,Wind,2030,PJM,19241.0,,
20-week-myopic,Wind,2030,SOU,20430.0,,
20-week-myopic,Wind,2030,SPP,46239.7,,
20-week-myopic,Wind,2030,TRE,36550.0,,
20-week-myopic,Wind,2030,WECC,45598.7,,
20-week-myopic,Battery,2035,CA,61.5,,
20-week-myopic,Battery,2035,MISO,184.5,,
20-week-myopic,Battery,2035,NE,1502.0,,
20-week-myopic,Battery,2035,PJM,148.5,,
20-week-myopic,Battery,2035,SOU,112.5,,
20-week-myopic,Battery,2035,SPP,111.5,,
20-week-myopic,Battery,2035,TRE,73.0,,
20-week-myopic,Battery,2035,WECC,142.0,,
20-week-myopic,CCS,2035,CA,9094.0,,
20-week-myopic,CCS,2035,MISO,29432.0,,
20-week-myopic,CCS,2035,NE,,,
20-week-myopic,CCS,2035,PJM,25293.7,,
20-week-myopic,CCS,2035,SOU,18462.0,,
20-week-myopic,CCS,2035,SPP,299.0,,
20-week-myopic,CCS,2035,TRE,17578.7,,
20-week-myopic,CCS,2035,WECC,172.0,,
20-week-myopic,Hydrogen,2035,CA,26.0,,
20-week-myopic,Hydrogen,2035,MISO,75.5,,
20-week-myopic,Hydrogen,2035,NE,76.0,,
20-week-myopic,Hydrogen,2035,PJM,58.5,,
20-week-myopic,Hydrogen,2035,SOU,48.5,,
20-week-myopic,Hydrogen,2035,SPP,48.0,,
20-week-myopic,Hydrogen,2035,TRE,32.5,,
20-week-myopic,Hydrogen,2035,WECC,66.5,,
20-week-myopic,Natural Gas CC,2035,CA,18.5,,
20-week-myopic,Natural Gas CC,2035,MISO,44.0,,
20-week-myopic,Natural Gas CC,2035,NE,6931.3,,
20-week-myopic,Natural Gas CC,2035,PJM,48.5,,
20-week-myopic,Natural Gas CC,2035,SOU,34.5,,
20-week-myopic,Natural Gas CC,2035,SPP,35.0,,
20-week-myopic,Natural Gas CC,2035,TRE,25.5,,
20-week-myopic,Natural Gas CC,2035,WECC,52.5,,
20-week-myopic,Natural Gas CT,2035,CA,14.5,,
20-week-myopic,Natural Gas CT,2035,MISO,41.0,,
20-week-myopic,Natural Gas CT,2035,NE,45.5,,
