Constraint,CapRes_1,CapRes_2,CapRes_3
t211,0.011446629801584453,1.290232349580055e-9,3.748654168260632e-10
t212,0.01144661695542706,7.625852296352538e-10,1.0698981737710169e-9
t213,0.010830475940145964,4.911374519576135e-10,2.789978209797639e-10
t214,0.01144662451217751,7.372066883883548e-10,2.051780387172375e-10
t215,0.010830451514081917,3.5870119955882615e-10,1.0228480102828164e-10
t216,1.1747667632395382e-7,4.947875098978613e-10,5.000923388766446e-11
t217,9.529398397431353e-10,2.919796425964548e-10,2.4356627711888235e-11
t218,3.280676968336965e-10,2.591544227403816e-10,3.249885280216452e-11
t219,2.9009963359113925e-10,3.0845966281518956e-10,2.4866733536596007e-11
t220,2.562228469934121e-10,1.6607621636660706e-10,2.225124608819554e-11
t221,2.533564420392654e-10,1.5709353041231826e-10,1.8938853231160962e-11
t222,2.946441809985568e-10,1.9684799956355666e-10,2.0643904476893554e-11
t223,3.2817479233269736e-10,1.5711098143980434e-10,1.9308562482419452e-11
t224,3.942165346477957e-10,2.948509446268318e-10,1.4618602896255798e-11
t225,6.200672247028327e-10,3.09744643786976e-10,1.9214847852905106e-11
t226,1.7679617296106798e-9,1.7129308696199618e-10,1.7975750937505767e-11
t227,3.491714817277205e-9,5.89912775702967e-10,3.703845534106658e-11
t228,0.011446627015862085,7.512414256161667e-10,6.915844283283103e-11
t229,0.011446627870824441,9.618010504856428e-10,6.688633724674199e-11
t230,0.011446627196281105,9.97944836182704e-10,9.071282590482194e-11
t231,0.011446626826856631,3.897437308060729e-10,1.388428510158337e-10
t232,0.011446623807268104,2.441710663727605e-10,2.4264290547808125e-10
t233,0.006073358757003583,2.7460773669849905e-10,2.8911677741845746e-10
t234,0.01144662484376581,3.273135208738855e-10,9.226173342481361e-10
t235,0.0114466283610883,1.9379556250835924e-9,0.004778335869190894
t236,0.011446628432034337,6.701630491016608e-10,4.3520815465561875e-10
t237,0.011446627717623713,4.2727604766534924e-10,3.0170165874201246e-10
t238,0.0013789583928151385,5.347399701684194e-10,1.813122293091579e-10
t239,2.8433786710500874e-9,3.6003290096428134e-10,6.907260093172627e-11
t240,1.8954149231108048e-9,3.084128338981453e-10,3.621377142103064e-11
t241,3.1806534251637673e-10,1.8184147822761082e-10,2.5504990515241974e-11
t242,3.0928872334884806e-10,1.3939447079366365e-10,2.2316876898211965e-11
t243,2.177571824922475e-10,1.164470457442706e-10,2.0500374231244453e-11
t244,1.7377864431319424e-10,1.1595996546586384e-10,1.9600588431197646e-11
t245,1.8855299215303002e-10,1.1642784172182344e-10,1.9207643135119605e-11
t246,4.6153112060977623e-10,1.2875005655158717e-10,2.177901981124953e-11
t247,3.12119569039388e-10,1.3581993396611015e-10,2.4414028511708327e-11
t248,4.03334246909605e-10,1.6200577900212807e-10,3.509641211133918e-11
t249,6.429236477658622e-10,2.59024095091776e-10,3.750587234956721e-11
t250,1.2234733691662837e-9,4.3988019442657656e-10,5.559798342819067e-11
t251,5.047748853951518e-9,6.667861921827827e-10,5.985285259114598e-11
t252,6.618690914190903e-9,1.1883596345085846e-9,8.171286871190053e-11
t253,0.14792093386867977,4.436412183249201e-9,3.9997890011156687e-10
t254,0.06866797445083375,3.368304275248479e-9,1.2050618051243392e-9
t255,0.06866797395902365,0.0019140897995232715,0.011446622893391876
t256,0.06866799821026454,0.06600214736480549,0.11135026617138502
t257,0.0686680086549866,0.066002074724043,1.346973169809867
t258,1.2771202382099427,1.274454412805136,1.3469731714595945
t259,1.2819308626884856,1.2744544147122499,1.346973157823601
t260,1.335989528134568,1.3024395481559123,1.345390601442561
t261,1.2773232779237185,1.2403708841158707,1.174661232712923
t262,1.2849468817349965,1.0696404983705767,0.772992994385524
t263,0.06866797522722944,0.04395589755433805,1.4057536803819616e-10
t264,0.012551635525364454,9.376871215637602e-10,5.2694327468271596e-11
t265,5.238392438953526e-10,6.734672060508175e-10,3.225814520272041e-11
t266,3.393365356326398e-10,2.7819621761731534e-10,2.756251572039929e-11
t267,3.54047574819494e-10,3.7395753220257893e-10,2.293759706810144e-11
t268,3.3775660781317525e-10,2.4572718706869016e-10,2.1100377341103504e-11
t269,3.271542006079544e-10,2.3763508423016776e-10,2.15334718409101e-11
t270,4.557191884877491e-10,1.8889403637401588e-10,2.3397891047862485e-11
t271,2.866672141332739e-10,1.9690026045399217e-10,2.841007018411241e-11
t272,5.00272379817313e-10,1.955597259261399e-10,2.4994145938118245e-11
t273,7.695714626536384e-10,3.846095196489322e-10,4.2282517093067455e-11
t274,0.04291349356714009,4.906676984561869e-10,4.01227495921665e-11
t275,0.06866797210003658,1.4867809530998935e-9,8.266109346044398e-11
t276,0.06959943197753081,0.025652579981340184,1.1125045796057145e-10
t277,2.657106393356619,0.05432260129708831,4.394352280570427e-10
t278,2.6571067175210206,0.11622669773833492,0.011446621653191501
t279,2.803697834685933,0.11622676344804102,0.011446623035079168
t280,2.7856442207630536,0.6573056731911048,0.9395219080869386
t281,2.992230177139611,2.6196151881097225,2.6603008804358974
t282,3.231128383339658,2.619615189768972,2.660300924295342
t283,2.6855641022972563,2.6111528375856174,2.6207746023672724
t284,2.6648800356365734,2.6263275134532016,2.5984054843337683
t285,2.6098158521410575,2.5712910593216844,2.5408235865564364
t286,2.6147586900847823,2.3649472173420736,5.625951368155194e-9
t287,0.06866797507130097,0.05790687982603662,1.0789012917475452e-10
t288,6.048590513873251e-9,1.3216732099339902e-9,3.8739695415734325e-11
t289,3.587692168124964e-9,2.142777109223773e-9,3.8678324999599855e-10
t290,3.5188852488486913e-9,4.265211948308098e-9,3.577735927833533e-10
t291,3.427361051292874e-9,2.009116562290226e-9,3.685215017775192e-10
t292,3.3547544088655084e-9,1.992050809772714e-9,3.414675258507322e-10
t293,3.261232896949862e-9,1.9330979320413303e-9,1.4391271250740695e-10
t294,3.218482694523844e-9,1.8145898172889272e-9,1.1125564379879233e-10
