tech_type,planning_year,model,value,resource_name,case
Natural Gas CT,2030,SWITCH,6178.572227429818,SRCE_natural_gas_fired_combustion_turbine_3,full-base-200
Nuclear,2030,SWITCH,64105320.51947928,SRCE_nuclear_1,full-base-200
Wind,2030,SWITCH,17276.132443941893,SRCE_onshore_wind_turbine_1,full-base-200
Hydro,2030,SWITCH,1126944.0,SRCE_small_hydroelectric_1,full-base-200
Solar,2030,SWITCH,3667758.344392698,SRCE_solar_photovoltaic_1,full-base-200
Battery,2030,SWITCH,190462.92867574724,SRSE_batteries_1,full-base-200
Hydro,2030,SWITCH,4724825.908992019,SRSE_conventional_hydroelectric_1,full-base-200
Coal,2030,SWITCH,16647.773587160016,SRSE_conventional_steam_coal_1,full-base-200
Coal,2030,SWITCH,13406.0721378785,SRSE_conventional_steam_coal_2,full-base-200
Hydro,2030,SWITCH,4590046.990126938,SRSE_hydroelectric_pumped_storage_1,full-base-200
Natural Gas CC,2030,SWITCH,24908627.824368376,SRSE_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2030,SWITCH,61053.375864694506,SRSE_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2030,SWITCH,19154.16254813527,SRSE_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2030,SWITCH,18432.971986062526,SRSE_natural_gas_fired_combustion_turbine_2,full-base-200
Nuclear,2030,SWITCH,65588209.48347496,SRSE_nuclear_1,full-base-200
Hydro,2030,SWITCH,230630.4000000085,SRSE_small_hydroelectric_1,full-base-200
Solar,2030,SWITCH,13906224.508926962,SRSE_solar_photovoltaic_1,full-base-200
Battery,2030,SWITCH,1826981.8955703063,SRSG_batteries_1,full-base-200
Hydro,2030,SWITCH,6293030.232157952,SRSG_conventional_hydroelectric_1,full-base-200
Coal,2030,SWITCH,14545.165674532043,SRSG_conventional_steam_coal_1,full-base-200
Coal,2030,SWITCH,17390.58479297034,SRSG_conventional_steam_coal_2,full-base-200
Geothermal,2030,SWITCH,2947593.022943581,SRSG_geothermal_1,full-base-200
Hydro,2030,SWITCH,538271.5868060827,SRSG_hydroelectric_pumped_storage_1,full-base-200
Natural Gas CC,2030,SWITCH,6920341.074183614,SRSG_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2030,SWITCH,586598.4360121444,SRSG_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2030,SWITCH,18046.139468550555,SRSG_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2030,SWITCH,12518.083351297144,SRSG_natural_gas_fired_combustion_turbine_2,full-base-200
Nuclear,2030,SWITCH,26887692.91425523,SRSG_nuclear_1,full-base-200
Wind,2030,SWITCH,12337787.056377104,SRSG_onshore_wind_turbine_1,full-base-200
Hydro,2030,SWITCH,1542777.600000163,SRSG_small_hydroelectric_1,full-base-200
Solar,2030,SWITCH,18996452.32302914,SRSG_solar_photovoltaic_1,full-base-200
Battery,2030,SWITCH,2267405.9408523487,TRE_batteries_1,full-base-200
Hydro,2030,SWITCH,331982.6383213245,TRE_conventional_hydroelectric_1,full-base-200
Coal,2030,SWITCH,15677.608310321966,TRE_conventional_steam_coal_1,full-base-200
Coal,2030,SWITCH,12202.882444212057,TRE_conventional_steam_coal_2,full-base-200
Natural Gas CC,2030,SWITCH,37669303.87629607,TRE_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2030,SWITCH,20457.660296538328,TRE_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2030,SWITCH,69192.63136596051,TRE_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2030,SWITCH,53929.10246340245,TRE_natural_gas_fired_combustion_turbine_2,full-base-200
Nuclear,2030,SWITCH,34352671.86761004,TRE_nuclear_1,full-base-200
Wind,2030,SWITCH,29617970.479427263,TRE_onshore_wind_turbine_1,full-base-200
Hydro,2030,SWITCH,444662.3999999844,TRE_small_hydroelectric_1,full-base-200
Solar,2030,SWITCH,26833828.02805068,TRE_solar_photovoltaic_1,full-base-200
Battery,2030,SWITCH,1677334.0981205965,TREW_batteries_1,full-base-200
Natural Gas CC,2030,SWITCH,7429289.208406475,TREW_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2030,SWITCH,35703.25114361417,TREW_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2030,SWITCH,11290.437252545333,TREW_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2030,SWITCH,12774.84329495222,TREW_natural_gas_fired_combustion_turbine_2,full-base-200
Wind,2030,SWITCH,63145039.31128441,TREW_onshore_wind_turbine_1,full-base-200
Solar,2030,SWITCH,20625134.02507897,TREW_solar_photovoltaic_1,full-base-200
Distributed Solar,2030,SWITCH,3217018.2969943355,BASN_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,12333849.602210788,CANO_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,19299467.653050344,CASO_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,11016022.601135328,FRCC_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,7817376.436537973,ISNE_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,2408461.013534686,MISC_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,1954800.260668776,MISE_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,6046460.840099592,MISS_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,3910256.085928639,MISW_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,3490512.394971264,NWPP_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,2414778.4724016264,NYCW_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,1676796.2572337298,NYUP_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,2812147.729724226,PJMC_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,3350647.152955065,PJMD_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,15378791.29726734,PJME_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,4607075.782512847,PJMW_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,2283289.7418120843,RMRG_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,542816.8935028844,SPPC_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,385999.8539846188,SPPN_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,2638896.5447573643,SPPS_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,6216482.188038461,SRCA_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,1256041.5060089005,SRCE_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,1662820.122694298,SRSE_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,5582850.352855187,SRSG_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,11149595.817837603,TRE_distributed_generation_1,full-base-200
Distributed Solar,2030,SWITCH,393378.4360555608,TREW_distributed_generation_1,full-base-200
Natural Gas CC,2030,SWITCH,0.0,BASN_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2030,SWITCH,0.0,BASN_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2030,SWITCH,0.0,BASN_battery_moderate_0,full-base-200
Nuclear,2030,SWITCH,0.0,BASN_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2030,SWITCH,0.0,BASN_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2030,SWITCH,0.0,BASN_hydrogen_hframe_cc_moderate_0,full-base-200
Wind,2030,SWITCH,29035574.68748153,BASN_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2030,SWITCH,30129815.24603963,BASN_landbasedwind_class3_moderate_1_anyQual_1,full-base-200
Wind,2030,SWITCH,0.0,BASN_landbasedwind_class3_moderate_2_anyQual_0,full-base-200
Wind,2030,SWITCH,5775683.951489787,BASN_landbasedwind_class3_moderate_3_anyQual_1,full-base-200
Wind,2030,SWITCH,0.0,BASN_landbasedwind_class3_moderate_4_anyQual_0,full-base-200
Wind,2030,SWITCH,0.0,BASN_landbasedwind_class3_moderate_5_anyQual_1,full-base-200
Wind,2030,SWITCH,0.0,BASN_landbasedwind_class3_moderate_6_anyQual_0,full-base-200
Wind,2030,SWITCH,0.0,BASN_landbasedwind_class3_moderate_7_anyQual_1,full-base-200
Wind,2030,SWITCH,0.0,BASN_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2030,SWITCH,0.0,BASN_landbasedwind_class3_moderate_9_anyQual_1,full-base-200
Wind,2030,SWITCH,0.0,BASN_landbasedwind_class3_moderate_10_anyQual_0,full-base-200
Wind,2030,SWITCH,0.0,BASN_landbasedwind_class3_moderate_11_anyQual_1,full-base-200
Solar,2030,SWITCH,12638011.036257807,BASN_utilitypv_class1_moderate_0_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,BASN_utilitypv_class1_moderate_1_anyQual_1,full-base-200
Solar,2030,SWITCH,0.0,BASN_utilitypv_class1_moderate_2_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,BASN_utilitypv_class1_moderate_3_anyQual_1,full-base-200
Solar,2030,SWITCH,0.0,BASN_utilitypv_class1_moderate_4_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,BASN_utilitypv_class1_moderate_5_anyQual_1,full-base-200
Solar,2030,SWITCH,0.0,BASN_utilitypv_class1_moderate_6_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,BASN_utilitypv_class1_moderate_7_anyQual_1,full-base-200
Solar,2030,SWITCH,0.0,BASN_utilitypv_class1_moderate_8_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,BASN_utilitypv_class1_moderate_9_anyQual_1,full-base-200
CCS,2030,SWITCH,19524152.58531258,CANO_naturalgas_hframe_cc_95_ccs_moderate_0,full-base-200
Natural Gas CC,2030,SWITCH,0.0,CANO_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2030,SWITCH,0.0,CANO_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2030,SWITCH,0.0,CANO_battery_moderate_0,full-base-200
Nuclear,2030,SWITCH,0.0,CANO_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2030,SWITCH,0.0,CANO_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2030,SWITCH,0.0,CANO_hydrogen_hframe_cc_moderate_0,full-base-200
Wind,2030,SWITCH,0.0,CANO_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2030,SWITCH,0.0,CANO_landbasedwind_class3_moderate_1_anyQual_1,full-base-200
Wind,2030,SWITCH,0.0,CANO_landbasedwind_class3_moderate_2_anyQual_0,full-base-200
Wind,2030,SWITCH,0.0,CANO_landbasedwind_class3_moderate_3_anyQual_1,full-base-200
Wind,2030,SWITCH,0.0,CANO_landbasedwind_class3_moderate_4_anyQual_0,full-base-200
Wind,2030,SWITCH,0.0,CANO_landbasedwind_class3_moderate_5_anyQual_1,full-base-200
Wind,2030,SWITCH,0.0,CANO_landbasedwind_class3_moderate_6_anyQual_0,full-base-200
Wind,2030,SWITCH,0.0,CANO_landbasedwind_class3_moderate_7_anyQual_1,full-base-200
Wind,2030,SWITCH,0.0,CANO_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2030,SWITCH,0.0,CANO_landbasedwind_class3_moderate_9_anyQual_1,full-base-200
Wind,2030,SWITCH,0.0,CANO_landbasedwind_class3_moderate_10_anyQual_0,full-base-200
Wind,2030,SWITCH,0.0,CANO_landbasedwind_class3_moderate_11_anyQual_1,full-base-200
Solar,2030,SWITCH,0.0,CANO_utilitypv_class1_moderate_0_anyQual_0,full-base-200
Solar,2030,SWITCH,12829023.464835731,CANO_utilitypv_class1_moderate_1_anyQual_0,full-base-200
Solar,2030,SWITCH,9615268.882748429,CANO_utilitypv_class1_moderate_2_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,CANO_utilitypv_class1_moderate_3_anyQual_1,full-base-200
Solar,2030,SWITCH,0.0,CANO_utilitypv_class1_moderate_4_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,CANO_utilitypv_class1_moderate_5_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,CANO_utilitypv_class1_moderate_6_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,CANO_utilitypv_class1_moderate_7_anyQual_1,full-base-200
Solar,2030,SWITCH,0.0,CANO_utilitypv_class1_moderate_8_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,CANO_utilitypv_class1_moderate_9_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,CANO_utilitypv_class1_moderate_10_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,CANO_utilitypv_class1_moderate_11_anyQual_1,full-base-200
Solar,2030,SWITCH,0.0,CANO_utilitypv_class1_moderate_12_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,CANO_utilitypv_class1_moderate_13_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,CANO_utilitypv_class1_moderate_14_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,CANO_utilitypv_class1_moderate_15_anyQual_1,full-base-200
Solar,2030,SWITCH,0.0,CANO_utilitypv_class1_moderate_16_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,CANO_utilitypv_class1_moderate_17_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,CANO_utilitypv_class1_moderate_18_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,CANO_utilitypv_class1_moderate_19_anyQual_1,full-base-200
Wind,2030,SWITCH,0.0,CANO_offshorewind_class12_moderate_floating_1_1,full-base-200
Wind,2030,SWITCH,0.0,CANO_offshorewind_class12_moderate_floating_1_2,full-base-200
Wind,2030,SWITCH,0.0,CANO_offshorewind_class12_moderate_floating_1_3,full-base-200
Wind,2030,SWITCH,0.0,CANO_offshorewind_class3_moderate_fixed_0_1,full-base-200
Wind,2030,SWITCH,0.0,CANO_offshorewind_class3_moderate_fixed_0_2,full-base-200
Wind,2030,SWITCH,0.0,CANO_offshorewind_class3_moderate_fixed_0_3,full-base-200
Wind,2030,SWITCH,0.0,CANO_offshorewind_class12_moderate_floating_0_1,full-base-200
Wind,2030,SWITCH,0.0,CANO_offshorewind_class12_moderate_floating_0_2,full-base-200
Wind,2030,SWITCH,0.0,CANO_offshorewind_class12_moderate_floating_0_3,full-base-200
CCS,2030,SWITCH,11369207.461813116,CASO_naturalgas_hframe_cc_95_ccs_moderate_0,full-base-200
Natural Gas CC,2030,SWITCH,0.0,CASO_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2030,SWITCH,0.0,CASO_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2030,SWITCH,0.0,CASO_battery_moderate_0,full-base-200
Nuclear,2030,SWITCH,0.0,CASO_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2030,SWITCH,0.0,CASO_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2030,SWITCH,0.0,CASO_hydrogen_hframe_cc_moderate_0,full-base-200
Wind,2030,SWITCH,1868581.0092147228,CASO_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2030,SWITCH,981840.6312591342,CASO_landbasedwind_class3_moderate_1_anyQual_1,full-base-200
Wind,2030,SWITCH,0.0,CASO_landbasedwind_class3_moderate_2_anyQual_0,full-base-200
Wind,2030,SWITCH,0.0,CASO_landbasedwind_class3_moderate_3_anyQual_1,full-base-200
Wind,2030,SWITCH,0.0,CASO_landbasedwind_class3_moderate_4_anyQual_0,full-base-200
Wind,2030,SWITCH,0.0,CASO_landbasedwind_class3_moderate_5_anyQual_1,full-base-200
Wind,2030,SWITCH,0.0,CASO_landbasedwind_class3_moderate_6_anyQual_0,full-base-200
Wind,2030,SWITCH,0.0,CASO_landbasedwind_class3_moderate_7_anyQual_1,full-base-200
Wind,2030,SWITCH,0.0,CASO_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2030,SWITCH,0.0,CASO_landbasedwind_class3_moderate_9_anyQual_1,full-base-200
Wind,2030,SWITCH,0.0,CASO_landbasedwind_class3_moderate_10_anyQual_0,full-base-200
Wind,2030,SWITCH,0.0,CASO_landbasedwind_class3_moderate_11_anyQual_1,full-base-200
Solar,2030,SWITCH,19158336.576630324,CASO_utilitypv_class1_moderate_0_anyQual_0,full-base-200
Solar,2030,SWITCH,11088371.72189777,CASO_utilitypv_class1_moderate_1_anyQual_1,full-base-200
Solar,2030,SWITCH,0.0,CASO_utilitypv_class1_moderate_2_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,CASO_utilitypv_class1_moderate_3_anyQual_1,full-base-200
Solar,2030,SWITCH,0.0,CASO_utilitypv_class1_moderate_4_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,CASO_utilitypv_class1_moderate_5_anyQual_1,full-base-200
Solar,2030,SWITCH,0.0,CASO_utilitypv_class1_moderate_6_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,CASO_utilitypv_class1_moderate_7_anyQual_1,full-base-200
Solar,2030,SWITCH,0.0,CASO_utilitypv_class1_moderate_8_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,CASO_utilitypv_class1_moderate_9_anyQual_1,full-base-200
Wind,2030,SWITCH,0.0,CASO_offshorewind_class12_moderate_floating_1_1,full-base-200
Wind,2030,SWITCH,0.0,CASO_offshorewind_class12_moderate_floating_1_2,full-base-200
Wind,2030,SWITCH,0.0,CASO_offshorewind_class12_moderate_floating_1_3,full-base-200
Wind,2030,SWITCH,0.0,CASO_offshorewind_class3_moderate_fixed_0_1,full-base-200
Wind,2030,SWITCH,0.0,CASO_offshorewind_class12_moderate_floating_0_1,full-base-200
Wind,2030,SWITCH,0.0,CASO_offshorewind_class12_moderate_floating_0_2,full-base-200
Wind,2030,SWITCH,0.0,CASO_offshorewind_class12_moderate_floating_0_3,full-base-200
CCS,2030,SWITCH,93958113.97984174,FRCC_naturalgas_hframe_cc_95_ccs_moderate_0,full-base-200
Natural Gas CC,2030,SWITCH,0.0,FRCC_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2030,SWITCH,0.0,FRCC_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2030,SWITCH,0.0,FRCC_battery_moderate_0,full-base-200
Nuclear,2030,SWITCH,0.0,FRCC_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2030,SWITCH,0.0,FRCC_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2030,SWITCH,0.0,FRCC_hydrogen_hframe_cc_moderate_0,full-base-200
Wind,2030,SWITCH,6799523.72199808,FRCC_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2030,SWITCH,2006803.3799108237,FRCC_landbasedwind_class3_moderate_1_anyQual_0,full-base-200
Wind,2030,SWITCH,856350.17201481,FRCC_landbasedwind_class3_moderate_2_anyQual_0,full-base-200
Wind,2030,SWITCH,90017.55136004278,FRCC_landbasedwind_class3_moderate_3_anyQual_1,full-base-200
Wind,2030,SWITCH,13946.109030539465,FRCC_landbasedwind_class3_moderate_4_anyQual_1,full-base-200
Wind,2030,SWITCH,148134.69892880585,FRCC_landbasedwind_class3_moderate_5_anyQual_1,full-base-200
Wind,2030,SWITCH,5338636.621934162,FRCC_landbasedwind_class3_moderate_6_anyQual_0,full-base-200
Wind,2030,SWITCH,2872477.560412877,FRCC_landbasedwind_class3_moderate_7_anyQual_0,full-base-200
Wind,2030,SWITCH,1605567.0828841117,FRCC_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2030,SWITCH,212293.7549780278,FRCC_landbasedwind_class3_moderate_9_anyQual_1,full-base-200
Wind,2030,SWITCH,47484.111005301165,FRCC_landbasedwind_class3_moderate_10_anyQual_1,full-base-200
Wind,2030,SWITCH,14744.975301191032,FRCC_landbasedwind_class3_moderate_11_anyQual_1,full-base-200
Wind,2030,SWITCH,6066165.1591069065,FRCC_landbasedwind_class3_moderate_12_anyQual_0,full-base-200
Wind,2030,SWITCH,0.0,FRCC_landbasedwind_class3_moderate_13_anyQual_0,full-base-200
Wind,2030,SWITCH,449603.2327984339,FRCC_landbasedwind_class3_moderate_14_anyQual_0,full-base-200
Wind,2030,SWITCH,0.0,FRCC_landbasedwind_class3_moderate_15_anyQual_1,full-base-200
Wind,2030,SWITCH,0.0,FRCC_landbasedwind_class3_moderate_16_anyQual_1,full-base-200
Wind,2030,SWITCH,14212.24372841382,FRCC_landbasedwind_class3_moderate_17_anyQual_1,full-base-200
Wind,2030,SWITCH,6445734.993783022,FRCC_landbasedwind_class3_moderate_18_anyQual_0,full-base-200
Wind,2030,SWITCH,0.0,FRCC_landbasedwind_class3_moderate_19_anyQual_0,full-base-200
Wind,2030,SWITCH,0.0,FRCC_landbasedwind_class3_moderate_20_anyQual_0,full-base-200
Wind,2030,SWITCH,0.0,FRCC_landbasedwind_class3_moderate_21_anyQual_1,full-base-200
Wind,2030,SWITCH,0.0,FRCC_landbasedwind_class3_moderate_22_anyQual_1,full-base-200
Wind,2030,SWITCH,0.0,FRCC_landbasedwind_class3_moderate_23_anyQual_1,full-base-200
Solar,2030,SWITCH,0.0,FRCC_utilitypv_class1_moderate_0_anyQual_0,full-base-200
Solar,2030,SWITCH,28784820.18752033,FRCC_utilitypv_class1_moderate_1_anyQual_0,full-base-200
Solar,2030,SWITCH,14039764.538892385,FRCC_utilitypv_class1_moderate_2_anyQual_0,full-base-200
Solar,2030,SWITCH,527171.8817617028,FRCC_utilitypv_class1_moderate_3_anyQual_1,full-base-200
Solar,2030,SWITCH,0.0,FRCC_utilitypv_class1_moderate_4_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,FRCC_utilitypv_class1_moderate_5_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,FRCC_utilitypv_class1_moderate_6_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,FRCC_utilitypv_class1_moderate_7_anyQual_1,full-base-200
Solar,2030,SWITCH,0.0,FRCC_utilitypv_class1_moderate_8_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,FRCC_utilitypv_class1_moderate_9_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,FRCC_utilitypv_class1_moderate_10_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,FRCC_utilitypv_class1_moderate_11_anyQual_1,full-base-200
Solar,2030,SWITCH,0.0,FRCC_utilitypv_class1_moderate_12_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,FRCC_utilitypv_class1_moderate_13_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,FRCC_utilitypv_class1_moderate_14_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,FRCC_utilitypv_class1_moderate_15_anyQual_1,full-base-200
Solar,2030,SWITCH,0.0,FRCC_utilitypv_class1_moderate_16_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,FRCC_utilitypv_class1_moderate_17_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,FRCC_utilitypv_class1_moderate_18_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,FRCC_utilitypv_class1_moderate_19_anyQual_1,full-base-200
Wind,2030,SWITCH,0.0,FRCC_offshorewind_class3_moderate_fixed_1_1,full-base-200
Wind,2030,SWITCH,0.0,FRCC_offshorewind_class3_moderate_fixed_1_2,full-base-200
Wind,2030,SWITCH,0.0,FRCC_offshorewind_class3_moderate_fixed_1_3,full-base-200
Wind,2030,SWITCH,0.0,FRCC_offshorewind_class3_moderate_fixed_0_1,full-base-200
Wind,2030,SWITCH,0.0,FRCC_offshorewind_class3_moderate_fixed_0_2,full-base-200
Wind,2030,SWITCH,0.0,FRCC_offshorewind_class3_moderate_fixed_0_3,full-base-200
Wind,2030,SWITCH,0.0,FRCC_offshorewind_class12_moderate_floating_0_1,full-base-200
Wind,2030,SWITCH,0.0,FRCC_offshorewind_class12_moderate_floating_0_2,full-base-200
Wind,2030,SWITCH,0.0,FRCC_offshorewind_class12_moderate_floating_0_3,full-base-200
Natural Gas CC,2030,SWITCH,7947267.785378479,ISNE_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2030,SWITCH,0.0,ISNE_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2030,SWITCH,0.0,ISNE_battery_moderate_0,full-base-200
Nuclear,2030,SWITCH,0.0,ISNE_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2030,SWITCH,0.0,ISNE_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2030,SWITCH,0.0,ISNE_hydrogen_hframe_cc_moderate_0,full-base-200
Solar,2030,SWITCH,1291314.0525344394,ISNE_utilitypv_class1_moderate_0_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,ISNE_utilitypv_class1_moderate_1_anyQual_0,full-base-200
Solar,2030,SWITCH,1092499.564889611,ISNE_utilitypv_class1_moderate_2_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,ISNE_utilitypv_class1_moderate_3_anyQual_1,full-base-200
Solar,2030,SWITCH,0.0,ISNE_utilitypv_class1_moderate_4_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,ISNE_utilitypv_class1_moderate_5_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,ISNE_utilitypv_class1_moderate_6_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,ISNE_utilitypv_class1_moderate_7_anyQual_1,full-base-200
Solar,2030,SWITCH,0.0,ISNE_utilitypv_class1_moderate_8_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,ISNE_utilitypv_class1_moderate_9_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,ISNE_utilitypv_class1_moderate_10_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,ISNE_utilitypv_class1_moderate_11_anyQual_1,full-base-200
Solar,2030,SWITCH,0.0,ISNE_utilitypv_class1_moderate_12_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,ISNE_utilitypv_class1_moderate_13_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,ISNE_utilitypv_class1_moderate_14_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,ISNE_utilitypv_class1_moderate_15_anyQual_1,full-base-200
Solar,2030,SWITCH,0.0,ISNE_utilitypv_class1_moderate_16_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,ISNE_utilitypv_class1_moderate_17_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,ISNE_utilitypv_class1_moderate_18_anyQual_0,full-base-200
Solar,2030,SWITCH,0.0,ISNE_utilitypv_class1_moderate_19_anyQual_1,full-base-200
Wind,2030,SWITCH,42479810.062637374,ISNE_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2030,SWITCH,1108551.2660903751,ISNE_landbasedwind_class3_moderate_1_anyQual_1,full-base-200
Wind,2030,SWITCH,34407162.49403984,ISNE_landbasedwind_class3_moderate_2_anyQual_0,full-base-200
Wind,2030,SWITCH,592779.0047917685,ISNE_landbasedwind_class3_moderate_3_anyQual_1,full-base-200
Wind,2030,SWITCH,0.0,ISNE_landbasedwind_class3_moderate_4_anyQual_0,full-base-200
Wind,2030,SWITCH,0.0,ISNE_landbasedwind_class3_moderate_5_anyQual_1,full-base-200
Wind,2030,SWITCH,0.0,ISNE_landbasedwind_class3_moderate_6_anyQual_0,full-base-200
Wind,2030,SWITCH,0.0,ISNE_landbasedwind_class3_moderate_7_anyQual_1,full-base-200
Wind,2030,SWITCH,0.0,ISNE_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2030,SWITCH,0.0,ISNE_landbasedwind_class3_moderate_9_anyQual_1,full-base-200
