Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,planning_year,model,percent_total,case,configuration,scenario,child_scenario
cVar,62767166957.6,2.748871503055726e8,3.0865531951603036e9,4.0145821306545053e9,6.512785584403992e9,1.0279720722161987e9,3.3319743773632307e9,1.8108745206286352e9,3.0951685299870205e9,2.701314151007091e9,1.7331773574875996e9,1.0616748993972315e8,3.128712691522263e8,1.272154737123944e9,5.017972290639518e8,1.8407962541448798e9,1.3243780155129093e10,2.528141500716527e8,1.2743734695489667e8,7.961495198081115e7,1.8183631730125633e8,4.601821633394182e9,2.6059207903160243e9,4.6036736666746025e9,5.42159854070289e8,4.816869781420185e9,8.816226161240788e7,2050,Switch,0.2,full-base-200,base,base,carbon_price
cNSE,494921299.5,1.4709979147671135e7,47200.29690826206,47617.34455446414,48418.18771513982,3.419970035457278e8,47962.57431873987,48033.308097099434,48100.62825657391,1.875666979368103e7,1.1487536468961303e8,47149.0640508254,45565.04862203356,46447.50707107564,47785.39136571928,47997.94258936068,48002.1750721885,47344.58327799598,45569.154200509176,44872.74246371151,47912.38188299407,48079.239060473716,48279.105971089186,47370.00407182008,47247.67849088623,3.5889471669040294e6,46380.79707023849,2050,Switch,0.0,full-base-200,base,base,carbon_price
cStart,10189333105.4,1.026578687604746e8,5.50868300086044e8,6.717028459271342e8,1.2271293249662302e9,1.5656311130333492e8,4.6461866962700766e8,2.1247174638316777e8,5.992885949317794e8,4.155132636642777e8,2.7448817457275695e8,4.2188519821590416e7,4.811179443002137e7,1.2531485530347101e8,9.890281602284528e7,4.30308980574033e8,1.4250478998193336e9,6.604792043323804e7,1.972557044546899e7,1.4159431291319123e7,8.849199640712212e7,6.360306553521768e8,4.524544642272708e8,9.478558117442385e8,9.301380404916431e7,9.808050449014021e8,4.55716403749985e7,2050,Switch,0.0,full-base-200,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,Switch,0.0,full-base-200,base,base,carbon_price
cNetworkExp,12646323694.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,Switch,0.0,full-base-200,base,base,carbon_price
cUnmetPolicyPenalty,24756229903.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,Switch,0.1,full-base-200,base,base,carbon_price
cFix,3485540824212.4,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.7,full-base-200,base,base,carbon_price
cNSE,6196646998.6,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.0,full-base-200,base,base,carbon_price
cNetworkExp,172297320367.1,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.0,full-base-200,base,base,carbon_price
cStart,144466555232.8,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.0,full-base-200,base,base,carbon_price
cUnmetPolicyPenalty,190393358135.4,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.0,full-base-200,base,base,carbon_price
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.0,full-base-200,base,base,carbon_price
cVar,1148336691096.3,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.2,full-base-200,base,base,carbon_price
cFix,63565855748.5,2.49733943736e9,8.9961096622e8,8.315601679599999e8,1.73776657317e9,1.79738689375e9,4.20177182456e9,1.4141831845000002e9,2.38008964919e9,3.49106255432e9,2.38630854592e9,1.0436233067999999e8,1.36547465022e9,2.48909136588e9,1.21050933658e9,4.04372112685e9,4.40702728115e9,2.21934639841e9,1.3139522627400002e9,1.7588507276900003e9,2.29934438942e9,4.326478934950001e9,4.26437295221e9,3.0731874692400002e9,2.70017245634e9,5.27305162135e9,1.0798326478e9,2027,TEMOA,0.5,full-base-200,base,base,carbon_price
cVar,59246932704.0,1.1544555175148253e9,1.6579646495772476e9,1.685329530343652e9,6.266941483501296e9,2.0884226985819864e9,1.588378988235293e9,1.726615440473763e9,3.640431146625395e9,2.1072128358159184e9,1.029654667368673e9,7.223209422412496e8,1.1363128435638828e9,1.7536647039871037e9,1.714506334739112e9,5.647374291126453e9,5.298790974290857e9,3.566191277551718e8,6.130703582751856e8,2.7915989610593206e8,1.1643003411679754e9,3.3578425732059946e9,2.854376729437829e9,4.6370802943578205e9,1.660711110437286e9,4.619773263690737e9,4.8562196161443675e8,2027,TEMOA,0.5,full-base-200,base,base,carbon_price
cNSE,119727894.2,25389.644292842684,25367.550674605263,25379.264794211853,25848.157187920842,1.037359677826333e8,25413.307866193245,25509.36389039326,25704.14529691399,25643.411284213824,25416.589380610894,1.5380176985428095e7,25362.04048741335,25444.047799083615,25434.548013861917,25587.65890109675,25451.747210485286,25351.04663957251,25458.594981762762,25363.332840290917,25434.540719294502,25408.94773223264,25475.439329928653,25534.158893949658,25688.31455105959,25710.351316147757,25373.17898652159,2027,TEMOA,0.0,full-base-200,base,base,carbon_price
cStart,633386065.6,5.045019966784811e6,2.152346072835568e6,4.356916286912289e6,6.898450331463031e6,7.729084965560601e6,4.977959609793966e7,8.6716483605953e6,9.391760082164966e6,9.99423505986287e7,912701.2396715196,4.455778885434774e6,1.078630102425852e6,1.6647295496293811e7,2.9500735673545073e6,2.4398685389340714e7,3.5261018457575314e7,1.1131094738604426e7,2.8662068971864026e7,1.8067539003037956e7,4.8375804266557045e7,1.8738537502180558e7,9.408222093359841e6,8.152915498227371e6,6.914001280442637e6,1.8641929853464076e8,1.784522777172333e7,2027,TEMOA,0.0,full-base-200,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,TEMOA,0.0,full-base-200,base,base,carbon_price
cNetworkExp,362782181.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,TEMOA,0.0,full-base-200,base,base,carbon_price
cUnmetPolicyPenalty,71.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,TEMOA,0.0,full-base-200,base,base,carbon_price
cFix,129766133916.5,3.8512615404e9,2.39172685074e9,2.42968077213e9,7.63805272245e9,5.04533184978e9,6.9079428779800005e9,3.4915309736200004e9,4.1103347923500004e9,7.911186499660001e9,5.29597269029e9,9.703706556e7,3.72896961437e9,2.56342253343e9,3.05162694595e9,7.103493500110001e9,1.083735370535e10,3.9553270075600004e9,2.43177018371e9,2.263508094680001e9,7.21651866929e9,7.170542881419999e9,7.3347698144800005e9,6.798424856410001e9,4.465385792630001e9,9.30362394627e9,2.3713377358799996e9,2030,TEMOA,0.7,full-base-200,base,base,carbon_price
cVar,36068780222.8,3.020525527657816e8,1.1911826247094593e9,1.063988129568892e9,4.555375686810167e9,9.599255719901099e8,1.365086729657244e9,1.0949309739440377e9,1.505707566482087e9,7.680032450991901e8,1.9237852257630378e8,3.233111967857551e8,5.597001727795478e8,1.1786363247090971e9,7.866136388489225e8,3.2021935925759344e9,5.288570896204192e9,6.244408008198083e7,1.5312027986993235e8,7.89517327227198e7,3.2879471433961284e8,2.8585582632010775e9,1.416675108676784e9,3.247183030334381e9,6.055876612083783e8,2.78373017716135e9,1.9607774970947278e8,2030,TEMOA,0.2,full-base-200,base,base,carbon_price
cNSE,80924598.2,12189.34794389087,11541.24781729366,12267.295729991563,13535.122929280162,8.041524037336566e7,11938.408880563082,12168.024907812009,12115.476473754814,11915.938018449504,12355.95247100072,213345.99834204375,12400.839558479749,12831.680457535685,12880.895978092663,12608.89599235454,12185.662871066605,11445.620074456254,12337.250457782731,11834.143332235384,12230.563414100652,12226.916184227162,12417.337997632061,12546.207194609682,11858.595023992526,13636.449569181204,12543.977479059718,2030,TEMOA,0.0,full-base-200,base,base,carbon_price
cStart,3766333002.8,4.228527586307326e7,1.0116623158350848e8,1.0063774244501631e8,5.0641246170777816e8,9.897346262603411e7,1.2929170642034131e8,9.907811939806312e7,1.8921479528279448e8,1.2419331249504495e8,1.5481479036704233e7,4.555799390465082e7,4.180296860888075e7,7.357404350337033e7,8.649207376951663e7,4.30992231437632e8,4.497498347597468e8,1.2630401020119593e7,1.5871113606804518e7,1.1497490060724676e7,6.249658094571558e7,1.74118239318247e8,1.3724899563184857e8,3.4975720802110183e8,5.018020623781489e7,3.792190770193981e8,3.8409958088691816e7,2030,TEMOA,0.0,full-base-200,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,TEMOA,0.0,full-base-200,base,base,carbon_price
cNetworkExp,5696207856.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,TEMOA,0.0,full-base-200,base,base,carbon_price
cUnmetPolicyPenalty,2020185861.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,TEMOA,0.0,full-base-200,base,base,carbon_price
cFix,167770434501.2,5.51138197279e9,3.63757415962e9,4.409601278430001e9,9.349582024560001e9,7.40895547614e9,8.711133899980001e9,4.1681943396e9,4.969847949099998e9,1.039239864759e10,6.33375140966e9,1.1515494730000001e8,4.81085056248e9,3.2596812441300006e9,3.8099293916800003e9,7.138184572159999e9,1.654200957866e10,5.64382844669e9,2.895834456619999e9,2.8910131360699997e9,8.686090661749998e9,8.469013279589999e9,8.797316417979998e9,8.897427133519997e9,5.049664645049999e9,1.3066746645859999e10,2.8052682241899996e9,2035,TEMOA,0.7,full-base-200,base,base,carbon_price
cVar,46520056200.3,2.769136201593707e8,1.704745065444853e9,2.1337251356576707e9,5.375130067156554e9,1.1516982103092666e9,2.236538366335599e9,1.3057490356826985e9,1.9437714426292362e9,1.635541607222721e9,4.631750354732698e8,1.6906620674563387e8,4.472294147170457e8,1.0567539915707006e9,6.624827197699211e8,2.447422292751891e9,9.200778362542685e9,4.654436478220811e7,1.3328264157670137e8,7.288945682613139e7,2.4227554626735795e8,3.4165085746774516e9,2.0321877267955334e9,4.012608366292747e9,5.885003189254174e8,3.642314498432036e9,1.2222413148000835e8,2035,TEMOA,0.2,full-base-200,base,base,carbon_price
cNSE,373864482.7,24580.33808421472,24731.332601595048,24982.15710528305,25734.824973214174,3.6068201645564747e8,24773.5955656514,24793.574869453438,24942.171843527616,25338.05767561618,25034.825304806072,1.258418903240855e7,24636.816816213788,25458.68773104748,24525.627425435065,25616.485118330198,25168.2485252187,23781.37272789205,24461.389431528984,23929.011575879995,24341.623392197173,25148.88701024436,25157.269218775265,25446.89915895752,25485.56771080867,25745.800010999777,24462.623921465343,2035,TEMOA,0.0,full-base-200,base,base,carbon_price
cStart,6600965010.0,8.469647832828842e7,2.0773317940691498e8,3.1850672827187014e8,7.656247084087831e8,1.832547748864104e8,2.7958243113454884e8,1.6115767670368478e8,3.232497367818561e8,2.7299534847106546e8,5.927532868306536e7,6.380413765837872e7,5.372773588023831e7,7.922712272764966e7,1.3569124987622404e8,5.089184194055513e8,9.71921260481084e8,1.818626352115664e7,1.9174437125748087e7,1.2514905848533617e7,7.631971861745515e7,3.6815517339992887e8,2.7101126750843155e8,6.156517028968452e8,9.52774518156082e7,6.197554836820294e8,3.5552288522171065e7,2035,TEMOA,0.0,full-base-200,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,TEMOA,0.0,full-base-200,base,base,carbon_price
cNetworkExp,8650276268.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,TEMOA,0.0,full-base-200,base,base,carbon_price
cUnmetPolicyPenalty,2537236253.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,TEMOA,0.0,full-base-200,base,base,carbon_price
cFix,190861938367.0,6.61988352201e9,4.14536077871e9,6.027920961339999e9,1.055451871252e10,1.0002693512789999e10,9.5561957812e9,4.350025278449999e9,5.55544747056e9,1.2043879788890001e10,7.927812036809999e9,3.1042638305e8,5.05671008833e9,3.5678145198e9,4.09082850951e9,7.066200310270001e9,1.909673387116e10,6.2201118184e9,3.2080823630699997e9,3.2912377158599997e9,9.332262574130001e9,9.146256657090002e9,9.69850707307e9,9.830672599269999e9,6.09486290469e9,1.505666697739e10,3.01082615859e9,2040,TEMOA,0.7,full-base-200,base,base,carbon_price
cVar,52356137860.1,2.913832005079271e8,2.1505134639820657e9,2.733921357072771e9,5.758954893943892e9,1.0393387558273886e9,2.511645726807283e9,1.455571442425443e9,2.2251956177439213e9,2.0272341026503186e9,1.0386596194610295e9,1.5273333144260624e8,4.223193485249155e8,1.0302804845038295e9,6.030327586527208e8,2.0926851845864117e9,1.1184358211020329e10,1.42398216774593e8,1.3221769580365191e8,7.845661521183771e7,2.139970327040623e8,3.808590416844191e9,2.177293667129035e9,4.312348948618979e9,6.350807526535366e8,4.0375313578855243e9,1.0039565733961648e8,2040,TEMOA,0.2,full-base-200,base,base,carbon_price
cNSE,541778609.9,12815.678710118433,13020.835360760268,13273.39727049385,14383.56156435752,5.3065250699970615e8,13405.260008769088,13808.126070808143,13520.160680883277,12892.301431081585,5.882645740665983e6,4.9356282351715285e6,13474.542548111722,13607.97417497303,12930.193503063136,13260.141163116685,13052.910908349417,12827.17864053478,13411.175021342082,13111.173433111808,12977.21848280004,13554.562541577414,13525.532257014229,13722.09400709658,14252.006198950796,13980.676210837602,13022.260928344607,2040,TEMOA,0.0,full-base-200,base,base,carbon_price
cStart,9036432346.2,1.238858606131255e8,3.8924832297819e8,5.74255954487591e8,1.0160417059533885e9,1.5373475279238448e8,3.8990538312837183e8,2.049159554755687e8,4.4355251818232435e8,3.909967059067149e8,1.764139778219871e8,5.727727905506829e7,5.741994870981845e7,9.978831426528203e7,1.4942157256284964e8,5.2589842853235847e8,1.3401745015098875e9,4.800091024807585e7,2.409743824088459e7,1.6284492769125886e7,9.62804987006855e7,5.127982584605839e8,3.8315487280075306e8,8.099392212264503e8,1.5504419490131783e8,8.534328478101603e8,4.4468429102291994e7,2040,TEMOA,0.0,full-base-200,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,TEMOA,0.0,full-base-200,base,base,carbon_price
cNetworkExp,10638571555.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,TEMOA,0.0,full-base-200,base,base,carbon_price
cUnmetPolicyPenalty,8797541810.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,TEMOA,0.0,full-base-200,base,base,carbon_price
cFix,217325865920.6,7.831871948580001e9,5.156911110570001e9,7.41660818266e9,1.1659336164170002e10,1.1247064792739998e10,1.040793430045e10,4.72992765107e9,6.233059551320001e9,1.37858969344e10,9.85054098101e9,4.335859303600001e8,5.415937723460001e9,3.7445463815299997e9,4.7570088172699995e9,7.824731271580001e9,2.1322285495010002e10,7.507454705700001e9,3.5203314543900003e9,3.6896094643999987e9,1.051406191217e10,1.0062930867140001e10,1.0986138934630001e10,1.1395115782790005e10,7.62701712162e9,1.6887157459409998e10,3.3188009822200003e9,2045,TEMOA,0.7,full-base-200,base,base,carbon_price
cVar,59776525994.0,2.8595291998950076e8,2.673564281828858e9,3.573837089970016e9,6.537145486679422e9,1.05058244584196e9,2.7467134226456065e9,1.6548877086489542e9,2.536719367560205e9,2.610410818643407e9,1.4560957820546486e9,1.5213578829309085e8,4.2313165610377777e8,1.0319509566969519e9,5.863594746790704e8,1.9680988543278706e9,1.3092952315371662e10,1.5557114330444634e8,1.374541577682429e8,8.198097963367392e7,2.0908137635520804e8,4.452264651491031e9,2.5448345845769067e9,4.699993213850038e9,6.142334337894549e8,4.407391843535728e9,9.318224027893655e7,2045,TEMOA,0.2,full-base-200,base,base,carbon_price
cNSE,665517370.2,6.089551686362693e6,32916.859335848174,33416.16521710028,34896.51824651982,6.312232973033808e8,33155.96463477774,32753.058888210653,33162.81840963028,5.419912080384659e6,4.929617505991514e6,1.715637878105762e7,33301.43446370895,33569.69962332193,32542.491100927396,34328.61400339199,33021.663887972616,32592.299727968453,32960.06396390397,32398.07664791976,32788.503145568146,34251.8302795278,33300.39332697307,33397.30344251911,33385.18072412046,34210.45296969094,32263.471546821584,2045,TEMOA,0.0,full-base-200,base,base,carbon_price
cStart,10140486555.1,1.1048778001285493e8,4.662881842925183e8,6.488355140780163e8,1.1372382362537334e9,1.5292536569099823e8,4.433743992012407e8,2.4152843611378783e8,5.226334268568338e8,4.8422192470397294e8,2.1815023037365586e8,4.9321928582314506e7,5.536889572587968e7,1.0112710068402275e8,1.465909273923861e8,4.829389293717166e8,1.4792124236006918e9,5.110715560914711e7,2.7138626848905507e7,1.8196232485335484e7,9.834458856086107e7,6.396538171586504e8,4.787360892462378e8,9.520125762329832e8,1.3027814116454525e8,9.601291485408256e8,4.464647628376127e7,2045,TEMOA,0.0,full-base-200,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,TEMOA,0.0,full-base-200,base,base,carbon_price
cNetworkExp,12647252022.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,TEMOA,0.0,full-base-200,base,base,carbon_price
cUnmetPolicyPenalty,18388805899.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,TEMOA,0.1,full-base-200,base,base,carbon_price
cFix,237175471062.2,8.780703929470001e9,5.990924501709999e9,9.178505686320002e9,1.2809374027500002e10,1.1644821818999998e10,1.104198990306e10,5.02534583935e9,6.8026070200199995e9,1.471624500984e10,1.16799609357e10,5.0197238331e8,5.59341999737e9,4.0720655548199997e9,5.76079238661e9,8.309537247069999e9,2.231485098807e10,8.123014983040001e9,3.99438084084e9,4.0637149766800003e9,1.0772488299630001e10,1.110442175303e10,1.18778547884e10,1.2121964690630003e10,8.55224482922e9,1.8638515392840004e10,3.70375327868e9,2050,TEMOA,0.7,full-base-200,base,base,carbon_price
cVar,60647384356.2,2.6784011821694377e8,2.76267835014143e9,3.529854187776833e9,6.625742850640602e9,1.0212665455434517e9,3.199368286348089e9,1.8083801961071982e9,2.846711262410075e9,2.5625719798449235e9,1.5772997032004826e9,1.3412778684785213e8,3.264847006909015e8,1.0963706866867735e9,5.130223277633976e8,1.8512193452083015e9,1.3058091031178663e10,1.3708262290113032e8,1.2937694141885854e8,7.64914004002949e7,1.775227296922874e8,4.5658588144347515e9,2.5451423899595695e9,4.519458347720184e9,5.494021971356106e8,4.687621987204131e9,7.839756676562932e7,2050,TEMOA,0.2,full-base-200,base,base,carbon_price
cNSE,628260453.4,1.2940865405858232e7,57863.44992152997,58962.09785076939,60698.913599569954,5.607683516854362e8,58119.61011820591,3.282362279888307e6,58396.119423822754,2.8248888750094477e7,1.3966640812207608e7,7.870927361246085e6,57656.35456725002,58109.9495936695,57891.06528390059,61451.72282591327,59784.909894629505,57376.016593348344,57474.70795514031,57177.87286885505,57930.78433214288,59551.35311460261,58627.79299928735,59719.94940036599,58679.77697261638,69383.88816143577,57560.75250834984,2050,TEMOA,0.0,full-base-200,base,base,carbon_price
cStart,9694701981.6,9.182842824674106e7,4.8892033711596256e8,5.52415478929663e8,1.2175710250752084e9,1.4407858852067366e8,4.5352727981653506e8,2.282522791008301e8,5.441641817495939e8,4.030447315928195e8,1.9201780786590222e8,3.710080497788629e7,4.491948291389058e7,1.0087257219347094e8,9.685432737091881e7,3.9559534431670827e8,1.4191215470749934e9,3.939427550110998e7,1.99018186276747e7,1.421891215436558e7,7.979739111749905e7,6.551725486771955e8,4.5557090696352273e8,9.630764296419764e8,9.307921488877575e7,9.248721424183832e8,3.933412472925703e7,2050,TEMOA,0.0,full-base-200,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,TEMOA,0.0,full-base-200,base,base,carbon_price
cNetworkExp,13216354740.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,TEMOA,0.0,full-base-200,base,base,carbon_price
cUnmetPolicyPenalty,24107895308.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,TEMOA,0.1,full-base-200,base,base,carbon_price
cFix,3509011311938.5,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.7,full-base-200,base,base,carbon_price
cNSE,8542346839.2,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.0,full-base-200,base,base,carbon_price
cNetworkExp,177947992666.5,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.0,full-base-200,base,base,carbon_price
cStart,139545041515.7,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.0,full-base-200,base,base,carbon_price
cUnmetPolicyPenalty,187568940475.6,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.0,full-base-200,base,base,carbon_price
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.0,full-base-200,base,base,carbon_price
cVar,1115153036898.4,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.2,full-base-200,base,base,carbon_price
cFix,62364142054.0,2.334201178e9,9.061969310000001e8,8.3642193e8,1.7452652449999998e9,1.9407603735000002e9,4.1400237158999996e9,1.4255989221e9,2.3959754574e9,3.5121136570000005e9,2.393493309e9,1.04410532e8,1.388397187e9,2.490693138e9,1.213130736e9,4.0515328609999995e9,4.4249284337e9,2.1295547776000004e9,1.134658262e9,1.6997776343999999e9,2.227778225e9,4.336892726900001e9,3.4180259959999995e9,3.085020936e9,2.6269326712000003e9,5.322329158299999e9,1.08002806e9,2027,USENSYS,0.5,full-base-200,base,base,carbon_price
cVar,61195640206.5,1.2624078716609268e9,1.776705755213899e9,1.7534487856866562e9,6.32375138381711e9,2.2527087713468103e9,1.6424794025118034e9,1.75667016110242e9,3.8327662453984494e9,2.1658435241661053e9,1.0544330968099973e9,7.465280635180415e8,1.0880268933857043e9,1.79322257590279e9,1.8374050876109228e9,5.660895717523344e9,5.233544421073e9,4.002842522238094e8,6.527283172439111e8,3.122234658504134e8,1.2810861416705189e9,3.411164096861221e9,3.168452334597753e9,4.825325272091315e9,1.8164063664824986e9,4.647435549765147e9,4.996966530556625e8,2027,USENSYS,0.5,full-base-200,base,base,carbon_price
cNSE,10117220.3,360982.641357754,359586.89678016707,360171.1367503263,404471.24838394247,877938.8569764246,362807.61481782683,368797.1123985784,387452.75727359275,380280.4913571077,362954.13236974267,366932.1032659315,361059.20620453806,365470.7888087306,363479.61144400726,376418.87502089853,365478.5723571603,359171.73069434206,366972.8523559226,361265.3992342023,366271.33993729664,362191.0065703028,367663.2238805557,371281.64211769245,384763.74584838963,390561.990587625,362795.3153894573,2027,USENSYS,0.0,full-base-200,base,base,carbon_price
cStart,749953595.6,8.447297922883343e6,5.434089133362464e6,7.025447206580729e6,1.100112915431057e7,7.850284319273355e6,5.465072153016872e7,1.5727093673438804e7,1.4925546583062302e7,1.0839071082434514e8,4.359060856136432e6,6.640472275715136e6,2.83470320370751e6,2.0024005778560214e7,7.4508807498776615e6,2.9769281832546815e7,4.8537032540795855e7,1.488217417392632e7,2.9433318939523656e7,1.985748898978545e7,5.2742297100195326e7,2.440620670354409e7,1.2749493227983246e7,1.3532224141261581e7,1.0609476838581624e7,1.9916524549311453e8,1.9507912371555038e7,2027,USENSYS,0.0,full-base-200,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,USENSYS,0.0,full-base-200,base,base,carbon_price
cNetworkExp,428234238.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,USENSYS,0.0,full-base-200,base,base,carbon_price
cUnmetPolicyPenalty,848622.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,USENSYS,0.0,full-base-200,base,base,carbon_price
cFix,127287494228.8,3.7178624379999995e9,2.49084943e9,2.5964996455e9,7.686665993799999e9,5.334376575499999e9,6.9820386906e9,2.9936895440000005e9,4.322368748999999e9,7.6980880158e9,4.742981362099999e9,9.0716512e7,3.6776188358e9,2.662356257e9,3.04896149e9,7.189863772700001e9,1.08509981502e10,3.9906460976000004e9,2.1120016039999995e9,2.1571176772999997e9,6.7252986458e9,7.200434321399999e9,5.908785978e9,7.054233935499999e9,4.4286880094e9,9.475711738800001e9,2.148640759e9,2030,USENSYS,0.7,full-base-200,base,base,carbon_price
cVar,38191928448.7,3.3248724372889936e8,1.209960807622816e9,1.2558588182613971e9,4.618382680556139e9,1.0715955587499429e9,1.4683840970598106e9,1.2779360969961843e9,1.7189222360791464e9,9.137840887624818e8,2.1752910447875693e8,2.351124067228262e8,5.618762701953393e8,1.2146618504651523e9,7.905828174634044e8,3.2491576174274974e9,5.511785136857369e9,6.071081120875319e7,1.627467951336564e8,8.288249157107185e7,3.596929824556351e8,2.9482660893621545e9,1.65483373841126e9,3.5496657293004584e9,6.262802368414999e8,2.887398209211936e9,2.1143453381655473e8,2030,USENSYS,0.2,full-base-200,base,base,carbon_price
cNSE,164934.8,6254.739544351672,5830.088702183947,6097.558188088251,6955.1029816379105,6795.061934163852,6099.643957009182,6231.915813683594,6205.271163988427,6063.484367227159,6214.855424710938,6578.110177072428,6375.713324410889,6635.193640946151,6616.360689778742,6559.662604868445,6238.456372189383,5908.819998093124,6399.896278548754,6071.174312471026,6347.9358480906985,6261.111298587484,6380.859977323224,6417.5198757785565,6042.146011189593,6908.904383981515,6445.2586452628075,2030,USENSYS,0.0,full-base-200,base,base,carbon_price
cStart,3658155101.0,4.221996737474834e7,9.943585295749784e7,1.120955941230109e8,4.931627603243852e8,1.0610882946895973e8,1.2479359222878754e8,6.828297060286823e7,1.9620658937224793e8,1.2442761875197488e8,1.80980134018042e7,4.029362252108513e7,3.634829746018495e7,6.876588425201532e7,8.333016075198795e7,4.160889831082064e8,4.049970504374164e8,1.08401874529684e7,1.436199863332945e7,1.0378891874062167e7,6.381489111640693e7,1.655291058787636e8,1.513264024799686e8,3.459273037645061e8,4.7089933647715576e7,3.752824367582187e8,3.8948162269668944e7,2030,USENSYS,0.0,full-base-200,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,USENSYS,0.0,full-base-200,base,base,carbon_price
cNetworkExp,5662266047.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,USENSYS,0.0,full-base-200,base,base,carbon_price
cUnmetPolicyPenalty,3714426557.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,USENSYS,0.0,full-base-200,base,base,carbon_price
