model,line_name,planning_year,case,unit,value,end_value,line,start_region,dest_region,km,end_cap,start_cap,cap
SWITCH,RMRG_to_SRSG,2035,full-base-200,MW,1817513.0,,,RMRG,SRSG,1451.9389962866967,,,1251.78319
SWITCH,MISS_to_SRSE,2035,full-base-200,MW,0.0,,,MISS,SRSE,825.7437764420143,,,1.0000000656873452e-05
SWITCH,NWPP_to_CASO,2035,full-base-200,MW,0.0,,,NWPP,CASO,1859.1210098249196,,,0.0
SWITCH,CASO_to_SRSG,2035,full-base-200,MW,825896.0,,,CASO,SRSG,670.4280089248628,,,1231.8942499999994
SWITCH,MISW_to_SPPN,2035,full-base-200,MW,0.0,,,MISW,SPPN,1014.1486283848258,,,0.0
SWITCH,NWPP_to_SPPN,2035,full-base-200,MW,1702272.0,,,NWPP,SPPN,2877.9361274282305,,,591.4906800000001
SWITCH,MISW_to_NWPP,2035,full-base-200,MW,0.0,,,MISW,NWPP,14040.700523946523,,,0.0
SWITCH,RMRG_to_SPPN,2035,full-base-200,MW,349358.0,,,RMRG,SPPN,780.5713741841813,,,447.56640000000016
SWITCH,RMRG_to_SPPC,2035,full-base-200,MW,1959673.0,,,RMRG,SPPC,936.6269837220768,,,2092.2667500000007
SWITCH,SRSG_to_TRE,2035,full-base-200,MW,1666229.0,,,SRSG,TRE,1692.23667175099,,,984.63145
SWITCH,MISC_to_PJMC,2040,full-base-200,MW,0.0,,,MISC,PJMC,626.2046711986147,,,0.0
SWITCH,PJMC_to_PJMW,2040,full-base-200,MW,383988.0,,,PJMC,PJMW,484.9526117173539,,,791.8047800000004
SWITCH,MISW_to_PJMC,2040,full-base-200,MW,1234928.0,,,MISW,PJMC,577.3769837220765,,,2138.85858
SWITCH,NYUP_to_PJME,2040,full-base-200,MW,447482.0,,,NYUP,PJME,316.61636032760543,,,1413.324199999999
SWITCH,PJME_to_PJMW,2040,full-base-200,MW,6545957.0,,,PJME,PJMW,482.9870637110515,,,13553.06859
SWITCH,NYCW_to_PJME,2040,full-base-200,MW,131316.0,,,NYCW,PJME,81.02077938846139,,,1620.7636399999992
SWITCH,PJMD_to_PJME,2040,full-base-200,MW,150739.0,,,PJMD,PJME,139.26433395480618,,,1082.39541
SWITCH,MISC_to_MISE,2040,full-base-200,MW,253469.0,,,MISC,MISE,993.3851724175372,,,255.15691000000012
SWITCH,PJMW_to_MISE,2040,full-base-200,MW,0.0,,,PJMW,MISE,672.2944948093907,,,0.0
SWITCH,MISE_to_MISW,2040,full-base-200,MW,0.0,,,MISE,MISW,1338.0895372438338,,,9.999999974752429e-06
SWITCH,ISNE_to_NYUP,2040,full-base-200,MW,291729.0,,,ISNE,NYUP,422.4133412443229,,,690.6248099999993
SWITCH,ISNE_to_NYCW,2040,full-base-200,MW,0.0,,,ISNE,NYCW,208.76319678780865,,,0.0
SWITCH,MISC_to_SPPC,2040,full-base-200,MW,365025.0,,,MISC,SPPC,696.0754685319118,,,524.4037199999993
SWITCH,MISC_to_PJMW,2040,full-base-200,MW,925210.0,,,MISC,PJMW,636.7767278564246,,,1452.95849
SWITCH,MISC_to_SRCE,2040,full-base-200,MW,0.0,,,MISC,SRCE,807.5788459671032,,,0.0
SWITCH,MISC_to_SPPS,2040,full-base-200,MW,796126.0,,,MISC,SPPS,1164.3004320004338,,,683.78042
SWITCH,MISC_to_MISS,2040,full-base-200,MW,0.0,,,MISC,MISS,1432.2313664952487,,,0.0
SWITCH,MISC_to_SPPN,2040,full-base-200,MW,248562.0,,,MISC,SPPN,919.2234841721058,,,270.4041400000001
SWITCH,MISW_to_MISC,2040,full-base-200,MW,0.0,,,MISW,MISC,1370.4981771620598,,,0.0
SWITCH,BASN_to_CANO,2040,full-base-200,MW,0.0,,,BASN,CANO,1613.3847128003597,,,0.0
SWITCH,CASO_to_CANO,2040,full-base-200,MW,0.0,,,CASO,CANO,678.496525078502,,,0.0
SWITCH,CANO_to_NWPP,2040,full-base-200,MW,0.0,,,CANO,NWPP,1302.6110658309303,,,0.0
SWITCH,TREW_to_TRE,2040,full-base-200,MW,0.0,,,TREW,TRE,694.9819646586291,,,0.0
SWITCH,SPPS_to_TREW,2040,full-base-200,MW,0.0,,,SPPS,TREW,594.5912331781975,,,1.0000000656873452e-05
SWITCH,SPPC_to_SPPS,2040,full-base-200,MW,73421.0,,,SPPC,SPPS,455.0277413171593,,,161.35592999999972
SWITCH,MISS_to_SPPC,2040,full-base-200,MW,0.0,,,MISS,SPPC,1264.309793619994,,,1.0000000202126104e-05
SWITCH,SPPC_to_SPPN,2040,full-base-200,MW,0.0,,,SPPC,SPPN,261.19343417595013,,,9.999999747378752e-06
SWITCH,MISW_to_SPPC,2040,full-base-200,MW,0.0,,,MISW,SPPC,1195.0293103479462,,,7e-05
SWITCH,FRCC_to_SRSE,2040,full-base-200,MW,0.0,,,FRCC,SRSE,930.705776696937,,,0.0
SWITCH,SPPS_to_TRE,2040,full-base-200,MW,0.0,,,SPPS,TRE,501.3042951289656,,,0.0
SWITCH,PJMW_to_SRCA,2040,full-base-200,MW,0.0,,,PJMW,SRCA,900.2912298442393,,,0.0
SWITCH,SRCA_to_SRCE,2040,full-base-200,MW,0.0,,,SRCA,SRCE,1047.313910703395,,,1.0000000003174137e-05
SWITCH,PJMD_to_SRCA,2040,full-base-200,MW,461433.0,,,PJMD,SRCA,525.2547915890101,,,878.4942699999999
SWITCH,SRCA_to_SRSE,2040,full-base-200,MW,0.0,,,SRCA,SRSE,750.9564568673488,,,0.0
SWITCH,NYCW_to_NYUP,2040,full-base-200,MW,0.0,,,NYCW,NYUP,319.03239545042265,,,0.0
SWITCH,PJMW_to_SRCE,2040,full-base-200,MW,0.0,,,PJMW,SRCE,542.940224506259,,,0.0
SWITCH,PJMD_to_PJMW,2040,full-base-200,MW,0.0,,,PJMD,PJMW,493.7545177764829,,,0.0
SWITCH,BASN_to_RMRG,2040,full-base-200,MW,0.0,,,BASN,RMRG,1478.968739910536,,,1.999999994950485e-05
SWITCH,CASO_to_BASN,2040,full-base-200,MW,0.0,,,CASO,BASN,1052.8154002870249,,,0.0
SWITCH,NWPP_to_BASN,2040,full-base-200,MW,0.0,,,NWPP,BASN,2143.6820330805017,,,0.0
SWITCH,SRSG_to_BASN,2040,full-base-200,MW,0.0,,,SRSG,BASN,1196.8856954277987,,,0.0
SWITCH,MISS_to_SRCE,2040,full-base-200,MW,0.0,,,MISS,SRCE,910.5740119711644,,,0.0
SWITCH,SRCE_to_SRSE,2040,full-base-200,MW,0.0,,,SRCE,SRSE,808.9930595294763,,,0.0
SWITCH,MISS_to_SPPS,2040,full-base-200,MW,566584.0,,,MISS,SPPS,1083.4402589451677,,,522.9485800000002
SWITCH,SPPS_to_SRSG,2040,full-base-200,MW,4845529.0,,,SPPS,SRSG,1530.6511537017682,,,3165.66504
SWITCH,SPPN_to_SPPS,2040,full-base-200,MW,41365.0,,,SPPN,SPPS,679.4249275747745,,,60.88164000000052
SWITCH,NWPP_to_RMRG,2040,full-base-200,MW,80654.0,,,NWPP,RMRG,256.39318164425606,,,314.5724799999998
SWITCH,RMRG_to_SRSG,2040,full-base-200,MW,0.0,,,RMRG,SRSG,1451.9389962866967,,,0.0001000000002022
SWITCH,MISS_to_SRSE,2040,full-base-200,MW,0.0,,,MISS,SRSE,825.7437764420143,,,0.0
SWITCH,NWPP_to_CASO,2040,full-base-200,MW,0.0,,,NWPP,CASO,1859.1210098249196,,,0.0
SWITCH,CASO_to_SRSG,2040,full-base-200,MW,658788.0,,,CASO,SRSG,670.4280089248628,,,982.6384200000012
SWITCH,MISW_to_SPPN,2040,full-base-200,MW,0.0,,,MISW,SPPN,1014.1486283848258,,,0.0
SWITCH,NWPP_to_SPPN,2040,full-base-200,MW,1240799.0,,,NWPP,SPPN,2877.9361274282305,,,431.1418999999999
SWITCH,MISW_to_NWPP,2040,full-base-200,MW,0.0,,,MISW,NWPP,14040.700523946523,,,0.0
SWITCH,RMRG_to_SPPN,2040,full-base-200,MW,647572.0,,,RMRG,SPPN,780.5713741841813,,,829.6126699999995
SWITCH,RMRG_to_SPPC,2040,full-base-200,MW,70333.0,,,RMRG,SPPC,936.6269837220768,,,75.09209999999985
SWITCH,SRSG_to_TRE,2040,full-base-200,MW,1537949.0,,,SRSG,TRE,1692.23667175099,,,908.82604
SWITCH,MISC_to_PJMC,2045,full-base-200,MW,0.0,,,MISC,PJMC,626.2046711986147,,,0.0
SWITCH,PJMC_to_PJMW,2045,full-base-200,MW,0.0,,,PJMC,PJMW,484.9526117173539,,,0.0
SWITCH,MISW_to_PJMC,2045,full-base-200,MW,310304.0,,,MISW,PJMC,577.3769837220765,,,537.4380999999994
SWITCH,NYUP_to_PJME,2045,full-base-200,MW,86116.0,,,NYUP,PJME,316.61636032760543,,,271.9879199999996
SWITCH,PJME_to_PJMW,2045,full-base-200,MW,3709853.0,,,PJME,PJMW,482.9870637110515,,,7681.060890000001
SWITCH,NYCW_to_PJME,2045,full-base-200,MW,106684.0,,,NYCW,PJME,81.02077938846139,,,1316.7546900000016
SWITCH,PJMD_to_PJME,2045,full-base-200,MW,235061.0,,,PJMD,PJME,139.26433395480618,,,1687.8759300000002
SWITCH,MISC_to_MISE,2045,full-base-200,MW,0.0,,,MISC,MISE,993.3851724175372,,,0.0
SWITCH,PJMW_to_MISE,2045,full-base-200,MW,0.0,,,PJMW,MISE,672.2944948093907,,,0.0
SWITCH,MISE_to_MISW,2045,full-base-200,MW,0.0,,,MISE,MISW,1338.0895372438338,,,0.0
SWITCH,ISNE_to_NYUP,2045,full-base-200,MW,0.0,,,ISNE,NYUP,422.4133412443229,,,0.0
SWITCH,ISNE_to_NYCW,2045,full-base-200,MW,0.0,,,ISNE,NYCW,208.76319678780865,,,0.0
SWITCH,MISC_to_SPPC,2045,full-base-200,MW,991511.0,,,MISC,SPPC,696.0754685319118,,,1424.4298900000013
SWITCH,MISC_to_PJMW,2045,full-base-200,MW,1369706.0,,,MISC,PJMW,636.7767278564246,,,2150.9986200000003
SWITCH,MISC_to_SRCE,2045,full-base-200,MW,0.0,,,MISC,SRCE,807.5788459671032,,,0.0
SWITCH,MISC_to_SPPS,2045,full-base-200,MW,1774322.0,,,MISC,SPPS,1164.3004320004338,,,1523.93818
SWITCH,MISC_to_MISS,2045,full-base-200,MW,0.0,,,MISC,MISS,1432.2313664952487,,,0.0
SWITCH,MISC_to_SPPN,2045,full-base-200,MW,317186.0,,,MISC,SPPN,919.2234841721058,,,345.05908
SWITCH,MISW_to_MISC,2045,full-base-200,MW,0.0,,,MISW,MISC,1370.4981771620598,,,0.0
SWITCH,BASN_to_CANO,2045,full-base-200,MW,0.0,,,BASN,CANO,1613.3847128003597,,,0.0
SWITCH,CASO_to_CANO,2045,full-base-200,MW,0.0,,,CASO,CANO,678.496525078502,,,0.0
SWITCH,CANO_to_NWPP,2045,full-base-200,MW,0.0,,,CANO,NWPP,1302.6110658309303,,,0.0
SWITCH,TREW_to_TRE,2045,full-base-200,MW,0.0,,,TREW,TRE,694.9819646586291,,,0.0
SWITCH,SPPS_to_TREW,2045,full-base-200,MW,50500.0,,,SPPS,TREW,594.5912331781975,,,84.93205999999918
SWITCH,SPPC_to_SPPS,2045,full-base-200,MW,295953.0,,,SPPC,SPPS,455.0277413171593,,,650.4063000000006
SWITCH,MISS_to_SPPC,2045,full-base-200,MW,0.0,,,MISS,SPPC,1264.309793619994,,,0.0
SWITCH,SPPC_to_SPPN,2045,full-base-200,MW,0.0,,,SPPC,SPPN,261.19343417595013,,,0.0
SWITCH,MISW_to_SPPC,2045,full-base-200,MW,118996.0,,,MISW,SPPC,1195.0293103479462,,,99.57559
SWITCH,FRCC_to_SRSE,2045,full-base-200,MW,0.0,,,FRCC,SRSE,930.705776696937,,,0.0
SWITCH,SPPS_to_TRE,2045,full-base-200,MW,276248.0,,,SPPS,TRE,501.3042951289656,,,551.0582000000013
SWITCH,PJMW_to_SRCA,2045,full-base-200,MW,0.0,,,PJMW,SRCA,900.2912298442393,,,9.999999974752429e-06
SWITCH,SRCA_to_SRCE,2045,full-base-200,MW,0.0,,,SRCA,SRCE,1047.313910703395,,,0.0
SWITCH,PJMD_to_SRCA,2045,full-base-200,MW,660055.0,,,PJMD,SRCA,525.2547915890101,,,1256.638
SWITCH,SRCA_to_SRSE,2045,full-base-200,MW,0.0,,,SRCA,SRSE,750.9564568673488,,,0.0
SWITCH,NYCW_to_NYUP,2045,full-base-200,MW,0.0,,,NYCW,NYUP,319.03239545042265,,,0.0
SWITCH,PJMW_to_SRCE,2045,full-base-200,MW,173978.0,,,PJMW,SRCE,542.940224506259,,,320.4367699999998
SWITCH,PJMD_to_PJMW,2045,full-base-200,MW,0.0,,,PJMD,PJMW,493.7545177764829,,,0.0
SWITCH,BASN_to_RMRG,2045,full-base-200,MW,2615106.0,,,BASN,RMRG,1478.968739910536,,,1768.1952499999998
SWITCH,CASO_to_BASN,2045,full-base-200,MW,0.0,,,CASO,BASN,1052.8154002870249,,,0.0
SWITCH,NWPP_to_BASN,2045,full-base-200,MW,0.0,,,NWPP,BASN,2143.6820330805017,,,0.0
SWITCH,SRSG_to_BASN,2045,full-base-200,MW,0.0,,,SRSG,BASN,1196.8856954277987,,,0.0
SWITCH,MISS_to_SRCE,2045,full-base-200,MW,0.0,,,MISS,SRCE,910.5740119711644,,,0.0
SWITCH,SRCE_to_SRSE,2045,full-base-200,MW,0.0,,,SRCE,SRSE,808.9930595294763,,,0.0
SWITCH,MISS_to_SPPS,2045,full-base-200,MW,1307238.0,,,MISS,SPPS,1083.4402589451677,,,1206.5624100000025
SWITCH,SPPS_to_SRSG,2045,full-base-200,MW,4358531.0,,,SPPS,SRSG,1530.6511537017682,,,2847.501480000001
SWITCH,SPPN_to_SPPS,2045,full-base-200,MW,295281.0,,,SPPN,SPPS,679.4249275747745,,,434.6036100000001
SWITCH,NWPP_to_RMRG,2045,full-base-200,MW,349922.0,,,NWPP,RMRG,256.39318164425606,,,1364.7859900000003
SWITCH,RMRG_to_SRSG,2045,full-base-200,MW,541917.0,,,RMRG,SRSG,1451.9389962866967,,,373.2368200000001
SWITCH,MISS_to_SRSE,2045,full-base-200,MW,0.0,,,MISS,SRSE,825.7437764420143,,,0.0
SWITCH,NWPP_to_CASO,2045,full-base-200,MW,0.0,,,NWPP,CASO,1859.1210098249196,,,0.0
SWITCH,CASO_to_SRSG,2045,full-base-200,MW,486744.0,,,CASO,SRSG,670.4280089248628,,,726.0192499999994
SWITCH,MISW_to_SPPN,2045,full-base-200,MW,0.0,,,MISW,SPPN,1014.1486283848258,,,0.0
SWITCH,NWPP_to_SPPN,2045,full-base-200,MW,596027.0,,,NWPP,SPPN,2877.9361274282305,,,207.1021700000001
SWITCH,MISW_to_NWPP,2045,full-base-200,MW,0.0,,,MISW,NWPP,14040.700523946523,,,0.0
SWITCH,RMRG_to_SPPN,2045,full-base-200,MW,830596.0,,,RMRG,SPPN,780.5713741841813,,,1064.0875500000002
SWITCH,RMRG_to_SPPC,2045,full-base-200,MW,1418265.0,,,RMRG,SPPC,936.6269837220768,,,1514.2259599999998
SWITCH,SRSG_to_TRE,2045,full-base-200,MW,1317278.0,,,SRSG,TRE,1692.23667175099,,,778.4241700000002
SWITCH,MISC_to_PJMC,2050,full-base-200,MW,0.0,,,MISC,PJMC,626.2046711986147,,,9.999999747378752e-06
SWITCH,PJMC_to_PJMW,2050,full-base-200,MW,68794.0,,,PJMC,PJMW,484.9526117173539,,,141.8569699999989
SWITCH,MISW_to_PJMC,2050,full-base-200,MW,0.0,,,MISW,PJMC,577.3769837220765,,,0.0
SWITCH,NYUP_to_PJME,2050,full-base-200,MW,0.0,,,NYUP,PJME,316.61636032760543,,,0.0
SWITCH,PJME_to_PJMW,2050,full-base-200,MW,1541368.0,,,PJME,PJMW,482.9870637110515,,,3191.323949999998
SWITCH,NYCW_to_PJME,2050,full-base-200,MW,32859.0,,,NYCW,PJME,81.02077938846139,,,405.55754999999954
SWITCH,PJMD_to_PJME,2050,full-base-200,MW,44933.0,,,PJMD,PJME,139.26433395480618,,,322.6476399999992
SWITCH,MISC_to_MISE,2050,full-base-200,MW,274471.0,,,MISC,MISE,993.3851724175372,,,276.29831000000013
SWITCH,PJMW_to_MISE,2050,full-base-200,MW,0.0,,,PJMW,MISE,672.2944948093907,,,0.0
SWITCH,MISE_to_MISW,2050,full-base-200,MW,0.0,,,MISE,MISW,1338.0895372438338,,,0.0
SWITCH,ISNE_to_NYUP,2050,full-base-200,MW,0.0,,,ISNE,NYUP,422.4133412443229,,,0.0
SWITCH,ISNE_to_NYCW,2050,full-base-200,MW,0.0,,,ISNE,NYCW,208.76319678780865,,,9.999999974752429e-06
SWITCH,MISC_to_SPPC,2050,full-base-200,MW,670191.0,,,MISC,SPPC,696.0754685319118,,,962.81409
SWITCH,MISC_to_PJMW,2050,full-base-200,MW,1198681.0,,,MISC,PJMW,636.7767278564246,,,1882.42037
SWITCH,MISC_to_SRCE,2050,full-base-200,MW,0.0,,,MISC,SRCE,807.5788459671032,,,0.0
SWITCH,MISC_to_SPPS,2050,full-base-200,MW,1139043.0,,,MISC,SPPS,1164.3004320004338,,,978.3066499999996
SWITCH,MISC_to_MISS,2050,full-base-200,MW,0.0,,,MISC,MISS,1432.2313664952487,,,0.0
SWITCH,MISC_to_SPPN,2050,full-base-200,MW,236133.0,,,MISC,SPPN,919.2234841721058,,,256.88290000000006
SWITCH,MISW_to_MISC,2050,full-base-200,MW,0.0,,,MISW,MISC,1370.4981771620598,,,0.0
SWITCH,BASN_to_CANO,2050,full-base-200,MW,0.0,,,BASN,CANO,1613.3847128003597,,,0.0
SWITCH,CASO_to_CANO,2050,full-base-200,MW,0.0,,,CASO,CANO,678.496525078502,,,1.0000000202126104e-05
SWITCH,CANO_to_NWPP,2050,full-base-200,MW,0.0,,,CANO,NWPP,1302.6110658309303,,,0.0
SWITCH,TREW_to_TRE,2050,full-base-200,MW,0.0,,,TREW,TRE,694.9819646586291,,,0.0
SWITCH,SPPS_to_TREW,2050,full-base-200,MW,0.0,,,SPPS,TREW,594.5912331781975,,,0.0
SWITCH,SPPC_to_SPPS,2050,full-base-200,MW,0.0,,,SPPC,SPPS,455.0277413171593,,,9.999999747378752e-06
SWITCH,MISS_to_SPPC,2050,full-base-200,MW,0.0,,,MISS,SPPC,1264.309793619994,,,2.999999969688361e-05
SWITCH,SPPC_to_SPPN,2050,full-base-200,MW,0.0,,,SPPC,SPPN,261.19343417595013,,,1.0000000202126104e-05
SWITCH,MISW_to_SPPC,2050,full-base-200,MW,0.0,,,MISW,SPPC,1195.0293103479462,,,2.9999999995311555e-05
SWITCH,FRCC_to_SRSE,2050,full-base-200,MW,0.0,,,FRCC,SRSE,930.705776696937,,,0.0
SWITCH,SPPS_to_TRE,2050,full-base-200,MW,0.0,,,SPPS,TRE,501.3042951289656,,,0.0
SWITCH,PJMW_to_SRCA,2050,full-base-200,MW,0.0,,,PJMW,SRCA,900.2912298442393,,,0.0
SWITCH,SRCA_to_SRCE,2050,full-base-200,MW,0.0,,,SRCA,SRCE,1047.313910703395,,,9.999999974752429e-06
SWITCH,PJMD_to_SRCA,2050,full-base-200,MW,0.0,,,PJMD,SRCA,525.2547915890101,,,9.999999747378752e-06
SWITCH,SRCA_to_SRSE,2050,full-base-200,MW,0.0,,,SRCA,SRSE,750.9564568673488,,,0.0
SWITCH,NYCW_to_NYUP,2050,full-base-200,MW,0.0,,,NYCW,NYUP,319.03239545042265,,,0.0
SWITCH,PJMW_to_SRCE,2050,full-base-200,MW,24713.0,,,PJMW,SRCE,542.940224506259,,,45.51641000000018
SWITCH,PJMD_to_PJMW,2050,full-base-200,MW,0.0,,,PJMD,PJMW,493.7545177764829,,,0.0
SWITCH,BASN_to_RMRG,2050,full-base-200,MW,334.0,,,BASN,RMRG,1478.968739910536,,,0.2260299999998096
SWITCH,CASO_to_BASN,2050,full-base-200,MW,0.0,,,CASO,BASN,1052.8154002870249,,,0.0
SWITCH,NWPP_to_BASN,2050,full-base-200,MW,0.0,,,NWPP,BASN,2143.6820330805017,,,0.0
SWITCH,SRSG_to_BASN,2050,full-base-200,MW,0.0,,,SRSG,BASN,1196.8856954277987,,,0.0
SWITCH,MISS_to_SRCE,2050,full-base-200,MW,0.0,,,MISS,SRCE,910.5740119711644,,,1.0000000202126104e-05
SWITCH,SRCE_to_SRSE,2050,full-base-200,MW,0.0,,,SRCE,SRSE,808.9930595294763,,,1.0000000202126104e-05
SWITCH,MISS_to_SPPS,2050,full-base-200,MW,0.0,,,MISS,SPPS,1083.4402589451677,,,9.999999747378752e-06
SWITCH,SPPS_to_SRSG,2050,full-base-200,MW,1619198.0,,,SPPS,SRSG,1530.6511537017682,,,1057.8494300000002
SWITCH,SPPN_to_SPPS,2050,full-base-200,MW,0.0,,,SPPN,SPPS,679.4249275747745,,,0.0
SWITCH,NWPP_to_RMRG,2050,full-base-200,MW,0.0,,,NWPP,RMRG,256.39318164425606,,,9.999999747378752e-06
SWITCH,RMRG_to_SRSG,2050,full-base-200,MW,0.0,,,RMRG,SRSG,1451.9389962866967,,,0.0
SWITCH,MISS_to_SRSE,2050,full-base-200,MW,682495.0,,,MISS,SRSE,825.7437764420143,,,826.5214500000002
SWITCH,NWPP_to_CASO,2050,full-base-200,MW,0.0,,,NWPP,CASO,1859.1210098249196,,,0.0
SWITCH,CASO_to_SRSG,2050,full-base-200,MW,0.0,,,CASO,SRSG,670.4280089248628,,,3.9999998989515007e-05
SWITCH,MISW_to_SPPN,2050,full-base-200,MW,0.0,,,MISW,SPPN,1014.1486283848258,,,0.0
SWITCH,NWPP_to_SPPN,2050,full-base-200,MW,1166807.0,,,NWPP,SPPN,2877.9361274282305,,,405.4318800000001
SWITCH,MISW_to_NWPP,2050,full-base-200,MW,0.0,,,MISW,NWPP,14040.700523946523,,,1.0000000003174137e-05
SWITCH,RMRG_to_SPPN,2050,full-base-200,MW,464668.0,,,RMRG,SPPN,780.5713741841813,,,595.2922200000003
SWITCH,RMRG_to_SPPC,2050,full-base-200,MW,585417.0,,,RMRG,SPPC,936.6269837220768,,,625.0267100000001
SWITCH,SRSG_to_TRE,2050,full-base-200,MW,0.0,,,SRSG,TRE,1692.23667175099,,,9.999999747378752e-06
TEMOA,BASN_to_CANO,2023,full-base-200,MW,161338.0,161864.0,1.0,BASN,CANO,1613.3847128003597,100.326,100.0,
TEMOA,BASN_to_CASO,2023,full-base-200,MW,6232667.0,6232888.0,2.0,BASN,CASO,1052.8154002870249,5920.21,5920.0,
TEMOA,BASN_to_NWPP,2023,full-base-200,MW,7181335.0,7181613.0,3.0,BASN,NWPP,2143.6820330805017,3350.13,3350.0,
TEMOA,BASN_to_RMRG,2023,full-base-200,MW,5546133.0,5546887.0,4.0,BASN,RMRG,1478.968739910536,3750.51,3750.0,
TEMOA,BASN_to_SRSG,2023,full-base-200,MW,6445229.0,6445445.0,5.0,BASN,SRSG,1196.8856954277987,5385.18,5385.0,
TEMOA,CANO_to_CASO,2023,full-base-200,MW,2493475.0,2493739.0,6.0,CANO,CASO,678.496525078502,3675.39,3675.0,
TEMOA,CANO_to_NWPP,2023,full-base-200,MW,4787096.0,4787356.0,7.0,CANO,NWPP,1302.6110658309303,3675.2,3675.0,
TEMOA,CASO_to_NWPP,2023,full-base-200,MW,5313368.0,5313721.0,8.0,CASO,NWPP,1859.1210098249196,2858.19,2858.0,
TEMOA,CASO_to_SRSG,2023,full-base-200,MW,2919044.0,2919412.0,9.0,CASO,SRSG,670.4280089248628,4354.55,4354.0,
TEMOA,FRCC_to_SRSE,2023,full-base-200,MW,3350541.0,3350746.0,10.0,FRCC,SRSE,930.705776696937,3600.22,3600.0,
TEMOA,ISNE_to_NYCW,2023,full-base-200,MW,158660.0,158888.0,11.0,ISNE,NYCW,208.76319678780865,761.09,760.0,
TEMOA,ISNE_to_NYUP,2023,full-base-200,MW,591379.0,593415.0,12.0,ISNE,NYUP,422.4133412443229,1404.82,1400.0,
TEMOA,MISC_to_MISS,2023,full-base-200,MW,1488088.0,1488905.0,14.0,MISC,MISS,1432.2313664952487,1039.57,1039.0,
TEMOA,MISC_to_MISW,2023,full-base-200,MW,2268174.0,2268901.0,15.0,MISC,MISW,1370.4981771620598,1655.53,1655.0,
TEMOA,MISC_to_PJMC,2023,full-base-200,MW,3283817.0,3284481.0,16.0,MISC,PJMC,626.2046711986147,5245.06,5244.0,
TEMOA,MISC_to_PJMW,2023,full-base-200,MW,3464702.0,3465129.0,17.0,MISC,PJMW,636.7767278564246,5441.67,5441.0,
TEMOA,MISC_to_SPPC,2023,full-base-200,MW,995388.0,997135.0,18.0,MISC,SPPC,696.0754685319118,1432.51,1430.0,
TEMOA,MISC_to_SPPS,2023,full-base-200,MW,1364560.0,1366830.0,20.0,MISC,SPPS,1164.3004320004338,1173.95,1172.0,
TEMOA,MISC_to_SRCE,2023,full-base-200,MW,3024383.0,3024746.0,21.0,MISC,SRCE,807.5788459671032,3745.45,3745.0,
TEMOA,MISE_to_PJMW,2023,full-base-200,MW,1789648.0,1790045.0,23.0,MISE,PJMW,672.2944948093907,2662.59,2662.0,
TEMOA,MISS_to_SPPS,2023,full-base-200,MW,1838598.0,1903984.0,25.0,MISS,SPPS,1083.4402589451677,1757.35,1697.0,
TEMOA,MISS_to_SRCE,2023,full-base-200,MW,3726069.0,3726442.0,26.0,MISS,SRCE,910.5740119711644,4092.41,4092.0,
TEMOA,MISS_to_SRSE,2023,full-base-200,MW,735738.0,736353.0,27.0,MISS,SRSE,825.7437764420143,891.745,891.0,
TEMOA,MISW_to_NWPP,2023,full-base-200,MW,2808140.0,2812984.0,28.0,MISW,NWPP,14040.700523946523,200.345,200.0,
TEMOA,MISW_to_PJMC,2023,full-base-200,MW,1847606.0,1848542.0,29.0,MISW,PJMC,577.3769837220765,3201.62,3200.0,
TEMOA,MISW_to_SPPN,2023,full-base-200,MW,5589987.0,5590302.0,31.0,MISW,SPPN,1014.1486283848258,5512.31,5512.0,
TEMOA,NWPP_to_RMRG,2023,full-base-200,MW,102557.0,102678.0,32.0,NWPP,RMRG,256.39318164425606,400.47,400.0,
TEMOA,NYCW_to_NYUP,2023,full-base-200,MW,794072.0,794260.0,33.0,NYCW,NYUP,319.03239545042265,2489.59,2489.0,
TEMOA,NYCW_to_PJME,2023,full-base-200,MW,53474.0,370968.0,34.0,NYCW,PJME,81.02077938846139,4578.68,660.0,
TEMOA,NYUP_to_PJME,2023,full-base-200,MW,397354.0,397613.0,35.0,NYUP,PJME,316.61636032760543,1255.82,1255.0,
TEMOA,PJMC_to_PJMW,2023,full-base-200,MW,475254.0,476093.0,36.0,PJMC,PJMW,484.9526117173539,981.73,980.0,
TEMOA,PJMD_to_PJME,2023,full-base-200,MW,167117.0,168261.0,37.0,PJMD,PJME,139.26433395480618,1208.21,1200.0,
TEMOA,PJMD_to_PJMW,2023,full-base-200,MW,3421719.0,3421847.0,38.0,PJMD,PJMW,493.7545177764829,6930.26,6930.0,
TEMOA,PJMD_to_SRCA,2023,full-base-200,MW,525255.0,525554.0,39.0,PJMD,SRCA,525.2547915890101,1000.57,1000.0,
TEMOA,PJME_to_PJMW,2023,full-base-200,MW,1876405.0,1876608.0,40.0,PJME,PJMW,482.9870637110515,3885.42,3885.0,
TEMOA,PJMW_to_SRCA,2023,full-base-200,MW,1097455.0,1097860.0,41.0,PJMW,SRCA,900.2912298442393,1219.45,1219.0,
TEMOA,PJMW_to_SRCE,2023,full-base-200,MW,1809620.0,1809940.0,42.0,PJMW,SRCE,542.940224506259,3333.59,3333.0,
TEMOA,RMRG_to_SPPC,2023,full-base-200,MW,196692.0,206940.0,43.0,RMRG,SPPC,936.6269837220768,220.942,210.0,
