model,zone,resource_name,tech_type,planning_year,case,timestep,new_build,existing,unit,value
p3_High_Elect_Low_RE,2,NY_Z_A_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.3238203625463021
p3_High_Elect_Low_RE,2,NY_Z_A_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.7431046884695758
p3_High_Elect_Low_RE,2,NY_Z_A_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,3972527.7736600745
p3_High_Elect_Low_RE,2,NY_Z_A_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.30198151135175
p3_High_Elect_Low_RE,2,NY_Z_A_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.1732595525450715
p3_High_Elect_Low_RE,2,NY_Z_A_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.1032588553528783
p3_High_Elect_Low_RE,2,NY_Z_A_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.1011130189916141
p3_High_Elect_Low_RE,3,NY_Z_B_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.5211646581029642
p3_High_Elect_Low_RE,3,NY_Z_B_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1340428.487918502
p3_High_Elect_Low_RE,3,NY_Z_B_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.3749157563411746
p3_High_Elect_Low_RE,3,NY_Z_B_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,7.23114439428244
p3_High_Elect_Low_RE,3,NY_Z_B_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.105685660151993
p3_High_Elect_Low_RE,3,NY_Z_B_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.3548149159586412
p3_High_Elect_Low_RE,3,NY_Z_B_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,8171892.437142641
p3_High_Elect_Low_RE,3,NY_Z_B_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.4680048746825456
p3_High_Elect_Low_RE,3,NY_Z_B_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.3887521159234972
p3_High_Elect_Low_RE,3,NY_Z_B_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.344670907876911
p3_High_Elect_Low_RE,3,NY_Z_B_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.1403512287992537
p3_High_Elect_Low_RE,3,NY_Z_B_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.1670809008894431
p3_High_Elect_Low_RE,4,NY_Z_C&E_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.8756726005183205
p3_High_Elect_Low_RE,4,NY_Z_C&E_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,2588152.487778849
p3_High_Elect_Low_RE,4,NY_Z_C&E_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.3420592020550509
p3_High_Elect_Low_RE,4,NY_Z_C&E_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.7750899846249274
p3_High_Elect_Low_RE,4,NY_Z_C&E_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.1266987556794491
p3_High_Elect_Low_RE,4,NY_Z_C&E_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.2186209746926543
p3_High_Elect_Low_RE,4,NY_Z_C&E_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,34042062.30780368
p3_High_Elect_Low_RE,4,NY_Z_C&E_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.7123798035597484
p3_High_Elect_Low_RE,4,NY_Z_C&E_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.4218405741926456
p3_High_Elect_Low_RE,4,NY_Z_C&E_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.4274495839087832
p3_High_Elect_Low_RE,4,NY_Z_C&E_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.2167825292090595
p3_High_Elect_Low_RE,4,NY_Z_C&E_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.1356756522673968
p3_High_Elect_Low_RE,5,NY_Z_D_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.0984022411818852
p3_High_Elect_Low_RE,5,NY_Z_D_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,3.778565766002249
p3_High_Elect_Low_RE,5,NY_Z_D_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.452156451051849
p3_High_Elect_Low_RE,5,NY_Z_D_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.772682884823547
p3_High_Elect_Low_RE,5,NY_Z_D_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.1412700858638528
p3_High_Elect_Low_RE,5,NY_Z_D_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.2122914571464877
p3_High_Elect_Low_RE,5,NY_Z_D_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,25.261999332443587
p3_High_Elect_Low_RE,5,NY_Z_D_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.5014551873045523
p3_High_Elect_Low_RE,5,NY_Z_D_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.571839480172558
p3_High_Elect_Low_RE,5,NY_Z_D_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.4549760172109339
p3_High_Elect_Low_RE,5,NY_Z_D_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.2406852787909346
p3_High_Elect_Low_RE,5,NY_Z_D_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.1456263056423719
p3_High_Elect_Low_RE,6,NY_Z_F_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.2844802746673879
p3_High_Elect_Low_RE,6,NY_Z_F_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.199467434567607
p3_High_Elect_Low_RE,6,NY_Z_F_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.1404697800670219
p3_High_Elect_Low_RE,6,NY_Z_F_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.5494114001515813
p3_High_Elect_Low_RE,6,NY_Z_F_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.0764376048592848
p3_High_Elect_Low_RE,6,NY_Z_F_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.1547695576446572
p3_High_Elect_Low_RE,6,NY_Z_F_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,12819742.769108929
p3_High_Elect_Low_RE,6,NY_Z_F_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.7215404406089378
p3_High_Elect_Low_RE,6,NY_Z_F_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.7783048196450157
p3_High_Elect_Low_RE,6,NY_Z_F_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.4104671271417302
p3_High_Elect_Low_RE,6,NY_Z_F_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.2314973427556812
p3_High_Elect_Low_RE,6,NY_Z_F_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.1461581743458654
p3_High_Elect_Low_RE,7,NY_Z_G-I_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,23266.930986217827
p3_High_Elect_Low_RE,7,NY_Z_G-I_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.3011926896668194
p3_High_Elect_Low_RE,7,NY_Z_G-I_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.0508210944672837
p3_High_Elect_Low_RE,7,NY_Z_G-I_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.4732451377666077
p3_High_Elect_Low_RE,7,NY_Z_G-I_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.0283343689419502
p3_High_Elect_Low_RE,7,NY_Z_G-I_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.0247316309401177
p3_High_Elect_Low_RE,7,NY_Z_G-I_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1374510.022434763
p3_High_Elect_Low_RE,7,NY_Z_G-I_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,2062527.7913914595
p3_High_Elect_Low_RE,7,NY_Z_G-I_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.7265248832091905
p3_High_Elect_Low_RE,7,NY_Z_G-I_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,3.961960236021009
p3_High_Elect_Low_RE,7,NY_Z_G-I_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.1591370342342322
p3_High_Elect_Low_RE,7,NY_Z_G-I_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.3401468420709042
p3_High_Elect_Low_RE,8,NY_Z_J_offshorewind_class3_advanced_fixed_1_0,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,2352047.5890996014
p3_High_Elect_Low_RE,8,NY_Z_J_offshorewind_class3_advanced_fixed_1_1,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,2663547.828297115
p3_High_Elect_Low_RE,8,NY_Z_J_offshorewind_class3_advanced_fixed_1_2,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,3357426.265485865
p3_High_Elect_Low_RE,8,NY_Z_J_offshorewind_class3_advanced_fixed_1_3,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,1533687.396171716
p3_High_Elect_Low_RE,8,NY_Z_J_offshorewind_class3_advanced_fixed_1_4,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,3588192.0022694427
p3_High_Elect_Low_RE,8,NY_Z_J_offshorewind_class3_advanced_fixed_1_5,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,920644.3694246822
p3_High_Elect_Low_RE,8,NY_Z_J_offshorewind_class3_advanced_fixed_0_0,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,1428382.4303900744
p3_High_Elect_Low_RE,8,NY_Z_J_offshorewind_class3_advanced_fixed_0_1,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,403651.6366557419
p3_High_Elect_Low_RE,8,NY_Z_J_offshorewind_class3_advanced_fixed_0_2,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,1280445.462804418
p3_High_Elect_Low_RE,8,NY_Z_J_offshorewind_class3_advanced_fixed_0_3,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,634010.1948290092
p3_High_Elect_Low_RE,8,NY_Z_J_offshorewind_class3_advanced_fixed_0_4,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,185956.72892492663
p3_High_Elect_Low_RE,8,NY_Z_J_offshorewind_class3_advanced_fixed_0_5,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,361722.3409562039
p3_High_Elect_Low_RE,8,NY_Z_J_offshorewind_class12_advanced_floating_0_0,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.1276327179515562
p3_High_Elect_Low_RE,8,NY_Z_J_offshorewind_class12_advanced_floating_0_1,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.066925259468178
p3_High_Elect_Low_RE,8,NY_Z_J_offshorewind_class12_advanced_floating_0_2,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.1152540547856511
p3_High_Elect_Low_RE,8,NY_Z_J_offshorewind_class12_advanced_floating_0_3,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.1135411783978873
p3_High_Elect_Low_RE,8,NY_Z_J_offshorewind_class12_advanced_floating_0_4,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.0986324004457303
p3_High_Elect_Low_RE,8,NY_Z_J_offshorewind_class12_advanced_floating_0_5,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.1037167148137324
p3_High_Elect_Low_RE,8,NY_Z_J_offshorewind_class12_advanced_floating_1_0,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.1224692362385206
p3_High_Elect_Low_RE,8,NY_Z_J_offshorewind_class12_advanced_floating_1_1,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.1103620389660021
p3_High_Elect_Low_RE,8,NY_Z_J_offshorewind_class12_advanced_floating_1_2,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.1129637299148143
p3_High_Elect_Low_RE,8,NY_Z_J_offshorewind_class12_advanced_floating_1_3,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.1199514334687587
p3_High_Elect_Low_RE,8,NY_Z_J_offshorewind_class12_advanced_floating_1_4,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.1095104828440104
p3_High_Elect_Low_RE,8,NY_Z_J_offshorewind_class12_advanced_floating_1_5,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.1145467743611607
p3_High_Elect_Low_RE,9,NY_Z_K_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.0862316460164128
p3_High_Elect_Low_RE,10,PJM_EMAC_offshorewind_class3_advanced_fixed_1_0,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,2539149.7043356146
p3_High_Elect_Low_RE,10,PJM_EMAC_offshorewind_class3_advanced_fixed_1_1,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,0.8962202770852922
p3_High_Elect_Low_RE,10,PJM_EMAC_offshorewind_class3_advanced_fixed_1_2,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,1.2791448616230725
p3_High_Elect_Low_RE,10,PJM_EMAC_offshorewind_class3_advanced_fixed_1_3,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,13356150.99011486
p3_High_Elect_Low_RE,10,PJM_EMAC_offshorewind_class3_advanced_fixed_1_4,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,1.1866547402606198
p3_High_Elect_Low_RE,10,PJM_EMAC_offshorewind_class3_advanced_fixed_1_5,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,0.119162387735801
p3_High_Elect_Low_RE,10,PJM_EMAC_offshorewind_class3_advanced_fixed_0_0,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,0.6939640682134575
p3_High_Elect_Low_RE,10,PJM_EMAC_offshorewind_class3_advanced_fixed_0_1,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,1.3864098392187196
p3_High_Elect_Low_RE,10,PJM_EMAC_offshorewind_class3_advanced_fixed_0_2,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,0.244502900664341
p3_High_Elect_Low_RE,10,PJM_EMAC_offshorewind_class3_advanced_fixed_0_3,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,0.0573492004976234
p3_High_Elect_Low_RE,10,PJM_EMAC_offshorewind_class3_advanced_fixed_0_4,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,0.0403124108712677
p3_High_Elect_Low_RE,10,PJM_EMAC_offshorewind_class3_advanced_fixed_0_5,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,0.0406470864149312
p3_High_Elect_Low_RE,10,PJM_EMAC_offshorewind_class12_advanced_floating_0_0,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.1004934113967062
p3_High_Elect_Low_RE,10,PJM_EMAC_offshorewind_class12_advanced_floating_0_1,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.1030966107458977
p3_High_Elect_Low_RE,10,PJM_EMAC_offshorewind_class12_advanced_floating_0_2,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.0301195189489961
p3_High_Elect_Low_RE,10,PJM_EMAC_offshorewind_class12_advanced_floating_0_3,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.068228999234489
p3_High_Elect_Low_RE,10,PJM_EMAC_offshorewind_class12_advanced_floating_0_4,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.0319188403988382
p3_High_Elect_Low_RE,10,PJM_EMAC_offshorewind_class12_advanced_floating_0_5,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.0270320355075778
p3_High_Elect_Low_RE,10,PJM_EMAC_offshorewind_class12_advanced_floating_1_0,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.1012621201368941
p3_High_Elect_Low_RE,10,PJM_EMAC_offshorewind_class12_advanced_floating_1_1,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.1033375998636634
p3_High_Elect_Low_RE,10,PJM_EMAC_offshorewind_class12_advanced_floating_1_2,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.1064311375888261
p3_High_Elect_Low_RE,10,PJM_EMAC_offshorewind_class12_advanced_floating_1_3,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.0887790563834998
p3_High_Elect_Low_RE,10,PJM_EMAC_offshorewind_class12_advanced_floating_1_4,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.1014563802602272
p3_High_Elect_Low_RE,10,PJM_EMAC_offshorewind_class12_advanced_floating_1_5,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.1045394694662605
p3_High_Elect_Low_RE,10,PJM_EMAC_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.4857314419485956
p3_High_Elect_Low_RE,10,PJM_EMAC_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.4056305393845699
p3_High_Elect_Low_RE,10,PJM_EMAC_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.1914835152174784
p3_High_Elect_Low_RE,10,PJM_EMAC_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.2771629626446073
p3_High_Elect_Low_RE,10,PJM_EMAC_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.1059750876017373
p3_High_Elect_Low_RE,10,PJM_EMAC_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.1782893181971105
p3_High_Elect_Low_RE,10,PJM_EMAC_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.3021929298053752
p3_High_Elect_Low_RE,10,PJM_EMAC_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.4409682389918512
p3_High_Elect_Low_RE,10,PJM_EMAC_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.2299212501355034
p3_High_Elect_Low_RE,10,PJM_EMAC_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.3544496800230193
p3_High_Elect_Low_RE,10,PJM_EMAC_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.1842936597715407
p3_High_Elect_Low_RE,10,PJM_EMAC_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.2515067450808686
p3_High_Elect_Low_RE,11,PJM_Rest_offshorewind_class3_advanced_fixed_1_0,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,2.098625424079021
p3_High_Elect_Low_RE,11,PJM_Rest_offshorewind_class3_advanced_fixed_1_1,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,1990891.2402361503
p3_High_Elect_Low_RE,11,PJM_Rest_offshorewind_class3_advanced_fixed_1_2,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,4.555678181774415
p3_High_Elect_Low_RE,11,PJM_Rest_offshorewind_class3_advanced_fixed_1_3,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,3.260666121464396
p3_High_Elect_Low_RE,11,PJM_Rest_offshorewind_class3_advanced_fixed_1_4,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,1.4208732837155933
p3_High_Elect_Low_RE,11,PJM_Rest_offshorewind_class3_advanced_fixed_1_5,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,0.5190155841715454
p3_High_Elect_Low_RE,11,PJM_Rest_offshorewind_class3_advanced_fixed_0_0,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,11036680.768156704
p3_High_Elect_Low_RE,11,PJM_Rest_offshorewind_class3_advanced_fixed_0_1,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,0.7383263911315571
p3_High_Elect_Low_RE,11,PJM_Rest_offshorewind_class3_advanced_fixed_0_2,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,1.210065440311705
p3_High_Elect_Low_RE,11,PJM_Rest_offshorewind_class3_advanced_fixed_0_3,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,2.591589768514732
p3_High_Elect_Low_RE,11,PJM_Rest_offshorewind_class3_advanced_fixed_0_4,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,0.9729291871524144
p3_High_Elect_Low_RE,11,PJM_Rest_offshorewind_class3_advanced_fixed_0_5,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,0.312083512390203
p3_High_Elect_Low_RE,11,PJM_Rest_offshorewind_class12_advanced_floating_0_0,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.0863461327442745
p3_High_Elect_Low_RE,11,PJM_Rest_offshorewind_class12_advanced_floating_0_1,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.0996502715445723
p3_High_Elect_Low_RE,11,PJM_Rest_offshorewind_class12_advanced_floating_0_2,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.0960051326218119
p3_High_Elect_Low_RE,11,PJM_Rest_offshorewind_class12_advanced_floating_0_3,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.0685891998976701
p3_High_Elect_Low_RE,11,PJM_Rest_offshorewind_class12_advanced_floating_0_4,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.104545876276147
p3_High_Elect_Low_RE,11,PJM_Rest_offshorewind_class12_advanced_floating_0_5,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.1090529031701599
p3_High_Elect_Low_RE,11,PJM_Rest_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,3645366.039633549
p3_High_Elect_Low_RE,11,PJM_Rest_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,40167908.4933873
p3_High_Elect_Low_RE,11,PJM_Rest_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.0555724414551315
p3_High_Elect_Low_RE,11,PJM_Rest_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,6.032334841687457
p3_High_Elect_Low_RE,11,PJM_Rest_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.2038065625389442
p3_High_Elect_Low_RE,11,PJM_Rest_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.7545318010339115
p3_High_Elect_Low_RE,11,PJM_Rest_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,2.4064500483922444
p3_High_Elect_Low_RE,11,PJM_Rest_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,88201567.90551004
