model,zone,resource_name,tech_type,planning_year,case,unit,start_value,end_value,new_build,existing
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_battery_advanced_0,Battery_*_Advanced,2030,Results_p1,MW,1067.6,1067.6,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_biomass_1,Biomass,2030,Results_p1,MW,2434.9,2434.9,0,1
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_biomass_2,Biomass,2030,Results_p1,MW,0.0,0.0,0,1
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_biomass_3,Biomass,2030,Results_p1,MW,63.3,63.3,0,1
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_conventional_hydroelectric_1,Conventional Hydroelectric,2030,Results_p1,MW,809.6,809.6,0,1
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_conventional_steam_coal_1,Conventional Steam Coal,2030,Results_p1,MW,274.6,274.6,0,1
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_distributed_generation_1,distributed_generation,2030,Results_p1,MW,572.0,572.0,0,1
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,2030,Results_p1,MW,1507.8,1507.8,0,1
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,438.0,437.9999999594683,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,3721.9,3721.899999825682,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,10513.3,10513.299999638955,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,933.2,933.1999950888342,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,602.4,602.3999945387131,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,3355.5,3355.4999066177534,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,444.8,444.7999998482561,0,1
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,47.0,46.99999885738476,0,1
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,45.0,44.99999978357481,0,1
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,119.1,119.09999983211128,0,1
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,2030,Results_p1,MW,0.0,0.0,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,2030,Results_p1,MW,119.6,119.5999996483249,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,2030,Results_p1,MW,581.3,0.000185477707193,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_nuclear_1,Nuclear,2030,Results_p1,MW,1768.2,1768.1999998238562,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,2030,Results_p1,MW,106.3,106.29999971071912,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshore_wind_turbine_1,Offshore Wind Turbine,2030,Results_p1,MW,2777.0,2699.999457178123,0,1
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshorewind_class12_advanced_floating_0_0,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,MW,280.0,279.9999998859723,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshorewind_class12_advanced_floating_0_1,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,MW,91.0,90.99999985000298,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshorewind_class12_advanced_floating_0_2,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,MW,3499.8,3499.799972007583,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshorewind_class12_advanced_floating_0_3,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,MW,293.3,293.2999998486705,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshorewind_class12_advanced_floating_0_4,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,MW,0.0,0.0,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshorewind_class12_advanced_floating_0_5,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,MW,746.5,746.4999952863005,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshorewind_class12_advanced_floating_1_0,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,MW,21.7,21.699999566780907,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshorewind_class12_advanced_floating_1_1,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,MW,83.8,83.79999708292821,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshorewind_class12_advanced_floating_1_2,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,MW,24.8,24.799997528807737,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshorewind_class12_advanced_floating_1_3,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,MW,756.6,756.5999998356355,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshorewind_class12_advanced_floating_1_4,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,MW,2828.4,2828.399981486165,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshorewind_class12_advanced_floating_1_5,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,MW,756.4,756.3999928188498,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshorewind_class3_advanced_fixed_0_0,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,MW,1621.0,1620.999994304279,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshorewind_class3_advanced_fixed_0_1,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,MW,220.1,220.09999983923,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshorewind_class3_advanced_fixed_0_2,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,MW,527.9,527.8999983198977,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshorewind_class3_advanced_fixed_0_3,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,MW,335.2,335.19999450929583,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshorewind_class3_advanced_fixed_0_4,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,MW,533.5,533.4999969145673,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshorewind_class3_advanced_fixed_0_5,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,MW,0.0,0.0,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshorewind_class3_advanced_fixed_1_0,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,MW,1958.7,1958.6999789278348,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshorewind_class3_advanced_fixed_1_1,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,MW,11865.3,11865.29998363402,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshorewind_class3_advanced_fixed_1_2,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,MW,772.2,772.1999952131869,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshorewind_class3_advanced_fixed_1_3,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,MW,549.9,549.8999946144214,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshorewind_class3_advanced_fixed_1_4,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,MW,2932.1,2932.0999955864463,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_offshorewind_class3_advanced_fixed_1_5,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,MW,1526.6,1526.599999855529,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_onshore_wind_turbine_1,Onshore Wind Turbine,2030,Results_p1,MW,7347.7,7347.699991193964,0,1
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_res_water_heat_1,res_water_heat,2030,Results_p1,MW,1172.0,0.000559256604804,0,1
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,MW,29603.6,29603.59999430602,0,1
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_solar_photovoltaic_1,Solar Photovoltaic,2030,Results_p1,MW,2133.9,2133.8999998880668,0,1
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_trans_light_duty_1,trans_light_duty,2030,Results_p1,MW,24246.8,24246.799990339023,0,1
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,614.8,614.7999931874508,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,24327.8,24327.79998907411,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,834.5,834.4999943713323,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,361.9,361.8999955273916,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,22747.8,22747.799933921688,1,0
p3_High_Elect_Low_RE,NENG_Rest,NENG_Rest_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0006442931937458,1,0
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_battery_advanced_0,Battery_*_Advanced,2030,Results_p1,MW,0.0,0.0003577393997667,1,0
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_biomass_1,Biomass,2030,Results_p1,MW,0.0,5.135007936654193e-05,0,1
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_conventional_hydroelectric_1,Conventional Hydroelectric,2030,Results_p1,MW,0.0,8.091931371399521e-05,0,1
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_distributed_generation_1,distributed_generation,2030,Results_p1,MW,0.0,0.0004272256977189,0,1
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,2030,Results_p1,MW,0.0,0.0003753441331536,0,1
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,5.310440369779613e-05,1,0
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,7.679890913168441e-05,1,0
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0004490242658648,1,0
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0003762738703596,1,0
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,5.329979127537752e-05,1,0
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,7.708954286824015e-05,1,0
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,0.0005593408832912,0,1
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,0.0,0.0003817819996874,0,1
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,2030,Results_p1,MW,0.0,5.464893226705236e-05,0,1
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,2030,Results_p1,MW,0.0,7.85674900176456e-05,1,0
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,2030,Results_p1,MW,0.0,0.0005124950488808,1,0
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,2030,Results_p1,MW,0.0,0.0003774408635527,1,0
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,2030,Results_p1,MW,0.0,5.391229177997614e-05,1,0
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_onshore_wind_turbine_1,Onshore Wind Turbine,2030,Results_p1,MW,0.0,7.755305212626906e-05,0,1
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_res_water_heat_1,res_water_heat,2030,Results_p1,MW,0.0,0.0006750826028929,0,1
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,MW,0.0,0.0003857287102707,0,1
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_solar_photovoltaic_1,Solar Photovoltaic,2030,Results_p1,MW,0.0,5.591893235852568e-05,0,1
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_trans_light_duty_1,trans_light_duty,2030,Results_p1,MW,0.0,7.982133507915138e-05,0,1
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0012837006406228,1,0
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0004052242786029,1,0
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,5.864497891136262e-05,1,0
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,8.301666125079001e-05,1,0
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0003193681808447,1,0
p3_High_Elect_Low_RE,NY_Z_A,NY_Z_A_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0002429463501479,1,0
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_battery_advanced_0,Battery_*_Advanced,2030,Results_p1,MW,0.0,4.521861956387274e-05,1,0
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_biomass_1,Biomass,2030,Results_p1,MW,0.0,7.473779745571526e-05,0,1
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_conventional_hydroelectric_1,Conventional Hydroelectric,2030,Results_p1,MW,0.0,0.0003900658124957,0,1
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_distributed_generation_1,distributed_generation,2030,Results_p1,MW,0.0,0.000261627967539,0,1
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,4.683435007562332e-05,1,0
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,7.778340938185715e-05,1,0
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,6494.596608378358,1,0
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.000744068285218,1,0
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,5.420370406712798e-05,1,0
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,9.049644723058084e-05,1,0
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,0.0001076358506181,0,1
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,0.0,0.0080825052808806,0,1
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,2030,Results_p1,MW,0.0,0.0063905184718507,0,1
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,2030,Results_p1,MW,0.0,6.227755997462463e-05,1,0
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,2030,Results_p1,MW,0.0,9.606251721457982e-05,1,0
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,2030,Results_p1,MW,29.3,29.299999970436183,1,0
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_nuclear_1,Nuclear,2030,Results_p1,MW,1369.2,1369.1999998184722,1,0
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,2030,Results_p1,MW,627.3,627.2999997949512,1,0
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_onshore_wind_turbine_1,Onshore Wind Turbine,2030,Results_p1,MW,135.5,135.49999978602045,0,1
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_res_water_heat_1,res_water_heat,2030,Results_p1,MW,3.5,3.4999998836410517,0,1
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,MW,0.0,0.0,0,1
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_solar_photovoltaic_1,Solar Photovoltaic,2030,Results_p1,MW,2.0,1.9999998572755733,0,1
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_trans_light_duty_1,trans_light_duty,2030,Results_p1,MW,1011.1,1011.099999707227,0,1
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,42.6,42.599999736760495,1,0
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,678.5,678.4999996037095,1,0
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,2.0,1.9999998779295152,1,0
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,9.1,9.099999767832664,1,0
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,6.9,6.899999850767357,1,0
p3_High_Elect_Low_RE,NY_Z_B,NY_Z_B_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,856.1,856.0999954599458,1,0
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_battery_advanced_0,Battery_*_Advanced,2030,Results_p1,MW,7080.5,7080.49999901168,1,0
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_biomass_1,Biomass,2030,Results_p1,MW,776.2,776.1999969426438,0,1
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,Conventional Hydroelectric,2030,Results_p1,MW,0.0,2233.832734370456,0,1
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_distributed_generation_1,distributed_generation,2030,Results_p1,MW,0.0,0.0009230667136136,0,1
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0004093302911573,1,0
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,161.86289109182462,1,0
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0004448986277719,1,0
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0001058707418912,1,0
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,803.7999788862099,1,0
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0020819960306154,1,0
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,1499.99965735782,0,1
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,2030,Results_p1,MW,0.0,271.199992974249,0,1
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,2030,Results_p1,MW,0.0,0.0002640721495519,1,0
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,2030,Results_p1,MW,0.0,0.0001035151151539,1,0
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,2030,Results_p1,MW,0.0,3.206250687457236e-05,1,0
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_nuclear_1,Nuclear,2030,Results_p1,MW,0.0,3.083561482371106e-05,1,0
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,2030,Results_p1,MW,0.0,2.462424202415045e-05,1,0
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_onshore_wind_turbine_1,Onshore Wind Turbine,2030,Results_p1,MW,0.0,3.667319476955031e-05,0,1
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_res_water_heat_1,res_water_heat,2030,Results_p1,MW,0.0,3.048872410384164e-05,0,1
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,MW,0.0,2.7004505477206927e-05,0,1
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_solar_photovoltaic_1,Solar Photovoltaic,2030,Results_p1,MW,0.0,4.123130363698796e-05,0,1
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_trans_light_duty_1,trans_light_duty,2030,Results_p1,MW,0.0,4.556288186579549e-05,0,1
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,4.207440136589667e-05,1,0
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,4.050031052481318e-05,1,0
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,3.8590869085687925e-05,1,0
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,4.2434227127584624e-05,1,0
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,45.39937295043545,1,0
p3_High_Elect_Low_RE,NY_Z_C&E,NY_Z_C&E_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,6585.399921011861,1,0
p3_High_Elect_Low_RE,NY_Z_D,NY_Z_D_battery_advanced_0,Battery_*_Advanced,2030,Results_p1,MW,0.0,0.0002369880628123,1,0
p3_High_Elect_Low_RE,NY_Z_D,NY_Z_D_conventional_hydroelectric_1,Conventional Hydroelectric,2030,Results_p1,MW,0.0,0.0001982850471355,0,1
p3_High_Elect_Low_RE,NY_Z_D,NY_Z_D_distributed_generation_1,distributed_generation,2030,Results_p1,MW,0.0,0.0001248592671017,0,1
p3_High_Elect_Low_RE,NY_Z_D,NY_Z_D_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0001462825082867,1,0
p3_High_Elect_Low_RE,NY_Z_D,NY_Z_D_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0002144974499846,1,0
p3_High_Elect_Low_RE,NY_Z_D,NY_Z_D_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,2572.699543954642,1,0
p3_High_Elect_Low_RE,NY_Z_D,NY_Z_D_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,8.247223212234822e-05,1,0
