Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26
,,,,,,,,1396,19300,15623,24232,24452,24113,29832,14429,22041,34125,35116,11636,9899,16679,13275,39437,45294,16153,10839,7615,15724,26876,28093,29099,19031,43624,2041
,,,,,,,,1397,19080,15075,23387,26609,24437,30388,14640,22061,34541,34477,11619,9860,16717,13855,40903,46892,16118,10950,7675,15600,29058,29437,30749,18728,43600,2042
,,,,,,,,1398,19017,14939,23181,31065,25982,31981,15803,22547,35557,34431,12078,10199,17247,15684,45444,51431,16561,11264,7905,15739,34104,32561,34804,18756,44303,2075
,,,,,,,,1399,19290,15047,23350,34216,35797,35442,18697,24267,39829,35475,14111,11676,18916,17991,54635,59801,16696,12131,8641,16857,36467,35883,37623,19401,48301,2269
,,,,,,,,1400,20188,15273,23700,36926,47881,37977,20549,26027,46350,37376,16490,13594,21708,19431,59279,63196,18091,13353,9882,18414,37029,36495,38902,20952,55584,2642
,,,,,,,,1401,22556,16990,26365,39845,47162,37639,20644,27298,49790,42551,17012,14183,22258,19098,57472,61184,20619,13810,10603,19907,35600,35795,39264,23498,59467,2849
,,,,,,,,1402,24965,20240,31432,41370,43969,36131,20201,27504,48876,50877,16784,14155,21688,18524,55062,58289,21777,13723,10529,20260,34138,34688,39151,24801,59582,2844
,,,,,,,,1403,25337,21484,33348,42756,41422,35153,20012,27662,47043,54477,16734,14140,21192,18155,54293,57102,21805,13458,10201,20467,33730,34042,39138,24896,59870,2841
,,,,,,,,1404,24576,21374,33162,44531,39765,34831,19740,28133,46657,52334,16478,13984,21047,18247,53517,56164,21140,13473,10170,20732,33935,34265,40263,24635,61289,2911
,,,,,,,,1405,23846,20920,32440,46029,38694,34553,19972,28453,46736,49178,16517,14035,20606,18332,53207,56070,21118,13458,10247,21142,34555,34714,41186,24377,62617,2985
,,,,,,,,1406,23909,21000,32562,46685,36977,34249,19923,29108,47197,48763,16202,13798,20505,18006,52317,55111,21357,13497,10358,21607,34188,34821,41372,24595,63822,3051
,,,,,,,,1407,24174,21300,33017,47699,37075,34145,19917,29198,46783,48569,16243,13822,20321,18264,52436,55018,22238,13464,10413,21648,34825,35301,42050,25129,64422,3084
,,,,,,,,1408,24590,21531,33375,50088,38637,34979,20660,29902,47553,48965,16770,14170,20629,19327,55341,56981,22349,13638,10632,22115,37441,37257,44859,25360,65240,3132
,,,,,,,,1409,24409,21502,33325,52942,42385,37053,22063,31736,50820,48773,17622,14742,21464,20747,60009,60612,23155,14390,11335,23354,40880,40568,49249,25525,68536,3312
,,,,,,,,1410,25339,21975,34060,56397,46052,40033,23676,33926,55340,50018,18620,15406,22705,22288,65458,64490,25785,15495,12321,24859,46508,44034,54561,26745,72771,3543
,,,,,,,,1411,27480,23481,36406,55202,48550,41092,23481,35895,59535,54515,18202,15117,23023,22292,65081,63595,28636,16523,13002,25987,43569,44101,53975,29017,76075,3724
,,,,,,,,1412,29840,25458,39487,47286,50476,38377,21784,34461,55782,60604,18536,15456,21624,20190,59800,59270,30791,15880,12315,24982,37470,39316,46799,31205,74489,3624
,,,,,,,,1413,31708,27527,42713,41036,51232,35325,20249,31638,49422,65877,18537,15442,20590,19377,57841,57137,28180,14132,10906,23006,34456,35591,41339,32676,69289,3329
,,,,,,,,1414,29415,26999,41879,36154,32423,33405,18256,30060,46552,60918,15237,13026,19952,17944,50653,52488,23527,13258,10125,21848,31059,32708,37402,30096,65531,3132
,,,,,,,,1415,25909,23805,36916,31443,28355,30972,16743,28376,41120,52205,14242,12244,18297,16301,45965,48246,21935,12280,9176,20617,27916,29814,33469,27191,61562,2929
,,,,,,,,1416,24137,22605,35061,28080,27224,28924,15543,26293,37361,48513,13705,11757,17058,15157,43260,45488,19514,11152,8386,19094,26098,27486,30671,25452,56152,2659
,,,,,,,,1417,22279,20597,31940,26023,27269,27344,14685,24895,35495,43849,13080,11136,16116,14084,41443,42517,17677,10395,7973,17917,24820,25893,28805,23308,51347,2422
,,,,,,,,1418,20607,18512,28710,24821,26305,26570,14227,23494,34035,39390,12451,10584,15495,13800,40672,41611,16763,10044,7733,16911,24296,25174,27743,21582,47679,2243
,,,,,,,,1419,19584,17005,26375,24245,25767,26148,13946,22927,33039,36502,12075,10255,15145,13701,40453,41119,16049,9851,7586,16329,24008,24783,27195,20420,45646,2141
,,,,,,,,1420,18951,16073,24934,24792,25812,25973,13946,22466,32436,34668,11941,10111,14892,13738,41038,41385,15821,9745,7584,15898,24624,24838,27342,19819,44287,2073
,,,,,,,,1421,18730,15633,24256,26938,26347,26288,14166,22427,32686,33885,11906,10061,14887,14097,42264,42260,15709,9925,7713,15767,26503,25517,28698,19611,44149,2069
,,,,,,,,1422,18604,15316,23770,31494,27994,27629,15247,22777,33604,33592,12417,10436,15258,15489,46678,45903,16194,10248,7963,15872,30872,27759,32351,19749,44729,2096
,,,,,,,,1423,18897,15432,23951,34644,37943,30611,17795,24418,37450,34558,14497,11954,16673,17432,55552,52766,16448,11202,8693,16937,33150,30720,35241,20544,48340,2273
,,,,,,,,1424,19792,15854,24606,37107,51039,33198,19728,25955,43092,36347,16996,13965,19019,18905,60344,56810,17863,12475,9862,18509,34516,32003,36735,22281,55542,2642
,,,,,,,,1425,21991,17316,26876,40066,50914,33467,19881,26967,46191,41308,17526,14557,19469,19069,59403,56034,20096,13041,10524,19906,34336,32655,37748,25038,59192,2839
,,,,,,,,1426,24332,20197,31369,42131,47654,32666,19463,27391,45962,49534,17341,14560,18995,19143,58019,54547,21395,13017,10426,20282,33998,32681,38427,26141,59549,2849
,,,,,,,,1427,24654,21243,32978,43540,44937,32302,19434,27789,44959,53024,17382,14620,18581,19551,58277,54663,21027,12873,10211,20595,34087,33056,39054,25556,60103,2861
,,,,,,,,1428,24160,20976,32548,45401,43479,32464,19251,28425,44902,51624,17286,14603,18714,19766,58248,54695,20368,13023,10220,20853,34740,33727,40006,24831,61643,2938
,,,,,,,,1429,23622,20449,31708,47294,42595,32707,19483,29023,45208,48691,17476,14781,18575,19763,58406,54770,20334,13163,10317,21259,35476,34415,41116,23759,63170,3023
,,,,,,,,1430,23754,20582,31911,48310,41402,32990,19414,29762,46010,48669,17258,14637,18461,19367,57414,54180,20643,13322,10430,21799,35207,34752,41470,23817,64517,3097
,,,,,,,,1431,24020,20898,32390,49503,42057,33022,19383,29943,45711,48724,17470,14809,18515,19488,57861,54231,21151,13308,10397,21908,35822,35169,42064,24157,65387,3144
,,,,,,,,1432,24316,21226,32895,51856,44045,34088,20147,30336,46418,49197,18092,15244,18924,20505,61142,56630,21292,13474,10533,22309,38425,37260,44600,24302,66900,3225
,,,,,,,,1433,24435,21221,32883,54532,48430,36087,21493,32169,49540,48733,19077,15921,19851,21919,66027,59968,21931,14200,11292,23578,41784,40448,48288,24956,70558,3423
,,,,,,,,1434,25350,21655,33557,57591,53014,38632,22983,33805,53713,49787,20186,16671,21207,23499,71539,63286,24625,15189,12232,24921,46418,43551,52746,26166,74523,3642
,,,,,,,,1435,27682,23159,35901,56197,56122,39489,22639,35259,57726,54064,20054,16606,21514,22328,67939,60985,27549,16228,12995,25880,42726,42959,52127,28452,76993,3782
,,,,,,,,1436,30070,25176,39044,48286,57047,37126,20760,33506,54330,60219,19756,16406,20492,19684,60963,55774,29873,15805,12483,24801,36542,38039,45311,30272,74155,3620
,,,,,,,,1437,31776,27129,42091,41925,57407,34078,19171,30730,47703,65282,19460,16139,19395,18438,58222,53135,27131,14256,11138,22829,33528,34421,40317,31789,68635,3311
,,,,,,,,1438,29470,26476,41065,37075,35272,32366,17393,29318,44923,60515,15893,13509,18825,16893,50644,49021,22521,13535,10433,21766,30183,31905,36542,29332,64984,3118
,,,,,,,,1439,25922,23310,36145,32134,30578,30264,15923,27706,39909,51749,14712,12581,17512,15081,45750,44889,21158,12711,9526,20752,26634,28902,32781,26458,61187,2922
,,,,,,,,1440,23993,22038,34179,28590,29376,28185,14811,25873,36376,48298,14133,12063,16333,13760,42722,41629,18994,11688,8732,19194,24937,26663,30139,24801,55762,2649
,,,,,,,,1441,22233,20111,31184,26671,27954,27085,14236,24639,34450,43786,13257,11283,15421,12872,40275,40012,17252,11004,8242,18084,23558,25487,28534,22710,50967,2412
,,,,,,,,1442,20635,18001,27913,25515,26983,26615,13854,23727,33352,39252,12623,10727,15372,12268,39134,39012,16421,10639,7992,17328,22859,24680,27611,21031,47864,2255
,,,,,,,,1443,19810,16554,25672,24837,26456,26334,13590,23215,32688,36229,12206,10368,15131,11954,38450,38578,15859,10486,7885,16843,22354,24411,27090,20237,45953,2159
,,,,,,,,1444,19240,15931,24712,25222,26386,26326,13538,22715,32147,34355,11985,10152,14961,11926,38637,38937,15553,10351,7825,16381,22954,24673,27400,19659,44842,2100
,,,,,,,,1445,18882,15432,23943,27377,26846,27060,13723,22880,32603,33536,11892,10053,15140,12147,39627,40246,15501,10572,7932,16343,24479,25714,28681,19424,45015,2109
,,,,,,,,1446,18733,15094,23424,31764,28430,28620,14795,23205,33653,33160,12347,10381,15671,13558,43676,44420,15985,10873,8175,16438,28630,28473,32184,19547,45804,2147
,,,,,,,,1447,19076,15128,23479,35264,38467,32032,17352,24897,37710,34090,14330,11838,17341,15737,52153,51717,16134,11800,8891,17684,31010,31750,35317,20337,49929,2350
,,,,,,,,1448,19878,15424,23937,38527,51239,35051,19221,26798,43777,35743,16702,13751,19956,17193,57098,56072,17763,13198,10116,19596,32618,33040,36765,22245,57820,2751
,,,,,,,,1449,22297,17023,26420,41910,50643,35458,19433,27770,47122,40725,17245,14351,20939,17337,55930,55433,20238,13808,10829,21071,32937,33304,38004,24899,61937,2972
,,,,,,,,1450,24686,19437,30182,44022,48060,34510,19073,27702,46712,48883,17138,14442,20707,17323,54243,54080,22040,13686,10692,21043,33217,33037,38858,26306,61674,2956
,,,,,,,,1451,25270,20924,32481,45496,46210,33967,19094,27975,45324,52493,17265,14580,20430,17568,54427,54561,22045,13340,10328,21068,33964,33240,39840,26004,61257,2922
,,,,,,,,1452,24750,20920,32458,47934,45349,34129,19090,28491,45191,50793,17117,14529,20698,17974,54365,54999,21549,13332,10246,21235,34974,33984,40979,25431,62481,2986
,,,,,,,,1453,24260,20468,31735,50123,44541,34317,19393,29248,45409,47853,17204,14620,20561,18364,54765,55629,21748,13415,10222,21727,36102,34713,42452,24857,64248,3084
,,,,,,,,1454,24451,20949,32476,51073,43242,34199,19462,30114,46481,47244,16907,14406,20589,18333,54051,55299,22347,13536,10253,22312,36163,35019,42861,25203,65946,3174
,,,,,,,,1455,24832,21484,33295,52259,43702,34270,19621,30324,46129,47102,17063,14533,20739,18697,54822,55630,23536,13480,10171,22602,37103,35568,43509,25807,66997,3228
,,,,,,,,1456,25097,21874,33898,54991,45565,35455,20479,30967,46908,47357,17689,14947,21218,19768,58364,58319,23653,13684,10364,23224,39598,37698,45847,26084,68780,3325
,,,,,,,,1457,25272,21760,33720,57836,50545,37635,22021,32673,50288,46750,18785,15711,22175,21275,63878,62395,24770,14526,11084,24613,42780,40669,49247,26555,72796,3545
,,,,,,,,1458,26460,22357,34647,60962,55440,40570,23800,34709,55181,47945,19984,16538,23330,22794,69591,66490,27980,15729,12131,26345,47502,43903,53641,28309,77705,3814
,,,,,,,,1459,28985,24054,37291,59051,57314,41636,23405,36431,59635,52653,19469,16164,23488,21897,67019,64199,31427,16884,12958,27702,43720,44371,53755,30872,80984,3996
,,,,,,,,1460,31505,26082,40454,50062,57579,38997,21140,34456,55683,58817,19097,15922,22142,19357,59468,58618,34264,16259,12411,26108,36849,39395,46441,33373,77515,3801
,,,,,,,,1461,33529,27926,43331,43022,58104,35755,19398,31395,48468,64448,18848,15706,20973,18233,56928,56297,30739,14356,10993,23705,33667,35544,40893,34620,71486,3457
,,,,,,,,1462,30958,27127,42078,37838,36046,33866,17623,29931,45912,60134,15511,13249,20326,16906,50089,52241,25108,13512,10354,22536,30243,33107,37156,31416,67393,3238
,,,,,,,,1463,26865,23571,36551,32476,31152,31485,16068,28378,40940,50471,14395,12360,18666,15155,45186,48221,23396,12529,9450,21330,26825,30284,33153,27921,63503,3033
,,,,,,,,1464,24917,22222,34463,28623,29814,29264,14854,26358,36932,46858,13814,11836,17402,13957,42173,45206,20702,11371,8562,19506,24875,28122,30436,25880,57866,2750
,,,,,,,,1465,22908,20404,31640,26601,31027,28110,13992,24828,34917,42336,13076,11157,16436,12893,40581,43297,18465,10661,8031,18089,23633,26844,28810,23281,52881,2504
,,,,,,,,1466,21100,18193,28209,25200,30101,27278,13472,23851,33286,37979,12444,10600,15736,12557,39875,42391,17476,10258,7708,16949,23110,26073,27796,21406,49107,2318
,,,,,,,,1467,20017,16741,25956,24564,29819,26788,13147,23296,32498,34990,12043,10255,15416,12388,39682,41952,16862,10066,7578,16260,22792,25642,27340,20135,46986,2211
,,,,,,,,1468,19462,15819,24526,24958,29864,26768,13116,22806,31922,33040,11881,10085,15296,12514,40462,42534,16710,9926,7512,15680,23488,25773,27509,19530,45511,2136
,,,,,,,,1469,19273,15347,23801,27079,30549,27327,13274,22808,32275,32376,11820,10005,15308,13035,41823,43599,16597,10089,7599,15518,25037,26610,28767,19409,45335,2130
,,,,,,,,1470,19127,15000,23269,31529,31863,28660,14263,22965,33112,31833,12268,10323,15844,14716,46357,47592,16937,10392,7828,15484,29408,29082,32347,19455,45657,2148
,,,,,,,,1471,19465,15085,23404,34953,42382,31816,16540,24507,37084,32665,14290,11806,17418,17201,55538,54751,17101,11345,8562,16484,32007,32093,35279,19967,49058,2318
,,,,,,,,1472,20387,15424,23930,38172,56693,34765,18406,26276,42769,34543,16587,13674,19782,18751,60180,58849,18612,12759,9695,18240,33990,33634,37219,21635,56491,2701
,,,,,,,,1473,22853,16977,26341,41547,55627,35396,18758,27534,46219,39365,16855,14068,20887,18483,58347,57541,21672,13603,10422,19856,34435,34559,38857,24208,60398,2909
,,,,,,,,1474,25274,19320,29993,43567,51846,34770,18509,28146,46015,47193,16541,14001,20911,18026,55979,55759,23346,13787,10341,20448,34188,34778,40048,25668,61317,2950
,,,,,,,,1475,25829,20798,32276,45296,48881,34687,18716,28735,45036,50905,16509,14018,20781,17923,55349,55790,23106,13764,10058,20844,34664,35126,41005,25734,62230,2980
,,,,,,,,1476,24998,20794,32253,47627,47278,35218,18825,29549,45267,49444,16222,13857,21062,18219,54829,56085,22162,14026,10070,21265,35470,36147,42404,25467,63963,3069
,,,,,,,,1477,24230,20321,31499,50159,45924,35726,19217,30504,45826,46411,16137,13815,20914,18493,54901,56746,22114,14240,10159,22060,36314,36951,43664,25107,66261,3190
,,,,,,,,1478,24387,20622,31960,51386,44033,35957,19390,31277,46816,46518,15764,13545,20883,18561,54279,56432,22633,14360,10212,22728,35922,37165,43964,25476,67807,3273
,,,,,,,,1479,24690,21040,32601,52489,44315,35912,19723,31076,46796,46491,15856,13630,20992,19230,55144,56993,23424,14255,10178,22808,36592,37213,44193,26019,68469,3310
,,,,,,,,1480,24930,21367,33109,55108,45705,37000,20721,31369,47912,46929,16386,13973,21735,20757,58950,59732,23582,14377,10384,23283,39420,38634,46410,26245,69880,3389
,,,,,,,,1481,24928,21372,33117,57642,50142,39490,22388,32937,51457,46526,17391,14676,23087,22815,64731,64331,24275,15133,11158,24539,43213,41378,49622,26624,73894,3609
,,,,,,,,1482,25831,21933,33988,59898,54815,42604,24028,34929,56292,47925,18574,15502,24433,24618,70553,68253,26852,16322,12236,26320,47630,44535,54005,28034,78288,3853
,,,,,,,,1483,28014,23493,36421,57343,56861,43090,22904,36503,60309,52603,18110,15163,24524,22947,66962,63987,30301,17450,13050,27598,43156,43397,52764,30490,81197,4017
,,,,,,,,1484,30407,25452,39475,48451,57022,39788,20871,34012,56340,58503,17709,14895,22908,19775,59035,57000,32605,16801,12443,25990,36148,37534,44830,32593,76600,3766
,,,,,,,,1485,32102,27019,41923,42511,56951,36225,19026,30471,48933,62812,17464,14679,21689,18512,56321,53885,29820,14875,11033,23305,33414,33651,39394,33837,69233,3357
,,,,,,,,1486,29667,26057,40419,37909,34620,34488,17308,28997,46151,57438,14400,12422,20907,17215,49362,49883,24841,14113,10327,22190,30517,31176,36024,30766,64736,3121
,,,,,,,,1487,25834,22562,34988,33416,30252,32461,15848,27640,41301,47872,13485,11695,19235,15474,44933,46007,23278,13308,9480,21198,27378,28798,32890,27419,60967,2921
,,,,,,,,1488,24153,21301,33036,29932,29572,30640,14641,25952,37616,44176,13113,11353,18188,14261,42062,43315,20692,12332,8731,19807,25422,26974,30173,25726,56416,2689
,,,,,,,,1489,22369,19721,30582,28324,28227,30788,14496,24748,35830,40061,12918,10967,17538,14133,41579,44319,18569,11724,8301,18712,26128,26921,30089,23709,52237,2483
,,,,,,,,1490,20875,17870,27708,26858,26396,30944,13984,26232,37042,36174,12006,10212,17284,12873,38554,42190,17853,12293,8507,18570,23840,26915,29557,22091,52373,2503
,,,,,,,,1491,20219,16791,26027,25805,26162,30230,13546,24559,34709,33835,11716,9929,17041,12565,38061,41850,18634,11804,8134,17298,23625,26212,28254,22001,48744,2326
,,,,,,,,1492,20518,16647,25773,25672,25704,30403,13432,24117,34545,33903,11456,9661,16933,12348,37637,42054,17499,11867,8120,16870,23230,26377,27843,21629,47329,2263
,,,,,,,,1493,19734,15495,23989,25946,25686,30521,13337,23677,34305,31524,11352,9563,16898,12166,37586,42265,17795,11904,8129,16502,23130,26825,27604,20987,46736,2240
,,,,,,,,1494,19751,15381,23814,27128,26639,31289,14019,23381,34345,31118,11722,9821,17158,12671,39367,44569,18009,11995,8168,16299,24535,28132,28425,21036,46366,2225
,,,,,,,,1495,19689,15153,23464,29372,28996,33007,15098,24078,36774,30972,12373,10270,18177,13419,42263,47708,17878,12514,8561,16928,25979,29960,29939,21158,47983,2310
,,,,,,,,1496,20093,15020,23259,33607,28288,34148,15566,24855,39079,31361,12287,10219,19121,14236,42991,49237,18835,13091,8997,17674,28005,31748,32055,22042,51018,2474
,,,,,,,,1497,21098,15753,24397,38195,28364,34952,16311,25568,40918,33414,12450,10366,19381,15435,45597,51769,19542,13154,9248,18251,30307,33053,34713,22922,53429,2588
,,,,,,,,1498,21841,16551,25646,42569,29403,36218,17227,26735,43007,36621,13133,10949,20343,16874,48528,54498,20042,13543,9564,19115,32939,34491,37832,23675,56732,2752
,,,,,,,,1499,22069,16919,26200,46054,30317,37642,18068,28232,44942,38700,13912,11558,20920,17641,50350,56547,20870,14102,9907,19930,34607,35540,40044,24011,59980,2919
,,,,,,,,1500,22687,17763,27495,48982,31445,38408,18643,29113,46145,41476,14347,11961,21572,18581,51667,57693,21446,14432,10191,20287,36227,36405,41995,24360,62092,3031
,,,,,,,,1501,23558,18724,28978,51284,32468,39212,19523,30470,47379,44125,14821,12324,21671,19300,53120,59471,22009,14703,10528,21330,37666,37837,44203,24827,64456,3145
,,,,,,,,1502,24238,19560,30281,52154,32168,39737,19770,31697,49341,45853,14660,12216,21880,19204,52198,59181,22886,15008,10809,22121,37529,38362,45140,25733,66611,3264
,,,,,,,,1503,25168,20566,31836,52269,31637,39477,19696,31929,49059,46701,14480,12066,21749,19112,51108,58535,24238,14926,10803,22305,37771,38498,45509,26608,66648,3266
,,,,,,,,1504,25901,21504,33296,51966,30770,39652,19812,32140,49145,48162,14313,11910,21737,19027,50936,58683,24362,14911,10849,22423,38704,39252,46359,27189,66596,3264
,,,,,,,,1505,25901,21573,33402,51571,31558,40496,20403,32496,49917,47271,14376,11935,21977,19925,52949,60808,24359,15085,11020,22639,41145,40985,48394,27403,67252,3299
,,,,,,,,1506,25861,21675,33563,50454,29930,41213,20599,33816,52243,46805,14107,11686,22131,19722,52914,60655,24875,15715,11396,23527,41600,42410,49827,27658,69191,3402
,,,,,,,,1507,26560,22014,34093,51463,31598,42496,21256,33584,52194,47396,14516,12039,23170,22015,58449,65042,26272,15562,11353,23241,43669,45006,52222,28413,68218,3344
,,,,,,,,1508,27166,22696,35155,50181,34048,44517,22131,36340,55619,49297,15435,12794,23757,21947,58347,65891,25797,16807,12093,25419,42571,45791,52778,28604,73267,3597
,,,,,,,,1509,27414,22682,35140,46782,33006,43575,21208,36993,55146,48965,15145,12604,23122,20697,55441,63043,27766,17068,12186,26177,39619,44098,50012,30616,76269,3746
,,,,,,,,1510,29460,25399,39350,42659,31885,41614,20034,35572,52075,53379,14696,12255,22273,19356,52446,59988,27513,16371,11607,25200,36378,41293,46224,31912,73352,3592
,,,,,,,,1511,28892,25167,38991,38634,31180,39343,18374,34024,48924,52841,14030,11790,21547,17807,48715,55490,25830,15546,10925,24041,32981,38441,42497,31035,69708,3400
,,,,,,,,1512,27322,23659,36648,34777,29418,36633,16683,32115,44641,49256,13248,11211,20029,15908,44436,50949,24032,14556,10031,22479,29399,35399,38488,29050,65180,3164
,,,,,,,,1513,25392,22009,34087,31523,27094,33979,15231,29684,40955,45177,12990,10948,18715,14159,41181,46835,21479,13402,9130,20538,26206,32504,34547,26725,59557,2876
,,,,,,,,1514,23346,20020,30997,28892,25312,32021,14241,27279,37452,40343,12284,10356,17664,12943,38838,44433,19397,12345,8326,19114,24264,30667,31444,24677,54080,2591
,,,,,,,,1515,21101,17930,27755,27893,25085,31252,13889,25465,35216,35601,11988,10063,17312,12844,38816,44232,16945,11721,7880,17834,24270,30085,30448,22640,50449,2410
,,,,,,,,1516,19341,16189,25052,27644,24688,31397,13747,25274,35023,31564,11761,9825,17262,12661,38725,44150,15890,11755,7856,17598,24413,30383,30424,20980,49676,2378
,,,,,,,,1517,18523,15076,23323,27271,24683,31459,13614,24987,34867,29202,11682,9748,17175,12637,38995,44398,16093,11770,7872,17342,24675,30798,30629,20364,49425,2372
,,,,,,,,1518,18574,14836,22949,27381,25362,31906,13860,24913,34871,28969,11800,9830,17246,13197,40519,45854,16242,11814,7894,17156,26351,31949,31914,20288,49329,2371
,,,,,,,,1519,18509,14571,22543,28967,26307,32910,14423,25712,35960,28899,12095,10032,17660,13898,42527,47783,16128,12129,8107,17679,28245,33355,34075,20391,51217,2466
,,,,,,,,1520,18773,14304,22129,32413,25651,33631,15075,26532,36875,29215,12194,10089,17928,14789,43582,49478,16548,12459,8352,18164,30705,34666,35899,20962,53816,2606
,,,,,,,,1521,19455,14736,22798,35959,25659,34513,15856,28006,39380,30763,12479,10301,18585,16071,46204,52115,16694,12470,8534,19125,32149,35430,37354,21595,56433,2727
,,,,,,,,1522,19950,15201,23528,38220,26836,35577,16694,28521,41527,33621,13270,10937,19406,17267,48748,54530,16519,12744,8851,19797,33261,35795,38207,22242,58757,2841
,,,,,,,,1523,20309,15548,24055,38578,28048,36550,17374,28706,43236,35837,14034,11537,19765,17785,50296,56129,17227,13124,9184,20329,33728,36407,38944,22736,60398,2927
,,,,,,,,1524,20976,16371,25325,39184,29104,37270,17822,28180,43841,38929,14609,12039,19999,18753,51690,57619,18331,13376,9393,20311,35489,37557,40659,23410,60785,2955
,,,,,,,,1525,21889,17558,27167,39736,30148,38319,18708,29166,45398,41856,15259,12537,20165,19768,53649,60118,19177,13760,9768,21239,37389,39290,43549,24139,62506,3038
,,,,,,,,1526,22733,18657,28875,39590,30336,38992,19012,30290,47588,43716,15341,12623,20465,20022,53761,60203,20522,14260,10170,22168,37959,40086,44732,25352,64993,3173
,,,,,,,,1527,23775,19897,30800,39257,30242,38877,19104,30580,47399,44872,15359,12639,20334,20235,54091,60456,22136,14301,10214,22445,38695,40209,45152,26369,65661,3206
,,,,,,,,1528,24632,21152,32752,39555,30360,39138,19429,30800,47638,46825,15473,12705,20515,20509,55167,61210,22477,14336,10309,22570,40134,40991,46144,27286,66126,3229
,,,,,,,,1529,24687,21541,33354,40922,31529,40204,20125,31108,48719,46140,15801,12943,21012,21694,57843,63621,22756,14525,10579,22807,43605,42625,48330,27473,67092,3280
,,,,,,,,1530,24757,21908,33924,42895,30835,41268,20689,32459,51444,45929,15851,12947,21453,21942,58383,64132,23773,15204,10995,23608,45591,44241,50574,27948,69393,3402
,,,,,,,,1531,25283,22445,34759,45964,33945,42916,21631,32306,52114,46596,16463,13456,22972,24715,65069,69152,25040,15204,11117,23306,50540,47256,55646,28804,68840,3364
,,,,,,,,1532,25836,23146,35852,45114,37076,45262,22606,35415,56539,48835,17361,14194,23784,24898,65231,70228,24323,16602,12009,25335,49947,48279,56982,29395,73963,3622
,,,,,,,,1533,26116,23142,35848,41890,36310,44297,21730,36323,55547,48869,17147,14053,23020,23501,62116,67324,26672,16907,12162,26335,46610,46303,54286,30982,77545,3798
,,,,,,,,1534,28528,25913,40144,37772,35179,42233,20497,34719,52265,54308,16835,13796,22261,21792,58611,63755,26317,16098,11549,25241,43106,42955,49800,32419,74019,3615
,,,,,,,,1535,28085,25650,39737,33876,33777,39519,19156,32729,48671,54353,16320,13408,21330,19881,54312,59474,24420,15103,10750,23881,39646,39545,45270,31334,69173,3366
,,,,,,,,1536,26469,23976,37137,30466,31461,36770,17653,30181,44800,50572,15423,12716,20094,17940,49780,55037,22581,13892,9876,22036,36082,35949,40620,29137,62979,3050
,,,,,,,,1537,24553,22011,34090,27923,27269,33036,15307,27273,41024,45889,13580,11427,18486,15431,43719,48643,20307,12665,8932,19889,30935,31504,34960,26603,55526,2675
,,,,,,,,1538,22396,19845,30727,25702,26509,30702,14358,23183,34793,40356,13076,10988,17526,15172,43222,47917,18201,10857,7660,16681,30650,29499,32146,23889,46523,2196
,,,,,,,,1539,19756,17402,26940,25426,26060,30551,14141,22363,34028,34826,12742,10706,17312,15177,43158,47833,14232,10721,7471,16005,30593,29352,31721,20695,44303,2088
,,,,,,,,1540,16735,14602,22623,26292,26288,30902,14142,21860,33823,28389,12660,10604,17343,15578,44007,48518,14043,10745,7462,15735,31407,29817,32191,18646,43546,2053
,,,,,,,,1541,16531,14080,21811,29323,26977,31669,14374,21983,34457,27621,12669,10589,17492,16169,45593,49957,13990,11035,7623,15791,33513,31251,34162,18354,44002,2082
,,,,,,,,1542,16442,13692,21213,35365,28770,33538,15617,22629,35563,27221,13268,11034,18055,17854,50494,54665,14562,11475,7893,16152,38201,34494,38477,18437,45426,2156
,,,,,,,,1543,16837,13797,21375,38958,39451,37935,19071,25160,39923,28083,15906,12960,19896,20518,60687,65917,14847,12544,8669,17687,41248,38581,42443,19097,50779,2420
,,,,,,,,1544,17599,14100,21842,40129,53150,40776,21548,27851,47885,29723,18869,15293,23217,21839,65716,68828,16106,13902,9802,19812,41956,40084,43437,20793,59789,2881
,,,,,,,,1545,19712,15589,24151,40423,52545,40536,21621,29797,52016,34468,19370,15839,24041,22054,63614,66853,18202,14373,10413,21382,40268,39922,43241,23306,64471,3113
,,,,,,,,1546,21735,17655,27370,40116,49355,39082,21030,29076,50925,42509,19119,15798,23178,21904,61094,64820,19539,14172,10134,21196,38695,39071,42461,24638,63109,3030
,,,,,,,,1547,22689,19505,30242,40048,46903,38109,20882,28516,48734,46884,19018,15760,22481,21657,60785,64194,19322,13808,9760,20961,38028,38489,42180,24765,61696,2937
,,,,,,,,1548,22247,20009,31012,41206,45810,38019,20758,28414,48030,46205,18865,15696,22404,21981,60246,63981,18641,13820,9736,20919,38441,38610,42827,24485,62004,2954
