model,zone,resource_name,tech_type,planning_year,case,timestep,new_build,existing,unit,value
p4_Mod_Elect_Low_RE,8,NY_Z_J_offshorewind_class12_advanced_floating_0_0,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.3729498735351778
p4_Mod_Elect_Low_RE,8,NY_Z_J_offshorewind_class12_advanced_floating_0_1,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.2124456001100805
p4_Mod_Elect_Low_RE,8,NY_Z_J_offshorewind_class12_advanced_floating_0_2,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.3641997163515792
p4_Mod_Elect_Low_RE,8,NY_Z_J_offshorewind_class12_advanced_floating_0_3,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.3550249241014881
p4_Mod_Elect_Low_RE,8,NY_Z_J_offshorewind_class12_advanced_floating_0_4,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.3346895922206291
p4_Mod_Elect_Low_RE,8,NY_Z_J_offshorewind_class12_advanced_floating_0_5,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.3278801863365688
p4_Mod_Elect_Low_RE,8,NY_Z_J_offshorewind_class12_advanced_floating_1_0,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.3542701953427066
p4_Mod_Elect_Low_RE,8,NY_Z_J_offshorewind_class12_advanced_floating_1_1,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.3485661702983893
p4_Mod_Elect_Low_RE,8,NY_Z_J_offshorewind_class12_advanced_floating_1_2,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.3590553279146356
p4_Mod_Elect_Low_RE,8,NY_Z_J_offshorewind_class12_advanced_floating_1_3,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.3493938776872479
p4_Mod_Elect_Low_RE,8,NY_Z_J_offshorewind_class12_advanced_floating_1_4,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.3508190927424928
p4_Mod_Elect_Low_RE,8,NY_Z_J_offshorewind_class12_advanced_floating_1_5,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.3329586538662454
p4_Mod_Elect_Low_RE,9,NY_Z_K_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.1770486406227453
p4_Mod_Elect_Low_RE,10,PJM_EMAC_offshorewind_class3_advanced_fixed_1_0,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,8284159.578643837
p4_Mod_Elect_Low_RE,10,PJM_EMAC_offshorewind_class3_advanced_fixed_1_1,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,2.874102109627152
p4_Mod_Elect_Low_RE,10,PJM_EMAC_offshorewind_class3_advanced_fixed_1_2,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,2.6057455215709333
p4_Mod_Elect_Low_RE,10,PJM_EMAC_offshorewind_class3_advanced_fixed_1_3,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,7846833.66119709
p4_Mod_Elect_Low_RE,10,PJM_EMAC_offshorewind_class3_advanced_fixed_1_4,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,2.481883686046782
p4_Mod_Elect_Low_RE,10,PJM_EMAC_offshorewind_class3_advanced_fixed_1_5,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,0.327317105480217
p4_Mod_Elect_Low_RE,10,PJM_EMAC_offshorewind_class3_advanced_fixed_0_0,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,1.8397939915285488
p4_Mod_Elect_Low_RE,10,PJM_EMAC_offshorewind_class3_advanced_fixed_0_1,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,4.205670267858826
p4_Mod_Elect_Low_RE,10,PJM_EMAC_offshorewind_class3_advanced_fixed_0_2,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,0.6683864492847238
p4_Mod_Elect_Low_RE,10,PJM_EMAC_offshorewind_class3_advanced_fixed_0_3,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,0.1593644112081562
p4_Mod_Elect_Low_RE,10,PJM_EMAC_offshorewind_class3_advanced_fixed_0_4,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,0.1168424314570557
p4_Mod_Elect_Low_RE,10,PJM_EMAC_offshorewind_class3_advanced_fixed_0_5,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,0.1136597723042558
p4_Mod_Elect_Low_RE,10,PJM_EMAC_offshorewind_class12_advanced_floating_0_0,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.2754247864337237
p4_Mod_Elect_Low_RE,10,PJM_EMAC_offshorewind_class12_advanced_floating_0_1,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.2939413593360274
p4_Mod_Elect_Low_RE,10,PJM_EMAC_offshorewind_class12_advanced_floating_0_2,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.0765338901304225
p4_Mod_Elect_Low_RE,10,PJM_EMAC_offshorewind_class12_advanced_floating_0_3,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.2036551470341088
p4_Mod_Elect_Low_RE,10,PJM_EMAC_offshorewind_class12_advanced_floating_0_4,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.084083425516806
p4_Mod_Elect_Low_RE,10,PJM_EMAC_offshorewind_class12_advanced_floating_0_5,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.0656014522633902
p4_Mod_Elect_Low_RE,10,PJM_EMAC_offshorewind_class12_advanced_floating_1_0,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.310215429287838
p4_Mod_Elect_Low_RE,10,PJM_EMAC_offshorewind_class12_advanced_floating_1_1,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.3189007510598436
p4_Mod_Elect_Low_RE,10,PJM_EMAC_offshorewind_class12_advanced_floating_1_2,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.3067406331696348
p4_Mod_Elect_Low_RE,10,PJM_EMAC_offshorewind_class12_advanced_floating_1_3,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.276180637818427
p4_Mod_Elect_Low_RE,10,PJM_EMAC_offshorewind_class12_advanced_floating_1_4,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.29123092566103
p4_Mod_Elect_Low_RE,10,PJM_EMAC_offshorewind_class12_advanced_floating_1_5,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.2836911632741913
p4_Mod_Elect_Low_RE,10,PJM_EMAC_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.5748716332153712
p4_Mod_Elect_Low_RE,10,PJM_EMAC_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.6898286950657957
p4_Mod_Elect_Low_RE,10,PJM_EMAC_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.6211786219148866
p4_Mod_Elect_Low_RE,10,PJM_EMAC_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.8530841634070038
p4_Mod_Elect_Low_RE,10,PJM_EMAC_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.3451473211999801
p4_Mod_Elect_Low_RE,10,PJM_EMAC_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.5511029459424013
p4_Mod_Elect_Low_RE,10,PJM_EMAC_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.9857571812952866
p4_Mod_Elect_Low_RE,10,PJM_EMAC_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,5.579097541092043
p4_Mod_Elect_Low_RE,10,PJM_EMAC_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.6560558476293032
p4_Mod_Elect_Low_RE,10,PJM_EMAC_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.9857360538126568
p4_Mod_Elect_Low_RE,10,PJM_EMAC_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.4970626857569895
p4_Mod_Elect_Low_RE,10,PJM_EMAC_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.6932000039031225
p4_Mod_Elect_Low_RE,11,PJM_Rest_offshorewind_class3_advanced_fixed_1_0,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,4.8329244358710985
p4_Mod_Elect_Low_RE,11,PJM_Rest_offshorewind_class3_advanced_fixed_1_1,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,2007502.7132991224
p4_Mod_Elect_Low_RE,11,PJM_Rest_offshorewind_class3_advanced_fixed_1_2,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,64.86113362833665
p4_Mod_Elect_Low_RE,11,PJM_Rest_offshorewind_class3_advanced_fixed_1_3,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,5.3541227116454895
p4_Mod_Elect_Low_RE,11,PJM_Rest_offshorewind_class3_advanced_fixed_1_4,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,4.446503754212596
p4_Mod_Elect_Low_RE,11,PJM_Rest_offshorewind_class3_advanced_fixed_1_5,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,1.3757187084210063
p4_Mod_Elect_Low_RE,11,PJM_Rest_offshorewind_class3_advanced_fixed_0_0,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,11127458.403234191
p4_Mod_Elect_Low_RE,11,PJM_Rest_offshorewind_class3_advanced_fixed_0_1,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,1.8228699711847467
p4_Mod_Elect_Low_RE,11,PJM_Rest_offshorewind_class3_advanced_fixed_0_2,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,3.2669900940450725
p4_Mod_Elect_Low_RE,11,PJM_Rest_offshorewind_class3_advanced_fixed_0_3,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,4.363227139188218
p4_Mod_Elect_Low_RE,11,PJM_Rest_offshorewind_class3_advanced_fixed_0_4,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,2.4436258124668853
p4_Mod_Elect_Low_RE,11,PJM_Rest_offshorewind_class3_advanced_fixed_0_5,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,0.852252443964111
p4_Mod_Elect_Low_RE,11,PJM_Rest_offshorewind_class12_advanced_floating_0_0,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.2024796715105403
p4_Mod_Elect_Low_RE,11,PJM_Rest_offshorewind_class12_advanced_floating_0_1,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.2053157454106589
p4_Mod_Elect_Low_RE,11,PJM_Rest_offshorewind_class12_advanced_floating_0_2,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.2330049167360149
p4_Mod_Elect_Low_RE,11,PJM_Rest_offshorewind_class12_advanced_floating_0_3,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.1834915116388469
p4_Mod_Elect_Low_RE,11,PJM_Rest_offshorewind_class12_advanced_floating_0_4,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.1763349805160578
p4_Mod_Elect_Low_RE,11,PJM_Rest_offshorewind_class12_advanced_floating_0_5,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.2595103977778199
p4_Mod_Elect_Low_RE,11,PJM_Rest_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1654018.497781231
p4_Mod_Elect_Low_RE,11,PJM_Rest_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,40439680.74133365
p4_Mod_Elect_Low_RE,11,PJM_Rest_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,2.8528572728160766
p4_Mod_Elect_Low_RE,11,PJM_Rest_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,12271332.393968793
