model,zone,resource_name,tech_type,planning_year,case,unit,start_value,end_value,new_build,existing
p4_Mod_Elect_Low_RE,NY_Z_D,NY_Z_D_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0006492440695308,1,0
p4_Mod_Elect_Low_RE,NY_Z_D,NY_Z_D_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,2572.6984802884454,1,0
p4_Mod_Elect_Low_RE,NY_Z_D,NY_Z_D_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0002402686412363,1,0
p4_Mod_Elect_Low_RE,NY_Z_D,NY_Z_D_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0002771866405564,1,0
p4_Mod_Elect_Low_RE,NY_Z_D,NY_Z_D_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0001560479103756,1,0
p4_Mod_Elect_Low_RE,NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,0.0001983840074303,0,1
p4_Mod_Elect_Low_RE,NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,0.0003329750630165,0,1
p4_Mod_Elect_Low_RE,NY_Z_D,NY_Z_D_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,2030,Results_p1,MW,0.0,0.0005912772391286,1,0
p4_Mod_Elect_Low_RE,NY_Z_D,NY_Z_D_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,2030,Results_p1,MW,0.0,0.0002739294845442,1,0
p4_Mod_Elect_Low_RE,NY_Z_D,NY_Z_D_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,2030,Results_p1,MW,0.0,0.0005650297634548,1,0
p4_Mod_Elect_Low_RE,NY_Z_D,NY_Z_D_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,2030,Results_p1,MW,0.0,0.0001943032545592,1,0
p4_Mod_Elect_Low_RE,NY_Z_D,NY_Z_D_onshore_wind_turbine_1,Onshore Wind Turbine,2030,Results_p1,MW,0.0,0.0003455863170934,0,1
p4_Mod_Elect_Low_RE,NY_Z_D,NY_Z_D_res_water_heat_1,res_water_heat,2030,Results_p1,MW,0.0,0.0008522927885192,0,1
p4_Mod_Elect_Low_RE,NY_Z_D,NY_Z_D_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,MW,0.0,4124.310111680416,0,1
p4_Mod_Elect_Low_RE,NY_Z_D,NY_Z_D_solar_photovoltaic_1,Solar Photovoltaic,2030,Results_p1,MW,0.0,0.0004603624717309,0,1
p4_Mod_Elect_Low_RE,NY_Z_D,NY_Z_D_trans_light_duty_1,trans_light_duty,2030,Results_p1,MW,0.0,0.0002681003520778,0,1
p4_Mod_Elect_Low_RE,NY_Z_D,NY_Z_D_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0001884268218034,1,0
p4_Mod_Elect_Low_RE,NY_Z_D,NY_Z_D_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,0.000157018279244,1,0
p4_Mod_Elect_Low_RE,NY_Z_D,NY_Z_D_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0004452011963355,1,0
p4_Mod_Elect_Low_RE,NY_Z_D,NY_Z_D_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,357.5999512188143,1,0
p4_Mod_Elect_Low_RE,NY_Z_D,NY_Z_D_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0003524012444449,1,0
p4_Mod_Elect_Low_RE,NY_Z_D,NY_Z_D_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0012942736564518,1,0
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_battery_advanced_0,Battery_*_Advanced,2030,Results_p1,MW,0.0,0.0001647762572587,1,0
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_conventional_hydroelectric_1,Conventional Hydroelectric,2030,Results_p1,MW,0.0,0.000349401383348,0,1
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_distributed_generation_1,distributed_generation,2030,Results_p1,MW,0.0,46.94064555886168,0,1
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,2030,Results_p1,MW,0.0,0.0021690357102946,0,1
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0005298010871582,1,0
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0005323366711915,1,0
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0002466268399061,1,0
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0002760447015528,1,0
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0007308054485779,1,0
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,696.6999940778022,1,0
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,0.000354300757244,0,1
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,0.0006244289073629,0,1
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,0.0,0.0001897821840676,0,1
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,2030,Results_p1,MW,0.0,0.000252202861711,1,0
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,2030,Results_p1,MW,0.0,8707.500117201756,1,0
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,2030,Results_p1,MW,0.0,0.0021268664086513,1,0
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,2030,Results_p1,MW,0.0,0.000500744799005,1,0
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_res_water_heat_1,res_water_heat,2030,Results_p1,MW,0.0,0.0005924620426165,0,1
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,MW,0.0,0.0003269985045357,0,1
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_solar_photovoltaic_1,Solar Photovoltaic,2030,Results_p1,MW,0.0,0.00022434676076,0,1
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_trans_light_duty_1,trans_light_duty,2030,Results_p1,MW,0.0,0.000850671421167,0,1
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0077805371430014,1,0
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0004191159293264,1,0
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,0.000562676229084,1,0
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0002058162674939,1,0
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0002587015452047,1,0
p4_Mod_Elect_Low_RE,NY_Z_F,NY_Z_F_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,1301.2208573834018,1,0
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_battery_advanced_0,Battery_*_Advanced,2030,Results_p1,MW,0.0,0.0017933728880479,1,0
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_distributed_generation_1,distributed_generation,2030,Results_p1,MW,0.0,0.000662967113801,0,1
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0006498950973765,1,0
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0003472655845323,1,0
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0002313760903281,1,0
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0003644268543379,1,0
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0017063126716763,1,0
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0002101729511575,1,0
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,0.0005846031862119,0,1
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,0.0001477178450282,0,1
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,0.0,0.0002245757430398,0,1
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,0.0,7595.348138501028,0,1
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,2030,Results_p1,MW,0.0,0.002380158110899,1,0
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,2030,Results_p1,MW,0.0,0.0008122951341895,1,0
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,2030,Results_p1,MW,0.0,0.0006113362586456,1,0
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,2030,Results_p1,MW,0.0,0.0003552607037886,1,0
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_res_water_heat_1,res_water_heat,2030,Results_p1,MW,0.0,0.0002598244710868,0,1
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,MW,0.0,6.799999269987199,0,1
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_solar_photovoltaic_1,Solar Photovoltaic,2030,Results_p1,MW,0.0,0.0002603045499066,0,1
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_trans_light_duty_1,trans_light_duty,2030,Results_p1,MW,0.0,6.921006364269956e-05,0,1
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0003173556195288,1,0
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,5.346516539808535e-05,1,0
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,5.086926576685624e-05,1,0
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,711.4999961810928,1,0
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,1048.3999961999425,1,0
p4_Mod_Elect_Low_RE,NY_Z_G-I,NY_Z_G-I_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0010786662054159,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_battery_advanced_0,Battery_*_Advanced,2030,Results_p1,MW,0.0,0.0028937336726454,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_distributed_generation_1,distributed_generation,2030,Results_p1,MW,0.0,0.0002644575006465,0,1
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,0.0005056912569919,0,1
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,694.9999133369137,0,1
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,0.0,808.7999117065609,0,1
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,0.0,1033.5999329659485,0,1
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,2030,Results_p1,MW,0.0,464.9998664256332,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,2030,Results_p1,MW,0.0,1130.0980976888757,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,2030,Results_p1,MW,0.0,82.76684706377547,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,2030,Results_p1,MW,0.0,422.4999126199947,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_offshorewind_class12_advanced_floating_0_0,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,MW,0.0,121.19999733479509,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_offshorewind_class12_advanced_floating_0_1,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,MW,0.0,388.7999318737727,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_offshorewind_class12_advanced_floating_0_2,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,MW,0.0,198.79999016748147,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_offshorewind_class12_advanced_floating_0_3,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,MW,0.0,277.63411705880424,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_offshorewind_class12_advanced_floating_0_4,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,MW,0.0,113.79999158919593,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_offshorewind_class12_advanced_floating_0_5,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,MW,0.0,0.0001372662875449,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_offshorewind_class12_advanced_floating_1_0,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,MW,0.0,8.012788532460361e-05,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_offshorewind_class12_advanced_floating_1_1,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,MW,0.0,0.0001329164213984,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_offshorewind_class12_advanced_floating_1_2,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,MW,0.0,0.0001302976662874,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_offshorewind_class12_advanced_floating_1_3,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,MW,0.0,0.0001261529352843,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_offshorewind_class12_advanced_floating_1_4,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,MW,0.0,0.0001203410233845,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_offshorewind_class12_advanced_floating_1_5,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,MW,0.0,0.0001315464844761,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_offshorewind_class3_advanced_fixed_0_0,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,MW,0.0,0.0001282248642634,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_offshorewind_class3_advanced_fixed_0_1,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,MW,0.0,0.0001334528865407,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_offshorewind_class3_advanced_fixed_0_2,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,MW,0.0,0.0001308605218445,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_offshorewind_class3_advanced_fixed_0_3,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,MW,0.0,0.0001320099615783,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_offshorewind_class3_advanced_fixed_0_4,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,MW,0.0,0.0001276545779031,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_offshorewind_class3_advanced_fixed_0_5,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,MW,0.0,0.0001043421988733,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_offshorewind_class3_advanced_fixed_1_0,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,MW,0.0,2378.87779602076,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_offshorewind_class3_advanced_fixed_1_1,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,MW,0.0,0.0009207541516429,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_offshorewind_class3_advanced_fixed_1_2,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,MW,0.0,0.0008320512975843,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_offshorewind_class3_advanced_fixed_1_3,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,MW,0.0,2321.1161589068097,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_offshorewind_class3_advanced_fixed_1_4,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,MW,0.0,0.0008739565081491,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_offshorewind_class3_advanced_fixed_1_5,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,MW,0.0,0.0001536988540192,1,0
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_res_water_heat_1,res_water_heat,2030,Results_p1,MW,0.0,0.0006722298535069,0,1
p4_Mod_Elect_Low_RE,NY_Z_J,NY_Z_J_trans_light_duty_1,trans_light_duty,2030,Results_p1,MW,0.0,0.0013477292348627,0,1
p4_Mod_Elect_Low_RE,NY_Z_K,NY_Z_K_battery_advanced_0,Battery_*_Advanced,2030,Results_p1,MW,0.0,0.0002780160441523,1,0
p4_Mod_Elect_Low_RE,NY_Z_K,NY_Z_K_distributed_generation_1,distributed_generation,2030,Results_p1,MW,0.0,7.973053146004219e-05,0,1
p4_Mod_Elect_Low_RE,NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,6.181556437710151e-05,0,1
p4_Mod_Elect_Low_RE,NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,6.052056007238497e-05,0,1
p4_Mod_Elect_Low_RE,NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,0.0,0.0001079102398492,0,1
p4_Mod_Elect_Low_RE,NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,0.0,0.0001148363377351,0,1
p4_Mod_Elect_Low_RE,NY_Z_K,NY_Z_K_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,2030,Results_p1,MW,0.0,4.124744194349828e-05,1,0
p4_Mod_Elect_Low_RE,NY_Z_K,NY_Z_K_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,2030,Results_p1,MW,0.0,9.60024382230224e-05,1,0
p4_Mod_Elect_Low_RE,NY_Z_K,NY_Z_K_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,2030,Results_p1,MW,0.0,4.326848853270409e-05,1,0
p4_Mod_Elect_Low_RE,NY_Z_K,NY_Z_K_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,2030,Results_p1,MW,0.0,3.6226098155698245e-05,1,0
p4_Mod_Elect_Low_RE,NY_Z_K,NY_Z_K_res_water_heat_1,res_water_heat,2030,Results_p1,MW,0.0,0.0001195898368479,0,1
p4_Mod_Elect_Low_RE,NY_Z_K,NY_Z_K_trans_light_duty_1,trans_light_duty,2030,Results_p1,MW,0.0,0.0001215585794175,0,1
p4_Mod_Elect_Low_RE,NY_Z_K,NY_Z_K_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0001184393624729,1,0
p4_Mod_Elect_Low_RE,PJM_EMAC,PJM_EMAC_battery_advanced_0,Battery_*_Advanced,2030,Results_p1,MW,0.0,0.0001072989181907,1,0
p4_Mod_Elect_Low_RE,PJM_EMAC,PJM_EMAC_biomass_1,Biomass,2030,Results_p1,MW,0.0,0.0001158899447338,0,1
p4_Mod_Elect_Low_RE,PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,Conventional Hydroelectric,2030,Results_p1,MW,0.0,0.0001087463260026,0,1
p4_Mod_Elect_Low_RE,PJM_EMAC,PJM_EMAC_conventional_steam_coal_1,Conventional Steam Coal,2030,Results_p1,MW,0.0,0.0005415257784073,0,1
p4_Mod_Elect_Low_RE,PJM_EMAC,PJM_EMAC_distributed_generation_1,distributed_generation,2030,Results_p1,MW,0.0,0.0005532693349453,0,1
p4_Mod_Elect_Low_RE,PJM_EMAC,PJM_EMAC_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,2030,Results_p1,MW,0.0,0.0002792894686243,0,1
p4_Mod_Elect_Low_RE,PJM_EMAC,PJM_EMAC_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0003258592567128,1,0
p4_Mod_Elect_Low_RE,PJM_EMAC,PJM_EMAC_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0001863600654837,1,0
p4_Mod_Elect_Low_RE,PJM_EMAC,PJM_EMAC_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0002508132257605,1,0
p4_Mod_Elect_Low_RE,PJM_EMAC,PJM_EMAC_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0005565254996658,1,0
p4_Mod_Elect_Low_RE,PJM_EMAC,PJM_EMAC_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0027045328010723,1,0
p4_Mod_Elect_Low_RE,PJM_EMAC,PJM_EMAC_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0003764330299639,1,0
p4_Mod_Elect_Low_RE,PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,0.0005219154264288,0,1
p4_Mod_Elect_Low_RE,PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,0.0002873937640458,0,1
p4_Mod_Elect_Low_RE,PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_3,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,0.0003627517464502,0,1
p4_Mod_Elect_Low_RE,PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,0.0,0.0015981507572804,0,1
p4_Mod_Elect_Low_RE,PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,0.0,574.3997514753675,0,1
p4_Mod_Elect_Low_RE,PJM_EMAC,PJM_EMAC_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,2030,Results_p1,MW,0.0,0.0188476022768624,0,1
p4_Mod_Elect_Low_RE,PJM_EMAC,PJM_EMAC_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,2030,Results_p1,MW,0.0,0.0017843527242164,1,0
p4_Mod_Elect_Low_RE,PJM_EMAC,PJM_EMAC_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,2030,Results_p1,MW,0.0,0.0013960048753736,1,0
p4_Mod_Elect_Low_RE,PJM_EMAC,PJM_EMAC_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,2030,Results_p1,MW,0.0,0.0004903440600823,1,0
p4_Mod_Elect_Low_RE,PJM_EMAC,PJM_EMAC_nuclear_1,Nuclear,2030,Results_p1,MW,0.0,3275.571321780713,1,0
