Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26
,,,,,,,,653,17966,12906,19952,23990,22984,29485,12794,21549,32152,32447,11145,9324,16218,13063,38542,43161,15764,11425,7588,15059,28295,29739,31439,17349,45340,2186
,,,,,,,,654,18035,12690,19616,25694,24140,30257,13380,21590,32322,32299,11541,9597,16528,13896,40605,45272,15878,11590,7626,15057,30477,30662,33342,17330,45680,2207
,,,,,,,,655,18114,12569,19428,28089,26657,31643,14299,22584,34475,32469,12165,10037,17523,14860,43846,47883,15818,12055,7949,15791,32746,32187,35677,17516,48029,2326
,,,,,,,,656,18579,12592,19465,31209,26333,32943,14871,23714,36650,33010,12261,10137,18774,15775,44815,49767,16733,12653,8340,16822,33759,33292,37087,18322,52022,2546
,,,,,,,,657,19603,13189,20391,33215,25867,33728,15299,25339,38770,35047,12497,10319,19677,16271,46388,51149,17541,12912,8685,17779,32698,33810,36807,19564,54952,2674
,,,,,,,,658,20883,14152,21898,34836,26403,34217,15798,25914,39980,38519,12991,10742,19966,16425,47427,52574,18143,12986,8950,18292,32030,34096,36436,20527,57543,2796
,,,,,,,,659,21134,14569,22534,36136,26857,34731,16425,26374,41050,40748,13650,11278,19906,16458,47722,53587,18819,13249,9198,18806,31520,34273,36400,20951,59575,2892
,,,,,,,,660,21441,15292,23650,37251,27253,34849,16670,26284,41573,43295,13890,11503,20063,16653,47717,53679,19692,13395,9284,18951,31342,34381,36568,21306,60555,2942
,,,,,,,,661,21907,16154,24984,38009,27517,35113,17243,26781,42176,45125,14215,11742,19703,16917,48567,54628,20258,13467,9448,19422,31787,34882,37371,21704,61190,2964
,,,,,,,,662,22338,16934,26197,38129,26856,35127,17125,27333,43238,46163,14040,11603,19765,16435,47839,53731,20616,13588,9560,19849,30951,34773,37347,22176,61672,2995
,,,,,,,,663,22652,17520,27107,37927,26433,34654,16958,26755,42824,46048,13932,11535,19328,16328,47544,53087,21515,13349,9470,19538,31357,34618,37506,22524,60514,2940
,,,,,,,,664,22951,18115,28035,37994,25775,34433,17136,26699,42894,46644,13848,11450,19119,16452,47760,52987,21100,13238,9443,19597,32111,35039,38202,22692,59673,2894
,,,,,,,,665,22706,18070,27966,38678,26313,34897,17514,26958,43612,45872,13960,11503,19237,17061,49695,54278,21382,13291,9530,19784,34427,36733,39946,22742,59636,2891
,,,,,,,,666,22712,18138,28070,40906,26235,36068,18096,28037,45604,45024,13956,11469,19541,17594,51960,55831,21489,13727,9826,20331,36006,39024,42505,22974,60875,2955
,,,,,,,,667,23056,18327,28369,41021,28945,37987,19047,28608,46920,45443,14842,12237,21416,19426,54758,59677,22457,14056,9962,20482,37710,40594,44296,23481,61491,2981
,,,,,,,,668,23912,18709,28968,40308,29648,39023,19176,31475,48340,47395,15335,12624,21327,19166,54134,59450,22615,15194,10493,23025,37473,41352,45105,24225,68171,3301
,,,,,,,,669,24900,19478,30164,37886,28983,38465,18560,31631,47565,48489,15015,12389,20994,18327,52259,57633,23973,15176,10413,23217,35814,40544,43835,25854,69390,3364
,,,,,,,,670,25917,21191,32814,34866,28513,37261,17814,31094,45498,50359,14725,12164,20505,17480,50396,55695,23466,14666,10058,22629,33856,39239,41528,26240,67916,3285
,,,,,,,,671,25334,20766,32157,31866,28153,35733,16488,30066,43306,49284,14141,11753,20034,16243,47337,52179,22233,14064,9613,21802,31335,37259,38778,25461,65489,3162
,,,,,,,,672,24411,19677,30461,28758,26917,33496,15268,28461,39886,46310,13555,11315,18678,14907,44184,48810,21185,13225,8980,20470,28842,35002,35683,24362,61714,2975
,,,,,,,,673,22941,18466,28578,25964,24954,31582,14245,26308,36901,43139,12616,10579,17663,13712,40964,45769,19256,12262,8287,18852,27053,33017,32892,22643,57443,2765
,,,,,,,,674,21312,16894,26135,24046,23727,30198,13440,24295,34113,39074,12028,10088,16924,13119,39390,44081,17568,11495,7700,17361,26131,31828,31072,20781,53362,2568
,,,,,,,,675,19576,15153,23438,23339,23641,29683,13171,23308,32341,35026,11799,9855,16638,13034,39332,43949,15580,11064,7369,16573,26487,31766,30770,19233,51028,2457
,,,,,,,,676,17981,13564,20976,23188,23555,29700,13119,23208,32138,31033,11633,9681,16444,13173,39639,44075,14897,11070,7330,16461,27202,32184,31212,17997,50719,2451
,,,,,,,,677,17446,12627,19521,23518,23660,29775,13067,23217,32201,29210,11569,9617,16473,13405,39985,44300,15363,11134,7365,16394,27943,32690,32009,17528,50934,2469
,,,,,,,,678,17498,12408,19180,24906,24184,30203,13237,23215,32021,28904,11593,9628,16516,14032,41387,45655,15328,11150,7332,16375,30033,33637,33593,17546,51300,2491
,,,,,,,,679,17674,12291,18999,26970,24887,31045,13692,24248,33082,28993,11770,9737,16853,14902,43464,47225,15132,11501,7544,17012,32478,35148,36314,17703,53375,2597
,,,,,,,,680,17811,12254,18942,30301,24476,32003,14771,25511,34392,29123,11899,9843,17304,15796,44179,49154,15437,11926,7832,18282,33921,36465,38109,18241,57245,2812
,,,,,,,,681,18384,12675,19594,32166,23824,32582,15212,27124,36934,30420,12056,9959,18162,16357,45169,50353,15629,12060,8145,18992,33279,36160,38074,19037,59620,2910
,,,,,,,,682,19196,13291,20558,33724,24468,32886,15658,27480,38355,33217,12493,10329,18686,16515,46140,51114,15877,12093,8373,19024,32244,35141,37083,19834,60700,2955
,,,,,,,,683,19550,13618,21056,34676,25150,33169,16101,27195,39527,35046,13090,10814,18863,16378,46914,51411,16506,12241,8713,19081,31302,34227,36139,20274,60456,2933
,,,,,,,,684,19988,14336,22170,35695,25594,33187,16306,26274,40019,37752,13330,11047,18866,16668,47276,51465,17407,12357,8961,18745,31729,33842,36300,20708,59387,2882
,,,,,,,,685,20574,15079,23322,36434,26207,33499,16980,26505,40740,39770,13767,11391,18645,17119,48593,52500,18019,12392,9161,19071,32380,34282,37205,21050,59268,2865
,,,,,,,,686,21058,15718,24317,36288,25991,33735,17137,26932,42466,41205,13787,11410,18600,16743,48181,52140,18699,12629,9401,19590,31934,34347,37367,21661,59842,2899
,,,,,,,,687,21652,16310,25234,36112,26047,33472,17118,26449,42179,41942,13840,11468,18230,16729,47834,52196,20014,12469,9392,19321,32164,34157,37488,22154,58751,2848
,,,,,,,,688,22063,17030,26355,36503,25907,33462,17337,26568,42419,43448,13896,11489,17955,16934,48336,53271,19833,12427,9423,19389,33313,34849,38514,22457,58134,2813
,,,,,,,,689,22034,17124,26501,37936,26476,34091,17850,26718,43318,43456,13983,11524,18108,17785,50637,55175,20568,12546,9531,19459,36607,36567,40726,22612,58047,2808
,,,,,,,,690,22186,17332,26821,40896,26906,35263,18585,27769,45850,43190,14152,11623,18582,18580,53883,57085,21181,13132,9919,19979,39285,38981,44068,22907,59215,2871
,,,,,,,,691,22655,17661,27336,41926,31103,37649,19873,28412,48266,44026,15393,12665,20803,20795,57757,61264,22324,13664,10190,20203,42297,40964,47172,23496,60045,2906
,,,,,,,,692,23562,18350,28411,41295,32319,38761,19887,31959,50484,46244,15797,12999,20985,20762,57423,61067,22305,14828,10785,22856,42398,42072,48614,24430,67666,3274
,,,,,,,,693,24544,19489,30176,38596,31746,38270,19194,32514,49353,47054,15471,12769,20575,19969,55303,59089,23776,14884,10739,23326,40457,41117,47129,26244,69705,3375
,,,,,,,,694,25445,21301,32981,34851,31258,36833,18351,31868,46778,48773,15263,12602,20069,18733,52821,56574,23102,14268,10249,22818,37836,39128,44172,26797,68105,3288
,,,,,,,,695,24933,20917,32388,31316,30256,35067,17332,30544,44041,47775,14809,12255,19438,17229,49230,53412,21726,13539,9640,21760,34973,36653,40679,26094,65064,3133
,,,,,,,,696,23699,19715,30517,27889,28414,32994,16141,28339,40911,44460,14025,11644,18457,15674,45531,49942,20172,12594,8897,20160,32587,34125,37534,24604,60007,2882
,,,,,,,,697,22264,18308,28331,24865,24641,30099,14418,25868,37799,40953,12221,10400,17032,13889,40727,45233,18533,11570,8063,18206,29146,31340,33956,22540,53987,2588
,,,,,,,,698,20477,16459,25460,23266,23734,28144,13685,22951,32706,36502,11664,9908,16076,13597,40050,44528,16629,10106,6955,16037,29172,30036,32534,20500,47457,2243
,,,,,,,,699,18311,14554,22512,23159,23416,28019,13584,22349,31923,32100,11355,9642,15923,13568,40029,44584,13575,9889,6702,15499,29519,30278,32833,18371,45961,2179
,,,,,,,,700,15980,12307,19060,24113,23496,28129,13646,22187,31589,26861,11268,9539,15806,13880,40741,45267,13358,9858,6646,15359,30941,30985,34081,16966,45572,2166
,,,,,,,,701,15804,11896,18425,26810,23973,28754,13863,22459,32024,26191,11273,9517,15975,14554,42245,46744,13418,10024,6762,15472,33477,32519,36407,16861,46169,2203
,,,,,,,,702,15677,11677,18090,32224,25565,30329,15001,23200,33021,25729,11789,9896,16454,16265,46674,51144,13787,10343,7001,15841,38701,35563,41440,17111,47856,2291
,,,,,,,,703,16051,11857,18372,35508,35273,33841,18108,25549,36822,26480,14170,11636,17938,18910,56767,59998,13961,11205,7653,17264,42701,39289,46787,17869,52952,2544
,,,,,,,,704,16897,12273,19016,37151,48598,36510,20505,28497,43948,28078,16922,13865,21017,20294,61795,63499,15229,12459,8705,19525,42174,40279,46858,19590,61644,2996
,,,,,,,,705,19108,13708,21242,37034,47359,36253,20306,30173,47184,32473,17120,14201,21706,19827,59369,61259,17594,13070,9351,21027,38713,38478,44313,22224,65918,3198
,,,,,,,,706,21422,16081,24935,36432,43927,34639,19680,28899,45685,39618,16585,13963,20999,18994,56890,58672,18591,12803,9062,20427,35623,36107,41062,23442,63362,3048
,,,,,,,,707,21728,17678,27407,35878,41108,33639,19540,27790,43921,42901,16275,13742,20269,18268,55738,57649,18240,12413,8692,19892,33813,34452,38887,23078,60756,2886
,,,,,,,,708,21017,17655,27358,36345,39538,33096,19235,26560,43138,41486,15892,13513,20012,18216,54746,56477,17789,12329,8631,19308,33239,33696,37975,22234,59393,2819
,,,,,,,,709,20502,17393,26934,36720,38137,32620,19384,26601,42735,39045,15868,13533,19415,18145,54337,56034,17923,12244,8625,19402,33041,33488,37952,21515,59237,2806
,,,,,,,,710,20368,17633,27304,36692,36605,32169,19223,26451,42846,39324,15480,13261,18988,17801,53295,54905,18250,12211,8657,19412,32417,33094,37575,21469,58980,2795
,,,,,,,,711,20394,17960,27810,36851,36299,31563,19061,26070,42405,39320,15373,13176,18643,17788,53128,54381,18702,12116,8616,19250,32744,32940,37705,21642,58324,2763
,,,,,,,,712,20491,18297,28334,38724,37707,32051,19461,26160,42565,39405,15798,13469,18656,18649,55834,56185,18561,12114,8736,19272,35229,34415,39780,21710,58379,2771
,,,,,,,,713,20383,18318,28366,42122,41583,33676,20475,27538,44999,38941,16644,14028,19127,20140,60724,59503,19140,12661,9290,20159,39587,37357,43954,21785,60787,2902
,,,,,,,,714,20991,18669,28915,47825,46196,36086,21951,29756,48782,39772,17778,14800,19997,22479,68532,64072,21229,13516,10094,21450,45777,42027,50936,22791,64576,3106
,,,,,,,,715,22654,19878,30798,46822,51046,37652,22305,32270,53698,43292,18303,15278,21039,22082,66680,63170,23650,14650,10812,22900,42890,42105,51247,24561,69211,3346
,,,,,,,,716,24770,21257,32953,41674,51687,35342,20583,31938,50336,48316,18213,15253,19809,19872,61115,58310,25930,14377,10400,22777,38191,38271,46081,26693,69537,3341
,,,,,,,,717,26724,23473,36400,36491,52243,32856,19217,29259,44603,53640,18000,15048,18941,19052,58937,56365,23483,12878,9211,20766,36212,35423,42079,27948,63791,3027
,,,,,,,,718,24552,22194,34409,32625,32525,31195,17372,28082,42243,49341,14586,12539,18357,17723,50750,51532,19658,12189,8599,19900,33149,33181,38566,25456,60335,2850
,,,,,,,,719,21817,19412,30087,28606,28226,29110,15931,26429,37364,42186,13510,11685,16915,16092,45887,47481,18413,11381,7886,18845,30404,30731,35223,23162,56479,2654
,,,,,,,,720,20411,18199,28212,25944,27147,27305,14784,24286,33976,39204,12901,11144,15703,14854,42915,44677,16474,10431,7184,17322,29146,28881,33082,21576,51339,2404
,,,,,,,,721,18751,16662,25824,24540,25944,26025,13698,22739,32293,35367,12073,10410,14855,13937,40376,41928,14922,9760,6738,16179,28376,27962,31879,19682,46950,2196
,,,,,,,,722,17379,15030,23290,23583,25027,25286,13221,21445,30809,31511,11471,9870,14336,13425,39395,40841,14119,9359,6455,15245,28237,27476,31327,18161,43620,2040
,,,,,,,,723,16640,13783,21353,23155,24612,24914,12984,20458,29961,28825,11063,9525,14020,13304,38909,40374,13592,9122,6307,14638,28609,27271,31370,17478,41764,1958
,,,,,,,,724,16086,12999,20133,23732,24630,24969,12960,20123,29540,27150,10921,9373,13962,13413,39227,40740,13415,9018,6255,14328,29918,27586,32194,16936,40816,1915
,,,,,,,,725,15888,12472,19321,26057,24864,25365,13096,20027,29871,26471,10872,9300,13989,13748,40217,41666,13519,9133,6373,14212,32295,28681,34323,16751,40745,1920
,,,,,,,,726,15845,12194,18895,30748,26210,26720,14047,20396,30784,26095,11255,9571,14433,15181,44311,45547,13853,9379,6578,14308,37309,31403,38794,16931,41570,1965
,,,,,,,,727,16128,12270,19015,33533,35673,29566,16641,22168,34374,26810,13226,11006,15850,17297,53214,52380,13999,10169,7152,15337,40502,34569,42915,17562,45384,2154
,,,,,,,,728,16910,12656,19614,34903,48462,32004,18240,24149,40034,28345,15408,12805,18332,18611,57122,55666,15195,11336,8162,17024,40162,35184,43111,19082,52353,2512
,,,,,,,,729,18969,13982,21669,35248,47238,31897,17981,25695,42838,32735,15578,13123,18806,17999,54594,53748,17393,11944,8872,18557,37010,34414,41377,21489,56598,2715
,,,,,,,,730,21204,16308,25290,35368,43746,30598,17378,25290,41653,39892,14868,12743,18247,17378,51678,51108,18757,11764,8648,18424,34324,33086,39155,22872,55626,2652
,,,,,,,,731,21663,17724,27480,35575,40283,29969,17121,25248,40138,43295,14541,12500,17713,16812,50325,50074,18639,11601,8363,18479,32598,32290,37575,22608,55364,2615
,,,,,,,,732,21048,17655,27361,36437,38086,29881,16820,25104,39756,41772,14021,12142,17639,16738,49045,49422,18161,11679,8316,18401,32213,32058,37105,21961,55888,2640
,,,,,,,,733,20501,17352,26874,37042,36506,29937,16799,25636,39689,39059,13762,11980,17430,16783,48169,49164,18100,11749,8362,18760,32308,32202,37248,21056,56615,2677
,,,,,,,,734,20204,17565,27204,37190,34840,29949,16764,26015,40131,38821,13361,11691,17336,16598,47115,48586,18269,11817,8389,19062,31713,32133,37165,21214,57127,2705
,,,,,,,,735,20304,17833,27617,37538,34583,29933,16745,25884,39973,38681,13295,11618,17334,16525,46953,48395,18841,11768,8390,19040,31920,32077,37275,21518,57455,2721
,,,,,,,,736,20375,18071,27987,39315,35913,30607,17270,26224,40402,38849,13717,11905,17652,17443,49476,50183,18710,11871,8508,19203,34359,33613,39329,21722,58117,2759
,,,,,,,,737,20268,18099,28029,42330,39248,32323,18314,27620,43048,38734,14467,12395,18337,18729,53305,53254,19307,12418,9030,20148,37976,36451,42961,21872,60701,2899
,,,,,,,,738,20858,18494,28646,47493,43260,34648,19672,29432,46911,39557,15378,13008,19378,20575,59489,57318,21335,13254,9813,21261,43614,40337,48748,22867,63926,3075
,,,,,,,,739,22467,19813,30701,45777,47233,35800,19788,31545,51160,42890,15626,13265,19969,20107,57543,56438,23622,14235,10531,22449,40618,40119,48721,24560,67090,3244
,,,,,,,,740,24583,21262,32963,40045,47496,33326,18100,30695,47764,48001,15387,13150,18570,17999,51874,51763,25675,13955,10260,22135,35949,36322,43276,26635,67109,3227
,,,,,,,,741,26490,23444,36358,35241,47805,30895,16826,28116,42380,53120,15114,12914,17625,17034,49796,49669,23450,12587,9240,20257,33635,33264,39060,27743,61980,2945
,,,,,,,,742,24342,22224,34457,31161,29532,29395,15447,26820,40083,48823,12568,11036,17053,15800,43950,46137,19900,11967,8674,19445,30572,30840,35401,25415,58757,2777
,,,,,,,,743,21729,19487,30204,27224,25547,27438,14198,25247,35930,41889,11649,10312,15851,14267,39580,42453,18743,11215,8055,18469,27852,28246,32011,23210,55414,2606
,,,,,,,,744,20258,18374,28482,24390,24361,25582,13129,23354,32785,39001,11034,9775,14748,13135,36646,39603,16745,10325,7445,17114,26320,26385,29794,21651,50488,2366
,,,,,,,,745,18749,16787,26019,22794,22693,24383,12518,21891,31139,35362,10116,8994,13811,12233,34104,37476,15156,9715,7061,16031,25124,25228,28201,19803,46110,2155
,,,,,,,,746,17339,15133,23450,21802,21779,23724,12048,20810,29930,31547,9553,8486,13584,11850,33208,36428,14321,9329,6764,15037,24762,24503,27398,18259,42842,1999
,,,,,,,,747,16699,13884,21510,21346,21251,23395,11829,20187,29295,28981,9199,8172,13397,11564,32604,35868,13654,9188,6661,14534,24658,24024,27015,17469,41161,1918
,,,,,,,,748,16042,13057,20225,21813,21259,23390,11814,19732,28846,27068,9101,8043,13301,11629,32869,36100,13607,9119,6582,14199,25388,24076,27456,16961,40215,1873
,,,,,,,,749,15847,12601,19523,23956,21500,23831,12043,19762,29195,26319,9083,7997,13522,11939,33757,36858,13724,9269,6672,14118,27283,24945,29162,16813,40274,1880
,,,,,,,,750,15681,12354,19146,28486,22755,25198,12953,20061,30246,25932,9466,8273,14056,13196,37293,40194,14013,9615,6881,14292,31652,27334,33126,16977,40959,1915
,,,,,,,,751,15945,12440,19281,31161,30886,28040,15140,21604,33818,26596,10985,9367,15518,15129,44673,46097,14206,10481,7511,15419,33801,30112,36292,17661,44658,2095
,,,,,,,,752,16625,12778,19806,32939,41014,30724,16938,23104,39158,28017,12755,10839,17964,16367,48849,49642,15452,11737,8524,16965,34182,30693,36624,19301,51580,2449
,,,,,,,,753,18563,13963,21644,34191,40313,30977,17064,24366,41433,32063,13261,11442,18900,16384,47342,48568,17575,12391,9099,18429,32906,30777,36182,21654,55551,2650
,,,,,,,,754,20561,16230,25172,35135,37209,30253,16723,24408,41371,39307,12928,11328,18711,16118,45761,47174,18713,12248,8925,18537,31572,30533,35665,22834,55148,2618
,,,,,,,,755,20891,17705,27453,36036,34769,29760,16771,24603,40228,42829,12895,11334,18424,16008,45616,47298,18670,11936,8588,18590,30931,30539,35319,22382,54992,2594
,,,,,,,,756,20393,17594,27266,37169,33117,29733,16679,24927,40160,41212,12702,11214,18443,16048,45376,47273,18128,11860,8469,18612,30908,30876,35714,21565,55813,2635
,,,,,,,,757,19946,17297,26787,37928,32317,29773,16827,25401,40033,38738,12642,11192,18288,16096,45231,47374,18105,11805,8427,18830,31249,31329,36489,21028,56632,2681
,,,,,,,,758,19802,17488,27081,38164,31242,29738,16872,25789,40534,38633,12417,11031,18235,15928,44743,47078,18169,11801,8477,19091,31067,31470,36827,20899,57406,2724
,,,,,,,,759,20086,17740,27469,38575,31434,29717,16955,25848,40245,38887,12490,11084,18287,16225,45024,47321,18741,11718,8445,19097,31828,31676,37340,21164,57711,2744
,,,,,,,,760,20291,17957,27804,40229,32674,30325,17539,26272,40799,38990,12931,11379,18511,17076,47243,48943,18610,11773,8561,19351,34226,33280,39753,21575,58629,2795
,,,,,,,,761,20260,17976,27832,42725,35821,31884,18631,27665,43298,38568,13666,11866,19079,18146,50834,51790,19416,12291,9045,20254,37980,36166,43676,21917,61215,2936
,,,,,,,,762,21035,18340,28400,47176,39442,34163,19986,29341,46944,39302,14516,12434,20049,19943,56534,55480,21294,13149,9826,21411,41883,39295,48363,22893,64233,3103
,,,,,,,,763,22670,19502,30211,45298,42426,35462,20009,31164,51123,42554,14759,12668,21097,19228,54528,54814,23848,14176,10537,22496,38330,38393,46761,24580,66692,3237
,,,,,,,,764,24710,20927,32435,39673,42274,33279,18295,30046,47846,47386,14446,12480,19986,17129,49255,50365,26075,13950,10145,22155,33643,34594,41204,26546,66182,3193
,,,,,,,,765,26385,23032,35711,34934,42659,30999,17111,27528,42775,52651,14239,12286,19184,16162,47327,48583,23676,12643,9174,20264,31241,31813,37040,27760,61431,2931
,,,,,,,,766,24186,21968,34054,30984,27399,29733,15768,26290,40714,48828,12142,10738,18779,15077,42192,45495,20185,12085,8702,19450,28130,29593,33469,25322,58271,2767
,,,,,,,,767,21573,19285,29888,27118,23962,27984,14547,24911,36451,42143,11317,10088,17429,13661,38163,42123,19072,11387,8066,18559,24971,27112,30140,23081,54995,2599
,,,,,,,,768,20182,18270,28318,24352,22911,26229,13531,23080,33316,39573,10756,9601,16231,12521,35490,39498,16950,10510,7435,17256,23488,25316,27716,21664,50403,2371
,,,,,,,,769,18730,16740,25943,23018,22488,25433,12995,21750,31708,36149,10632,9322,15360,11605,34231,38411,15446,9956,7037,16211,22326,24218,26112,19871,46218,2166
,,,,,,,,770,17472,15130,23444,21991,21569,25009,12627,20652,30664,32378,10113,8844,14873,11157,33454,37561,14736,9749,6840,15279,21775,23577,24926,18414,43357,2024
,,,,,,,,771,16707,14005,21696,21525,21125,24849,12389,20164,29965,29767,9798,8556,14677,10893,33128,37066,14076,9643,6721,14799,21483,23311,24575,17616,41725,1945
,,,,,,,,772,16132,13167,20397,21933,21175,25018,12371,19699,29583,28064,9757,8471,14624,10941,33669,37548,13958,9587,6687,14442,22086,23636,24945,17092,40750,1898
,,,,,,,,773,15971,12681,19648,23953,21420,25631,12574,19751,30045,27383,9768,8446,14755,10418,34752,38531,14028,9773,6784,14386,23743,24624,26267,16927,40804,1907
,,,,,,,,774,15879,12421,19251,28255,22904,27068,13545,20286,31106,27140,10215,8768,15216,12513,38536,42351,14213,10134,7039,14611,27855,27326,29893,16996,41678,1951
,,,,,,,,775,16214,12513,19396,31069,31417,30103,15616,21873,34807,27913,11888,9987,16666,14783,46769,48911,14405,11022,7704,15771,30130,30536,32972,17793,45396,2133
,,,,,,,,776,17032,12862,19937,32934,42483,32804,17538,23573,40401,29518,14035,11734,19102,16214,51862,53222,15645,12228,8799,17448,30918,31404,33741,19490,52685,2506
,,,,,,,,777,19001,14229,22057,34706,42355,33066,17846,24682,43478,33767,14902,12585,19940,16075,51033,52482,17706,12815,9489,18816,30567,31524,34321,22098,56568,2703
,,,,,,,,778,21130,16494,25582,35769,39984,32047,17558,24609,42738,41433,14851,12675,19667,16210,49951,51209,18972,12557,9349,18744,30086,30953,34284,23382,56132,2669
,,,,,,,,779,21591,17842,27666,36677,38320,31310,17583,24615,41447,44896,14964,12781,19293,16219,50229,51102,19134,12159,9098,18606,30207,30657,34424,22991,55798,2634
,,,,,,,,780,20992,17725,27469,37542,37244,31122,17569,24732,41027,43093,14950,12804,19332,14894,50090,50619,18657,12042,9011,18462,30391,30802,34998,22266,56201,2654
,,,,,,,,781,20417,17383,26920,38208,36485,30947,17840,25099,40889,39921,15169,12989,18972,16520,50148,51122,18504,11943,8951,18660,31107,31154,35820,21615,56934,2696
,,,,,,,,782,20477,17632,27304,38163,35552,30788,17901,25635,41457,39518,15065,12910,18902,16308,49662,50750,18605,11946,8962,18885,30876,31229,36079,21591,57355,2722
,,,,,,,,783,20535,17854,27644,38341,35980,30467,17938,25630,41140,39102,15195,13009,18775,16426,50198,50901,19192,11835,8915,18857,31296,31450,36505,21773,57301,2725
,,,,,,,,784,20735,18007,27882,39778,37671,31018,18478,26076,41684,38916,15750,13391,18923,17341,53185,52693,19265,11894,8999,19129,33230,32840,38253,21865,57498,2741
,,,,,,,,785,20670,18048,27944,42499,41506,32699,19429,27413,44024,38355,16549,13939,19509,18652,58464,56017,20134,12420,9478,20109,35804,35377,41178,22093,59791,2866
,,,,,,,,786,21261,18423,28527,47159,46087,34873,20749,29015,47795,38701,17597,14675,20340,20770,64618,59937,21997,13339,10229,21324,40600,39240,46116,23114,62617,3022
,,,,,,,,787,22827,19546,30279,45249,49023,36608,20929,30852,52075,41986,17870,14940,21183,19952,61877,59346,24585,14434,10936,22588,37511,39260,45774,24960,65726,3187
,,,,,,,,788,25003,20804,32245,39819,48920,34626,19268,29981,48708,46733,17521,14698,20025,18074,56601,55286,26973,14141,10615,22221,33204,35781,40716,27156,65634,3164
,,,,,,,,789,26970,22845,35423,34923,49545,32485,18144,27610,43616,52222,17273,14467,19299,17224,54710,53685,24414,12799,9564,20281,30955,33276,36810,28155,60817,2899
,,,,,,,,790,24815,21862,33891,31004,31312,31159,16618,26456,41476,48772,14145,12165,18768,16118,47959,49993,20720,12226,9036,19458,28213,31302,33645,25702,57891,2748
,,,,,,,,791,22149,19158,29691,27228,27527,29182,15318,25065,37135,42213,13170,11396,17385,14728,43764,46437,19521,11490,8322,18425,25706,29086,30614,23498,54706,2585
,,,,,,,,792,20769,18131,28103,24512,26490,27623,14306,23263,33985,39671,12600,10894,16266,13903,41028,44127,17416,10568,7629,16971,24467,27461,28478,22036,50304,2367
,,,,,,,,793,19330,16749,25957,23030,27022,26729,13627,21995,32435,36315,12147,10408,15405,13044,39570,42624,15996,9971,7207,15770,23747,26731,27407,20270,46212,2167
,,,,,,,,794,18044,15111,23414,22157,26070,26195,13199,20930,31257,32636,11613,9925,14952,12691,38972,41922,15210,9662,6921,14765,23710,26349,26668,18793,43067,2016
,,,,,,,,795,17265,13978,21654,21726,25588,26029,12969,20353,30561,30077,11312,9656,14753,12680,38724,41640,14580,9525,6766,14229,24008,26287,26528,18064,41425,1935
,,,,,,,,796,16780,13221,20479,22174,25838,26103,12936,19827,30195,28551,11228,9550,14669,12971,39398,42226,14451,9420,6715,13808,25136,26795,27110,17693,40447,1887
,,,,,,,,797,16619,12787,19812,24159,26530,26661,13070,20007,30506,27921,11207,9510,14738,13447,40573,43380,14400,9561,6803,13730,27521,28024,28841,17513,40322,1885
,,,,,,,,798,16540,12515,19396,28378,28069,28021,14060,20352,31407,27804,11677,9856,15198,15110,44689,47528,14621,9846,7004,13801,32461,30789,32810,17625,40925,1915
,,,,,,,,799,16814,12626,19570,31474,37732,30965,16219,21923,34929,28666,13561,11226,16638,17361,53467,54437,14733,10655,7611,14772,35283,33996,36043,18337,44101,2071
,,,,,,,,800,17660,13007,20161,33431,51609,33683,18100,23693,40340,30354,15993,13187,19115,18927,58135,58455,15999,11818,8611,16259,35738,34714,36809,20025,50673,2410
,,,,,,,,801,19622,14270,22122,34939,51443,33843,18282,24926,43524,34719,16679,13897,19881,18653,56351,57013,18096,12531,9327,17716,34201,34055,36668,22737,54645,2610
,,,,,,,,802,21882,16504,25599,35964,47653,32720,17962,25025,42963,42297,16461,13850,19543,17797,53783,54497,19501,12522,9248,17938,32462,32774,36085,23848,54570,2596
,,,,,,,,803,22184,17811,27619,36516,44540,32025,18021,25287,41938,45822,16476,13874,19155,17309,52758,53171,19869,12413,9101,18234,31482,31987,35721,23429,55090,2606
,,,,,,,,804,21643,17732,27482,36768,42760,31641,17813,25653,41752,44141,16171,13686,19132,17096,51598,51754,19569,12539,9162,18448,31089,31778,35729,22557,56322,2667
,,,,,,,,805,20986,17336,26849,37057,41310,31356,17981,26117,41651,40750,16169,13696,18811,16962,50828,51110,19581,12631,9220,18880,31203,31975,36162,21804,57378,2725
,,,,,,,,806,20638,17522,27137,36548,39510,31338,17959,26469,42132,39761,15837,13443,18727,16512,49735,50184,19809,12773,9349,19221,30517,31852,36095,21656,58090,2765
,,,,,,,,807,20622,17689,27390,36470,39247,31207,17932,26431,41705,39063,15788,13398,18718,16588,49636,49829,20533,12743,9363,19247,30855,31866,36507,21847,58150,2773
