Resource,region,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,CapRes_1,CapRes_2,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,variable_CF,MinCapTag_1,MinCapTag_2,ESR_2,MinCapTag_3,ESR_1,ESR_6,ESR_5,MinCapTag_5,ESR_3,CapRes_3,MinCapTag_4,ESR_4,Min_Retired_Cap_MW,Min_Retired_Energy_Cap_MW,Min_Retired_Charge_Cap_MW,Capital_Recovery_Period,WACC,Lifetime,Can_Retire,Hydro_level,MGA,Max_Uprate_MW,MinCapTag_6,MinCapTag_7,MinCapTag_8,MinCapTag_9,Min_Cap_10,Min_Cap_11,Min_Cap_12,Min_Cap_13,Model,Power_uprate_cost_per_MWyr,Resource_Type,Unnamed: 21,area,basis_year,capacity_factor,capture_rate,co2_o_m_mw,cost_case,extra_ccs_cost_tonne,fixed_o_m_mw_std,lcoe,m_popden,minimum_load_mw,plant_inv_cost_mwyr,spur_inv_mwyr,tech_detail,unmodified_cap_size
PJM_EMAC_offshorewind_class12_moderate_floating_0_5,PJM_EMAC,OffShoreWind_Class12_Moderate_floating_0,5,270,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,4480.0,0.0,0.0,0.0,0.0,0.0,5071370.12,674408.0,90288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296090.488,1625971.343,1.0,0.45445716381073,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OffShoreWind_Class12_Moderate_floating_0_5,-1.0,560.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,141.17,0.0,0.0,378318.0,0.0,Class12,0.0
PJM_EMAC_offshorewind_class12_moderate_floating_1_0,PJM_EMAC,OffShoreWind_Class12_Moderate_floating_1,0,271,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1274.0,0.0,0.0,0.0,0.0,0.0,5071370.12,440905.0,90288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62587.734,1082222.689,1.0,0.4705035090446472,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OffShoreWind_Class12_Moderate_floating_1_0,-1.0,159.25,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,89.149,0.0,0.0,378318.0,0.0,Class12,0.0
PJM_EMAC_offshorewind_class12_moderate_floating_1_1,PJM_EMAC,OffShoreWind_Class12_Moderate_floating_1,1,272,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1250.0,0.0,0.0,0.0,0.0,0.0,5071370.12,440681.0,90288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62363.532,1078345.938,1.0,0.4702486991882324,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OffShoreWind_Class12_Moderate_floating_1_1,-1.0,156.25,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,89.105,0.0,0.0,378318.0,0.0,Class12,0.0
PJM_EMAC_offshorewind_class12_moderate_floating_1_2,PJM_EMAC,OffShoreWind_Class12_Moderate_floating_1,2,273,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2172.0,0.0,0.0,0.0,0.0,0.0,5071370.12,440795.0,90288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62477.471,1080316.111,1.0,0.4690849184989929,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OffShoreWind_Class12_Moderate_floating_1_2,-1.0,271.5,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,89.396,0.0,0.0,378318.0,0.0,Class12,0.0
PJM_EMAC_offshorewind_class12_moderate_floating_1_3,PJM_EMAC,OffShoreWind_Class12_Moderate_floating_1,3,274,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,280.0,0.0,0.0,0.0,0.0,0.0,5071370.12,439353.0,90288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61035.742,1055386.739,1.0,0.4661691188812256,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OffShoreWind_Class12_Moderate_floating_1_3,-1.0,35.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,89.323,0.0,0.0,378318.0,0.0,Class12,0.0
PJM_EMAC_offshorewind_class12_moderate_floating_1_4,PJM_EMAC,OffShoreWind_Class12_Moderate_floating_1,4,275,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2130.0,0.0,0.0,0.0,0.0,0.0,5071370.12,439978.0,90288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61660.292,1066186.03,1.0,0.4662001729011535,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OffShoreWind_Class12_Moderate_floating_1_4,-1.0,266.25,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,89.782,0.0,0.0,378318.0,0.0,Class12,0.0
PJM_EMAC_offshorewind_class12_moderate_floating_1_5,PJM_EMAC,OffShoreWind_Class12_Moderate_floating_1,5,276,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,226.0,0.0,0.0,0.0,0.0,0.0,5071370.12,439773.0,90288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61455.194,1062639.55,1.0,0.4640000164508819,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OffShoreWind_Class12_Moderate_floating_1_5,-1.0,28.25,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,89.863,0.0,0.0,378318.0,0.0,Class12,0.0
PJM_EMAC_offshorewind_class3_moderate_fixed_0_0,PJM_EMAC,OffShoreWind_Class3_Moderate_fixed_0,0,259,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,4659.9,0.0,0.0,0.0,0.0,0.0,3195970.406,293384.0,104283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54968.092,950469.238,1.0,0.4577885866165161,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OffShoreWind_Class3_Moderate_fixed_0_0,-1.0,1228.5,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,75.606,0.0,0.0,238416.0,0.0,Class3,0.0
PJM_EMAC_offshorewind_class3_moderate_fixed_0_1,PJM_EMAC,OffShoreWind_Class3_Moderate_fixed_0,1,260,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1677.9,0.0,0.0,0.0,0.0,0.0,3195970.406,288126.0,104283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49710.795,859563.794,1.0,0.457540363073349,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OffShoreWind_Class3_Moderate_fixed_0_1,-1.0,573.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,74.564,0.0,0.0,238416.0,0.0,Class3,0.0
PJM_EMAC_offshorewind_class3_moderate_fixed_0_2,PJM_EMAC,OffShoreWind_Class3_Moderate_fixed_0,2,261,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,5050.9,0.0,0.0,0.0,0.0,0.0,3195970.406,309583.0,104283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71167.081,1230570.676,1.0,0.4540373682975769,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OffShoreWind_Class3_Moderate_fixed_0_2,-1.0,1107.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,79.679,0.0,0.0,238416.0,0.0,Class3,0.0
PJM_EMAC_offshorewind_class3_moderate_fixed_0_3,PJM_EMAC,OffShoreWind_Class3_Moderate_fixed_0,3,262,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1279.2,0.0,0.0,0.0,0.0,0.0,3195970.406,469499.0,104283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231083.331,1373771.929,1.0,0.4531203210353851,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OffShoreWind_Class3_Moderate_fixed_0_3,-1.0,313.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,113.534,0.0,0.0,238416.0,0.0,Class3,0.0
PJM_EMAC_offshorewind_class3_moderate_fixed_0_4,PJM_EMAC,OffShoreWind_Class3_Moderate_fixed_0,4,263,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,3950.0,0.0,0.0,0.0,0.0,0.0,3195970.406,526486.0,104283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288070.115,1487288.689,1.0,0.4496188163757324,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OffShoreWind_Class3_Moderate_fixed_0_4,-1.0,790.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,127.791,0.0,0.0,238416.0,0.0,Class3,0.0
PJM_EMAC_offshorewind_class3_moderate_fixed_0_5,PJM_EMAC,OffShoreWind_Class3_Moderate_fixed_0,5,264,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2298.8,0.0,0.0,0.0,0.0,0.0,3195970.406,522039.0,104283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283623.534,1410401.607,1.0,0.451000839471817,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OffShoreWind_Class3_Moderate_fixed_0_5,-1.0,459.75,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,125.259,0.0,0.0,238416.0,0.0,Class3,0.0
PJM_EMAC_offshorewind_class3_moderate_fixed_1_0,PJM_EMAC,OffShoreWind_Class3_Moderate_fixed_1,0,253,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,8006.2,0.0,0.0,0.0,0.0,0.0,3195970.406,289180.0,104283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50764.409,877782.136,1.0,0.4629919528961181,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OffShoreWind_Class3_Moderate_fixed_1_0,-1.0,1601.25,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,73.851,0.0,0.0,238416.0,0.0,Class3,0.0
PJM_EMAC_offshorewind_class3_moderate_fixed_1_1,PJM_EMAC,OffShoreWind_Class3_Moderate_fixed_1,1,254,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1016.2,0.0,0.0,0.0,0.0,0.0,3195970.406,289789.0,104283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51373.737,888318.215,1.0,0.4645247757434845,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OffShoreWind_Class3_Moderate_fixed_1_1,-1.0,203.25,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,73.975,0.0,0.0,238416.0,0.0,Class3,0.0
PJM_EMAC_offshorewind_class3_moderate_fixed_1_2,PJM_EMAC,OffShoreWind_Class3_Moderate_fixed_1,2,255,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,5032.5,0.0,0.0,0.0,0.0,0.0,3195970.406,287728.0,104283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49312.347,852674.103,1.0,0.4577996730804443,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OffShoreWind_Class3_Moderate_fixed_1_2,-1.0,1006.5,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,74.416,0.0,0.0,238416.0,0.0,Class3,0.0
PJM_EMAC_offshorewind_class3_moderate_fixed_1_3,PJM_EMAC,OffShoreWind_Class3_Moderate_fixed_1,3,256,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,3968.2,0.0,0.0,0.0,0.0,0.0,3195970.406,289621.0,104283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51205.988,885417.599,1.0,0.4596421718597412,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OffShoreWind_Class3_Moderate_fixed_1_3,-1.0,793.645,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,74.493,0.0,0.0,238416.0,0.0,Class3,0.0
PJM_EMAC_offshorewind_class3_moderate_fixed_1_4,PJM_EMAC,OffShoreWind_Class3_Moderate_fixed_1,4,257,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,6688.7,0.0,0.0,0.0,0.0,0.0,3195970.406,293730.0,104283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55314.064,956451.544,1.0,0.451775461435318,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OffShoreWind_Class3_Moderate_fixed_1_4,-1.0,1338.355,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,76.656,0.0,0.0,238416.0,0.0,Class3,0.0
PJM_EMAC_offshorewind_class3_moderate_fixed_1_5,PJM_EMAC,OffShoreWind_Class3_Moderate_fixed_1,5,258,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2287.4,0.0,0.0,0.0,0.0,0.0,3195970.406,366494.0,104283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128078.254,1248836.414,1.0,0.4481207132339477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OffShoreWind_Class3_Moderate_fixed_1_5,-1.0,458.052,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,92.888,0.0,0.0,238416.0,0.0,Class3,0.0
PJM_EMAC_res_water_heat_1,PJM_EMAC,res_water_heat,1,343,10,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,164.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3337818280803511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,res_water_heat,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
PJM_EMAC_small_hydroelectric_1,PJM_EMAC,Small Hydroelectric,1,371,10,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,5.1,0.0,3.0,9.9,0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4854487021857924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small_Hydroelectric,-1.0,0.0,0.0,0.513,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,3.3
PJM_EMAC_solar_photovoltaic_1,PJM_EMAC,Solar Photovoltaic,1,117,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,856.1,0.0,243.0,856.089,0,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84,0.367,0.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1797631147540983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Solar_Photovoltaic_1,-1.0,0.0,0.0,0.198,0.0,0.0,0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0,3.523
PJM_EMAC_trans_light_duty_1,PJM_EMAC,trans_light_duty,1,354,10,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4652.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265174843691294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trans_light_duty,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
PJM_EMAC_utilitypv_class1_moderate_1,PJM_EMAC,UtilityPV_Class1_Moderate_,1,283,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,11275.6,0.0,0.0,0.0,0.0,0.0,1033316.944,77078.0,19542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8634.629,149303.877,1.038,0.2439927905797958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.024,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UtilityPV_Class1_Moderate__1,-1.0,4363.265,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,32.606,15.765,0.0,68444.0,0.0,Class1,0.0
