Constraint,CapRes_1,CapRes_2,CapRes_3
t327,4.506039059976363e-9,6.810838545829786e-9,1.0048965062434249e-9
t328,5.652486000619733e-9,7.162066272328691e-9,1.1099028997952465e-9
t329,9.79859131051794e-9,8.746559969354235e-9,1.500091408888391e-9
t330,9.321588018380992e-9,1.5849510941569718e-8,5.0548484769766445e-9
t331,1.0228521611735527e-8,1.603544453498598e-8,6.5784376104775824e-9
t332,8.75414820806944e-9,1.3312513297831346e-8,4.307425754012003e-9
t333,8.18945052803188e-9,1.2640030536368336e-8,3.5616226329050255e-9
t334,7.60823785761057e-9,1.169715396431785e-8,3.22022593693253e-9
t335,6.620090402452174e-9,1.0230243898960113e-8,2.6038390023055584e-9
t336,5.857717011795566e-9,9.127775931849159e-9,2.2772363163409864e-9
t337,6.108677879593417e-9,8.957934322619258e-9,2.137202241426756e-9
t338,5.861274297050534e-9,8.751531467387148e-9,1.9800354414159707e-9
t339,6.11456354688269e-9,8.664451994359064e-9,1.9272748115593093e-9
t340,6.1249708295502275e-9,9.037999971178299e-9,2.003308963368602e-9
t341,5.874057265542711e-9,9.16137830348575e-9,2.0835903768637032e-9
t342,6.0442957725843685e-9,9.287081762560029e-9,2.4560096259977076e-9
t343,6.791495176052706e-9,1.0858118756089617e-8,3.5748652404927713e-9
t344,9.325765985040971e-9,1.2675390973222676e-8,5.229812501521215e-9
t345,1.1086562684584614e-8,1.370410754215276e-8,4.815145215074303e-9
t346,6.541249349257283e-9,9.250955641342049e-9,1.8613908748810926e-9
