Resource,Zone,New_Build,Can_Retire,Existing_Cap_MW,region,technology,cluster,Cap_Size,minimum_load_mw,Heat_Rate_MMBTU_per_MWh,Fixed_OM_Cost_per_MWyr,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,num_units,capacity_factor,unmodified_cap_size,unmodified_existing_cap_mw,Num_VRE_Bins,cost_case,tech_detail,basis_year,capex_mw,Inv_Cost_per_MWyr,Max_Cap_MW,regional_cost_multiplier,area,lcoe,interconnect_annuity,interconnect_capex_mw,m_popden,plant_inv_cost_mwyr,variable_CF,Unnamed: 21,MGA,Resource_Type
NY_Z_B_landbasedwind_class1_moderate_5,3,1,1,0.0,NY_Z_B,LandbasedWind_Class1_Moderate_,5,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,159311,687.4,1.544,1091.25,58.191,24937.623,431203.673,1.476,134374.0,0.3231721818447113,-1.0,1,LandbasedWind_Class1_Moderate__5
NY_Z_B_landbasedwind_class1_moderate_6,3,1,1,0.0,NY_Z_B,LandbasedWind_Class1_Moderate_,6,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,153114,259.3,1.544,1443.5,49.062,18740.373,324045.243,5.587,134374.0,0.4058697819709778,-1.0,1,LandbasedWind_Class1_Moderate__6
NY_Z_B_utilitypv_class1_moderate_1,3,1,1,0.0,NY_Z_B,UtilityPV_Class1_Moderate_,1,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,73574,8623.4,1.008,2575.464,31.967,7112.759,122988.784,11.128,66462.0,0.2395870089530944,-1.0,1,UtilityPV_Class1_Moderate__1
NY_Z_B_utilitypv_class1_moderate_2,3,1,1,0.0,NY_Z_B,UtilityPV_Class1_Moderate_,2,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,76593,12528.9,1.008,2747.525,32.799,10131.281,175182.925,7.342,66462.0,0.2419058978557586,-1.0,1,UtilityPV_Class1_Moderate__2
NY_Z_B_utilitypv_class1_moderate_3,3,1,1,0.0,NY_Z_B,UtilityPV_Class1_Moderate_,3,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,83819,9441.3,1.008,1645.433,35.54,17357.628,300135.782,5.342,66462.0,0.2416380494832992,-1.0,1,UtilityPV_Class1_Moderate__3
NY_Z_B_utilitypv_class1_moderate_4,3,1,1,0.0,NY_Z_B,UtilityPV_Class1_Moderate_,4,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,84750,11588.2,1.008,1659.033,35.649,18288.863,316238.042,3.787,66462.0,0.2431630045175552,-1.0,1,UtilityPV_Class1_Moderate__4
NY_Z_B_utilitypv_class1_moderate_5,3,1,1,0.0,NY_Z_B,UtilityPV_Class1_Moderate_,5,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,93964,10709.9,1.008,1300.04,39.814,27502.672,475556.693,1.709,66462.0,0.2422675192356109,-1.0,1,UtilityPV_Class1_Moderate__5
NY_Z_B_utilitypv_class1_moderate_6,3,1,1,0.0,NY_Z_B,UtilityPV_Class1_Moderate_,6,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,92801,10327.1,1.008,1366.831,39.322,26339.326,455440.939,2.604,66462.0,0.2430436015129089,-1.0,1,UtilityPV_Class1_Moderate__6
NY_Z_C&E_landbasedwind_class1_moderate_1,4,1,1,0.0,NY_Z_C&E,LandbasedWind_Class1_Moderate_,1,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,154746,847.5,1.544,1991.75,42.657,20372.462,352266.171,2.318,134374.0,0.4352993369102478,-1.0,1,LandbasedWind_Class1_Moderate__1
NY_Z_C&E_landbasedwind_class1_moderate_2,4,1,1,0.0,NY_Z_C&E,LandbasedWind_Class1_Moderate_,2,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,152590,696.7,1.544,2154.75,39.813,18216.292,314983.2,2.827,134374.0,0.4809997677803039,-1.0,1,LandbasedWind_Class1_Moderate__2
NY_Z_C&E_landbasedwind_class1_moderate_3,4,1,1,0.0,NY_Z_C&E,LandbasedWind_Class1_Moderate_,3,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,153405,604.0,1.544,2533.25,51.589,19031.7,329082.655,4.256,134374.0,0.3863209784030914,-1.0,1,LandbasedWind_Class1_Moderate__3
NY_Z_C&E_landbasedwind_class1_moderate_4,4,1,1,0.0,NY_Z_C&E,LandbasedWind_Class1_Moderate_,4,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,154049,934.8,1.544,2497.5,48.811,19675.755,340219.195,2.535,134374.0,0.4271489381790161,-1.0,1,LandbasedWind_Class1_Moderate__4
NY_Z_C&E_landbasedwind_class1_moderate_5,4,1,1,0.0,NY_Z_C&E,LandbasedWind_Class1_Moderate_,5,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,158655,569.9,1.544,2462.5,64.862,24281.459,419857.75,4.264,134374.0,0.3193850815296173,-1.0,1,LandbasedWind_Class1_Moderate__5
NY_Z_C&E_landbasedwind_class1_moderate_6,4,1,1,0.0,NY_Z_C&E,LandbasedWind_Class1_Moderate_,6,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,165675,942.5,1.544,2525.25,56.866,31301.759,541247.789,2.845,134374.0,0.3741609752178192,-1.0,1,LandbasedWind_Class1_Moderate__6
NY_Z_C&E_utilitypv_class1_moderate_1,4,1,1,0.0,NY_Z_C&E,UtilityPV_Class1_Moderate_,1,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,74857,16801.9,1.008,4779.786,32.62,8395.952,145176.85,10.398,66462.0,0.2383890002965927,-1.0,1,UtilityPV_Class1_Moderate__1
NY_Z_C&E_utilitypv_class1_moderate_2,4,1,1,0.0,NY_Z_C&E,UtilityPV_Class1_Moderate_,2,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,76465,23749.8,1.008,4546.217,32.96,10003.121,172966.869,6.102,66462.0,0.2403665632009506,-1.0,1,UtilityPV_Class1_Moderate__2
NY_Z_C&E_utilitypv_class1_moderate_3,4,1,1,0.0,NY_Z_C&E,UtilityPV_Class1_Moderate_,3,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,82920,18458.5,1.008,3513.798,35.566,16458.651,284591.311,5.943,66462.0,0.2392952442169189,-1.0,1,UtilityPV_Class1_Moderate__3
NY_Z_C&E_utilitypv_class1_moderate_4,4,1,1,0.0,NY_Z_C&E,UtilityPV_Class1_Moderate_,4,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,83683,22114.0,1.008,3407.827,35.642,17221.744,297786.172,4.444,66462.0,0.2407604902982711,-1.0,1,UtilityPV_Class1_Moderate__4
NY_Z_C&E_utilitypv_class1_moderate_5,4,1,1,0.0,NY_Z_C&E,UtilityPV_Class1_Moderate_,5,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,90514,19319.6,1.008,3044.653,38.585,24052.916,415905.955,4.136,66462.0,0.2401070743799209,-1.0,1,UtilityPV_Class1_Moderate__5
NY_Z_C&E_utilitypv_class1_moderate_6,4,1,1,0.0,NY_Z_C&E,UtilityPV_Class1_Moderate_,6,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,98802,21087.9,1.008,3112.171,41.357,32340.083,559201.763,3.786,66462.0,0.2424302995204925,-1.0,1,UtilityPV_Class1_Moderate__6
NY_Z_D_landbasedwind_class1_moderate_1,5,1,1,0.0,NY_Z_D,LandbasedWind_Class1_Moderate_,1,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,146605,1242.8,1.544,1178.25,45.994,12231.28,211494.605,0.626,134374.0,0.4382636845111847,-1.0,1,LandbasedWind_Class1_Moderate__1
NY_Z_D_landbasedwind_class1_moderate_2,5,1,1,0.0,NY_Z_D,LandbasedWind_Class1_Moderate_,2,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,150025,1076.9,1.544,1077.5,41.576,15651.314,270631.42,0.86,134374.0,0.4943327903747558,-1.0,1,LandbasedWind_Class1_Moderate__2
NY_Z_D_landbasedwind_class1_moderate_3,5,1,1,0.0,NY_Z_D,LandbasedWind_Class1_Moderate_,3,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,144796,743.7,1.544,1359.0,50.274,10422.933,180225.961,1.592,134374.0,0.3974630534648895,-1.0,1,LandbasedWind_Class1_Moderate__3
NY_Z_D_landbasedwind_class1_moderate_4,5,1,1,0.0,NY_Z_D,LandbasedWind_Class1_Moderate_,4,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,150454,1464.6,1.544,1313.5,48.881,16080.084,278045.394,0.431,134374.0,0.4198384582996368,-1.0,1,LandbasedWind_Class1_Moderate__4
NY_Z_D_landbasedwind_class1_moderate_5,5,1,1,0.0,NY_Z_D,LandbasedWind_Class1_Moderate_,5,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,156757,1125.1,1.544,2493.25,61.425,22383.203,387034.467,2.142,134374.0,0.3449489176273346,-1.0,1,LandbasedWind_Class1_Moderate__5
NY_Z_D_landbasedwind_class1_moderate_6,5,1,1,0.0,NY_Z_D,LandbasedWind_Class1_Moderate_,6,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,152430,1134.0,1.544,2173.25,53.565,18056.677,312223.242,1.893,134374.0,0.3863812088966369,-1.0,1,LandbasedWind_Class1_Moderate__6
NY_Z_D_utilitypv_class1_moderate_1,5,1,1,0.0,NY_Z_D,UtilityPV_Class1_Moderate_,1,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,73199,15703.0,1.008,2435.316,32.239,6737.217,116495.175,4.124,66462.0,0.2366767972707748,-1.0,1,UtilityPV_Class1_Moderate__1
NY_Z_D_utilitypv_class1_moderate_2,5,1,1,0.0,NY_Z_D,UtilityPV_Class1_Moderate_,2,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,75245,15222.3,1.008,2068.235,32.649,8783.562,151879.118,2.842,66462.0,0.2394472807645797,-1.0,1,UtilityPV_Class1_Moderate__2
NY_Z_D_utilitypv_class1_moderate_3,5,1,1,0.0,NY_Z_D,UtilityPV_Class1_Moderate_,3,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,79988,17718.3,1.008,2155.547,34.765,13526.233,233886.025,1.995,66462.0,0.2372395694255828,-1.0,1,UtilityPV_Class1_Moderate__3
NY_Z_D_utilitypv_class1_moderate_4,5,1,1,0.0,NY_Z_D,UtilityPV_Class1_Moderate_,4,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,81666,13177.2,1.008,1935.478,34.869,15204.123,262898.914,3.344,66462.0,0.241004541516304,-1.0,1,UtilityPV_Class1_Moderate__4
NY_Z_D_utilitypv_class1_moderate_5,5,1,1,0.0,NY_Z_D,UtilityPV_Class1_Moderate_,5,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,88136,15767.2,1.008,2220.353,37.707,21674.189,374774.694,2.966,66462.0,0.2385624945163726,-1.0,1,UtilityPV_Class1_Moderate__5
NY_Z_D_utilitypv_class1_moderate_6,5,1,1,0.0,NY_Z_D,UtilityPV_Class1_Moderate_,6,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,95028,15114.6,1.008,2163.462,39.909,28566.547,493952.452,3.098,66462.0,0.2413075417280197,-1.0,1,UtilityPV_Class1_Moderate__6
NY_Z_F_landbasedwind_class1_moderate_1,6,1,1,0.0,NY_Z_F,LandbasedWind_Class1_Moderate_,1,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,148315,440.2,1.544,2098.5,43.16,13941.645,241069.032,4.967,134374.0,0.4372919201850891,-1.0,1,LandbasedWind_Class1_Moderate__1
NY_Z_F_landbasedwind_class1_moderate_2,6,1,1,0.0,NY_Z_F,LandbasedWind_Class1_Moderate_,2,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,149905,656.0,1.544,1852.75,39.494,15531.305,268556.305,2.946,134374.0,0.4953294098377228,-1.0,1,LandbasedWind_Class1_Moderate__2
NY_Z_F_landbasedwind_class1_moderate_3,6,1,1,0.0,NY_Z_F,LandbasedWind_Class1_Moderate_,3,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,148614,518.8,1.544,1568.5,49.419,14240.347,246233.965,3.091,134374.0,0.3967408239841461,-1.0,1,LandbasedWind_Class1_Moderate__3
NY_Z_F_landbasedwind_class1_moderate_4,6,1,1,0.0,NY_Z_F,LandbasedWind_Class1_Moderate_,4,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,154314,576.9,1.544,1574.0,47.89,19940.93,344804.41,2.93,134374.0,0.4363775551319122,-1.0,1,LandbasedWind_Class1_Moderate__4
NY_Z_F_landbasedwind_class1_moderate_5,6,1,1,0.0,NY_Z_F,LandbasedWind_Class1_Moderate_,5,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,152465,366.0,1.544,2070.0,64.273,18091.322,312822.31,5.749,134374.0,0.3154446482658386,-1.0,1,LandbasedWind_Class1_Moderate__5
NY_Z_F_landbasedwind_class1_moderate_6,6,1,1,0.0,NY_Z_F,LandbasedWind_Class1_Moderate_,6,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,153808,729.8,1.544,2079.5,56.551,19434.496,336047.523,2.857,134374.0,0.3673971891403198,-1.0,1,LandbasedWind_Class1_Moderate__6
NY_Z_F_utilitypv_class1_moderate_1,6,1,1,0.0,NY_Z_F,UtilityPV_Class1_Moderate_,1,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,75258,15069.7,1.008,3819.85,32.067,8796.188,152097.444,8.984,66462.0,0.2436802238225937,-1.0,1,UtilityPV_Class1_Moderate__1
NY_Z_F_utilitypv_class1_moderate_2,6,1,1,0.0,NY_Z_F,UtilityPV_Class1_Moderate_,2,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,76495,22013.9,1.008,3803.406,32.189,10033.581,173493.565,5.199,66462.0,0.2469704151153564,-1.0,1,UtilityPV_Class1_Moderate__2
NY_Z_F_utilitypv_class1_moderate_3,6,1,1,0.0,NY_Z_F,UtilityPV_Class1_Moderate_,3,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,82017,19709.9,1.008,3278.051,34.727,15555.781,268979.516,5.003,66462.0,0.2429408282041549,-1.0,1,UtilityPV_Class1_Moderate__3
NY_Z_F_utilitypv_class1_moderate_4,6,1,1,0.0,NY_Z_F,UtilityPV_Class1_Moderate_,4,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,82509,17327.5,1.008,2924.067,34.493,16047.876,277488.479,5.128,66462.0,0.2463627904653549,-1.0,1,UtilityPV_Class1_Moderate__4
NY_Z_F_utilitypv_class1_moderate_5,6,1,1,0.0,NY_Z_F,UtilityPV_Class1_Moderate_,5,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,90103,21106.0,1.008,3593.86,37.818,23641.809,408797.378,5.108,66462.0,0.2426484078168869,-1.0,1,UtilityPV_Class1_Moderate__5
NY_Z_F_utilitypv_class1_moderate_6,6,1,1,0.0,NY_Z_F,UtilityPV_Class1_Moderate_,6,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,90210,15947.6,1.008,3414.981,37.493,23748.961,410650.182,6.971,66462.0,0.2457059919834137,-1.0,1,UtilityPV_Class1_Moderate__6
NY_Z_G-I_landbasedwind_class1_moderate_1,7,1,1,0.0,NY_Z_G-I,LandbasedWind_Class1_Moderate_,1,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,149372,6.8,1.544,50.0,44.439,14998.935,259350.95,6.77,134374.0,0.4591485857963562,-1.0,1,LandbasedWind_Class1_Moderate__1
NY_Z_G-I_landbasedwind_class1_moderate_2,7,1,1,0.0,NY_Z_G-I,LandbasedWind_Class1_Moderate_,2,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,142723,15.4,1.544,9.5,42.224,8349.836,144379.45,0.105,134374.0,0.4676185846328735,-1.0,1,LandbasedWind_Class1_Moderate__2
NY_Z_G-I_landbasedwind_class1_moderate_3,7,1,1,0.0,NY_Z_G-I,LandbasedWind_Class1_Moderate_,3,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,160154,11.5,1.544,85.25,59.843,25780.991,445786.586,6.534,134374.0,0.3599059581756592,-1.0,1,LandbasedWind_Class1_Moderate__3
NY_Z_G-I_landbasedwind_class1_moderate_4,7,1,1,0.0,NY_Z_G-I,LandbasedWind_Class1_Moderate_,4,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,147928,1.5,1.544,11.25,47.32,13554.66,234377.58,8.156,134374.0,0.4282521605491638,-1.0,1,LandbasedWind_Class1_Moderate__4
NY_Z_G-I_landbasedwind_class1_moderate_5,7,1,1,0.0,NY_Z_G-I,LandbasedWind_Class1_Moderate_,5,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,159755,9.3,1.544,69.0,73.836,25381.243,438874.44,8.826,134374.0,0.2895629405975342,-1.0,1,LandbasedWind_Class1_Moderate__5
NY_Z_G-I_landbasedwind_class1_moderate_6,7,1,1,0.0,NY_Z_G-I,LandbasedWind_Class1_Moderate_,6,1.0,0.0,0.0,45646,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1279551.476,160940,6.6,1.544,24.5,73.24,26566.17,459363.38,4.02,134374.0,0.2934530377388,-1.0,1,LandbasedWind_Class1_Moderate__6
NY_Z_G-I_utilitypv_class1_moderate_1,7,1,1,0.0,NY_Z_G-I,UtilityPV_Class1_Moderate_,1,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,70475,711.5,1.008,308.679,30.222,4013.647,69401.136,17.745,66462.0,0.2440589368343353,-1.0,1,UtilityPV_Class1_Moderate__1
NY_Z_G-I_utilitypv_class1_moderate_2,7,1,1,0.0,NY_Z_G-I,UtilityPV_Class1_Moderate_,2,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,71466,1048.4,1.008,448.485,30.383,5004.672,86537.244,17.938,66462.0,0.2457569986581802,-1.0,1,UtilityPV_Class1_Moderate__2
NY_Z_G-I_utilitypv_class1_moderate_3,7,1,1,0.0,NY_Z_G-I,UtilityPV_Class1_Moderate_,3,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,80881,840.1,1.008,386.164,34.092,14419.182,249326.262,19.162,66462.0,0.2442353963851928,-1.0,1,UtilityPV_Class1_Moderate__3
NY_Z_G-I_utilitypv_class1_moderate_4,7,1,1,0.0,NY_Z_G-I,UtilityPV_Class1_Moderate_,4,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,80493,932.7,1.008,323.062,33.654,14031.576,242624.061,12.904,66462.0,0.2465979307889938,-1.0,1,UtilityPV_Class1_Moderate__4
NY_Z_G-I_utilitypv_class1_moderate_5,7,1,1,0.0,NY_Z_G-I,UtilityPV_Class1_Moderate_,5,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,106196,644.0,1.008,210.398,44.171,39734.927,687068.154,13.004,66462.0,0.2418183982372284,-1.0,1,UtilityPV_Class1_Moderate__5
NY_Z_G-I_utilitypv_class1_moderate_6,7,1,1,0.0,NY_Z_G-I,UtilityPV_Class1_Moderate_,6,1.0,0.0,0.0,19542,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class1,2026.5,1033316.944,93757,1089.8,1.008,236.784,38.818,27295.867,471980.76,7.544,66462.0,0.2448349148035049,-1.0,1,UtilityPV_Class1_Moderate__6
NY_Z_J_offshorewind_class3_moderate_fixed_1_0,8,1,1,0.0,NY_Z_J,OffShoreWind_Class3_Moderate_fixed_1,0,1.0,0.0,0.0,104283,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class3,2026.5,3195970.406,313911,695.0,1.006,139.0,78.189,74095.195,1281201.514,0.0,239816.0,0.4673508703708648,-1.0,1,OffShoreWind_Class3_Moderate_fixed_1_0
NY_Z_J_offshorewind_class3_moderate_fixed_1_1,8,1,1,0.0,NY_Z_J,OffShoreWind_Class3_Moderate_fixed_1,1,1.0,0.0,0.0,104283,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class3,2026.5,3195970.406,312478,808.8,1.006,161.75,78.564,72662.188,1256422.955,0.0,239816.0,0.4633039534091949,-1.0,1,OffShoreWind_Class3_Moderate_fixed_1_1
NY_Z_J_offshorewind_class3_moderate_fixed_1_2,8,1,1,0.0,NY_Z_J,OffShoreWind_Class3_Moderate_fixed_1,2,1.0,0.0,0.0,104283,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class3,2026.5,3195970.406,311958,1033.6,1.006,206.718,78.874,72142.703,1247440.415,0.0,239816.0,0.4608791470527649,-1.0,1,OffShoreWind_Class3_Moderate_fixed_1_2
NY_Z_J_offshorewind_class3_moderate_fixed_1_3,8,1,1,0.0,NY_Z_J,OffShoreWind_Class3_Moderate_fixed_1,3,1.0,0.0,0.0,104283,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class3,2026.5,3195970.406,312837,465.0,1.006,93.0,78.914,73021.743,1262640.203,0.0,239816.0,0.4617681503295898,-1.0,1,OffShoreWind_Class3_Moderate_fixed_1_3
NY_Z_J_offshorewind_class3_moderate_fixed_1_4,8,1,1,0.0,NY_Z_J,OffShoreWind_Class3_Moderate_fixed_1,4,1.0,0.0,0.0,104283,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class3,2026.5,3195970.406,310760,1130.1,1.006,226.013,79.946,70944.533,1226722.52,0.0,239816.0,0.4533560276031494,-1.0,1,OffShoreWind_Class3_Moderate_fixed_1_4
NY_Z_J_offshorewind_class3_moderate_fixed_1_5,8,1,1,0.0,NY_Z_J,OffShoreWind_Class3_Moderate_fixed_1,5,1.0,0.0,0.0,104283,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class3,2026.5,3195970.406,309549,300.1,1.006,60.018,81.452,69733.114,1205775.497,0.0,239816.0,0.4436672329902649,-1.0,1,OffShoreWind_Class3_Moderate_fixed_1_5
NY_Z_J_offshorewind_class3_moderate_fixed_0_0,8,1,1,0.0,NY_Z_J,OffShoreWind_Class3_Moderate_fixed_0,0,1.0,0.0,0.0,104283,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class3,2026.5,3195970.406,314012,422.5,1.006,84.5,78.214,74196.798,1282958.419,0.0,239816.0,0.4673152267932892,-1.0,1,OffShoreWind_Class3_Moderate_fixed_0_0
NY_Z_J_offshorewind_class3_moderate_fixed_0_1,8,1,1,0.0,NY_Z_J,OffShoreWind_Class3_Moderate_fixed_0,1,1.0,0.0,0.0,104283,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class3,2026.5,3195970.406,313150,121.2,1.006,24.25,78.288,73334.477,1268047.744,0.0,239816.0,0.4657896757125854,-1.0,1,OffShoreWind_Class3_Moderate_fixed_0_1
NY_Z_J_offshorewind_class3_moderate_fixed_0_2,8,1,1,0.0,NY_Z_J,OffShoreWind_Class3_Moderate_fixed_0,2,1.0,0.0,0.0,104283,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class3,2026.5,3195970.406,312965,388.8,1.006,77.75,78.932,73149.715,1264852.977,0.0,239816.0,0.4618058502674103,-1.0,1,OffShoreWind_Class3_Moderate_fixed_0_2
NY_Z_J_offshorewind_class3_moderate_fixed_0_3,8,1,1,0.0,NY_Z_J,OffShoreWind_Class3_Moderate_fixed_0,3,1.0,0.0,0.0,104283,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class3,2026.5,3195970.406,311539,198.8,1.006,39.75,79.003,71723.175,1240186.24,0.0,239816.0,0.4596629440784454,-1.0,1,OffShoreWind_Class3_Moderate_fixed_0_3
NY_Z_J_offshorewind_class3_moderate_fixed_0_4,8,1,1,0.0,NY_Z_J,OffShoreWind_Class3_Moderate_fixed_0,4,1.0,0.0,0.0,104283,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class3,2026.5,3195970.406,310612,371.2,1.006,74.25,80.023,70796.846,1224168.756,0.0,239816.0,0.4527682662010193,-1.0,1,OffShoreWind_Class3_Moderate_fixed_0_4
NY_Z_J_offshorewind_class3_moderate_fixed_0_5,8,1,1,0.0,NY_Z_J,OffShoreWind_Class3_Moderate_fixed_0,5,1.0,0.0,0.0,104283,0.0,0.0,0.0,0.0,0.0,0.0,1,Moderate,Class3,2026.5,3195970.406,312219,113.8,1.006,22.75,79.443,72403.99,1251958.399,0.0,239816.0,0.4579218327999115,-1.0,1,OffShoreWind_Class3_Moderate_fixed_0_5
