tech_type,planning_year,model,value,resource_name,case
Solar,2027,TEMOA,0.0,NWPP_utilitypv_class1_moderate_3_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,NWPP_utilitypv_class1_moderate_4_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,NWPP_utilitypv_class1_moderate_5_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,NWPP_utilitypv_class1_moderate_6_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,NWPP_utilitypv_class1_moderate_7_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,NWPP_utilitypv_class1_moderate_8_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,NWPP_utilitypv_class1_moderate_9_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,NWPP_utilitypv_class1_moderate_10_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,NWPP_utilitypv_class1_moderate_11_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,NWPP_utilitypv_class1_moderate_12_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,NWPP_utilitypv_class1_moderate_13_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,NWPP_utilitypv_class1_moderate_14_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,NWPP_utilitypv_class1_moderate_15_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,NWPP_utilitypv_class1_moderate_16_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,NWPP_utilitypv_class1_moderate_17_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,NWPP_utilitypv_class1_moderate_18_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,NWPP_utilitypv_class1_moderate_19_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,NWPP_offshorewind_class12_moderate_floating_1_1,full-base-200
Wind,2027,TEMOA,0.0,NWPP_offshorewind_class12_moderate_floating_1_2,full-base-200
Wind,2027,TEMOA,0.0,NWPP_offshorewind_class12_moderate_floating_1_3,full-base-200
Wind,2027,TEMOA,0.0,NWPP_offshorewind_class3_moderate_fixed_0_1,full-base-200
Wind,2027,TEMOA,0.0,NWPP_offshorewind_class3_moderate_fixed_0_2,full-base-200
Wind,2027,TEMOA,0.0,NWPP_offshorewind_class3_moderate_fixed_0_3,full-base-200
Wind,2027,TEMOA,0.0,NWPP_offshorewind_class12_moderate_floating_0_1,full-base-200
Wind,2027,TEMOA,0.0,NWPP_offshorewind_class12_moderate_floating_0_2,full-base-200
Wind,2027,TEMOA,0.0,NWPP_offshorewind_class12_moderate_floating_0_3,full-base-200
Natural Gas CC,2027,TEMOA,0.0,NYCW_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2027,TEMOA,0.0,NYCW_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2027,TEMOA,0.0,NYCW_battery_moderate_0,full-base-200
Nuclear,2027,TEMOA,0.0,NYCW_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2027,TEMOA,0.0,NYCW_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2027,TEMOA,0.0,NYCW_hydrogen_hframe_cc_moderate_0,full-base-200
Natural Gas CC,2027,TEMOA,0.0,NYUP_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2027,TEMOA,0.0,NYUP_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2027,TEMOA,0.0,NYUP_battery_moderate_0,full-base-200
Nuclear,2027,TEMOA,0.0,NYUP_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2027,TEMOA,0.0,NYUP_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2027,TEMOA,0.0,NYUP_hydrogen_hframe_cc_moderate_0,full-base-200
Wind,2027,TEMOA,0.0,NYUP_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,NYUP_landbasedwind_class3_moderate_1_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,NYUP_landbasedwind_class3_moderate_2_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,NYUP_landbasedwind_class3_moderate_3_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,NYUP_landbasedwind_class3_moderate_4_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,NYUP_landbasedwind_class3_moderate_5_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,NYUP_landbasedwind_class3_moderate_6_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,NYUP_landbasedwind_class3_moderate_7_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,NYUP_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,NYUP_landbasedwind_class3_moderate_9_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,NYUP_landbasedwind_class3_moderate_10_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,NYUP_landbasedwind_class3_moderate_11_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,NYUP_utilitypv_class1_moderate_0_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,NYUP_utilitypv_class1_moderate_1_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,NYUP_utilitypv_class1_moderate_2_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,NYUP_utilitypv_class1_moderate_3_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,NYUP_utilitypv_class1_moderate_4_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,NYUP_utilitypv_class1_moderate_5_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,NYUP_utilitypv_class1_moderate_6_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,NYUP_utilitypv_class1_moderate_7_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,NYUP_utilitypv_class1_moderate_8_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,NYUP_utilitypv_class1_moderate_9_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,NYUP_offshorewind_class3_moderate_fixed_0_1,full-base-200
Wind,2027,TEMOA,0.0,NYUP_offshorewind_class3_moderate_fixed_0_2,full-base-200
Wind,2027,TEMOA,0.0,NYUP_offshorewind_class3_moderate_fixed_0_3,full-base-200
Wind,2027,TEMOA,0.0,NYUP_offshorewind_class12_moderate_floating_0_1,full-base-200
Wind,2027,TEMOA,0.0,NYUP_offshorewind_class12_moderate_floating_0_2,full-base-200
Wind,2027,TEMOA,0.0,NYUP_offshorewind_class12_moderate_floating_0_3,full-base-200
CCS,2027,TEMOA,0.0,PJMC_naturalgas_hframe_cc_95_ccs_moderate_0,full-base-200
Natural Gas CC,2027,TEMOA,0.0,PJMC_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2027,TEMOA,0.0,PJMC_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2027,TEMOA,0.0,PJMC_battery_moderate_0,full-base-200
Nuclear,2027,TEMOA,0.0,PJMC_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2027,TEMOA,0.0,PJMC_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2027,TEMOA,0.0,PJMC_hydrogen_hframe_cc_moderate_0,full-base-200
Solar,2027,TEMOA,0.0,PJMC_utilitypv_class1_moderate_0_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMC_utilitypv_class1_moderate_1_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJMC_utilitypv_class1_moderate_2_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMC_utilitypv_class1_moderate_3_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJMC_utilitypv_class1_moderate_4_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMC_utilitypv_class1_moderate_5_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJMC_utilitypv_class1_moderate_6_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMC_utilitypv_class1_moderate_7_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJMC_utilitypv_class1_moderate_8_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMC_utilitypv_class1_moderate_9_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,PJMC_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,PJMC_landbasedwind_class3_moderate_2_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,PJMC_landbasedwind_class3_moderate_5_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,PJMC_landbasedwind_class3_moderate_9_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,PJMC_landbasedwind_class3_moderate_14_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,PJMC_landbasedwind_class3_moderate_20_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,PJMC_landbasedwind_class3_moderate_27_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,PJMC_landbasedwind_class3_moderate_35_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,PJMC_landbasedwind_class3_moderate_44_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,PJMC_landbasedwind_class3_moderate_54_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,PJMC_landbasedwind_class3_moderate_65_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,PJMC_landbasedwind_class3_moderate_77_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,PJMC_offshorewind_class3_moderate_fixed_0_1,full-base-200
Wind,2027,TEMOA,0.0,PJMC_offshorewind_class3_moderate_fixed_0_2,full-base-200
Wind,2027,TEMOA,0.0,PJMC_offshorewind_class3_moderate_fixed_0_3,full-base-200
Wind,2027,TEMOA,0.0,PJMC_offshorewind_class12_moderate_floating_0_1,full-base-200
Wind,2027,TEMOA,0.0,PJMC_offshorewind_class12_moderate_floating_0_2,full-base-200
Wind,2027,TEMOA,0.0,PJMC_offshorewind_class12_moderate_floating_0_3,full-base-200
Natural Gas CC,2027,TEMOA,0.0,PJMD_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2027,TEMOA,0.0,PJMD_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2027,TEMOA,0.0,PJMD_battery_moderate_0,full-base-200
Nuclear,2027,TEMOA,0.0,PJMD_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2027,TEMOA,0.0,PJMD_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2027,TEMOA,0.0,PJMD_hydrogen_hframe_cc_moderate_0,full-base-200
Wind,2027,TEMOA,0.0,PJMD_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,PJMD_landbasedwind_class3_moderate_1_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,PJMD_landbasedwind_class3_moderate_2_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,PJMD_landbasedwind_class3_moderate_3_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,PJMD_landbasedwind_class3_moderate_4_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,PJMD_landbasedwind_class3_moderate_5_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,PJMD_landbasedwind_class3_moderate_6_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,PJMD_landbasedwind_class3_moderate_7_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,PJMD_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,PJMD_landbasedwind_class3_moderate_9_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,PJMD_landbasedwind_class3_moderate_10_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,PJMD_landbasedwind_class3_moderate_11_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJMD_utilitypv_class1_moderate_0_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMD_utilitypv_class1_moderate_1_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMD_utilitypv_class1_moderate_2_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMD_utilitypv_class1_moderate_3_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJMD_utilitypv_class1_moderate_4_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMD_utilitypv_class1_moderate_5_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMD_utilitypv_class1_moderate_6_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMD_utilitypv_class1_moderate_7_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJMD_utilitypv_class1_moderate_8_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMD_utilitypv_class1_moderate_9_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMD_utilitypv_class1_moderate_10_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMD_utilitypv_class1_moderate_11_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJMD_utilitypv_class1_moderate_12_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMD_utilitypv_class1_moderate_13_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMD_utilitypv_class1_moderate_14_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMD_utilitypv_class1_moderate_15_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJMD_utilitypv_class1_moderate_16_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMD_utilitypv_class1_moderate_17_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMD_utilitypv_class1_moderate_18_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMD_utilitypv_class1_moderate_19_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,PJMD_offshorewind_class3_moderate_fixed_1_1,full-base-200
Wind,2027,TEMOA,0.0,PJMD_offshorewind_class3_moderate_fixed_1_2,full-base-200
Wind,2027,TEMOA,0.0,PJMD_offshorewind_class3_moderate_fixed_1_3,full-base-200
Wind,2027,TEMOA,0.0,PJMD_offshorewind_class12_moderate_floating_1_1,full-base-200
Wind,2027,TEMOA,0.0,PJMD_offshorewind_class12_moderate_floating_1_2,full-base-200
Wind,2027,TEMOA,0.0,PJMD_offshorewind_class12_moderate_floating_1_3,full-base-200
Wind,2027,TEMOA,0.0,PJMD_offshorewind_class3_moderate_fixed_0_1,full-base-200
Wind,2027,TEMOA,0.0,PJMD_offshorewind_class3_moderate_fixed_0_2,full-base-200
Wind,2027,TEMOA,0.0,PJMD_offshorewind_class3_moderate_fixed_0_3,full-base-200
Wind,2027,TEMOA,0.0,PJMD_offshorewind_class12_moderate_floating_0_1,full-base-200
Wind,2027,TEMOA,0.0,PJMD_offshorewind_class12_moderate_floating_0_2,full-base-200
Wind,2027,TEMOA,0.0,PJMD_offshorewind_class12_moderate_floating_0_3,full-base-200
Natural Gas CC,2027,TEMOA,0.0,PJME_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2027,TEMOA,0.0,PJME_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2027,TEMOA,0.0,PJME_battery_moderate_0,full-base-200
Nuclear,2027,TEMOA,0.0,PJME_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2027,TEMOA,0.0,PJME_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2027,TEMOA,0.0,PJME_hydrogen_hframe_cc_moderate_0,full-base-200
Wind,2027,TEMOA,901066.9534704206,PJME_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2027,TEMOA,41179.38056264682,PJME_landbasedwind_class3_moderate_1_anyQual_0,full-base-200
Wind,2027,TEMOA,7393392.279245882,PJME_landbasedwind_class3_moderate_2_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,PJME_landbasedwind_class3_moderate_3_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,PJME_landbasedwind_class3_moderate_4_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,PJME_landbasedwind_class3_moderate_5_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,PJME_landbasedwind_class3_moderate_6_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,PJME_landbasedwind_class3_moderate_7_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,PJME_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,PJME_landbasedwind_class3_moderate_9_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,PJME_landbasedwind_class3_moderate_10_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,PJME_landbasedwind_class3_moderate_11_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJME_utilitypv_class1_moderate_0_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJME_utilitypv_class1_moderate_1_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJME_utilitypv_class1_moderate_2_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJME_utilitypv_class1_moderate_3_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJME_utilitypv_class1_moderate_4_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJME_utilitypv_class1_moderate_5_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJME_utilitypv_class1_moderate_6_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJME_utilitypv_class1_moderate_7_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJME_utilitypv_class1_moderate_8_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJME_utilitypv_class1_moderate_9_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,PJME_offshorewind_class3_moderate_fixed_1_1,full-base-200
Wind,2027,TEMOA,0.0,PJME_offshorewind_class3_moderate_fixed_1_2,full-base-200
Wind,2027,TEMOA,0.0,PJME_offshorewind_class3_moderate_fixed_1_3,full-base-200
Wind,2027,TEMOA,0.0,PJME_offshorewind_class12_moderate_floating_1_1,full-base-200
Wind,2027,TEMOA,0.0,PJME_offshorewind_class12_moderate_floating_1_2,full-base-200
Wind,2027,TEMOA,0.0,PJME_offshorewind_class12_moderate_floating_1_3,full-base-200
Wind,2027,TEMOA,0.0,PJME_offshorewind_class3_moderate_fixed_0_1,full-base-200
Wind,2027,TEMOA,0.0,PJME_offshorewind_class3_moderate_fixed_0_2,full-base-200
Wind,2027,TEMOA,0.0,PJME_offshorewind_class3_moderate_fixed_0_3,full-base-200
Wind,2027,TEMOA,0.0,PJME_offshorewind_class12_moderate_floating_0_1,full-base-200
Wind,2027,TEMOA,0.0,PJME_offshorewind_class12_moderate_floating_0_2,full-base-200
Wind,2027,TEMOA,0.0,PJME_offshorewind_class12_moderate_floating_0_3,full-base-200
CCS,2027,TEMOA,0.0,PJMW_naturalgas_hframe_cc_95_ccs_moderate_0,full-base-200
Natural Gas CC,2027,TEMOA,0.0,PJMW_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2027,TEMOA,0.0,PJMW_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2027,TEMOA,0.0,PJMW_battery_moderate_0,full-base-200
Nuclear,2027,TEMOA,0.0,PJMW_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2027,TEMOA,0.0,PJMW_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2027,TEMOA,0.0,PJMW_hydrogen_hframe_cc_moderate_0,full-base-200
Wind,2027,TEMOA,6813223.646011786,PJMW_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2027,TEMOA,10887576.60173169,PJMW_landbasedwind_class3_moderate_1_anyQual_1,full-base-200
Wind,2027,TEMOA,2595809.6564846192,PJMW_landbasedwind_class3_moderate_2_anyQual_0,full-base-200
Wind,2027,TEMOA,13274079.41963138,PJMW_landbasedwind_class3_moderate_3_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,PJMW_landbasedwind_class3_moderate_4_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,PJMW_landbasedwind_class3_moderate_5_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,PJMW_landbasedwind_class3_moderate_6_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,PJMW_landbasedwind_class3_moderate_7_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,PJMW_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,PJMW_landbasedwind_class3_moderate_9_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJMW_utilitypv_class1_moderate_0_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMW_utilitypv_class1_moderate_1_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMW_utilitypv_class1_moderate_2_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMW_utilitypv_class1_moderate_3_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJMW_utilitypv_class1_moderate_4_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMW_utilitypv_class1_moderate_5_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMW_utilitypv_class1_moderate_6_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJMW_utilitypv_class1_moderate_7_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJMW_utilitypv_class1_moderate_8_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMW_utilitypv_class1_moderate_9_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMW_utilitypv_class1_moderate_10_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJMW_utilitypv_class1_moderate_11_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJMW_utilitypv_class1_moderate_12_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMW_utilitypv_class1_moderate_13_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJMW_utilitypv_class1_moderate_14_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJMW_utilitypv_class1_moderate_15_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJMW_utilitypv_class1_moderate_16_anyQual_0,full-base-200
Solar,2027,TEMOA,0.0,PJMW_utilitypv_class1_moderate_17_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJMW_utilitypv_class1_moderate_18_anyQual_1,full-base-200
Solar,2027,TEMOA,0.0,PJMW_utilitypv_class1_moderate_19_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,PJMW_offshorewind_class3_moderate_fixed_0_1,full-base-200
Wind,2027,TEMOA,0.0,PJMW_offshorewind_class3_moderate_fixed_0_2,full-base-200
Wind,2027,TEMOA,0.0,PJMW_offshorewind_class3_moderate_fixed_0_3,full-base-200
CCS,2027,TEMOA,0.0,RMRG_naturalgas_hframe_cc_95_ccs_moderate_0,full-base-200
Natural Gas CC,2027,TEMOA,0.0,RMRG_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2027,TEMOA,0.0,RMRG_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2027,TEMOA,0.0,RMRG_battery_moderate_0,full-base-200
Nuclear,2027,TEMOA,0.0,RMRG_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2027,TEMOA,0.0,RMRG_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2027,TEMOA,0.0,RMRG_hydrogen_hframe_cc_moderate_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2027,TEMOA,14939908.281078989,RMRG_landbasedwind_class3_moderate_1_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_2_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_3_anyQual_0,full-base-200
Wind,2027,TEMOA,1796578.682163615,RMRG_landbasedwind_class3_moderate_4_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_5_anyQual_1,full-base-200
Wind,2027,TEMOA,11531972.55871279,RMRG_landbasedwind_class3_moderate_6_anyQual_1,full-base-200
Wind,2027,TEMOA,13148968.534286782,RMRG_landbasedwind_class3_moderate_7_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_9_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_10_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_11_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_12_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_13_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_14_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_15_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_16_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_17_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_18_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_19_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_20_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_21_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_22_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_23_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_24_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_25_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_26_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_27_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_28_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_29_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_30_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_31_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_32_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_33_anyQual_1,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_34_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_35_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_36_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_37_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_38_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_39_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_40_anyQual_0,full-base-200
Wind,2027,TEMOA,0.0,RMRG_landbasedwind_class3_moderate_41_anyQual_1,full-base-200
