case,planning_year,tech_type,agg_zone,end_value
full-base-200-tx-0,2027,Distributed Solar,MISO,5247.0
full-base-200-tx-0,2027,Distributed Solar,NE,5987.0
full-base-200-tx-0,2027,Distributed Solar,PJM,9884.5
full-base-200-tx-0,2027,Distributed Solar,SOU,5463.5
full-base-200-tx-0,2027,Distributed Solar,SPP,1242.0
full-base-200-tx-0,2027,Distributed Solar,TRE,2996.5
full-base-200-tx-0,2027,Distributed Solar,WECC,5470.0
full-base-200-tx-0,2027,Geothermal,CA,24.0
full-base-200-tx-0,2027,Geothermal,MISO,
full-base-200-tx-0,2027,Geothermal,NE,
full-base-200-tx-0,2027,Geothermal,PJM,
full-base-200-tx-0,2027,Geothermal,SOU,
full-base-200-tx-0,2027,Geothermal,SPP,
full-base-200-tx-0,2027,Geothermal,TRE,
full-base-200-tx-0,2027,Geothermal,WECC,689.2
full-base-200-tx-0,2027,Hydro,CA,12381.8
full-base-200-tx-0,2027,Hydro,MISO,10569.2
full-base-200-tx-0,2027,Hydro,NE,8269.2
full-base-200-tx-0,2027,Hydro,PJM,8031.2
full-base-200-tx-0,2027,Hydro,SOU,10017.2
full-base-200-tx-0,2027,Hydro,SPP,5143.5
full-base-200-tx-0,2027,Hydro,TRE,497.0
full-base-200-tx-0,2027,Hydro,WECC,39597.0
full-base-200-tx-0,2027,Hydrogen,CA,0.0
full-base-200-tx-0,2027,Hydrogen,MISO,0.0
full-base-200-tx-0,2027,Hydrogen,NE,1.0
full-base-200-tx-0,2027,Hydrogen,PJM,0.0
full-base-200-tx-0,2027,Hydrogen,SOU,0.0
full-base-200-tx-0,2027,Hydrogen,SPP,0.0
full-base-200-tx-0,2027,Hydrogen,TRE,0.0
full-base-200-tx-0,2027,Hydrogen,WECC,0.0
full-base-200-tx-0,2027,Natural Gas CC,CA,20984.5
full-base-200-tx-0,2027,Natural Gas CC,MISO,51505.8
full-base-200-tx-0,2027,Natural Gas CC,NE,31959.0
full-base-200-tx-0,2027,Natural Gas CC,PJM,59221.5
full-base-200-tx-0,2027,Natural Gas CC,SOU,64488.5
full-base-200-tx-0,2027,Natural Gas CC,SPP,11494.0
full-base-200-tx-0,2027,Natural Gas CC,TRE,41427.5
full-base-200-tx-0,2027,Natural Gas CC,WECC,30819.5
full-base-200-tx-0,2027,Natural Gas CT,CA,11093.2
full-base-200-tx-0,2027,Natural Gas CT,MISO,32943.8
full-base-200-tx-0,2027,Natural Gas CT,NE,3929.5
full-base-200-tx-0,2027,Natural Gas CT,PJM,29857.5
full-base-200-tx-0,2027,Natural Gas CT,SOU,32012.5
full-base-200-tx-0,2027,Natural Gas CT,SPP,9915.5
full-base-200-tx-0,2027,Natural Gas CT,TRE,10282.2
full-base-200-tx-0,2027,Natural Gas CT,WECC,10188.8
full-base-200-tx-0,2027,Nuclear,CA,0.0
full-base-200-tx-0,2027,Nuclear,MISO,20289.2
full-base-200-tx-0,2027,Nuclear,NE,6705.8
full-base-200-tx-0,2027,Nuclear,PJM,33761.0
full-base-200-tx-0,2027,Nuclear,SOU,23924.0
full-base-200-tx-0,2027,Nuclear,SPP,2019.8
full-base-200-tx-0,2027,Nuclear,TRE,5120.0
full-base-200-tx-0,2027,Nuclear,WECC,5172.0
full-base-200-tx-0,2027,Solar,CA,20132.2
full-base-200-tx-0,2027,Solar,MISO,12391.0
full-base-200-tx-0,2027,Solar,NE,4582.2
full-base-200-tx-0,2027,Solar,PJM,11464.5
full-base-200-tx-0,2027,Solar,SOU,24598.5
full-base-200-tx-0,2027,Solar,SPP,571.0
full-base-200-tx-0,2027,Solar,TRE,22379.5
full-base-200-tx-0,2027,Solar,WECC,19649.5
full-base-200-tx-0,2027,Wind,CA,5498.5
full-base-200-tx-0,2027,Wind,MISO,77753.5
full-base-200-tx-0,2027,Wind,NE,7337.8
full-base-200-tx-0,2027,Wind,PJM,21137.0
full-base-200-tx-0,2027,Wind,SOU,1487.8
full-base-200-tx-0,2027,Wind,SPP,48538.5
full-base-200-tx-0,2027,Wind,TRE,56535.5
full-base-200-tx-0,2027,Wind,WECC,53406.5
full-base-200-tx-0,2030,Battery,CA,11544.8
full-base-200-tx-0,2030,Battery,MISO,202.2
full-base-200-tx-0,2030,Battery,NE,630.8
full-base-200-tx-0,2030,Battery,PJM,205.0
full-base-200-tx-0,2030,Battery,SOU,867.5
full-base-200-tx-0,2030,Battery,SPP,228.2
full-base-200-tx-0,2030,Battery,TRE,4700.0
full-base-200-tx-0,2030,Battery,WECC,3380.0
full-base-200-tx-0,2030,CCS,CA,9945.2
full-base-200-tx-0,2030,CCS,MISO,30909.8
full-base-200-tx-0,2030,CCS,NE,
full-base-200-tx-0,2030,CCS,PJM,20103.0
full-base-200-tx-0,2030,CCS,SOU,33042.5
full-base-200-tx-0,2030,CCS,SPP,4265.8
full-base-200-tx-0,2030,CCS,TRE,15595.5
full-base-200-tx-0,2030,CCS,WECC,1946.2
full-base-200-tx-0,2030,Coal,CA,0.0
full-base-200-tx-0,2030,Coal,MISO,42624.8
full-base-200-tx-0,2030,Coal,NE,329.2
full-base-200-tx-0,2030,Coal,PJM,28364.8
full-base-200-tx-0,2030,Coal,SOU,26560.8
full-base-200-tx-0,2030,Coal,SPP,18690.0
full-base-200-tx-0,2030,Coal,TRE,10704.0
full-base-200-tx-0,2030,Coal,WECC,14828.8
full-base-200-tx-0,2030,Distributed Solar,CA,13601.5
full-base-200-tx-0,2030,Distributed Solar,MISO,9889.0
full-base-200-tx-0,2030,Distributed Solar,NE,7471.0
full-base-200-tx-0,2030,Distributed Solar,PJM,15935.5
full-base-200-tx-0,2030,Distributed Solar,SOU,9721.8
full-base-200-tx-0,2030,Distributed Solar,SPP,2341.0
full-base-200-tx-0,2030,Distributed Solar,TRE,5818.5
full-base-200-tx-0,2030,Distributed Solar,WECC,7745.5
full-base-200-tx-0,2030,Geothermal,CA,24.0
full-base-200-tx-0,2030,Geothermal,MISO,
full-base-200-tx-0,2030,Geothermal,NE,
full-base-200-tx-0,2030,Geothermal,PJM,
full-base-200-tx-0,2030,Geothermal,SOU,
full-base-200-tx-0,2030,Geothermal,SPP,
full-base-200-tx-0,2030,Geothermal,TRE,
full-base-200-tx-0,2030,Geothermal,WECC,630.0
full-base-200-tx-0,2030,Hydro,CA,12141.2
full-base-200-tx-0,2030,Hydro,MISO,10320.0
full-base-200-tx-0,2030,Hydro,NE,7844.5
full-base-200-tx-0,2030,Hydro,PJM,7699.5
full-base-200-tx-0,2030,Hydro,SOU,9472.8
full-base-200-tx-0,2030,Hydro,SPP,5143.5
full-base-200-tx-0,2030,Hydro,TRE,497.0
full-base-200-tx-0,2030,Hydro,WECC,39382.2
full-base-200-tx-0,2030,Hydrogen,CA,1.0
full-base-200-tx-0,2030,Hydrogen,MISO,5.0
full-base-200-tx-0,2030,Hydrogen,NE,3.5
full-base-200-tx-0,2030,Hydrogen,PJM,4.0
full-base-200-tx-0,2030,Hydrogen,SOU,3.0
full-base-200-tx-0,2030,Hydrogen,SPP,3.0
full-base-200-tx-0,2030,Hydrogen,TRE,2.0
full-base-200-tx-0,2030,Hydrogen,WECC,4.0
full-base-200-tx-0,2030,Natural Gas CC,CA,20945.0
full-base-200-tx-0,2030,Natural Gas CC,MISO,51152.8
full-base-200-tx-0,2030,Natural Gas CC,NE,38541.5
full-base-200-tx-0,2030,Natural Gas CC,PJM,59204.5
full-base-200-tx-0,2030,Natural Gas CC,SOU,63230.8
full-base-200-tx-0,2030,Natural Gas CC,SPP,11494.5
full-base-200-tx-0,2030,Natural Gas CC,TRE,41340.0
full-base-200-tx-0,2030,Natural Gas CC,WECC,30727.2
full-base-200-tx-0,2030,Natural Gas CT,CA,11087.8
full-base-200-tx-0,2030,Natural Gas CT,MISO,32249.8
full-base-200-tx-0,2030,Natural Gas CT,NE,3930.0
full-base-200-tx-0,2030,Natural Gas CT,PJM,29858.5
full-base-200-tx-0,2030,Natural Gas CT,SOU,31883.8
full-base-200-tx-0,2030,Natural Gas CT,SPP,9725.0
full-base-200-tx-0,2030,Natural Gas CT,TRE,10217.0
full-base-200-tx-0,2030,Natural Gas CT,WECC,10053.5
full-base-200-tx-0,2030,Nuclear,CA,0.0
full-base-200-tx-0,2030,Nuclear,MISO,20289.2
full-base-200-tx-0,2030,Nuclear,NE,6705.8
full-base-200-tx-0,2030,Nuclear,PJM,33761.0
full-base-200-tx-0,2030,Nuclear,SOU,23924.0
full-base-200-tx-0,2030,Nuclear,SPP,2019.8
full-base-200-tx-0,2030,Nuclear,TRE,5120.0
full-base-200-tx-0,2030,Nuclear,WECC,5172.0
full-base-200-tx-0,2030,Solar,CA,37953.8
full-base-200-tx-0,2030,Solar,MISO,74737.5
full-base-200-tx-0,2030,Solar,NE,14415.5
full-base-200-tx-0,2030,Solar,PJM,76489.8
full-base-200-tx-0,2030,Solar,SOU,79988.5
full-base-200-tx-0,2030,Solar,SPP,20913.0
full-base-200-tx-0,2030,Solar,TRE,37815.0
full-base-200-tx-0,2030,Solar,WECC,36204.5
full-base-200-tx-0,2030,Wind,CA,6381.0
full-base-200-tx-0,2030,Wind,MISO,120709.5
full-base-200-tx-0,2030,Wind,NE,26040.2
full-base-200-tx-0,2030,Wind,PJM,40001.2
full-base-200-tx-0,2030,Wind,SOU,27798.8
full-base-200-tx-0,2030,Wind,SPP,59267.5
full-base-200-tx-0,2030,Wind,TRE,72812.0
full-base-200-tx-0,2030,Wind,WECC,95998.5
full-base-200-tx-0,2035,Battery,CA,11133.0
full-base-200-tx-0,2035,Battery,MISO,344.5
full-base-200-tx-0,2035,Battery,NE,3941.0
full-base-200-tx-0,2035,Battery,PJM,1717.5
full-base-200-tx-0,2035,Battery,SOU,922.8
full-base-200-tx-0,2035,Battery,SPP,355.8
full-base-200-tx-0,2035,Battery,TRE,4589.5
full-base-200-tx-0,2035,Battery,WECC,3440.2
full-base-200-tx-0,2035,CCS,CA,21855.0
full-base-200-tx-0,2035,CCS,MISO,60144.8
full-base-200-tx-0,2035,CCS,NE,
full-base-200-tx-0,2035,CCS,PJM,33235.2
full-base-200-tx-0,2035,CCS,SOU,50877.5
full-base-200-tx-0,2035,CCS,SPP,10831.2
full-base-200-tx-0,2035,CCS,TRE,27993.5
full-base-200-tx-0,2035,CCS,WECC,10694.2
full-base-200-tx-0,2035,Coal,CA,0.0
full-base-200-tx-0,2035,Coal,MISO,37354.5
full-base-200-tx-0,2035,Coal,NE,0.0
full-base-200-tx-0,2035,Coal,PJM,21701.8
full-base-200-tx-0,2035,Coal,SOU,22442.8
full-base-200-tx-0,2035,Coal,SPP,17743.5
full-base-200-tx-0,2035,Coal,TRE,10704.0
full-base-200-tx-0,2035,Coal,WECC,12112.5
full-base-200-tx-0,2035,Distributed Solar,CA,15741.0
full-base-200-tx-0,2035,Distributed Solar,MISO,16446.2
full-base-200-tx-0,2035,Distributed Solar,NE,8692.5
full-base-200-tx-0,2035,Distributed Solar,PJM,20115.8
full-base-200-tx-0,2035,Distributed Solar,SOU,13536.5
full-base-200-tx-0,2035,Distributed Solar,SPP,3750.0
full-base-200-tx-0,2035,Distributed Solar,TRE,8597.0
full-base-200-tx-0,2035,Distributed Solar,WECC,9886.8
full-base-200-tx-0,2035,Geothermal,CA,24.0
full-base-200-tx-0,2035,Geothermal,MISO,
full-base-200-tx-0,2035,Geothermal,NE,
full-base-200-tx-0,2035,Geothermal,PJM,
full-base-200-tx-0,2035,Geothermal,SOU,
full-base-200-tx-0,2035,Geothermal,SPP,
full-base-200-tx-0,2035,Geothermal,TRE,
full-base-200-tx-0,2035,Geothermal,WECC,598.5
full-base-200-tx-0,2035,Hydro,CA,12056.5
full-base-200-tx-0,2035,Hydro,MISO,10040.0
full-base-200-tx-0,2035,Hydro,NE,7790.2
full-base-200-tx-0,2035,Hydro,PJM,7480.0
full-base-200-tx-0,2035,Hydro,SOU,9395.0
full-base-200-tx-0,2035,Hydro,SPP,5127.5
full-base-200-tx-0,2035,Hydro,TRE,491.5
full-base-200-tx-0,2035,Hydro,WECC,39202.0
full-base-200-tx-0,2035,Hydrogen,CA,5.0
full-base-200-tx-0,2035,Hydrogen,MISO,15.5
full-base-200-tx-0,2035,Hydrogen,NE,77.5
full-base-200-tx-0,2035,Hydrogen,PJM,12.0
full-base-200-tx-0,2035,Hydrogen,SOU,9.0
full-base-200-tx-0,2035,Hydrogen,SPP,11.5
full-base-200-tx-0,2035,Hydrogen,TRE,7.0
full-base-200-tx-0,2035,Hydrogen,WECC,15.0
full-base-200-tx-0,2035,Natural Gas CC,CA,20946.2
full-base-200-tx-0,2035,Natural Gas CC,MISO,50801.5
full-base-200-tx-0,2035,Natural Gas CC,NE,51521.0
full-base-200-tx-0,2035,Natural Gas CC,PJM,66443.0
full-base-200-tx-0,2035,Natural Gas CC,SOU,62047.8
full-base-200-tx-0,2035,Natural Gas CC,SPP,11232.0
full-base-200-tx-0,2035,Natural Gas CC,TRE,40026.2
full-base-200-tx-0,2035,Natural Gas CC,WECC,29613.8
full-base-200-tx-0,2035,Natural Gas CT,CA,10555.5
full-base-200-tx-0,2035,Natural Gas CT,MISO,31447.2
full-base-200-tx-0,2035,Natural Gas CT,NE,6237.0
full-base-200-tx-0,2035,Natural Gas CT,PJM,29811.5
full-base-200-tx-0,2035,Natural Gas CT,SOU,31882.2
full-base-200-tx-0,2035,Natural Gas CT,SPP,9392.8
full-base-200-tx-0,2035,Natural Gas CT,TRE,9934.8
full-base-200-tx-0,2035,Natural Gas CT,WECC,9315.0
full-base-200-tx-0,2035,Nuclear,CA,1.0
full-base-200-tx-0,2035,Nuclear,MISO,20290.5
full-base-200-tx-0,2035,Nuclear,NE,6707.5
full-base-200-tx-0,2035,Nuclear,PJM,33770.8
full-base-200-tx-0,2035,Nuclear,SOU,23925.5
full-base-200-tx-0,2035,Nuclear,SPP,2020.8
full-base-200-tx-0,2035,Nuclear,TRE,5120.5
full-base-200-tx-0,2035,Nuclear,WECC,5173.5
full-base-200-tx-0,2035,Solar,CA,49067.5
full-base-200-tx-0,2035,Solar,MISO,102067.5
full-base-200-tx-0,2035,Solar,NE,26552.5
full-base-200-tx-0,2035,Solar,PJM,108647.5
full-base-200-tx-0,2035,Solar,SOU,104368.2
full-base-200-tx-0,2035,Solar,SPP,31568.0
full-base-200-tx-0,2035,Solar,TRE,50897.2
full-base-200-tx-0,2035,Solar,WECC,53079.8
full-base-200-tx-0,2035,Wind,CA,6802.0
full-base-200-tx-0,2035,Wind,MISO,133544.2
full-base-200-tx-0,2035,Wind,NE,33326.8
full-base-200-tx-0,2035,Wind,PJM,43038.0
full-base-200-tx-0,2035,Wind,SOU,32680.0
full-base-200-tx-0,2035,Wind,SPP,63426.0
full-base-200-tx-0,2035,Wind,TRE,79070.0
full-base-200-tx-0,2035,Wind,WECC,116667.8
full-base-200-tx-0,2040,Battery,CA,1137.0
full-base-200-tx-0,2040,Battery,MISO,1685.0
full-base-200-tx-0,2040,Battery,NE,8179.5
full-base-200-tx-0,2040,Battery,PJM,10067.0
full-base-200-tx-0,2040,Battery,SOU,424.8
full-base-200-tx-0,2040,Battery,SPP,972.8
full-base-200-tx-0,2040,Battery,TRE,270.5
full-base-200-tx-0,2040,Battery,WECC,6858.0
full-base-200-tx-0,2040,CCS,CA,29712.8
full-base-200-tx-0,2040,CCS,MISO,69083.8
full-base-200-tx-0,2040,CCS,NE,
full-base-200-tx-0,2040,CCS,PJM,38164.2
full-base-200-tx-0,2040,CCS,SOU,57143.5
full-base-200-tx-0,2040,CCS,SPP,13075.0
full-base-200-tx-0,2040,CCS,TRE,30824.0
full-base-200-tx-0,2040,CCS,WECC,18933.2
full-base-200-tx-0,2040,Coal,CA,0.0
full-base-200-tx-0,2040,Coal,MISO,27607.5
full-base-200-tx-0,2040,Coal,NE,0.0
full-base-200-tx-0,2040,Coal,PJM,8107.5
full-base-200-tx-0,2040,Coal,SOU,12969.5
full-base-200-tx-0,2040,Coal,SPP,14090.8
full-base-200-tx-0,2040,Coal,TRE,10704.0
full-base-200-tx-0,2040,Coal,WECC,8728.0
full-base-200-tx-0,2040,Distributed Solar,CA,16402.2
full-base-200-tx-0,2040,Distributed Solar,MISO,18451.2
full-base-200-tx-0,2040,Distributed Solar,NE,8821.5
full-base-200-tx-0,2040,Distributed Solar,PJM,20874.2
full-base-200-tx-0,2040,Distributed Solar,SOU,14990.5
full-base-200-tx-0,2040,Distributed Solar,SPP,4437.0
full-base-200-tx-0,2040,Distributed Solar,TRE,8864.0
full-base-200-tx-0,2040,Distributed Solar,WECC,10178.0
full-base-200-tx-0,2040,Geothermal,CA,24.0
full-base-200-tx-0,2040,Geothermal,MISO,
full-base-200-tx-0,2040,Geothermal,NE,
full-base-200-tx-0,2040,Geothermal,PJM,
full-base-200-tx-0,2040,Geothermal,SOU,
full-base-200-tx-0,2040,Geothermal,SPP,
full-base-200-tx-0,2040,Geothermal,TRE,
full-base-200-tx-0,2040,Geothermal,WECC,372.0
full-base-200-tx-0,2040,Hydro,CA,12053.5
full-base-200-tx-0,2040,Hydro,MISO,9437.8
full-base-200-tx-0,2040,Hydro,NE,7720.0
full-base-200-tx-0,2040,Hydro,PJM,7219.5
full-base-200-tx-0,2040,Hydro,SOU,9394.2
full-base-200-tx-0,2040,Hydro,SPP,4997.2
full-base-200-tx-0,2040,Hydro,TRE,446.0
full-base-200-tx-0,2040,Hydro,WECC,37659.8
full-base-200-tx-0,2040,Hydrogen,CA,25.5
full-base-200-tx-0,2040,Hydrogen,MISO,67.0
full-base-200-tx-0,2040,Hydrogen,NE,557.8
full-base-200-tx-0,2040,Hydrogen,PJM,56.5
full-base-200-tx-0,2040,Hydrogen,SOU,39.5
full-base-200-tx-0,2040,Hydrogen,SPP,47.0
full-base-200-tx-0,2040,Hydrogen,TRE,28.0
full-base-200-tx-0,2040,Hydrogen,WECC,81.0
full-base-200-tx-0,2040,Natural Gas CC,CA,20835.2
full-base-200-tx-0,2040,Natural Gas CC,MISO,50799.5
full-base-200-tx-0,2040,Natural Gas CC,NE,57996.0
full-base-200-tx-0,2040,Natural Gas CC,PJM,68907.0
full-base-200-tx-0,2040,Natural Gas CC,SOU,61481.2
full-base-200-tx-0,2040,Natural Gas CC,SPP,10969.8
full-base-200-tx-0,2040,Natural Gas CC,TRE,39380.8
full-base-200-tx-0,2040,Natural Gas CC,WECC,28913.0
full-base-200-tx-0,2040,Natural Gas CT,CA,8909.8
full-base-200-tx-0,2040,Natural Gas CT,MISO,30819.8
full-base-200-tx-0,2040,Natural Gas CT,NE,7336.8
full-base-200-tx-0,2040,Natural Gas CT,PJM,28707.2
full-base-200-tx-0,2040,Natural Gas CT,SOU,31654.0
full-base-200-tx-0,2040,Natural Gas CT,SPP,9012.2
full-base-200-tx-0,2040,Natural Gas CT,TRE,8016.0
full-base-200-tx-0,2040,Natural Gas CT,WECC,9241.8
full-base-200-tx-0,2040,Nuclear,CA,5.0
full-base-200-tx-0,2040,Nuclear,MISO,20296.2
full-base-200-tx-0,2040,Nuclear,NE,6714.5
full-base-200-tx-0,2040,Nuclear,PJM,33794.5
full-base-200-tx-0,2040,Nuclear,SOU,23929.0
full-base-200-tx-0,2040,Nuclear,SPP,2024.2
full-base-200-tx-0,2040,Nuclear,TRE,5122.8
full-base-200-tx-0,2040,Nuclear,WECC,5178.2
full-base-200-tx-0,2040,Solar,CA,54181.5
full-base-200-tx-0,2040,Solar,MISO,127126.0
full-base-200-tx-0,2040,Solar,NE,36194.8
full-base-200-tx-0,2040,Solar,PJM,132753.0
full-base-200-tx-0,2040,Solar,SOU,128608.5
full-base-200-tx-0,2040,Solar,SPP,36948.8
full-base-200-tx-0,2040,Solar,TRE,60620.5
full-base-200-tx-0,2040,Solar,WECC,69999.8
full-base-200-tx-0,2040,Wind,CA,6130.0
full-base-200-tx-0,2040,Wind,MISO,138361.5
full-base-200-tx-0,2040,Wind,NE,35748.5
full-base-200-tx-0,2040,Wind,PJM,44065.0
full-base-200-tx-0,2040,Wind,SOU,36879.0
full-base-200-tx-0,2040,Wind,SPP,64423.2
full-base-200-tx-0,2040,Wind,TRE,81056.8
full-base-200-tx-0,2040,Wind,WECC,123121.8
full-base-200-tx-0,2045,Battery,CA,2984.2
full-base-200-tx-0,2045,Battery,MISO,11197.2
full-base-200-tx-0,2045,Battery,NE,11744.2
full-base-200-tx-0,2045,Battery,PJM,21133.2
full-base-200-tx-0,2045,Battery,SOU,2502.0
full-base-200-tx-0,2045,Battery,SPP,5512.5
full-base-200-tx-0,2045,Battery,TRE,2501.0
full-base-200-tx-0,2045,Battery,WECC,23797.8
full-base-200-tx-0,2045,CCS,CA,39090.0
full-base-200-tx-0,2045,CCS,MISO,84968.5
full-base-200-tx-0,2045,CCS,NE,
full-base-200-tx-0,2045,CCS,PJM,43650.2
full-base-200-tx-0,2045,CCS,SOU,66783.2
full-base-200-tx-0,2045,CCS,SPP,17557.2
full-base-200-tx-0,2045,CCS,TRE,36052.8
full-base-200-tx-0,2045,CCS,WECC,25381.8
full-base-200-tx-0,2045,Coal,CA,0.0
full-base-200-tx-0,2045,Coal,MISO,18738.2
full-base-200-tx-0,2045,Coal,NE,0.0
full-base-200-tx-0,2045,Coal,PJM,6512.5
full-base-200-tx-0,2045,Coal,SOU,11574.2
full-base-200-tx-0,2045,Coal,SPP,7823.2
full-base-200-tx-0,2045,Coal,TRE,5163.0
full-base-200-tx-0,2045,Coal,WECC,7378.2
full-base-200-tx-0,2045,Distributed Solar,CA,16592.0
full-base-200-tx-0,2045,Distributed Solar,MISO,20070.8
full-base-200-tx-0,2045,Distributed Solar,NE,9368.2
full-base-200-tx-0,2045,Distributed Solar,PJM,21885.8
full-base-200-tx-0,2045,Distributed Solar,SOU,15616.0
full-base-200-tx-0,2045,Distributed Solar,SPP,5220.5
full-base-200-tx-0,2045,Distributed Solar,TRE,8972.0
full-base-200-tx-0,2045,Distributed Solar,WECC,10367.8
full-base-200-tx-0,2045,Geothermal,CA,24.0
full-base-200-tx-0,2045,Geothermal,MISO,
full-base-200-tx-0,2045,Geothermal,NE,
full-base-200-tx-0,2045,Geothermal,PJM,
full-base-200-tx-0,2045,Geothermal,SOU,
full-base-200-tx-0,2045,Geothermal,SPP,
full-base-200-tx-0,2045,Geothermal,TRE,
full-base-200-tx-0,2045,Geothermal,WECC,195.5
full-base-200-tx-0,2045,Hydro,CA,11596.2
full-base-200-tx-0,2045,Hydro,MISO,8269.5
full-base-200-tx-0,2045,Hydro,NE,7711.2
full-base-200-tx-0,2045,Hydro,PJM,7219.2
full-base-200-tx-0,2045,Hydro,SOU,9204.5
full-base-200-tx-0,2045,Hydro,SPP,4874.2
full-base-200-tx-0,2045,Hydro,TRE,288.5
full-base-200-tx-0,2045,Hydro,WECC,35564.8
full-base-200-tx-0,2045,Hydrogen,CA,30.0
full-base-200-tx-0,2045,Hydrogen,MISO,77.5
full-base-200-tx-0,2045,Hydrogen,NE,817.8
full-base-200-tx-0,2045,Hydrogen,PJM,63.5
full-base-200-tx-0,2045,Hydrogen,SOU,42.0
full-base-200-tx-0,2045,Hydrogen,SPP,61.5
full-base-200-tx-0,2045,Hydrogen,TRE,30.5
full-base-200-tx-0,2045,Hydrogen,WECC,105.5
full-base-200-tx-0,2045,Natural Gas CC,CA,20836.5
full-base-200-tx-0,2045,Natural Gas CC,MISO,50771.5
full-base-200-tx-0,2045,Natural Gas CC,NE,61029.2
full-base-200-tx-0,2045,Natural Gas CC,PJM,69301.0
full-base-200-tx-0,2045,Natural Gas CC,SOU,61482.5
full-base-200-tx-0,2045,Natural Gas CC,SPP,10985.2
full-base-200-tx-0,2045,Natural Gas CC,TRE,38077.5
full-base-200-tx-0,2045,Natural Gas CC,WECC,28432.2
full-base-200-tx-0,2045,Natural Gas CT,CA,8471.8
full-base-200-tx-0,2045,Natural Gas CT,MISO,28441.2
full-base-200-tx-0,2045,Natural Gas CT,NE,7588.2
full-base-200-tx-0,2045,Natural Gas CT,PJM,26187.2
full-base-200-tx-0,2045,Natural Gas CT,SOU,27337.5
full-base-200-tx-0,2045,Natural Gas CT,SPP,8835.8
full-base-200-tx-0,2045,Natural Gas CT,TRE,7624.2
full-base-200-tx-0,2045,Natural Gas CT,WECC,8484.8
full-base-200-tx-0,2045,Nuclear,CA,5.0
full-base-200-tx-0,2045,Nuclear,MISO,20296.2
full-base-200-tx-0,2045,Nuclear,NE,6716.0
full-base-200-tx-0,2045,Nuclear,PJM,33804.2
full-base-200-tx-0,2045,Nuclear,SOU,23929.0
full-base-200-tx-0,2045,Nuclear,SPP,2024.2
full-base-200-tx-0,2045,Nuclear,TRE,5122.8
full-base-200-tx-0,2045,Nuclear,WECC,5178.2
full-base-200-tx-0,2045,Solar,CA,64074.8
full-base-200-tx-0,2045,Solar,MISO,150211.2
full-base-200-tx-0,2045,Solar,NE,43831.2
full-base-200-tx-0,2045,Solar,PJM,163410.5
full-base-200-tx-0,2045,Solar,SOU,149842.8
full-base-200-tx-0,2045,Solar,SPP,44737.5
full-base-200-tx-0,2045,Solar,TRE,71306.5
full-base-200-tx-0,2045,Solar,WECC,102453.2
full-base-200-tx-0,2045,Wind,CA,3257.0
full-base-200-tx-0,2045,Wind,MISO,144572.2
full-base-200-tx-0,2045,Wind,NE,38570.0
full-base-200-tx-0,2045,Wind,PJM,46830.2
full-base-200-tx-0,2045,Wind,SOU,42639.5
full-base-200-tx-0,2045,Wind,SPP,65165.8
full-base-200-tx-0,2045,Wind,TRE,85383.2
full-base-200-tx-0,2045,Wind,WECC,134539.0
full-base-200-tx-0,2050,Battery,CA,10076.2
full-base-200-tx-0,2050,Battery,MISO,31385.2
full-base-200-tx-0,2050,Battery,NE,13870.8
full-base-200-tx-0,2050,Battery,PJM,34505.5
full-base-200-tx-0,2050,Battery,SOU,14984.5
full-base-200-tx-0,2050,Battery,SPP,11767.2
full-base-200-tx-0,2050,Battery,TRE,7584.0
full-base-200-tx-0,2050,Battery,WECC,42546.8
full-base-200-tx-0,2050,CCS,CA,41002.2
full-base-200-tx-0,2050,CCS,MISO,92271.2
full-base-200-tx-0,2050,CCS,NE,
full-base-200-tx-0,2050,CCS,PJM,46225.8
full-base-200-tx-0,2050,CCS,SOU,70403.0
full-base-200-tx-0,2050,CCS,SPP,17942.5
full-base-200-tx-0,2050,CCS,TRE,37605.0
full-base-200-tx-0,2050,CCS,WECC,30935.5
full-base-200-tx-0,2050,Coal,CA,0.0
full-base-200-tx-0,2050,Coal,MISO,8317.8
full-base-200-tx-0,2050,Coal,NE,0.0
full-base-200-tx-0,2050,Coal,PJM,4771.8
full-base-200-tx-0,2050,Coal,SOU,5369.2
full-base-200-tx-0,2050,Coal,SPP,3561.0
full-base-200-tx-0,2050,Coal,TRE,4164.5
full-base-200-tx-0,2050,Coal,WECC,3970.8
full-base-200-tx-0,2050,Distributed Solar,CA,16746.8
full-base-200-tx-0,2050,Distributed Solar,MISO,22529.5
full-base-200-tx-0,2050,Distributed Solar,NE,9910.8
full-base-200-tx-0,2050,Distributed Solar,PJM,22896.0
full-base-200-tx-0,2050,Distributed Solar,SOU,17345.8
full-base-200-tx-0,2050,Distributed Solar,SPP,6123.2
full-base-200-tx-0,2050,Distributed Solar,TRE,10108.5
full-base-200-tx-0,2050,Distributed Solar,WECC,10738.5
full-base-200-tx-0,2050,Geothermal,CA,24.0
full-base-200-tx-0,2050,Geothermal,MISO,
full-base-200-tx-0,2050,Geothermal,NE,
full-base-200-tx-0,2050,Geothermal,PJM,
full-base-200-tx-0,2050,Geothermal,SOU,
full-base-200-tx-0,2050,Geothermal,SPP,
full-base-200-tx-0,2050,Geothermal,TRE,
full-base-200-tx-0,2050,Geothermal,WECC,62.2
full-base-200-tx-0,2050,Hydro,CA,10723.2
full-base-200-tx-0,2050,Hydro,MISO,7588.5
