model,zone,planning_year,case,unit,value,agg_zone
GenX,PJMC,2035,full-base-200-tx-0,tons,3333820.0,PJM
GenX,PJMD,2035,full-base-200-tx-0,tons,4047260.0,PJM
GenX,PJME,2035,full-base-200-tx-0,tons,35000800.0,PJM
GenX,PJMW,2035,full-base-200-tx-0,tons,9247120.0,PJM
GenX,RMRG,2035,full-base-200-tx-0,tons,1237050.0,WECC
GenX,SPPC,2035,full-base-200-tx-0,tons,961484.0,SPP
GenX,SPPN,2035,full-base-200-tx-0,tons,753962.0,SPP
GenX,SPPS,2035,full-base-200-tx-0,tons,3962880.0,SPP
GenX,SRCA,2035,full-base-200-tx-0,tons,3768650.0,SOU
GenX,SRCE,2035,full-base-200-tx-0,tons,4344710.0,MISO
GenX,SRSE,2035,full-base-200-tx-0,tons,5970270.0,SOU
GenX,SRSG,2035,full-base-200-tx-0,tons,3582920.0,WECC
GenX,TRE,2035,full-base-200-tx-0,tons,8770730.0,TRE
GenX,TREW,2035,full-base-200-tx-0,tons,2217120.0,TRE
GenX,BASN,2040,full-base-200-tx-0,tons,3386310.0,WECC
GenX,CANO,2040,full-base-200-tx-0,tons,3986150.0,CA
GenX,CASO,2040,full-base-200-tx-0,tons,5090910.0,CA
GenX,FRCC,2040,full-base-200-tx-0,tons,9184970.0,SOU
GenX,ISNE,2040,full-base-200-tx-0,tons,15808000.0,NE
GenX,MISC,2040,full-base-200-tx-0,tons,3229320.0,MISO
GenX,MISE,2040,full-base-200-tx-0,tons,2146900.0,MISO
GenX,MISS,2040,full-base-200-tx-0,tons,6000650.0,MISO
GenX,MISW,2040,full-base-200-tx-0,tons,5730600.0,MISO
GenX,NWPP,2040,full-base-200-tx-0,tons,2278910.0,WECC
GenX,NYCW,2040,full-base-200-tx-0,tons,26438500.0,NE
GenX,NYUP,2040,full-base-200-tx-0,tons,1849890.0,NE
GenX,PJMC,2040,full-base-200-tx-0,tons,3284230.0,PJM
GenX,PJMD,2040,full-base-200-tx-0,tons,4059750.0,PJM
GenX,PJME,2040,full-base-200-tx-0,tons,33421500.0,PJM
GenX,PJMW,2040,full-base-200-tx-0,tons,9690520.0,PJM
GenX,RMRG,2040,full-base-200-tx-0,tons,1472420.0,WECC
GenX,SPPC,2040,full-base-200-tx-0,tons,1059220.0,SPP
GenX,SPPN,2040,full-base-200-tx-0,tons,791190.0,SPP
GenX,SPPS,2040,full-base-200-tx-0,tons,3828130.0,SPP
GenX,SRCA,2040,full-base-200-tx-0,tons,4239210.0,SOU
GenX,SRCE,2040,full-base-200-tx-0,tons,4316330.0,MISO
GenX,SRSE,2040,full-base-200-tx-0,tons,6792660.0,SOU
GenX,SRSG,2040,full-base-200-tx-0,tons,4044380.0,WECC
GenX,TRE,2040,full-base-200-tx-0,tons,9499570.0,TRE
GenX,TREW,2040,full-base-200-tx-0,tons,2096340.0,TRE
GenX,BASN,2045,full-base-200-tx-0,tons,2829330.0,WECC
GenX,CANO,2045,full-base-200-tx-0,tons,4034020.0,CA
GenX,CASO,2045,full-base-200-tx-0,tons,5288280.0,CA
GenX,FRCC,2045,full-base-200-tx-0,tons,10536900.0,SOU
GenX,ISNE,2045,full-base-200-tx-0,tons,16289000.0,NE
GenX,MISC,2045,full-base-200-tx-0,tons,3479480.0,MISO
GenX,MISE,2045,full-base-200-tx-0,tons,2467130.0,MISO
GenX,MISS,2045,full-base-200-tx-0,tons,6758730.0,MISO
GenX,MISW,2045,full-base-200-tx-0,tons,5108920.0,MISO
GenX,NWPP,2045,full-base-200-tx-0,tons,2143660.0,WECC
GenX,NYCW,2045,full-base-200-tx-0,tons,30147300.0,NE
GenX,NYUP,2045,full-base-200-tx-0,tons,1894350.0,NE
GenX,PJMC,2045,full-base-200-tx-0,tons,3173650.0,PJM
GenX,PJMD,2045,full-base-200-tx-0,tons,3562800.0,PJM
GenX,PJME,2045,full-base-200-tx-0,tons,33400800.0,PJM
GenX,PJMW,2045,full-base-200-tx-0,tons,11442600.0,PJM
GenX,RMRG,2045,full-base-200-tx-0,tons,1478040.0,WECC
GenX,SPPC,2045,full-base-200-tx-0,tons,1062050.0,SPP
GenX,SPPN,2045,full-base-200-tx-0,tons,694828.0,SPP
GenX,SPPS,2045,full-base-200-tx-0,tons,3733880.0,SPP
GenX,SRCA,2045,full-base-200-tx-0,tons,4945860.0,SOU
GenX,SRCE,2045,full-base-200-tx-0,tons,4433550.0,MISO
GenX,SRSE,2045,full-base-200-tx-0,tons,7857680.0,SOU
GenX,SRSG,2045,full-base-200-tx-0,tons,3706830.0,WECC
GenX,TRE,2045,full-base-200-tx-0,tons,9804380.0,TRE
GenX,TREW,2045,full-base-200-tx-0,tons,1889240.0,TRE
GenX,BASN,2050,full-base-200-tx-0,tons,2535960.0,WECC
GenX,CANO,2050,full-base-200-tx-0,tons,3671300.0,CA
GenX,CASO,2050,full-base-200-tx-0,tons,4892270.0,CA
GenX,FRCC,2050,full-base-200-tx-0,tons,10488200.0,SOU
GenX,ISNE,2050,full-base-200-tx-0,tons,15896900.0,NE
GenX,MISC,2050,full-base-200-tx-0,tons,3025510.0,MISO
GenX,MISE,2050,full-base-200-tx-0,tons,2527640.0,MISO
GenX,MISS,2050,full-base-200-tx-0,tons,6133020.0,MISO
GenX,MISW,2050,full-base-200-tx-0,tons,4154970.0,MISO
GenX,NWPP,2050,full-base-200-tx-0,tons,2136690.0,WECC
GenX,NYCW,2050,full-base-200-tx-0,tons,31322700.0,NE
GenX,NYUP,2050,full-base-200-tx-0,tons,2189730.0,NE
GenX,PJMC,2050,full-base-200-tx-0,tons,2502830.0,PJM
GenX,PJMD,2050,full-base-200-tx-0,tons,2706010.0,PJM
GenX,PJME,2050,full-base-200-tx-0,tons,32113200.0,PJM
GenX,PJMW,2050,full-base-200-tx-0,tons,10245400.0,PJM
GenX,RMRG,2050,full-base-200-tx-0,tons,1215600.0,WECC
GenX,SPPC,2050,full-base-200-tx-0,tons,822909.0,SPP
GenX,SPPN,2050,full-base-200-tx-0,tons,496248.0,SPP
GenX,SPPS,2050,full-base-200-tx-0,tons,3340820.0,SPP
GenX,SRCA,2050,full-base-200-tx-0,tons,4345270.0,SOU
GenX,SRCE,2050,full-base-200-tx-0,tons,3576400.0,MISO
GenX,SRSE,2050,full-base-200-tx-0,tons,7222120.0,SOU
GenX,SRSG,2050,full-base-200-tx-0,tons,3357260.0,WECC
GenX,TRE,2050,full-base-200-tx-0,tons,9545290.0,TRE
GenX,TREW,2050,full-base-200-tx-0,tons,1728830.0,TRE
SWITCH,BASN,2027,full-base-200-tx-0,kg,25859829.669,WECC
SWITCH,CANO,2027,full-base-200-tx-0,kg,19879477.469,CA
SWITCH,CASO,2027,full-base-200-tx-0,kg,20373492.308,CA
SWITCH,FRCC,2027,full-base-200-tx-0,kg,75123676.895,SOU
SWITCH,ISNE,2027,full-base-200-tx-0,kg,28391182.239,NE
SWITCH,MISC,2027,full-base-200-tx-0,kg,38252906.797,MISO
SWITCH,MISE,2027,full-base-200-tx-0,kg,32865277.447,MISO
SWITCH,MISS,2027,full-base-200-tx-0,kg,52122064.894,MISO
SWITCH,MISW,2027,full-base-200-tx-0,kg,45717068.38,MISO
SWITCH,NWPP,2027,full-base-200-tx-0,kg,16268667.844,WECC
SWITCH,NYCW,2027,full-base-200-tx-0,kg,19181184.243,NE
SWITCH,NYUP,2027,full-base-200-tx-0,kg,11563872.174,NE
SWITCH,PJMC,2027,full-base-200-tx-0,kg,13447546.968,PJM
SWITCH,PJMD,2027,full-base-200-tx-0,kg,17532103.573,PJM
SWITCH,PJME,2027,full-base-200-tx-0,kg,67877935.789,PJM
SWITCH,PJMW,2027,full-base-200-tx-0,kg,91501054.375,PJM
SWITCH,RMRG,2027,full-base-200-tx-0,kg,18824014.559,WECC
SWITCH,SPPC,2027,full-base-200-tx-0,kg,21759313.712,SPP
SWITCH,SPPN,2027,full-base-200-tx-0,kg,8590466.593,SPP
SWITCH,SPPS,2027,full-base-200-tx-0,kg,21497717.889,SPP
SWITCH,SRCA,2027,full-base-200-tx-0,kg,39672047.244,SOU
SWITCH,SRCE,2027,full-base-200-tx-0,kg,36158854.211,MISO
SWITCH,SRSE,2027,full-base-200-tx-0,kg,54496044.337,SOU
SWITCH,SRSG,2027,full-base-200-tx-0,kg,20018507.784,WECC
SWITCH,TRE,2027,full-base-200-tx-0,kg,68593279.651,TRE
SWITCH,TREW,2027,full-base-200-tx-0,kg,7432412.931,TRE
SWITCH,BASN,2030,full-base-200-tx-0,kg,3373789.087,WECC
SWITCH,CANO,2030,full-base-200-tx-0,kg,3736647.595,CA
SWITCH,CASO,2030,full-base-200-tx-0,kg,6737713.705,CA
SWITCH,FRCC,2030,full-base-200-tx-0,kg,9423899.031,SOU
SWITCH,ISNE,2030,full-base-200-tx-0,kg,11970619.407,NE
SWITCH,MISC,2030,full-base-200-tx-0,kg,3645493.387,MISO
SWITCH,MISE,2030,full-base-200-tx-0,kg,2647884.976,MISO
SWITCH,MISS,2030,full-base-200-tx-0,kg,8034271.991,MISO
SWITCH,MISW,2030,full-base-200-tx-0,kg,7392529.09,MISO
SWITCH,NWPP,2030,full-base-200-tx-0,kg,1384126.816,WECC
SWITCH,NYCW,2030,full-base-200-tx-0,kg,18768603.902,NE
SWITCH,NYUP,2030,full-base-200-tx-0,kg,2653313.453,NE
SWITCH,PJMC,2030,full-base-200-tx-0,kg,4921002.084,PJM
SWITCH,PJMD,2030,full-base-200-tx-0,kg,5528894.714,PJM
SWITCH,PJME,2030,full-base-200-tx-0,kg,30689306.03,PJM
SWITCH,PJMW,2030,full-base-200-tx-0,kg,12504592.111,PJM
SWITCH,RMRG,2030,full-base-200-tx-0,kg,1523347.875,WECC
SWITCH,SPPC,2030,full-base-200-tx-0,kg,1178487.456,SPP
SWITCH,SPPN,2030,full-base-200-tx-0,kg,986643.809,SPP
SWITCH,SPPS,2030,full-base-200-tx-0,kg,5957908.173,SPP
SWITCH,SRCA,2030,full-base-200-tx-0,kg,5735419.46,SOU
SWITCH,SRCE,2030,full-base-200-tx-0,kg,6606934.441,MISO
SWITCH,SRSE,2030,full-base-200-tx-0,kg,7983116.933,SOU
SWITCH,SRSG,2030,full-base-200-tx-0,kg,4503523.771,WECC
SWITCH,TRE,2030,full-base-200-tx-0,kg,14639922.744,TRE
SWITCH,TREW,2030,full-base-200-tx-0,kg,3472007.96,TRE
SWITCH,BASN,2035,full-base-200-tx-0,kg,2936066.081,WECC
SWITCH,CANO,2035,full-base-200-tx-0,kg,2042001.446,CA
SWITCH,CASO,2035,full-base-200-tx-0,kg,3985156.893,CA
SWITCH,FRCC,2035,full-base-200-tx-0,kg,8057715.522,SOU
SWITCH,ISNE,2035,full-base-200-tx-0,kg,13784338.323,NE
SWITCH,MISC,2035,full-base-200-tx-0,kg,3106023.238,MISO
SWITCH,MISE,2035,full-base-200-tx-0,kg,2008305.332,MISO
SWITCH,MISS,2035,full-base-200-tx-0,kg,5616565.689,MISO
SWITCH,MISW,2035,full-base-200-tx-0,kg,5575678.957,MISO
SWITCH,NWPP,2035,full-base-200-tx-0,kg,1727552.693,WECC
SWITCH,NYCW,2035,full-base-200-tx-0,kg,23877705.029,NE
SWITCH,NYUP,2035,full-base-200-tx-0,kg,1919945.271,NE
SWITCH,PJMC,2035,full-base-200-tx-0,kg,3395794.519,PJM
SWITCH,PJMD,2035,full-base-200-tx-0,kg,4272025.906,PJM
SWITCH,PJME,2035,full-base-200-tx-0,kg,35509088.633,PJM
SWITCH,PJMW,2035,full-base-200-tx-0,kg,9274988.715,PJM
SWITCH,RMRG,2035,full-base-200-tx-0,kg,1319702.041,WECC
SWITCH,SPPC,2035,full-base-200-tx-0,kg,973180.803,SPP
SWITCH,SPPN,2035,full-base-200-tx-0,kg,767116.558,SPP
SWITCH,SPPS,2035,full-base-200-tx-0,kg,4047051.775,SPP
SWITCH,SRCA,2035,full-base-200-tx-0,kg,3863430.367,SOU
SWITCH,SRCE,2035,full-base-200-tx-0,kg,4324100.554,MISO
SWITCH,SRSE,2035,full-base-200-tx-0,kg,5927958.583,SOU
SWITCH,SRSG,2035,full-base-200-tx-0,kg,3714849.522,WECC
SWITCH,TRE,2035,full-base-200-tx-0,kg,8878762.879,TRE
SWITCH,TREW,2035,full-base-200-tx-0,kg,2239099.477,TRE
SWITCH,BASN,2040,full-base-200-tx-0,kg,3401356.771,WECC
SWITCH,CANO,2040,full-base-200-tx-0,kg,3627382.478,CA
SWITCH,CASO,2040,full-base-200-tx-0,kg,5063426.134,CA
SWITCH,FRCC,2040,full-base-200-tx-0,kg,9275764.358,SOU
SWITCH,ISNE,2040,full-base-200-tx-0,kg,15438178.471,NE
SWITCH,MISC,2040,full-base-200-tx-0,kg,3277503.883,MISO
SWITCH,MISE,2040,full-base-200-tx-0,kg,2277587.155,MISO
SWITCH,MISS,2040,full-base-200-tx-0,kg,6054273.586,MISO
SWITCH,MISW,2040,full-base-200-tx-0,kg,5768090.975,MISO
SWITCH,NWPP,2040,full-base-200-tx-0,kg,2133817.001,WECC
SWITCH,NYCW,2040,full-base-200-tx-0,kg,27228564.001,NE
SWITCH,NYUP,2040,full-base-200-tx-0,kg,1820929.619,NE
SWITCH,PJMC,2040,full-base-200-tx-0,kg,3371122.206,PJM
SWITCH,PJMD,2040,full-base-200-tx-0,kg,4564088.757,PJM
SWITCH,PJME,2040,full-base-200-tx-0,kg,32672571.609,PJM
SWITCH,PJMW,2040,full-base-200-tx-0,kg,9670941.785,PJM
SWITCH,RMRG,2040,full-base-200-tx-0,kg,1523975.997,WECC
SWITCH,SPPC,2040,full-base-200-tx-0,kg,1057064.505,SPP
SWITCH,SPPN,2040,full-base-200-tx-0,kg,776690.504,SPP
SWITCH,SPPS,2040,full-base-200-tx-0,kg,3969171.649,SPP
SWITCH,SRCA,2040,full-base-200-tx-0,kg,4399242.291,SOU
SWITCH,SRCE,2040,full-base-200-tx-0,kg,4385256.536,MISO
SWITCH,SRSE,2040,full-base-200-tx-0,kg,6821909.298,SOU
SWITCH,SRSG,2040,full-base-200-tx-0,kg,4027498.754,WECC
SWITCH,TRE,2040,full-base-200-tx-0,kg,9649094.606,TRE
SWITCH,TREW,2040,full-base-200-tx-0,kg,2120391.694,TRE
SWITCH,BASN,2045,full-base-200-tx-0,kg,2928914.528,WECC
SWITCH,CANO,2045,full-base-200-tx-0,kg,3839084.108,CA
SWITCH,CASO,2045,full-base-200-tx-0,kg,5053868.632,CA
SWITCH,FRCC,2045,full-base-200-tx-0,kg,10286208.889,SOU
SWITCH,ISNE,2045,full-base-200-tx-0,kg,15885726.438,NE
SWITCH,MISC,2045,full-base-200-tx-0,kg,3512904.483,MISO
SWITCH,MISE,2045,full-base-200-tx-0,kg,2510869.301,MISO
SWITCH,MISS,2045,full-base-200-tx-0,kg,6720762.705,MISO
SWITCH,MISW,2045,full-base-200-tx-0,kg,5069507.207,MISO
SWITCH,NWPP,2045,full-base-200-tx-0,kg,2086022.592,WECC
SWITCH,NYCW,2045,full-base-200-tx-0,kg,30845434.943,NE
SWITCH,NYUP,2045,full-base-200-tx-0,kg,1920429.494,NE
SWITCH,PJMC,2045,full-base-200-tx-0,kg,3207435.511,PJM
SWITCH,PJMD,2045,full-base-200-tx-0,kg,4818789.182,PJM
SWITCH,PJME,2045,full-base-200-tx-0,kg,32954064.736,PJM
SWITCH,PJMW,2045,full-base-200-tx-0,kg,10367538.293,PJM
SWITCH,RMRG,2045,full-base-200-tx-0,kg,1460433.161,WECC
SWITCH,SPPC,2045,full-base-200-tx-0,kg,1012678.819,SPP
SWITCH,SPPN,2045,full-base-200-tx-0,kg,658555.09,SPP
SWITCH,SPPS,2045,full-base-200-tx-0,kg,3793816.171,SPP
SWITCH,SRCA,2045,full-base-200-tx-0,kg,5036297.053,SOU
SWITCH,SRCE,2045,full-base-200-tx-0,kg,4412399.316,MISO
SWITCH,SRSE,2045,full-base-200-tx-0,kg,7812172.616,SOU
SWITCH,SRSG,2045,full-base-200-tx-0,kg,3692566.064,WECC
SWITCH,TRE,2045,full-base-200-tx-0,kg,9686552.327,TRE
SWITCH,TREW,2045,full-base-200-tx-0,kg,1887171.54,TRE
SWITCH,BASN,2050,full-base-200-tx-0,kg,2605006.081,WECC
SWITCH,CANO,2050,full-base-200-tx-0,kg,3318840.809,CA
SWITCH,CASO,2050,full-base-200-tx-0,kg,4649267.183,CA
SWITCH,FRCC,2050,full-base-200-tx-0,kg,9811205.335,SOU
SWITCH,ISNE,2050,full-base-200-tx-0,kg,15315476.539,NE
SWITCH,MISC,2050,full-base-200-tx-0,kg,2917217.686,MISO
SWITCH,MISE,2050,full-base-200-tx-0,kg,2616056.912,MISO
SWITCH,MISS,2050,full-base-200-tx-0,kg,6084501.757,MISO
SWITCH,MISW,2050,full-base-200-tx-0,kg,4115748.8,MISO
SWITCH,NWPP,2050,full-base-200-tx-0,kg,2004844.463,WECC
SWITCH,NYCW,2050,full-base-200-tx-0,kg,32253742.026,NE
SWITCH,NYUP,2050,full-base-200-tx-0,kg,2124236.887,NE
SWITCH,PJMC,2050,full-base-200-tx-0,kg,2561045.587,PJM
SWITCH,PJMD,2050,full-base-200-tx-0,kg,2776571.476,PJM
SWITCH,PJME,2050,full-base-200-tx-0,kg,31307052.903,PJM
SWITCH,PJMW,2050,full-base-200-tx-0,kg,10345863.039,PJM
SWITCH,RMRG,2050,full-base-200-tx-0,kg,1179792.396,WECC
SWITCH,SPPC,2050,full-base-200-tx-0,kg,760916.076,SPP
SWITCH,SPPN,2050,full-base-200-tx-0,kg,391921.606,SPP
SWITCH,SPPS,2050,full-base-200-tx-0,kg,3410302.071,SPP
SWITCH,SRCA,2050,full-base-200-tx-0,kg,4302929.118,SOU
SWITCH,SRCE,2050,full-base-200-tx-0,kg,3548491.691,MISO
SWITCH,SRSE,2050,full-base-200-tx-0,kg,6940431.358,SOU
SWITCH,SRSG,2050,full-base-200-tx-0,kg,3377543.013,WECC
SWITCH,TRE,2050,full-base-200-tx-0,kg,9438262.64,TRE
SWITCH,TREW,2050,full-base-200-tx-0,kg,1735629.319,TRE
TEMOA,BASN,2027,full-base-200-tx-15,tons,25602700.0,WECC
TEMOA,BASN,2030,full-base-200-tx-15,tons,3305270.0,WECC
TEMOA,BASN,2035,full-base-200-tx-15,tons,2710990.0,WECC
TEMOA,BASN,2040,full-base-200-tx-15,tons,2933070.0,WECC
TEMOA,BASN,2045,full-base-200-tx-15,tons,2721660.0,WECC
TEMOA,BASN,2050,full-base-200-tx-15,tons,2298880.0,WECC
TEMOA,CANO,2027,full-base-200-tx-15,tons,21636500.0,CA
TEMOA,CANO,2030,full-base-200-tx-15,tons,4136690.0,CA
TEMOA,CANO,2035,full-base-200-tx-15,tons,2284490.0,CA
TEMOA,CANO,2040,full-base-200-tx-15,tons,3999180.0,CA
TEMOA,CANO,2045,full-base-200-tx-15,tons,3950130.0,CA
TEMOA,CANO,2050,full-base-200-tx-15,tons,3471100.0,CA
TEMOA,CASO,2027,full-base-200-tx-15,tons,20428200.0,CA
TEMOA,CASO,2030,full-base-200-tx-15,tons,7257510.0,CA
TEMOA,CASO,2035,full-base-200-tx-15,tons,4107810.0,CA
TEMOA,CASO,2040,full-base-200-tx-15,tons,4992740.0,CA
TEMOA,CASO,2045,full-base-200-tx-15,tons,5223730.0,CA
TEMOA,CASO,2050,full-base-200-tx-15,tons,4543250.0,CA
TEMOA,FRCC,2027,full-base-200-tx-15,tons,75185500.0,SOU
TEMOA,FRCC,2030,full-base-200-tx-15,tons,10050100.0,SOU
TEMOA,FRCC,2035,full-base-200-tx-15,tons,7681790.0,SOU
TEMOA,FRCC,2040,full-base-200-tx-15,tons,8888090.0,SOU
TEMOA,FRCC,2045,full-base-200-tx-15,tons,10006800.0,SOU
TEMOA,FRCC,2050,full-base-200-tx-15,tons,9528190.0,SOU
TEMOA,ISNE,2027,full-base-200-tx-15,tons,28221900.0,NE
TEMOA,ISNE,2030,full-base-200-tx-15,tons,11750400.0,NE
TEMOA,ISNE,2035,full-base-200-tx-15,tons,13676900.0,NE
TEMOA,ISNE,2040,full-base-200-tx-15,tons,14875900.0,NE
TEMOA,ISNE,2045,full-base-200-tx-15,tons,15216800.0,NE
TEMOA,ISNE,2050,full-base-200-tx-15,tons,14101000.0,NE
TEMOA,MISC,2027,full-base-200-tx-15,tons,37244300.0,MISO
TEMOA,MISC,2030,full-base-200-tx-15,tons,3708970.0,MISO
TEMOA,MISC,2035,full-base-200-tx-15,tons,2920110.0,MISO
TEMOA,MISC,2040,full-base-200-tx-15,tons,3050900.0,MISO
TEMOA,MISC,2045,full-base-200-tx-15,tons,3307230.0,MISO
TEMOA,MISC,2050,full-base-200-tx-15,tons,3030050.0,MISO
TEMOA,MISE,2027,full-base-200-tx-15,tons,32612800.0,MISO
TEMOA,MISE,2030,full-base-200-tx-15,tons,2581220.0,MISO
TEMOA,MISE,2035,full-base-200-tx-15,tons,1900840.0,MISO
TEMOA,MISE,2040,full-base-200-tx-15,tons,2190360.0,MISO
TEMOA,MISE,2045,full-base-200-tx-15,tons,2366670.0,MISO
TEMOA,MISE,2050,full-base-200-tx-15,tons,1814220.0,MISO
TEMOA,MISS,2027,full-base-200-tx-15,tons,52280500.0,MISO
TEMOA,MISS,2030,full-base-200-tx-15,tons,9074700.0,MISO
TEMOA,MISS,2035,full-base-200-tx-15,tons,5505300.0,MISO
TEMOA,MISS,2040,full-base-200-tx-15,tons,5911000.0,MISO
TEMOA,MISS,2045,full-base-200-tx-15,tons,6578780.0,MISO
TEMOA,MISS,2050,full-base-200-tx-15,tons,5802020.0,MISO
TEMOA,MISW,2027,full-base-200-tx-15,tons,44595700.0,MISO
TEMOA,MISW,2030,full-base-200-tx-15,tons,7375470.0,MISO
TEMOA,MISW,2035,full-base-200-tx-15,tons,4797880.0,MISO
TEMOA,MISW,2040,full-base-200-tx-15,tons,4881490.0,MISO
TEMOA,MISW,2045,full-base-200-tx-15,tons,4502980.0,MISO
TEMOA,MISW,2050,full-base-200-tx-15,tons,3753790.0,MISO
TEMOA,NWPP,2027,full-base-200-tx-15,tons,17855200.0,WECC
TEMOA,NWPP,2030,full-base-200-tx-15,tons,1451610.0,WECC
TEMOA,NWPP,2035,full-base-200-tx-15,tons,1894740.0,WECC
TEMOA,NWPP,2040,full-base-200-tx-15,tons,2319970.0,WECC
TEMOA,NWPP,2045,full-base-200-tx-15,tons,2121040.0,WECC
TEMOA,NWPP,2050,full-base-200-tx-15,tons,1934390.0,WECC
TEMOA,NYCW,2027,full-base-200-tx-15,tons,16700200.0,NE
TEMOA,NYCW,2030,full-base-200-tx-15,tons,12537900.0,NE
TEMOA,NYCW,2035,full-base-200-tx-15,tons,16168500.0,NE
TEMOA,NYCW,2040,full-base-200-tx-15,tons,17216500.0,NE
TEMOA,NYCW,2045,full-base-200-tx-15,tons,18397700.0,NE
TEMOA,NYCW,2050,full-base-200-tx-15,tons,17144000.0,NE
TEMOA,NYUP,2027,full-base-200-tx-15,tons,15879600.0,NE
TEMOA,NYUP,2030,full-base-200-tx-15,tons,3788220.0,NE
TEMOA,NYUP,2035,full-base-200-tx-15,tons,2212150.0,NE
TEMOA,NYUP,2040,full-base-200-tx-15,tons,1877020.0,NE
TEMOA,NYUP,2045,full-base-200-tx-15,tons,1880920.0,NE
TEMOA,NYUP,2050,full-base-200-tx-15,tons,1913780.0,NE
TEMOA,PJMC,2027,full-base-200-tx-15,tons,13338000.0,PJM
TEMOA,PJMC,2030,full-base-200-tx-15,tons,5027330.0,PJM
TEMOA,PJMC,2035,full-base-200-tx-15,tons,3077420.0,PJM
TEMOA,PJMC,2040,full-base-200-tx-15,tons,3002380.0,PJM
TEMOA,PJMC,2045,full-base-200-tx-15,tons,2842800.0,PJM
TEMOA,PJMC,2050,full-base-200-tx-15,tons,2348630.0,PJM
TEMOA,PJMD,2027,full-base-200-tx-15,tons,16595600.0,PJM
TEMOA,PJMD,2030,full-base-200-tx-15,tons,4940200.0,PJM
TEMOA,PJMD,2035,full-base-200-tx-15,tons,3478130.0,PJM
TEMOA,PJMD,2040,full-base-200-tx-15,tons,3260740.0,PJM
TEMOA,PJMD,2045,full-base-200-tx-15,tons,3254620.0,PJM
TEMOA,PJMD,2050,full-base-200-tx-15,tons,1703250.0,PJM
TEMOA,PJME,2027,full-base-200-tx-15,tons,71159800.0,PJM
TEMOA,PJME,2030,full-base-200-tx-15,tons,30785000.0,PJM
TEMOA,PJME,2035,full-base-200-tx-15,tons,30007300.0,PJM
TEMOA,PJME,2040,full-base-200-tx-15,tons,27994300.0,PJM
TEMOA,PJME,2045,full-base-200-tx-15,tons,27334400.0,PJM
TEMOA,PJME,2050,full-base-200-tx-15,tons,24497300.0,PJM
TEMOA,PJMW,2027,full-base-200-tx-15,tons,91219400.0,PJM
TEMOA,PJMW,2030,full-base-200-tx-15,tons,13515800.0,PJM
TEMOA,PJMW,2035,full-base-200-tx-15,tons,9293580.0,PJM
TEMOA,PJMW,2040,full-base-200-tx-15,tons,9489380.0,PJM
TEMOA,PJMW,2045,full-base-200-tx-15,tons,10207800.0,PJM
TEMOA,PJMW,2050,full-base-200-tx-15,tons,10347800.0,PJM
TEMOA,RMRG,2027,full-base-200-tx-15,tons,16537400.0,WECC
TEMOA,RMRG,2030,full-base-200-tx-15,tons,1261860.0,WECC
TEMOA,RMRG,2035,full-base-200-tx-15,tons,907301.0,WECC
TEMOA,RMRG,2040,full-base-200-tx-15,tons,1079030.0,WECC
TEMOA,RMRG,2045,full-base-200-tx-15,tons,1016340.0,WECC
TEMOA,RMRG,2050,full-base-200-tx-15,tons,827738.0,WECC
TEMOA,SPPC,2027,full-base-200-tx-15,tons,20360800.0,SPP
TEMOA,SPPC,2030,full-base-200-tx-15,tons,1133350.0,SPP
TEMOA,SPPC,2035,full-base-200-tx-15,tons,790556.0,SPP
TEMOA,SPPC,2040,full-base-200-tx-15,tons,797216.0,SPP
TEMOA,SPPC,2045,full-base-200-tx-15,tons,744200.0,SPP
TEMOA,SPPC,2050,full-base-200-tx-15,tons,569474.0,SPP
TEMOA,SPPN,2027,full-base-200-tx-15,tons,8370490.0,SPP
TEMOA,SPPN,2030,full-base-200-tx-15,tons,594408.0,SPP
TEMOA,SPPN,2035,full-base-200-tx-15,tons,361384.0,SPP
TEMOA,SPPN,2040,full-base-200-tx-15,tons,410134.0,SPP
TEMOA,SPPN,2045,full-base-200-tx-15,tons,397733.0,SPP
TEMOA,SPPN,2050,full-base-200-tx-15,tons,254207.0,SPP
TEMOA,SPPS,2027,full-base-200-tx-15,tons,20534100.0,SPP
TEMOA,SPPS,2030,full-base-200-tx-15,tons,5931030.0,SPP
TEMOA,SPPS,2035,full-base-200-tx-15,tons,3530020.0,SPP
TEMOA,SPPS,2040,full-base-200-tx-15,tons,3348760.0,SPP
TEMOA,SPPS,2045,full-base-200-tx-15,tons,3172010.0,SPP
TEMOA,SPPS,2050,full-base-200-tx-15,tons,2630350.0,SPP
TEMOA,SRCA,2027,full-base-200-tx-15,tons,39185900.0,SOU
TEMOA,SRCA,2030,full-base-200-tx-15,tons,5789170.0,SOU
TEMOA,SRCA,2035,full-base-200-tx-15,tons,3584350.0,SOU
TEMOA,SRCA,2040,full-base-200-tx-15,tons,3977310.0,SOU
TEMOA,SRCA,2045,full-base-200-tx-15,tons,4585120.0,SOU
TEMOA,SRCA,2050,full-base-200-tx-15,tons,4115420.0,SOU
TEMOA,SRCE,2027,full-base-200-tx-15,tons,36324600.0,MISO
TEMOA,SRCE,2030,full-base-200-tx-15,tons,6902900.0,MISO
TEMOA,SRCE,2035,full-base-200-tx-15,tons,4153430.0,MISO
TEMOA,SRCE,2040,full-base-200-tx-15,tons,4118710.0,MISO
