Zone,value,zone,planning_year,model,agg_zone,case,scenario,configuration,child_scenario
21,5882506.416085455,SRCA,2030,GenX,SOU,full-base-200-tx-0,base,base,transmission
22,7127668.130991942,SRCE,2030,GenX,MISO,full-base-200-tx-0,base,base,transmission
23,9326637.931951769,SRSE,2030,GenX,SOU,full-base-200-tx-0,base,base,transmission
24,4692214.621557088,SRSG,2030,GenX,WECC,full-base-200-tx-0,base,base,transmission
25,15866554.431596318,TRE,2030,GenX,TRE,full-base-200-tx-0,base,base,transmission
26,3368001.9532383964,TREW,2030,GenX,TRE,full-base-200-tx-0,base,base,transmission
1,3040976.990142751,BASN,2035,GenX,WECC,full-base-200-tx-0,base,base,transmission
2,2541459.5844651577,CANO,2035,GenX,CA,full-base-200-tx-0,base,base,transmission
3,4571212.209754946,CASO,2035,GenX,CA,full-base-200-tx-0,base,base,transmission
4,8983483.025162581,FRCC,2035,GenX,SOU,full-base-200-tx-0,base,base,transmission
5,14308682.16525025,ISNE,2035,GenX,NE,full-base-200-tx-0,base,base,transmission
6,3324687.144231284,MISC,2035,GenX,MISO,full-base-200-tx-0,base,base,transmission
7,2216870.474356474,MISE,2035,GenX,MISO,full-base-200-tx-0,base,base,transmission
8,6043524.059841172,MISS,2035,GenX,MISO,full-base-200-tx-0,base,base,transmission
9,6623126.009539806,MISW,2035,GenX,MISO,full-base-200-tx-0,base,base,transmission
10,2284559.7646731967,NWPP,2035,GenX,WECC,full-base-200-tx-0,base,base,transmission
11,23921831.01281101,NYCW,2035,GenX,NE,full-base-200-tx-0,base,base,transmission
12,1969702.8721482905,NYUP,2035,GenX,NE,full-base-200-tx-0,base,base,transmission
13,3454473.753799849,PJMC,2035,GenX,PJM,full-base-200-tx-0,base,base,transmission
14,4418712.3911918895,PJMD,2035,GenX,PJM,full-base-200-tx-0,base,base,transmission
15,36601336.305481106,PJME,2035,GenX,PJM,full-base-200-tx-0,base,base,transmission
16,10178173.330576722,PJMW,2035,GenX,PJM,full-base-200-tx-0,base,base,transmission
17,1439264.6955023515,RMRG,2035,GenX,WECC,full-base-200-tx-0,base,base,transmission
18,1239241.1004375345,SPPC,2035,GenX,SPP,full-base-200-tx-0,base,base,transmission
19,954067.3950967492,SPPN,2035,GenX,SPP,full-base-200-tx-0,base,base,transmission
20,4259874.953811842,SPPS,2035,GenX,SPP,full-base-200-tx-0,base,base,transmission
21,4090321.060933829,SRCA,2035,GenX,SOU,full-base-200-tx-0,base,base,transmission
22,4843430.969103663,SRCE,2035,GenX,MISO,full-base-200-tx-0,base,base,transmission
23,6935720.562257747,SRSE,2035,GenX,SOU,full-base-200-tx-0,base,base,transmission
24,3846605.797840807,SRSG,2035,GenX,WECC,full-base-200-tx-0,base,base,transmission
25,9791443.904589863,TRE,2035,GenX,TRE,full-base-200-tx-0,base,base,transmission
26,2140031.294180313,TREW,2035,GenX,TRE,full-base-200-tx-0,base,base,transmission
1,3814233.298820995,BASN,2040,GenX,WECC,full-base-200-tx-0,base,base,transmission
2,4523779.79725938,CANO,2040,GenX,CA,full-base-200-tx-0,base,base,transmission
3,5818071.635124116,CASO,2040,GenX,CA,full-base-200-tx-0,base,base,transmission
4,10568786.359750863,FRCC,2040,GenX,SOU,full-base-200-tx-0,base,base,transmission
5,15872785.299904425,ISNE,2040,GenX,NE,full-base-200-tx-0,base,base,transmission
6,3610090.405308908,MISC,2040,GenX,MISO,full-base-200-tx-0,base,base,transmission
7,2556419.3940747348,MISE,2040,GenX,MISO,full-base-200-tx-0,base,base,transmission
8,6634097.547453634,MISS,2040,GenX,MISO,full-base-200-tx-0,base,base,transmission
9,7227996.768828327,MISW,2040,GenX,MISO,full-base-200-tx-0,base,base,transmission
10,3077955.82380596,NWPP,2040,GenX,WECC,full-base-200-tx-0,base,base,transmission
11,26893238.175207395,NYCW,2040,GenX,NE,full-base-200-tx-0,base,base,transmission
12,1833910.6391623544,NYUP,2040,GenX,NE,full-base-200-tx-0,base,base,transmission
13,3422148.1750673866,PJMC,2040,GenX,PJM,full-base-200-tx-0,base,base,transmission
14,4638726.368399372,PJMD,2040,GenX,PJM,full-base-200-tx-0,base,base,transmission
15,34807843.96120025,PJME,2040,GenX,PJM,full-base-200-tx-0,base,base,transmission
16,10529154.440502731,PJMW,2040,GenX,PJM,full-base-200-tx-0,base,base,transmission
17,1891205.065427857,RMRG,2040,GenX,WECC,full-base-200-tx-0,base,base,transmission
18,1396666.1202213832,SPPC,2040,GenX,SPP,full-base-200-tx-0,base,base,transmission
19,1201097.8039503188,SPPN,2040,GenX,SPP,full-base-200-tx-0,base,base,transmission
20,4245336.963797685,SPPS,2040,GenX,SPP,full-base-200-tx-0,base,base,transmission
21,4869125.01723049,SRCA,2040,GenX,SOU,full-base-200-tx-0,base,base,transmission
22,4836502.726407533,SRCE,2040,GenX,MISO,full-base-200-tx-0,base,base,transmission
23,8051030.183818541,SRSE,2040,GenX,SOU,full-base-200-tx-0,base,base,transmission
24,4545834.832261833,SRSG,2040,GenX,WECC,full-base-200-tx-0,base,base,transmission
25,11227734.958850076,TRE,2040,GenX,TRE,full-base-200-tx-0,base,base,transmission
26,2045457.377626486,TREW,2040,GenX,TRE,full-base-200-tx-0,base,base,transmission
1,3132897.001885727,BASN,2045,GenX,WECC,full-base-200-tx-0,base,base,transmission
2,4553814.737062362,CANO,2045,GenX,CA,full-base-200-tx-0,base,base,transmission
3,6012589.3505661525,CASO,2045,GenX,CA,full-base-200-tx-0,base,base,transmission
4,12201605.057409445,FRCC,2045,GenX,SOU,full-base-200-tx-0,base,base,transmission
5,16373003.25282483,ISNE,2045,GenX,NE,full-base-200-tx-0,base,base,transmission
6,4058526.41551305,MISC,2045,GenX,MISO,full-base-200-tx-0,base,base,transmission
7,2919203.6374273496,MISE,2045,GenX,MISO,full-base-200-tx-0,base,base,transmission
8,7536434.893579195,MISS,2045,GenX,MISO,full-base-200-tx-0,base,base,transmission
9,5946793.850529166,MISW,2045,GenX,MISO,full-base-200-tx-0,base,base,transmission
10,2861953.396714111,NWPP,2045,GenX,WECC,full-base-200-tx-0,base,base,transmission
11,30529643.71169848,NYCW,2045,GenX,NE,full-base-200-tx-0,base,base,transmission
12,1874066.9127022235,NYUP,2045,GenX,NE,full-base-200-tx-0,base,base,transmission
13,3331141.3077984517,PJMC,2045,GenX,PJM,full-base-200-tx-0,base,base,transmission
14,4796478.357672191,PJMD,2045,GenX,PJM,full-base-200-tx-0,base,base,transmission
15,34456471.1085895,PJME,2045,GenX,PJM,full-base-200-tx-0,base,base,transmission
16,11704040.134800725,PJMW,2045,GenX,PJM,full-base-200-tx-0,base,base,transmission
17,2022736.3456042588,RMRG,2045,GenX,WECC,full-base-200-tx-0,base,base,transmission
18,1395330.9149707996,SPPC,2045,GenX,SPP,full-base-200-tx-0,base,base,transmission
19,971267.6806189648,SPPN,2045,GenX,SPP,full-base-200-tx-0,base,base,transmission
20,4125657.32942794,SPPS,2045,GenX,SPP,full-base-200-tx-0,base,base,transmission
21,5827398.548223044,SRCA,2045,GenX,SOU,full-base-200-tx-0,base,base,transmission
22,5087635.430483492,SRCE,2045,GenX,MISO,full-base-200-tx-0,base,base,transmission
23,9332540.379894158,SRSE,2045,GenX,SOU,full-base-200-tx-0,base,base,transmission
24,4113365.982954567,SRSG,2045,GenX,WECC,full-base-200-tx-0,base,base,transmission
25,11666813.870252669,TRE,2045,GenX,TRE,full-base-200-tx-0,base,base,transmission
26,1848495.636868121,TREW,2045,GenX,TRE,full-base-200-tx-0,base,base,transmission
1,2857583.8798272233,BASN,2050,GenX,WECC,full-base-200-tx-0,base,base,transmission
2,4070417.1826601746,CANO,2050,GenX,CA,full-base-200-tx-0,base,base,transmission
3,5564630.726900152,CASO,2050,GenX,CA,full-base-200-tx-0,base,base,transmission
4,12200696.7809031,FRCC,2050,GenX,SOU,full-base-200-tx-0,base,base,transmission
5,15994226.38830172,ISNE,2050,GenX,NE,full-base-200-tx-0,base,base,transmission
6,3357886.7428908846,MISC,2050,GenX,MISO,full-base-200-tx-0,base,base,transmission
7,2654005.8313497896,MISE,2050,GenX,MISO,full-base-200-tx-0,base,base,transmission
8,6736620.013024878,MISS,2050,GenX,MISO,full-base-200-tx-0,base,base,transmission
9,4496839.5052474085,MISW,2050,GenX,MISO,full-base-200-tx-0,base,base,transmission
10,2485643.4400892076,NWPP,2050,GenX,WECC,full-base-200-tx-0,base,base,transmission
11,31916071.9182971,NYCW,2050,GenX,NE,full-base-200-tx-0,base,base,transmission
12,2162565.840250157,NYUP,2050,GenX,NE,full-base-200-tx-0,base,base,transmission
13,2547245.9765367154,PJMC,2050,GenX,PJM,full-base-200-tx-0,base,base,transmission
14,4016749.8125057416,PJMD,2050,GenX,PJM,full-base-200-tx-0,base,base,transmission
15,32735099.28182191,PJME,2050,GenX,PJM,full-base-200-tx-0,base,base,transmission
16,10282206.364915816,PJMW,2050,GenX,PJM,full-base-200-tx-0,base,base,transmission
17,1417381.9054382052,RMRG,2050,GenX,WECC,full-base-200-tx-0,base,base,transmission
18,1058343.951527161,SPPC,2050,GenX,SPP,full-base-200-tx-0,base,base,transmission
19,636564.7563103193,SPPN,2050,GenX,SPP,full-base-200-tx-0,base,base,transmission
20,3617388.129271739,SPPS,2050,GenX,SPP,full-base-200-tx-0,base,base,transmission
21,5063017.653515009,SRCA,2050,GenX,SOU,full-base-200-tx-0,base,base,transmission
22,3970100.722156219,SRCE,2050,GenX,MISO,full-base-200-tx-0,base,base,transmission
23,8463403.67965226,SRSE,2050,GenX,SOU,full-base-200-tx-0,base,base,transmission
24,3718138.597591728,SRSG,2050,GenX,WECC,full-base-200-tx-0,base,base,transmission
25,11364882.15278933,TRE,2050,GenX,TRE,full-base-200-tx-0,base,base,transmission
26,1651979.2777019416,TREW,2050,GenX,TRE,full-base-200-tx-0,base,base,transmission
1,20173517.541239355,BASN,2027,Switch,WECC,full-base-200-tx-0,base,base,transmission
2,20361982.767301288,CANO,2027,Switch,CA,full-base-200-tx-0,base,base,transmission
3,21117663.310172018,CASO,2027,Switch,CA,full-base-200-tx-0,base,base,transmission
4,76098147.47425635,FRCC,2027,Switch,SOU,full-base-200-tx-0,base,base,transmission
5,28067961.204573292,ISNE,2027,Switch,NE,full-base-200-tx-0,base,base,transmission
6,42075202.365240574,MISC,2027,Switch,MISO,full-base-200-tx-0,base,base,transmission
7,31361676.913368706,MISE,2027,Switch,MISO,full-base-200-tx-0,base,base,transmission
8,51797339.33817838,MISS,2027,Switch,MISO,full-base-200-tx-0,base,base,transmission
9,46619647.0868366,MISW,2027,Switch,MISO,full-base-200-tx-0,base,base,transmission
10,12337510.057856496,NWPP,2027,Switch,WECC,full-base-200-tx-0,base,base,transmission
11,19683349.597848713,NYCW,2027,Switch,NE,full-base-200-tx-0,base,base,transmission
12,12246538.322241686,NYUP,2027,Switch,NE,full-base-200-tx-0,base,base,transmission
13,13312794.850392276,PJMC,2027,Switch,PJM,full-base-200-tx-0,base,base,transmission
14,17752044.214980062,PJMD,2027,Switch,PJM,full-base-200-tx-0,base,base,transmission
15,66388247.60208736,PJME,2027,Switch,PJM,full-base-200-tx-0,base,base,transmission
16,96883155.96940884,PJMW,2027,Switch,PJM,full-base-200-tx-0,base,base,transmission
17,12004592.674481682,RMRG,2027,Switch,WECC,full-base-200-tx-0,base,base,transmission
18,20929105.29541454,SPPC,2027,Switch,SPP,full-base-200-tx-0,base,base,transmission
19,9406845.04684529,SPPN,2027,Switch,SPP,full-base-200-tx-0,base,base,transmission
20,21615673.34230979,SPPS,2027,Switch,SPP,full-base-200-tx-0,base,base,transmission
21,39032611.89371833,SRCA,2027,Switch,SOU,full-base-200-tx-0,base,base,transmission
22,37263668.59553728,SRCE,2027,Switch,MISO,full-base-200-tx-0,base,base,transmission
23,55724174.15642551,SRSE,2027,Switch,SOU,full-base-200-tx-0,base,base,transmission
24,21935132.28620672,SRSG,2027,Switch,WECC,full-base-200-tx-0,base,base,transmission
25,71497852.03204048,TRE,2027,Switch,TRE,full-base-200-tx-0,base,base,transmission
26,7281167.407800208,TREW,2027,Switch,TRE,full-base-200-tx-0,base,base,transmission
1,3665496.570891727,BASN,2030,Switch,WECC,full-base-200-tx-0,base,base,transmission
2,3829212.464226492,CANO,2030,Switch,CA,full-base-200-tx-0,base,base,transmission
3,7442345.719670042,CASO,2030,Switch,CA,full-base-200-tx-0,base,base,transmission
4,10263527.902737668,FRCC,2030,Switch,SOU,full-base-200-tx-0,base,base,transmission
5,12185431.553113248,ISNE,2030,Switch,NE,full-base-200-tx-0,base,base,transmission
6,3771114.3588559576,MISC,2030,Switch,MISO,full-base-200-tx-0,base,base,transmission
7,2952523.51372274,MISE,2030,Switch,MISO,full-base-200-tx-0,base,base,transmission
8,8632725.144068163,MISS,2030,Switch,MISO,full-base-200-tx-0,base,base,transmission
9,7925245.639901121,MISW,2030,Switch,MISO,full-base-200-tx-0,base,base,transmission
10,1638232.052262888,NWPP,2030,Switch,WECC,full-base-200-tx-0,base,base,transmission
11,18974835.619826224,NYCW,2030,Switch,NE,full-base-200-tx-0,base,base,transmission
12,2902536.85382545,NYUP,2030,Switch,NE,full-base-200-tx-0,base,base,transmission
13,4692300.561335323,PJMC,2030,Switch,PJM,full-base-200-tx-0,base,base,transmission
14,5486270.801594366,PJMD,2030,Switch,PJM,full-base-200-tx-0,base,base,transmission
15,30187952.68566395,PJME,2030,Switch,PJM,full-base-200-tx-0,base,base,transmission
16,14335594.20989054,PJMW,2030,Switch,PJM,full-base-200-tx-0,base,base,transmission
17,1501639.1160899547,RMRG,2030,Switch,WECC,full-base-200-tx-0,base,base,transmission
18,1401459.640063903,SPPC,2030,Switch,SPP,full-base-200-tx-0,base,base,transmission
19,1036924.1490708112,SPPN,2030,Switch,SPP,full-base-200-tx-0,base,base,transmission
20,5922682.904882905,SPPS,2030,Switch,SPP,full-base-200-tx-0,base,base,transmission
21,6042571.862323653,SRCA,2030,Switch,SOU,full-base-200-tx-0,base,base,transmission
22,7044923.584207191,SRCE,2030,Switch,MISO,full-base-200-tx-0,base,base,transmission
23,9122301.078246357,SRSE,2030,Switch,SOU,full-base-200-tx-0,base,base,transmission
24,4603718.090955863,SRSG,2030,Switch,WECC,full-base-200-tx-0,base,base,transmission
25,15576395.969358765,TRE,2030,Switch,TRE,full-base-200-tx-0,base,base,transmission
26,3368070.5389783215,TREW,2030,Switch,TRE,full-base-200-tx-0,base,base,transmission
1,3077333.359456067,BASN,2035,Switch,WECC,full-base-200-tx-0,base,base,transmission
2,2618253.012839582,CANO,2035,Switch,CA,full-base-200-tx-0,base,base,transmission
3,4673052.954536643,CASO,2035,Switch,CA,full-base-200-tx-0,base,base,transmission
4,9021920.950899908,FRCC,2035,Switch,SOU,full-base-200-tx-0,base,base,transmission
5,13956764.57606182,ISNE,2035,Switch,NE,full-base-200-tx-0,base,base,transmission
6,3352304.7682182374,MISC,2035,Switch,MISO,full-base-200-tx-0,base,base,transmission
7,2353032.164962047,MISE,2035,Switch,MISO,full-base-200-tx-0,base,base,transmission
8,6075563.942717036,MISS,2035,Switch,MISO,full-base-200-tx-0,base,base,transmission
9,6593847.29676761,MISW,2035,Switch,MISO,full-base-200-tx-0,base,base,transmission
10,2316602.3331209263,NWPP,2035,Switch,WECC,full-base-200-tx-0,base,base,transmission
11,23951134.772310875,NYCW,2035,Switch,NE,full-base-200-tx-0,base,base,transmission
12,2039328.8882100277,NYUP,2035,Switch,NE,full-base-200-tx-0,base,base,transmission
13,3416089.210242844,PJMC,2035,Switch,PJM,full-base-200-tx-0,base,base,transmission
14,4490412.68979225,PJMD,2035,Switch,PJM,full-base-200-tx-0,base,base,transmission
15,36277179.14850332,PJME,2035,Switch,PJM,full-base-200-tx-0,base,base,transmission
16,10390452.451380134,PJMW,2035,Switch,PJM,full-base-200-tx-0,base,base,transmission
17,1478103.7376892574,RMRG,2035,Switch,WECC,full-base-200-tx-0,base,base,transmission
18,1231963.2005622117,SPPC,2035,Switch,SPP,full-base-200-tx-0,base,base,transmission
19,964505.8736432724,SPPN,2035,Switch,SPP,full-base-200-tx-0,base,base,transmission
20,4238348.809940655,SPPS,2035,Switch,SPP,full-base-200-tx-0,base,base,transmission
21,4209082.554631844,SRCA,2035,Switch,SOU,full-base-200-tx-0,base,base,transmission
22,4925365.669660045,SRCE,2035,Switch,MISO,full-base-200-tx-0,base,base,transmission
23,6958005.712620882,SRSE,2035,Switch,SOU,full-base-200-tx-0,base,base,transmission
24,3936831.4198498297,SRSG,2035,Switch,WECC,full-base-200-tx-0,base,base,transmission
25,9918445.791702837,TRE,2035,Switch,TRE,full-base-200-tx-0,base,base,transmission
26,2183377.6020161468,TREW,2035,Switch,TRE,full-base-200-tx-0,base,base,transmission
1,3833866.149378596,BASN,2040,Switch,WECC,full-base-200-tx-0,base,base,transmission
2,4546479.730140017,CANO,2040,Switch,CA,full-base-200-tx-0,base,base,transmission
3,5884619.792796467,CASO,2040,Switch,CA,full-base-200-tx-0,base,base,transmission
4,10682959.028822804,FRCC,2040,Switch,SOU,full-base-200-tx-0,base,base,transmission
5,15643167.478339529,ISNE,2040,Switch,NE,full-base-200-tx-0,base,base,transmission
6,3652433.547369851,MISC,2040,Switch,MISO,full-base-200-tx-0,base,base,transmission
7,2721006.522125606,MISE,2040,Switch,MISO,full-base-200-tx-0,base,base,transmission
8,6740468.119612204,MISS,2040,Switch,MISO,full-base-200-tx-0,base,base,transmission
9,7210357.918457103,MISW,2040,Switch,MISO,full-base-200-tx-0,base,base,transmission
10,3173819.7475611647,NWPP,2040,Switch,WECC,full-base-200-tx-0,base,base,transmission
11,27135646.677958623,NYCW,2040,Switch,NE,full-base-200-tx-0,base,base,transmission
12,1954208.4338353253,NYUP,2040,Switch,NE,full-base-200-tx-0,base,base,transmission
13,3457528.774335352,PJMC,2040,Switch,PJM,full-base-200-tx-0,base,base,transmission
14,4843171.222095639,PJMD,2040,Switch,PJM,full-base-200-tx-0,base,base,transmission
15,33498339.92357862,PJME,2040,Switch,PJM,full-base-200-tx-0,base,base,transmission
16,10842932.648428284,PJMW,2040,Switch,PJM,full-base-200-tx-0,base,base,transmission
17,1935899.1826766832,RMRG,2040,Switch,WECC,full-base-200-tx-0,base,base,transmission
18,1400516.8087941664,SPPC,2040,Switch,SPP,full-base-200-tx-0,base,base,transmission
19,1222021.1064280255,SPPN,2040,Switch,SPP,full-base-200-tx-0,base,base,transmission
20,4307356.926958364,SPPS,2040,Switch,SPP,full-base-200-tx-0,base,base,transmission
21,5070587.299806837,SRCA,2040,Switch,SOU,full-base-200-tx-0,base,base,transmission
22,4920368.318712964,SRCE,2040,Switch,MISO,full-base-200-tx-0,base,base,transmission
23,8209324.159076655,SRSE,2040,Switch,SOU,full-base-200-tx-0,base,base,transmission
24,4616200.762183491,SRSG,2040,Switch,WECC,full-base-200-tx-0,base,base,transmission
25,11414450.230259871,TRE,2040,Switch,TRE,full-base-200-tx-0,base,base,transmission
26,2102221.5532507105,TREW,2040,Switch,TRE,full-base-200-tx-0,base,base,transmission
1,3309171.430914945,BASN,2045,Switch,WECC,full-base-200-tx-0,base,base,transmission
2,4793674.536632437,CANO,2045,Switch,CA,full-base-200-tx-0,base,base,transmission
3,5983134.239304759,CASO,2045,Switch,CA,full-base-200-tx-0,base,base,transmission
4,11895584.808394512,FRCC,2045,Switch,SOU,full-base-200-tx-0,base,base,transmission
5,16008387.628235549,ISNE,2045,Switch,NE,full-base-200-tx-0,base,base,transmission
6,4080848.2651269343,MISC,2045,Switch,MISO,full-base-200-tx-0,base,base,transmission
7,2989337.8117387984,MISE,2045,Switch,MISO,full-base-200-tx-0,base,base,transmission
8,7523697.879392472,MISS,2045,Switch,MISO,full-base-200-tx-0,base,base,transmission
9,5887224.81805012,MISW,2045,Switch,MISO,full-base-200-tx-0,base,base,transmission
10,3078086.5754405977,NWPP,2045,Switch,WECC,full-base-200-tx-0,base,base,transmission
11,30924201.711548146,NYCW,2045,Switch,NE,full-base-200-tx-0,base,base,transmission
12,2028314.055983932,NYUP,2045,Switch,NE,full-base-200-tx-0,base,base,transmission
13,3344691.8276871564,PJMC,2045,Switch,PJM,full-base-200-tx-0,base,base,transmission
14,4711137.864045767,PJMD,2045,Switch,PJM,full-base-200-tx-0,base,base,transmission
15,33689418.50250943,PJME,2045,Switch,PJM,full-base-200-tx-0,base,base,transmission
16,11920311.760677354,PJMW,2045,Switch,PJM,full-base-200-tx-0,base,base,transmission
17,2011937.6444037396,RMRG,2045,Switch,WECC,full-base-200-tx-0,base,base,transmission
18,1344539.5655522454,SPPC,2045,Switch,SPP,full-base-200-tx-0,base,base,transmission
19,959870.3174395832,SPPN,2045,Switch,SPP,full-base-200-tx-0,base,base,transmission
20,4133491.858469792,SPPS,2045,Switch,SPP,full-base-200-tx-0,base,base,transmission
21,5795677.583600491,SRCA,2045,Switch,SOU,full-base-200-tx-0,base,base,transmission
22,5081433.878573991,SRCE,2045,Switch,MISO,full-base-200-tx-0,base,base,transmission
23,9281946.905318135,SRSE,2045,Switch,SOU,full-base-200-tx-0,base,base,transmission
24,4190445.827212862,SRSG,2045,Switch,WECC,full-base-200-tx-0,base,base,transmission
25,11466424.507242354,TRE,2045,Switch,TRE,full-base-200-tx-0,base,base,transmission
26,1876860.906448936,TREW,2045,Switch,TRE,full-base-200-tx-0,base,base,transmission
1,2997402.168701628,BASN,2050,Switch,WECC,full-base-200-tx-0,base,base,transmission
2,4221008.47163945,CANO,2050,Switch,CA,full-base-200-tx-0,base,base,transmission
3,5563468.366418407,CASO,2050,Switch,CA,full-base-200-tx-0,base,base,transmission
4,11544235.949158022,FRCC,2050,Switch,SOU,full-base-200-tx-0,base,base,transmission
5,15617750.149134276,ISNE,2050,Switch,NE,full-base-200-tx-0,base,base,transmission
6,3321271.2139587956,MISC,2050,Switch,MISO,full-base-200-tx-0,base,base,transmission
7,2768926.952996185,MISE,2050,Switch,MISO,full-base-200-tx-0,base,base,transmission
8,6663735.878171659,MISS,2050,Switch,MISO,full-base-200-tx-0,base,base,transmission
9,4582179.583791802,MISW,2050,Switch,MISO,full-base-200-tx-0,base,base,transmission
10,2625657.01529392,NWPP,2050,Switch,WECC,full-base-200-tx-0,base,base,transmission
11,32426576.018575333,NYCW,2050,Switch,NE,full-base-200-tx-0,base,base,transmission
12,2210424.6134247887,NYUP,2050,Switch,NE,full-base-200-tx-0,base,base,transmission
13,2602861.888608847,PJMC,2050,Switch,PJM,full-base-200-tx-0,base,base,transmission
14,3832840.4350445024,PJMD,2050,Switch,PJM,full-base-200-tx-0,base,base,transmission
15,31916846.17596473,PJME,2050,Switch,PJM,full-base-200-tx-0,base,base,transmission
16,10639954.91430812,PJMW,2050,Switch,PJM,full-base-200-tx-0,base,base,transmission
17,1441515.7103998372,RMRG,2050,Switch,WECC,full-base-200-tx-0,base,base,transmission
18,1028514.3376759134,SPPC,2050,Switch,SPP,full-base-200-tx-0,base,base,transmission
19,565257.3552624035,SPPN,2050,Switch,SPP,full-base-200-tx-0,base,base,transmission
20,3660502.236257686,SPPS,2050,Switch,SPP,full-base-200-tx-0,base,base,transmission
21,4992688.575643268,SRCA,2050,Switch,SOU,full-base-200-tx-0,base,base,transmission
22,3997836.5479375008,SRCE,2050,Switch,MISO,full-base-200-tx-0,base,base,transmission
23,8271813.5066636205,SRSE,2050,Switch,SOU,full-base-200-tx-0,base,base,transmission
24,3838028.3558920696,SRSG,2050,Switch,WECC,full-base-200-tx-0,base,base,transmission
25,11246354.800051212,TRE,2050,Switch,TRE,full-base-200-tx-0,base,base,transmission
26,1721944.0616123066,TREW,2050,Switch,TRE,full-base-200-tx-0,base,base,transmission
1,18730780.544748537,BASN,2027,TEMOA,WECC,full-base-200-tx-0,base,base,transmission
2,19923152.59499511,CANO,2027,TEMOA,CA,full-base-200-tx-0,base,base,transmission
3,20554551.090775855,CASO,2027,TEMOA,CA,full-base-200-tx-0,base,base,transmission
4,76102016.3793122,FRCC,2027,TEMOA,SOU,full-base-200-tx-0,base,base,transmission
5,27821001.913137767,ISNE,2027,TEMOA,NE,full-base-200-tx-0,base,base,transmission
6,41791236.15224665,MISC,2027,TEMOA,MISO,full-base-200-tx-0,base,base,transmission
7,31915015.785011195,MISE,2027,TEMOA,MISO,full-base-200-tx-0,base,base,transmission
8,51748382.82193529,MISS,2027,TEMOA,MISO,full-base-200-tx-0,base,base,transmission
9,46626562.52527243,MISW,2027,TEMOA,MISO,full-base-200-tx-0,base,base,transmission
10,12677035.44344288,NWPP,2027,TEMOA,WECC,full-base-200-tx-0,base,base,transmission
11,19438982.56134674,NYCW,2027,TEMOA,NE,full-base-200-tx-0,base,base,transmission
12,13003968.791880269,NYUP,2027,TEMOA,NE,full-base-200-tx-0,base,base,transmission
13,13216635.346077882,PJMC,2027,TEMOA,PJM,full-base-200-tx-0,base,base,transmission
14,17537552.08378581,PJMD,2027,TEMOA,PJM,full-base-200-tx-0,base,base,transmission
15,67051665.82969263,PJME,2027,TEMOA,PJM,full-base-200-tx-0,base,base,transmission
16,98505076.53804132,PJMW,2027,TEMOA,PJM,full-base-200-tx-0,base,base,transmission
17,11647399.120313523,RMRG,2027,TEMOA,WECC,full-base-200-tx-0,base,base,transmission
18,20975280.555602096,SPPC,2027,TEMOA,SPP,full-base-200-tx-0,base,base,transmission
19,9383480.931368636,SPPN,2027,TEMOA,SPP,full-base-200-tx-0,base,base,transmission
20,21054857.838745467,SPPS,2027,TEMOA,SPP,full-base-200-tx-0,base,base,transmission
21,39125486.32418409,SRCA,2027,TEMOA,SOU,full-base-200-tx-0,base,base,transmission
22,37387123.10246538,SRCE,2027,TEMOA,MISO,full-base-200-tx-0,base,base,transmission
23,56128186.273513176,SRSE,2027,TEMOA,SOU,full-base-200-tx-0,base,base,transmission
24,20574987.59100763,SRSG,2027,TEMOA,WECC,full-base-200-tx-0,base,base,transmission
25,72756571.59861083,TRE,2027,TEMOA,TRE,full-base-200-tx-0,base,base,transmission
26,7292896.300533591,TREW,2027,TEMOA,TRE,full-base-200-tx-0,base,base,transmission
1,3319856.290268178,BASN,2030,TEMOA,WECC,full-base-200-tx-0,base,base,transmission
2,3900473.705577506,CANO,2030,TEMOA,CA,full-base-200-tx-0,base,base,transmission
3,7428330.71450772,CASO,2030,TEMOA,CA,full-base-200-tx-0,base,base,transmission
4,10514855.7185855,FRCC,2030,TEMOA,SOU,full-base-200-tx-0,base,base,transmission
5,11968610.875202425,ISNE,2030,TEMOA,NE,full-base-200-tx-0,base,base,transmission
6,3915868.945492869,MISC,2030,TEMOA,MISO,full-base-200-tx-0,base,base,transmission
7,2970567.837034211,MISE,2030,TEMOA,MISO,full-base-200-tx-0,base,base,transmission
8,9032977.45266133,MISS,2030,TEMOA,MISO,full-base-200-tx-0,base,base,transmission
9,8299683.279523302,MISW,2030,TEMOA,MISO,full-base-200-tx-0,base,base,transmission
10,1238037.6294519247,NWPP,2030,TEMOA,WECC,full-base-200-tx-0,base,base,transmission
11,18775128.772920035,NYCW,2030,TEMOA,NE,full-base-200-tx-0,base,base,transmission
12,2756150.122133698,NYUP,2030,TEMOA,NE,full-base-200-tx-0,base,base,transmission
13,4846138.684134118,PJMC,2030,TEMOA,PJM,full-base-200-tx-0,base,base,transmission
14,5539140.07449827,PJMD,2030,TEMOA,PJM,full-base-200-tx-0,base,base,transmission
15,30368602.040602617,PJME,2030,TEMOA,PJM,full-base-200-tx-0,base,base,transmission
16,14654586.51504056,PJMW,2030,TEMOA,PJM,full-base-200-tx-0,base,base,transmission
17,1473731.0634978598,RMRG,2030,TEMOA,WECC,full-base-200-tx-0,base,base,transmission
18,1488521.6021102564,SPPC,2030,TEMOA,SPP,full-base-200-tx-0,base,base,transmission
