model,line,line_name,planning_year,case,unit,value,end_value,start_region,dest_region,km,cap
SWITCH,,MISS_to_SPPS,2030,full-base-200-tx-15,MW,433376.0,,MISS,SPPS,1083.4402589451677,400.0
SWITCH,,SPPS_to_SRSG,2030,full-base-200-tx-15,MW,612260.0,,SPPS,SRSG,1530.6511537017682,400.0
SWITCH,,SPPN_to_SPPS,2030,full-base-200-tx-15,MW,271770.0,,SPPN,SPPS,679.4249275747745,400.0
SWITCH,,NWPP_to_RMRG,2030,full-base-200-tx-15,MW,102557.0,,NWPP,RMRG,256.39318164425606,400.0
SWITCH,,RMRG_to_SRSG,2030,full-base-200-tx-15,MW,580776.0,,RMRG,SRSG,1451.9389962866967,400.0
SWITCH,,MISS_to_SRSE,2030,full-base-200-tx-15,MW,0.0,,MISS,SRSE,825.7437764420143,0.0
SWITCH,,CASO_to_NWPP,2030,full-base-200-tx-15,MW,0.0,,CASO,NWPP,1859.1210098249192,0.0
SWITCH,,CASO_to_SRSG,2030,full-base-200-tx-15,MW,0.0,,CASO,SRSG,670.4280089248628,0.0
SWITCH,,MISW_to_SPPN,2030,full-base-200-tx-15,MW,0.0,,MISW,SPPN,1014.1486283848258,0.0
SWITCH,,NWPP_to_SPPN,2030,full-base-200-tx-15,MW,1151174.0,,NWPP,SPPN,2877.9361274282305,400.0
SWITCH,,MISW_to_NWPP,2030,full-base-200-tx-15,MW,5616280.0,,MISW,NWPP,14040.700523946523,400.0
SWITCH,,RMRG_to_SPPN,2030,full-base-200-tx-15,MW,312229.0,,RMRG,SPPN,780.5713741841813,400.0
SWITCH,,RMRG_to_SPPC,2030,full-base-200-tx-15,MW,374651.0,,RMRG,SPPC,936.6269837220768,400.0
SWITCH,,SRSG_to_TRE,2030,full-base-200-tx-15,MW,676895.0,,SRSG,TRE,1692.23667175099,400.0
SWITCH,,MISC_to_PJMC,2035,full-base-200-tx-15,MW,0.0,,MISC,PJMC,626.2046711986147,0.0
SWITCH,,PJMC_to_PJMW,2035,full-base-200-tx-15,MW,193981.0,,PJMC,PJMW,484.9526117173539,400.0
SWITCH,,MISW_to_PJMC,2035,full-base-200-tx-15,MW,277141.0,,MISW,PJMC,577.3769837220765,480.0
SWITCH,,NYUP_to_PJME,2035,full-base-200-tx-15,MW,126647.0,,NYUP,PJME,316.61636032760543,400.0
SWITCH,,PJME_to_PJMW,2035,full-base-200-tx-15,MW,281581.0,,PJME,PJMW,482.9870637110515,583.0
SWITCH,,NYCW_to_PJME,2035,full-base-200-tx-15,MW,32408.0,,NYCW,PJME,81.02077938846139,400.0
SWITCH,,PJMD_to_PJME,2035,full-base-200-tx-15,MW,55706.0,,PJMD,PJME,139.26433395480618,400.0
SWITCH,,MISC_to_MISE,2035,full-base-200-tx-15,MW,397354.0,,MISC,MISE,993.3851724175372,400.0
SWITCH,,MISE_to_PJMW,2035,full-base-200-tx-15,MW,0.0,,MISE,PJMW,672.2944948093907,0.0
SWITCH,,MISE_to_MISW,2035,full-base-200-tx-15,MW,535236.0,,MISE,MISW,1338.0895372438338,400.0
SWITCH,,ISNE_to_NYUP,2035,full-base-200-tx-15,MW,168965.0,,ISNE,NYUP,422.4133412443229,400.0
SWITCH,,ISNE_to_NYCW,2035,full-base-200-tx-15,MW,83505.0,,ISNE,NYCW,208.76319678780865,400.0
SWITCH,,MISC_to_SPPC,2035,full-base-200-tx-15,MW,278430.0,,MISC,SPPC,696.0754685319118,400.0
SWITCH,,MISC_to_PJMW,2035,full-base-200-tx-15,MW,0.0,,MISC,PJMW,636.7767278564246,0.0
SWITCH,,MISC_to_SRCE,2035,full-base-200-tx-15,MW,0.0,,MISC,SRCE,807.5788459671032,0.0
SWITCH,,MISC_to_SPPS,2035,full-base-200-tx-15,MW,465720.0,,MISC,SPPS,1164.3004320004338,400.0
SWITCH,,MISC_to_MISS,2035,full-base-200-tx-15,MW,0.0,,MISC,MISS,1432.2313664952487,0.0
SWITCH,,MISC_to_SPPN,2035,full-base-200-tx-15,MW,367689.0,,MISC,SPPN,919.2234841721058,400.0
SWITCH,,MISC_to_MISW,2035,full-base-200-tx-15,MW,0.0,,MISC,MISW,1370.4981771620598,0.0
SWITCH,,BASN_to_CANO,2035,full-base-200-tx-15,MW,0.0,,BASN,CANO,1613.3847128003597,0.0
SWITCH,,CANO_to_CASO,2035,full-base-200-tx-15,MW,0.0,,CANO,CASO,678.496525078502,0.0
SWITCH,,CANO_to_NWPP,2035,full-base-200-tx-15,MW,0.0,,CANO,NWPP,1302.6110658309303,0.0
SWITCH,,TREW_to_TRE,2035,full-base-200-tx-15,MW,0.0,,TREW,TRE,694.9819646586291,0.0
SWITCH,,SPPS_to_TREW,2035,full-base-200-tx-15,MW,237836.0,,SPPS,TREW,594.5912331781975,400.0
SWITCH,,SPPC_to_SPPS,2035,full-base-200-tx-15,MW,230244.0,,SPPC,SPPS,455.0277413171593,505.99999000000025
SWITCH,,MISS_to_SPPC,2035,full-base-200-tx-15,MW,505724.0,,MISS,SPPC,1264.309793619994,400.0
SWITCH,,SPPC_to_SPPN,2035,full-base-200-tx-15,MW,104477.0,,SPPC,SPPN,261.19343417595013,400.0
SWITCH,,MISW_to_SPPC,2035,full-base-200-tx-15,MW,0.0,,MISW,SPPC,1195.0293103479462,0.0
SWITCH,,FRCC_to_SRSE,2035,full-base-200-tx-15,MW,0.0,,FRCC,SRSE,930.705776696937,0.0
SWITCH,,SPPS_to_TRE,2035,full-base-200-tx-15,MW,200522.0,,SPPS,TRE,501.3042951289656,400.0
SWITCH,,PJMW_to_SRCA,2035,full-base-200-tx-15,MW,0.0,,PJMW,SRCA,900.2912298442393,0.0
SWITCH,,SRCA_to_SRCE,2035,full-base-200-tx-15,MW,0.0,,SRCA,SRCE,1047.313910703395,0.0
SWITCH,,PJMD_to_SRCA,2035,full-base-200-tx-15,MW,210102.0,,PJMD,SRCA,525.2547915890101,400.0
SWITCH,,SRCA_to_SRSE,2035,full-base-200-tx-15,MW,0.0,,SRCA,SRSE,750.9564568673488,0.0
SWITCH,,NYCW_to_NYUP,2035,full-base-200-tx-15,MW,127613.0,,NYCW,NYUP,319.03239545042265,400.0
SWITCH,,PJMW_to_SRCE,2035,full-base-200-tx-15,MW,0.0,,PJMW,SRCE,542.940224506259,0.0
SWITCH,,PJMD_to_PJMW,2035,full-base-200-tx-15,MW,387196.0,,PJMD,PJMW,493.7545177764829,784.1876400000001
SWITCH,,BASN_to_RMRG,2035,full-base-200-tx-15,MW,368398.0,,BASN,RMRG,1478.968739910536,249.09135000000015
SWITCH,,BASN_to_CASO,2035,full-base-200-tx-15,MW,0.0,,BASN,CASO,1052.8154002870249,0.0
SWITCH,,BASN_to_NWPP,2035,full-base-200-tx-15,MW,0.0,,BASN,NWPP,2143.6820330805017,0.0
SWITCH,,SRSG_to_BASN,2035,full-base-200-tx-15,MW,0.0,,SRSG,BASN,1196.8856954277987,0.0
SWITCH,,MISS_to_SRCE,2035,full-base-200-tx-15,MW,0.0,,MISS,SRCE,910.5740119711644,0.0
SWITCH,,SRCE_to_SRSE,2035,full-base-200-tx-15,MW,41735.0,,SRCE,SRSE,808.9930595294763,51.588630000000194
SWITCH,,MISS_to_SPPS,2035,full-base-200-tx-15,MW,433376.0,,MISS,SPPS,1083.4402589451677,400.0
SWITCH,,SPPS_to_SRSG,2035,full-base-200-tx-15,MW,612260.0,,SPPS,SRSG,1530.6511537017682,400.0
SWITCH,,SPPN_to_SPPS,2035,full-base-200-tx-15,MW,271770.0,,SPPN,SPPS,679.4249275747745,399.99999999999994
SWITCH,,NWPP_to_RMRG,2035,full-base-200-tx-15,MW,102557.0,,NWPP,RMRG,256.39318164425606,400.0
SWITCH,,RMRG_to_SRSG,2035,full-base-200-tx-15,MW,580776.0,,RMRG,SRSG,1451.9389962866967,400.0
SWITCH,,MISS_to_SRSE,2035,full-base-200-tx-15,MW,0.0,,MISS,SRSE,825.7437764420143,0.0
SWITCH,,CASO_to_NWPP,2035,full-base-200-tx-15,MW,378182.0,,CASO,NWPP,1859.1210098249192,203.41973000000007
SWITCH,,CASO_to_SRSG,2035,full-base-200-tx-15,MW,437789.0,,CASO,SRSG,670.4280089248628,652.9999799999996
SWITCH,,MISW_to_SPPN,2035,full-base-200-tx-15,MW,0.0,,MISW,SPPN,1014.1486283848258,0.0
SWITCH,,NWPP_to_SPPN,2035,full-base-200-tx-15,MW,1151174.0,,NWPP,SPPN,2877.9361274282305,400.0
SWITCH,,MISW_to_NWPP,2035,full-base-200-tx-15,MW,5616280.0,,MISW,NWPP,14040.700523946523,400.0
SWITCH,,RMRG_to_SPPN,2035,full-base-200-tx-15,MW,312229.0,,RMRG,SPPN,780.5713741841813,400.0
SWITCH,,RMRG_to_SPPC,2035,full-base-200-tx-15,MW,374651.0,,RMRG,SPPC,936.6269837220768,400.0
SWITCH,,SRSG_to_TRE,2035,full-base-200-tx-15,MW,676895.0,,SRSG,TRE,1692.23667175099,400.0
SWITCH,,MISC_to_PJMC,2040,full-base-200-tx-15,MW,0.0,,MISC,PJMC,626.2046711986147,0.0
SWITCH,,PJMC_to_PJMW,2040,full-base-200-tx-15,MW,193981.0,,PJMC,PJMW,484.9526117173539,400.0
SWITCH,,MISW_to_PJMC,2040,full-base-200-tx-15,MW,277141.0,,MISW,PJMC,577.3769837220765,480.0
SWITCH,,NYUP_to_PJME,2040,full-base-200-tx-15,MW,126647.0,,NYUP,PJME,316.61636032760543,400.0
SWITCH,,PJME_to_PJMW,2040,full-base-200-tx-15,MW,281581.0,,PJME,PJMW,482.9870637110515,583.0
SWITCH,,NYCW_to_PJME,2040,full-base-200-tx-15,MW,32408.0,,NYCW,PJME,81.02077938846139,400.0
SWITCH,,PJMD_to_PJME,2040,full-base-200-tx-15,MW,55706.0,,PJMD,PJME,139.26433395480618,400.0
SWITCH,,MISC_to_MISE,2040,full-base-200-tx-15,MW,397354.0,,MISC,MISE,993.3851724175372,400.0
SWITCH,,MISE_to_PJMW,2040,full-base-200-tx-15,MW,0.0,,MISE,PJMW,672.2944948093907,0.0
SWITCH,,MISE_to_MISW,2040,full-base-200-tx-15,MW,535236.0,,MISE,MISW,1338.0895372438338,400.0
SWITCH,,ISNE_to_NYUP,2040,full-base-200-tx-15,MW,168965.0,,ISNE,NYUP,422.4133412443229,400.0
SWITCH,,ISNE_to_NYCW,2040,full-base-200-tx-15,MW,83505.0,,ISNE,NYCW,208.76319678780865,400.0
SWITCH,,MISC_to_SPPC,2040,full-base-200-tx-15,MW,278430.0,,MISC,SPPC,696.0754685319118,400.0
SWITCH,,MISC_to_PJMW,2040,full-base-200-tx-15,MW,0.0,,MISC,PJMW,636.7767278564246,0.0
SWITCH,,MISC_to_SRCE,2040,full-base-200-tx-15,MW,0.0,,MISC,SRCE,807.5788459671032,0.0
SWITCH,,MISC_to_SPPS,2040,full-base-200-tx-15,MW,465720.0,,MISC,SPPS,1164.3004320004338,400.0
SWITCH,,MISC_to_MISS,2040,full-base-200-tx-15,MW,0.0,,MISC,MISS,1432.2313664952487,0.0
SWITCH,,MISC_to_SPPN,2040,full-base-200-tx-15,MW,367689.0,,MISC,SPPN,919.2234841721058,400.0
SWITCH,,MISC_to_MISW,2040,full-base-200-tx-15,MW,0.0,,MISC,MISW,1370.4981771620598,0.0
SWITCH,,BASN_to_CANO,2040,full-base-200-tx-15,MW,0.0,,BASN,CANO,1613.3847128003597,0.0
SWITCH,,CANO_to_CASO,2040,full-base-200-tx-15,MW,0.0,,CANO,CASO,678.496525078502,0.0
SWITCH,,CANO_to_NWPP,2040,full-base-200-tx-15,MW,0.0,,CANO,NWPP,1302.6110658309303,0.0
SWITCH,,TREW_to_TRE,2040,full-base-200-tx-15,MW,0.0,,TREW,TRE,694.9819646586291,0.0
SWITCH,,SPPS_to_TREW,2040,full-base-200-tx-15,MW,237836.0,,SPPS,TREW,594.5912331781975,400.0
SWITCH,,SPPC_to_SPPS,2040,full-base-200-tx-15,MW,127487.0,,SPPC,SPPS,455.0277413171593,280.1746000000003
SWITCH,,MISS_to_SPPC,2040,full-base-200-tx-15,MW,505724.0,,MISS,SPPC,1264.309793619994,400.0
SWITCH,,SPPC_to_SPPN,2040,full-base-200-tx-15,MW,104477.0,,SPPC,SPPN,261.19343417595013,400.0
SWITCH,,MISW_to_SPPC,2040,full-base-200-tx-15,MW,0.0,,MISW,SPPC,1195.0293103479462,0.0
SWITCH,,FRCC_to_SRSE,2040,full-base-200-tx-15,MW,0.0,,FRCC,SRSE,930.705776696937,0.0
SWITCH,,SPPS_to_TRE,2040,full-base-200-tx-15,MW,200522.0,,SPPS,TRE,501.3042951289656,400.0
SWITCH,,PJMW_to_SRCA,2040,full-base-200-tx-15,MW,0.0,,PJMW,SRCA,900.2912298442393,0.0
SWITCH,,SRCA_to_SRCE,2040,full-base-200-tx-15,MW,0.0,,SRCA,SRCE,1047.313910703395,0.0
SWITCH,,PJMD_to_SRCA,2040,full-base-200-tx-15,MW,210102.0,,PJMD,SRCA,525.2547915890101,400.0
SWITCH,,SRCA_to_SRSE,2040,full-base-200-tx-15,MW,0.0,,SRCA,SRSE,750.9564568673488,0.0
SWITCH,,NYCW_to_NYUP,2040,full-base-200-tx-15,MW,127613.0,,NYCW,NYUP,319.03239545042265,400.0
SWITCH,,PJMW_to_SRCE,2040,full-base-200-tx-15,MW,0.0,,PJMW,SRCE,542.940224506259,0.0
SWITCH,,PJMD_to_PJMW,2040,full-base-200-tx-15,MW,513505.0,,PJMD,PJMW,493.7545177764829,1040.0
SWITCH,,BASN_to_RMRG,2040,full-base-200-tx-15,MW,831180.0,,BASN,RMRG,1478.968739910536,561.99998
SWITCH,,BASN_to_CASO,2040,full-base-200-tx-15,MW,0.0,,BASN,CASO,1052.8154002870249,0.0
SWITCH,,BASN_to_NWPP,2040,full-base-200-tx-15,MW,0.0,,BASN,NWPP,2143.6820330805017,0.0
SWITCH,,SRSG_to_BASN,2040,full-base-200-tx-15,MW,0.0,,SRSG,BASN,1196.8856954277987,0.0
SWITCH,,MISS_to_SRCE,2040,full-base-200-tx-15,MW,0.0,,MISS,SRCE,910.5740119711644,0.0
SWITCH,,SRCE_to_SRSE,2040,full-base-200-tx-15,MW,144470.0,,SRCE,SRSE,808.9930595294763,178.58014000000003
SWITCH,,MISS_to_SPPS,2040,full-base-200-tx-15,MW,433376.0,,MISS,SPPS,1083.4402589451677,400.0
SWITCH,,SPPS_to_SRSG,2040,full-base-200-tx-15,MW,612260.0,,SPPS,SRSG,1530.6511537017682,400.0
SWITCH,,SPPN_to_SPPS,2040,full-base-200-tx-15,MW,271770.0,,SPPN,SPPS,679.4249275747745,400.0
SWITCH,,NWPP_to_RMRG,2040,full-base-200-tx-15,MW,102557.0,,NWPP,RMRG,256.39318164425606,400.0
SWITCH,,RMRG_to_SRSG,2040,full-base-200-tx-15,MW,580776.0,,RMRG,SRSG,1451.9389962866967,400.0
SWITCH,,MISS_to_SRSE,2040,full-base-200-tx-15,MW,0.0,,MISS,SRSE,825.7437764420143,0.0
SWITCH,,CASO_to_NWPP,2040,full-base-200-tx-15,MW,0.0,,CASO,NWPP,1859.1210098249192,0.0
SWITCH,,CASO_to_SRSG,2040,full-base-200-tx-15,MW,0.0,,CASO,SRSG,670.4280089248628,0.0
SWITCH,,MISW_to_SPPN,2040,full-base-200-tx-15,MW,0.0,,MISW,SPPN,1014.1486283848258,0.0
SWITCH,,NWPP_to_SPPN,2040,full-base-200-tx-15,MW,1151174.0,,NWPP,SPPN,2877.9361274282305,400.0
SWITCH,,MISW_to_NWPP,2040,full-base-200-tx-15,MW,0.0,,MISW,NWPP,14040.700523946523,0.0
SWITCH,,RMRG_to_SPPN,2040,full-base-200-tx-15,MW,312229.0,,RMRG,SPPN,780.5713741841813,400.0
SWITCH,,RMRG_to_SPPC,2040,full-base-200-tx-15,MW,374651.0,,RMRG,SPPC,936.6269837220768,400.0
SWITCH,,SRSG_to_TRE,2040,full-base-200-tx-15,MW,676895.0,,SRSG,TRE,1692.23667175099,400.0
SWITCH,,MISC_to_PJMC,2045,full-base-200-tx-15,MW,0.0,,MISC,PJMC,626.2046711986147,0.0
SWITCH,,PJMC_to_PJMW,2045,full-base-200-tx-15,MW,193981.0,,PJMC,PJMW,484.9526117173539,399.99996999999985
SWITCH,,MISW_to_PJMC,2045,full-base-200-tx-15,MW,277141.0,,MISW,PJMC,577.3769837220765,480.0
SWITCH,,NYUP_to_PJME,2045,full-base-200-tx-15,MW,126647.0,,NYUP,PJME,316.61636032760543,399.9999899999998
SWITCH,,PJME_to_PJMW,2045,full-base-200-tx-15,MW,281581.0,,PJME,PJMW,482.9870637110515,583.0
SWITCH,,NYCW_to_PJME,2045,full-base-200-tx-15,MW,32408.0,,NYCW,PJME,81.02077938846139,400.0
SWITCH,,PJMD_to_PJME,2045,full-base-200-tx-15,MW,55706.0,,PJMD,PJME,139.26433395480618,400.0
SWITCH,,MISC_to_MISE,2045,full-base-200-tx-15,MW,261369.0,,MISC,MISE,993.3851724175372,263.10906
SWITCH,,MISE_to_PJMW,2045,full-base-200-tx-15,MW,0.0,,MISE,PJMW,672.2944948093907,0.0
SWITCH,,MISE_to_MISW,2045,full-base-200-tx-15,MW,535236.0,,MISE,MISW,1338.0895372438338,399.99999
SWITCH,,ISNE_to_NYUP,2045,full-base-200-tx-15,MW,168965.0,,ISNE,NYUP,422.4133412443229,399.9999899999998
SWITCH,,ISNE_to_NYCW,2045,full-base-200-tx-15,MW,83505.0,,ISNE,NYCW,208.76319678780865,400.0
SWITCH,,MISC_to_SPPC,2045,full-base-200-tx-15,MW,278430.0,,MISC,SPPC,696.0754685319118,400.0
SWITCH,,MISC_to_PJMW,2045,full-base-200-tx-15,MW,228688.0,,MISC,PJMW,636.7767278564246,359.1332199999997
SWITCH,,MISC_to_SRCE,2045,full-base-200-tx-15,MW,0.0,,MISC,SRCE,807.5788459671032,0.0
SWITCH,,MISC_to_SPPS,2045,full-base-200-tx-15,MW,465720.0,,MISC,SPPS,1164.3004320004338,399.99996999999985
SWITCH,,MISC_to_MISS,2045,full-base-200-tx-15,MW,0.0,,MISC,MISS,1432.2313664952487,0.0
SWITCH,,MISC_to_SPPN,2045,full-base-200-tx-15,MW,367689.0,,MISC,SPPN,919.2234841721058,399.9999800000001
SWITCH,,MISC_to_MISW,2045,full-base-200-tx-15,MW,0.0,,MISC,MISW,1370.4981771620598,0.0
SWITCH,,BASN_to_CANO,2045,full-base-200-tx-15,MW,0.0,,BASN,CANO,1613.3847128003597,0.0
SWITCH,,CANO_to_CASO,2045,full-base-200-tx-15,MW,0.0,,CANO,CASO,678.496525078502,0.0
SWITCH,,CANO_to_NWPP,2045,full-base-200-tx-15,MW,0.0,,CANO,NWPP,1302.6110658309303,0.0
SWITCH,,TREW_to_TRE,2045,full-base-200-tx-15,MW,0.0,,TREW,TRE,694.9819646586291,0.0
SWITCH,,SPPS_to_TREW,2045,full-base-200-tx-15,MW,237836.0,,SPPS,TREW,594.5912331781975,400.0
SWITCH,,SPPC_to_SPPS,2045,full-base-200-tx-15,MW,218560.0,,SPPC,SPPS,455.0277413171593,480.32226999999966
SWITCH,,MISS_to_SPPC,2045,full-base-200-tx-15,MW,505724.0,,MISS,SPPC,1264.309793619994,400.0
SWITCH,,SPPC_to_SPPN,2045,full-base-200-tx-15,MW,104477.0,,SPPC,SPPN,261.19343417595013,400.0
SWITCH,,MISW_to_SPPC,2045,full-base-200-tx-15,MW,0.0,,MISW,SPPC,1195.0293103479462,3.000000000952241e-05
SWITCH,,FRCC_to_SRSE,2045,full-base-200-tx-15,MW,0.0,,FRCC,SRSE,930.705776696937,0.0
SWITCH,,SPPS_to_TRE,2045,full-base-200-tx-15,MW,200522.0,,SPPS,TRE,501.3042951289656,399.9999999999998
SWITCH,,PJMW_to_SRCA,2045,full-base-200-tx-15,MW,0.0,,PJMW,SRCA,900.2912298442393,0.0
SWITCH,,SRCA_to_SRCE,2045,full-base-200-tx-15,MW,0.0,,SRCA,SRCE,1047.313910703395,1.0000000003174137e-05
SWITCH,,PJMD_to_SRCA,2045,full-base-200-tx-15,MW,210102.0,,PJMD,SRCA,525.2547915890101,400.0
SWITCH,,SRCA_to_SRSE,2045,full-base-200-tx-15,MW,0.0,,SRCA,SRSE,750.9564568673488,0.0
SWITCH,,NYCW_to_NYUP,2045,full-base-200-tx-15,MW,127613.0,,NYCW,NYUP,319.03239545042265,400.0
SWITCH,,PJMW_to_SRCE,2045,full-base-200-tx-15,MW,0.0,,PJMW,SRCE,542.940224506259,0.0
SWITCH,,PJMD_to_PJMW,2045,full-base-200-tx-15,MW,513505.0,,PJMD,PJMW,493.7545177764829,1039.9999800000005
SWITCH,,BASN_to_RMRG,2045,full-base-200-tx-15,MW,831180.0,,BASN,RMRG,1478.968739910536,561.9998599999999
SWITCH,,BASN_to_CASO,2045,full-base-200-tx-15,MW,0.0,,BASN,CASO,1052.8154002870249,0.0
SWITCH,,BASN_to_NWPP,2045,full-base-200-tx-15,MW,0.0,,BASN,NWPP,2143.6820330805017,0.0
SWITCH,,SRSG_to_BASN,2045,full-base-200-tx-15,MW,0.0,,SRSG,BASN,1196.8856954277987,0.0
SWITCH,,MISS_to_SRCE,2045,full-base-200-tx-15,MW,0.0,,MISS,SRCE,910.5740119711644,0.0
SWITCH,,SRCE_to_SRSE,2045,full-base-200-tx-15,MW,340030.0,,SRCE,SRSE,808.9930595294763,420.3124399999997
SWITCH,,MISS_to_SPPS,2045,full-base-200-tx-15,MW,433376.0,,MISS,SPPS,1083.4402589451677,400.0
SWITCH,,SPPS_to_SRSG,2045,full-base-200-tx-15,MW,612260.0,,SPPS,SRSG,1530.6511537017682,400.0
SWITCH,,SPPN_to_SPPS,2045,full-base-200-tx-15,MW,271770.0,,SPPN,SPPS,679.4249275747745,400.0
SWITCH,,NWPP_to_RMRG,2045,full-base-200-tx-15,MW,102557.0,,NWPP,RMRG,256.39318164425606,400.0
SWITCH,,RMRG_to_SRSG,2045,full-base-200-tx-15,MW,580776.0,,RMRG,SRSG,1451.9389962866967,400.0
SWITCH,,MISS_to_SRSE,2045,full-base-200-tx-15,MW,0.0,,MISS,SRSE,825.7437764420143,0.0
SWITCH,,CASO_to_NWPP,2045,full-base-200-tx-15,MW,0.0,,CASO,NWPP,1859.1210098249192,0.0
SWITCH,,CASO_to_SRSG,2045,full-base-200-tx-15,MW,0.0,,CASO,SRSG,670.4280089248628,0.0
SWITCH,,MISW_to_SPPN,2045,full-base-200-tx-15,MW,0.0,,MISW,SPPN,1014.1486283848258,0.0
SWITCH,,NWPP_to_SPPN,2045,full-base-200-tx-15,MW,1151174.0,,NWPP,SPPN,2877.9361274282305,400.0
SWITCH,,MISW_to_NWPP,2045,full-base-200-tx-15,MW,4543764.0,,MISW,NWPP,14040.700523946523,323.6137799999999
SWITCH,,RMRG_to_SPPN,2045,full-base-200-tx-15,MW,312229.0,,RMRG,SPPN,780.5713741841813,400.0
SWITCH,,RMRG_to_SPPC,2045,full-base-200-tx-15,MW,374651.0,,RMRG,SPPC,936.6269837220768,399.9999899999998
SWITCH,,SRSG_to_TRE,2045,full-base-200-tx-15,MW,676895.0,,SRSG,TRE,1692.23667175099,400.0
SWITCH,,MISC_to_PJMC,2050,full-base-200-tx-15,MW,0.0,,MISC,PJMC,626.2046711986147,0.0
SWITCH,,PJMC_to_PJMW,2050,full-base-200-tx-15,MW,193981.0,,PJMC,PJMW,484.9526117173539,400.0
SWITCH,,MISW_to_PJMC,2050,full-base-200-tx-15,MW,277141.0,,MISW,PJMC,577.3769837220765,479.9999799999996
SWITCH,,NYUP_to_PJME,2050,full-base-200-tx-15,MW,126647.0,,NYUP,PJME,316.61636032760543,400.0
SWITCH,,PJME_to_PJMW,2050,full-base-200-tx-15,MW,281581.0,,PJME,PJMW,482.9870637110515,583.0
SWITCH,,NYCW_to_PJME,2050,full-base-200-tx-15,MW,32408.0,,NYCW,PJME,81.02077938846139,400.0
SWITCH,,PJMD_to_PJME,2050,full-base-200-tx-15,MW,55706.0,,PJMD,PJME,139.26433395480618,400.0
SWITCH,,MISC_to_MISE,2050,full-base-200-tx-15,MW,0.0,,MISC,MISE,993.3851724175372,0.0
SWITCH,,MISE_to_PJMW,2050,full-base-200-tx-15,MW,0.0,,MISE,PJMW,672.2944948093907,0.0
SWITCH,,MISE_to_MISW,2050,full-base-200-tx-15,MW,0.0,,MISE,MISW,1338.0895372438338,0.0
SWITCH,,ISNE_to_NYUP,2050,full-base-200-tx-15,MW,168965.0,,ISNE,NYUP,422.4133412443229,400.0
SWITCH,,ISNE_to_NYCW,2050,full-base-200-tx-15,MW,83505.0,,ISNE,NYCW,208.76319678780865,400.0
SWITCH,,MISC_to_SPPC,2050,full-base-200-tx-15,MW,278430.0,,MISC,SPPC,696.0754685319118,400.0
SWITCH,,MISC_to_PJMW,2050,full-base-200-tx-15,MW,148492.0,,MISC,PJMW,636.7767278564246,233.1928400000006
SWITCH,,MISC_to_SRCE,2050,full-base-200-tx-15,MW,0.0,,MISC,SRCE,807.5788459671032,0.0
SWITCH,,MISC_to_SPPS,2050,full-base-200-tx-15,MW,465720.0,,MISC,SPPS,1164.3004320004338,399.99999000000025
SWITCH,,MISC_to_MISS,2050,full-base-200-tx-15,MW,0.0,,MISC,MISS,1432.2313664952487,0.0
SWITCH,,MISC_to_SPPN,2050,full-base-200-tx-15,MW,367689.0,,MISC,SPPN,919.2234841721058,400.0
SWITCH,,MISC_to_MISW,2050,full-base-200-tx-15,MW,0.0,,MISC,MISW,1370.4981771620598,0.0
SWITCH,,BASN_to_CANO,2050,full-base-200-tx-15,MW,0.0,,BASN,CANO,1613.3847128003597,0.0
SWITCH,,CANO_to_CASO,2050,full-base-200-tx-15,MW,0.0,,CANO,CASO,678.496525078502,0.0
SWITCH,,CANO_to_NWPP,2050,full-base-200-tx-15,MW,248932.0,,CANO,NWPP,1302.6110658309303,191.1026400000001
SWITCH,,TREW_to_TRE,2050,full-base-200-tx-15,MW,0.0,,TREW,TRE,694.9819646586291,0.0
SWITCH,,SPPS_to_TREW,2050,full-base-200-tx-15,MW,237836.0,,SPPS,TREW,594.5912331781975,400.0
SWITCH,,SPPC_to_SPPS,2050,full-base-200-tx-15,MW,138456.0,,SPPC,SPPS,455.0277413171593,304.28020000000015
SWITCH,,MISS_to_SPPC,2050,full-base-200-tx-15,MW,505724.0,,MISS,SPPC,1264.309793619994,400.0
SWITCH,,SPPC_to_SPPN,2050,full-base-200-tx-15,MW,104477.0,,SPPC,SPPN,261.19343417595013,400.0
SWITCH,,MISW_to_SPPC,2050,full-base-200-tx-15,MW,0.0,,MISW,SPPC,1195.0293103479462,0.0
SWITCH,,FRCC_to_SRSE,2050,full-base-200-tx-15,MW,0.0,,FRCC,SRSE,930.705776696937,0.0
SWITCH,,SPPS_to_TRE,2050,full-base-200-tx-15,MW,200522.0,,SPPS,TRE,501.3042951289656,400.0
SWITCH,,PJMW_to_SRCA,2050,full-base-200-tx-15,MW,0.0,,PJMW,SRCA,900.2912298442393,0.0
SWITCH,,SRCA_to_SRCE,2050,full-base-200-tx-15,MW,89321.0,,SRCA,SRCE,1047.313910703395,85.28576999999999
SWITCH,,PJMD_to_SRCA,2050,full-base-200-tx-15,MW,210102.0,,PJMD,SRCA,525.2547915890101,399.9999899999998
SWITCH,,SRCA_to_SRSE,2050,full-base-200-tx-15,MW,0.0,,SRCA,SRSE,750.9564568673488,0.0
SWITCH,,NYCW_to_NYUP,2050,full-base-200-tx-15,MW,127613.0,,NYCW,NYUP,319.03239545042265,400.0
SWITCH,,PJMW_to_SRCE,2050,full-base-200-tx-15,MW,123567.0,,PJMW,SRCE,542.940224506259,227.5893500000002
