Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,planning_year,model,percent_total,case,scenario,configuration,child_scenario
cNSE,178711232.1,17666.893634593715,18027.207292053783,20045.74692330128,18888.998952587222,1.6391108684066275e8,19515.642445696027,17953.330383587578,16690.674052481598,17428.596912455047,20249.439044081337,1.4354907127038967e7,17241.053509028854,18307.858987972948,18476.714374756528,21298.46922188513,21490.705269969138,16303.721289766676,17024.271198494494,15044.177623541322,18124.466544997365,19230.05705719826,20438.128254762585,21138.18672366,16756.935653170767,22276.398999314635,15620.494873043204,2030,GenX,0.0,full-base-50,base,base,carbon_price
cStart,1641934538.1,2.569605993230141e7,2.538369668137999e7,4.279611855741984e7,1.2635963220324636e8,3.53511176101405e7,8.956841188071555e7,4.599278259239932e7,1.013232522131327e8,1.4079939813127548e8,1.505621110761715e7,1.2698048506222706e7,1.1673084958540816e7,5.353272988693525e7,3.62041298194591e7,7.60320376883707e7,1.5057785442796823e8,1.789943589503868e7,2.0204992060386058e7,1.5954021738531591e7,4.89444977893427e7,7.854724241310768e7,5.162522763368063e7,8.359836874689475e7,2.826771999693604e7,2.7882280101315945e8,2.902566462928229e7,2030,GenX,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,GenX,0.0,full-base-50,base,base,carbon_price
cNetworkExp,2559158841.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,GenX,0.0,full-base-50,base,base,carbon_price
cVOM,6504792928.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,GenX,0.0,full-base-50,base,base,carbon_price
cCO2,25115477548.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,GenX,0.1,full-base-50,base,base,carbon_price
cFix,124942864474.5,4.330364502110001e9,2.28468759196e9,2.887431662520001e9,5.909154662409999e9,5.463661380280001e9,7.13180103719e9,3.2411488706200013e9,3.8450882171300006e9,7.28821579271e9,5.36418557814e9,7.419170764999999e8,2.84752945309e9,3.0132533790299997e9,3.17716476432e9,7.42482192269e9,8.860316434310001e9,3.8935740206999993e9,2.68234462992e9,2.18320846812e9,6.3804456905199995e9,6.71886781659e9,7.38963418771e9,6.4539059665e9,4.478647396820002e9,8.828452468740002e9,2.1230415038999999e9,2035,GenX,0.6,full-base-50,base,base,carbon_price
cVar,44896825224.7,1.0184352663420585e9,1.8044697806262062e9,1.884176523542234e9,5.10984634423789e9,2.3905361505487595e9,1.4873094632209752e9,1.4310323570929496e9,2.6215926528559294e9,2.0282408728057868e9,8.901645114063803e8,1.119237544258667e9,6.606198688460919e8,1.6024019043859196e9,1.118043807673294e9,5.796013300897135e9,4.103604088419201e9,3.279033573212026e8,3.464111878348445e8,2.1943623797086883e8,8.264529154571396e8,3.2013024693203177e9,2.079126298641908e9,4.241154146605513e9,1.4010901133221724e9,3.8792736355265136e9,3.683134613893576e8,2035,GenX,0.2,full-base-50,base,base,carbon_price
cNSE,571286404.9,10022.64371242903,10376.342993153028,12832.191580420114,9849.838519673252,4.4674734028675604e8,9990.54590851547,9478.755134495563,9504.994393111363,4.515769776358372e6,2.832014053140637e7,9.148538111667348e7,9069.644561265937,9487.332165465617,10094.343943731777,10594.357455331046,10353.288248891478,9381.474551646133,9338.44709132131,9017.052270230068,9326.210505728866,9732.002677567576,10659.731985329472,9765.862894846361,9904.223009247762,10406.019027976809,8587.923591930019,2035,GenX,0.0,full-base-50,base,base,carbon_price
cStart,3741938554.1,8.146927255367368e7,1.1859214724423023e8,1.4954517081618592e8,4.185754242577984e8,6.2078977249013975e7,2.2255292907286778e8,8.792054573601617e7,2.0283690211664072e8,2.3718665529244897e8,3.134365990711746e7,2.1802526059002798e7,2.0003529360070642e7,1.2787983272489576e8,7.648990824776281e7,1.460812933962431e8,3.1132335263243407e8,5.1804559274022564e7,3.7545928038784474e7,3.6599569918005094e7,9.117856191232422e7,1.9614200145890978e8,1.56200895787622e8,2.6825091268398923e8,1.0936841075898635e8,4.428560724991037e8,3.6309515053201064e7,2035,GenX,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,GenX,0.0,full-base-50,base,base,carbon_price
cNetworkExp,3414857039.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,GenX,0.0,full-base-50,base,base,carbon_price
cVOM,7059363035.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,GenX,0.0,full-base-50,base,base,carbon_price
cCO2,30791526971.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,GenX,0.1,full-base-50,base,base,carbon_price
cFix,146322503220.5,5.20403077385e9,2.72312027255e9,4.18311009352e9,6.89503536124e9,7.43851267566e9,7.48565170625e9,3.4592312348300004e9,4.2283216863100004e9,8.88374629162e9,6.56441669784e9,9.7772200764e8,3.283614758840001e9,3.393297095370001e9,3.481275217280001e9,9.21953115573e9,9.917334735670002e9,5.115521662700001e9,3.0125567439299994e9,2.4708677327400007e9,7.570175107139999e9,7.373415282429999e9,8.352561194060001e9,7.200372761820001e9,4.99467504248e9,1.0388992327840002e10,2.5054136011500006e9,2040,GenX,0.6,full-base-50,base,base,carbon_price
cVar,47787876303.4,1.2923538307210765e9,1.8368390555797539e9,3.094690891847821e9,5.394244850578005e9,2.415353811352478e9,1.703446800602482e9,1.4491535246182227e9,2.364783416858489e9,2.4061681265508366e9,1.0972729272136767e9,1.0666580981869847e9,5.996453848852103e8,1.4216891960645528e9,8.839086088479948e8,6.110413473450054e9,4.960893128910168e9,2.5178582769455144e8,2.9014906327250457e8,1.819410977465901e8,6.730939465176713e8,3.2880450033680377e9,2.2121299894462333e9,3.872420441859567e9,1.2965000093585308e9,3.99490257141705e9,3.072114826224244e8,2040,GenX,0.2,full-base-50,base,base,carbon_price
cNSE,1117540916.6,4.082133027945979e7,31426.587089824985,3.0767483729765344e7,154947.9933566961,5.224926056810541e8,31388.79095527025,552050.5328703594,31197.32772659742,3.523009467332282e7,2.466670050007062e8,1.7672163372181705e8,31520.92634467393,31396.746886124165,4.219084383826385e6,32468.048775983076,2.7343798945110044e6,31278.84053776385,31088.708572748586,30914.99192205144,30964.07352259722,6.255316779685291e6,31285.838116534305,31299.985985106458,31357.270390237863,5.048672521236943e7,30670.578153359435,2040,GenX,0.0,full-base-50,base,base,carbon_price
cStart,5106327577.1,1.6857372313896778e8,1.975317184793102e8,3.029721030035116e8,5.565900077104203e8,1.1144592708371757e8,2.505004652913977e8,8.932299450774023e7,2.998923153590873e8,3.059960250900855e8,7.20432165356395e7,2.1378938098901797e7,2.3089980501196414e7,1.3338870647131102e8,6.941169577119006e7,1.8409271251209494e8,2.8096604248145527e8,7.598286930097766e7,5.179990237057751e7,4.42360526815359e7,1.1442947475989187e8,2.6645081052255386e8,2.1190585715433982e8,4.343210100877106e8,2.031469093558009e8,5.944798274859134e8,4.237829134479634e7,2040,GenX,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,GenX,0.0,full-base-50,base,base,carbon_price
cNetworkExp,5293467520.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,GenX,0.0,full-base-50,base,base,carbon_price
cVOM,6677818256.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,GenX,0.0,full-base-50,base,base,carbon_price
cCO2,31744549582.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,GenX,0.1,full-base-50,base,base,carbon_price
cFix,171137096234.0,6.65852926352e9,3.88450092445e9,5.3807167822300005e9,8.049639983530001e9,8.281618872589999e9,8.652472130420002e9,3.912670958810001e9,5.059592093260001e9,1.0662120398290005e10,8.209276866309999e9,1.3522823529900002e9,3.61693682691e9,3.49147333598e9,4.3028731534400015e9,1.049922423828e10,1.1159412693929998e10,5.969062283490001e9,3.28750063887e9,2.94430765517e9,8.312212802210001e9,8.253700740570001e9,9.624077880039999e9,8.344338900480001e9,6.067401743819999e9,1.250869066034e10,2.6524620541099997e9,2045,GenX,0.6,full-base-50,base,base,carbon_price
cVar,53465014194.6,1.3302077425306468e9,2.125713532994548e9,3.8774432885278926e9,5.78291595994544e9,2.48503829353002e9,2.356036666244435e9,1.525060893835855e9,2.5320308228772964e9,2.732268539978868e9,1.698348741966142e9,1.2233421126898441e9,6.150086518198667e8,1.318859055781446e9,7.418298385452156e8,6.391305996622464e9,5.376497433533945e9,2.0581369904311386e8,2.3673785164041218e8,1.4579047264898324e8,5.14948590317301e8,3.7448204991023006e9,2.6219228096208367e9,4.235936081294157e9,1.5575974991780987e9,4.60124432734269e9,2.1826565685765758e8,2045,GenX,0.2,full-base-50,base,base,carbon_price
cNSE,1467896510.2,1.1732105151251608e8,677.8805209097449,2.4844294682979617e7,1.927486801009086e7,5.484714000739584e8,1.8233944570140228e7,755.2013515200856,643.74970296551,1.0934102067796868e8,1.0909309340962984e8,2.5003307869558972e8,688.4282132012753,770.2713232282919,2.7936752123084865e6,2.304312475689676e6,1.4808756305561185e7,8.278069590482245e6,5.480787355303361e6,808.7671807392824,7.953372117975555e6,3.0687174623226676e7,5.332910954696635e7,2.23837248617149e7,2.716796454975922e7,9.60917278222344e7,739.7611842015809,2045,GenX,0.0,full-base-50,base,base,carbon_price
cStart,5190740948.1,1.780209675120536e8,2.428384957870334e8,2.902623212389845e8,5.613459232120504e8,1.2619445191569382e8,2.40435957481503e8,7.52045449106522e7,3.1164828789210045e8,3.146786886172399e8,1.1164674354380758e8,1.8920482319001123e7,2.3941008763963837e7,1.0518265480516304e8,5.91170054414271e7,1.4932416265131697e8,2.3251684867957878e8,7.061034869296218e7,4.233120482275617e7,3.568692451749429e7,1.047671286500743e8,2.589992253550958e8,2.3166659672405058e8,4.9201119496590495e8,2.2086810217392877e8,6.599294159264205e8,3.2592261535336375e7,2045,GenX,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,GenX,0.0,full-base-50,base,base,carbon_price
cNetworkExp,6075180082.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,GenX,0.0,full-base-50,base,base,carbon_price
cVOM,6729970863.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,GenX,0.0,full-base-50,base,base,carbon_price
cCO2,35982299318.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,GenX,0.1,full-base-50,base,base,carbon_price
cFix,190922242870.4,7.650438472760001e9,4.670793918599999e9,6.909011546969998e9,9.19525259502e9,8.523340534679997e9,9.3428608856e9,4.305643853329998e9,5.489040066200002e9,1.19046738227e10,9.671765839020002e9,1.49709405411e9,3.7193393336200004e9,3.69206016512e9,5.05836463889e9,1.1019491564249998e10,1.1765002095659998e10,7.029867440630001e9,3.4911657775599995e9,3.2533849967500005e9,9.00697323764e9,9.450130766069998e9,1.066443711006e10,9.625903549600002e9,6.77677753592e9,1.4070358740569998e10,3.13907032909e9,2050,GenX,0.6,full-base-50,base,base,carbon_price
cVar,54122240624.5,1.3866381357538984e9,2.2884788492933474e9,3.7980848506838365e9,5.85919895269479e9,2.495987992913303e9,2.6433007635000734e9,1.5136494160851276e9,2.728873336905095e9,2.55376743540913e9,2.0469719350776803e9,1.2120919198482661e9,5.932855449390113e8,1.152727760889423e9,5.631769086502111e8,6.55459672696305e9,5.289311737613219e9,2.9765095616394424e8,1.891654098549784e8,1.2374315446741469e8,4.0516852873638296e8,3.6930977694623466e9,2.484093727081705e9,4.385769701935159e9,1.48923295932274e9,4.609324622907034e9,1.5869600899479344e8,2050,GenX,0.2,full-base-50,base,base,carbon_price
cNSE,1425367644.4,8.286283860648525e7,14800.042403897563,2.0185957469790347e7,2.834679706854206e7,5.1765314925929e8,3.687186562273949e7,1.0356434256004239e7,1.1220908050382378e7,8.965331589940086e7,1.3637225381383282e8,1.4211252488660586e8,12251.728107218301,452825.2795543808,14210.758036774694,15243.134427794006,1.8845460239673384e7,1.2037988340430751e7,1.811637707888975e7,13103.089436907516,5.766720568706853e6,3.7982774125264496e7,7.28626570110601e7,3.8199603771885164e7,5.258487688485522e7,9.280114003878346e7,11567.362476196875,2050,GenX,0.0,full-base-50,base,base,carbon_price
cStart,4556114073.5,1.7059582444936734e8,2.8864940883732647e8,2.690344624715202e8,5.85977435461774e8,1.3066909110953535e8,2.00231163536996e8,4.503018067702972e7,2.5629141601872364e8,2.628292880912922e8,1.2162543596647823e8,1.5484250625318188e7,2.50965795325433e7,5.6299415217004865e7,4.589468733324195e7,1.07792631228829e8,1.5840674693401313e8,6.019728445710065e7,2.5995423243362915e7,2.148145399003183e7,8.004296178916298e7,1.5846592342141625e8,1.8807122054108644e8,3.84264469731823e8,1.99608456408697e8,6.742691873894974e8,2.3809674990291134e7,2050,GenX,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,GenX,0.0,full-base-50,base,base,carbon_price
cNetworkExp,6391642680.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,GenX,0.0,full-base-50,base,base,carbon_price
cVOM,6393844481.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,GenX,0.0,full-base-50,base,base,carbon_price
cCO2,36362241093.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,GenX,0.1,full-base-50,base,base,carbon_price
cCO2,723102505004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.1,full-base-50,base,base,carbon_price
cFix,2775019032203.4,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.6,full-base-50,base,base,carbon_price
cNSE,17001600275.4,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,full-base-50,base,base,carbon_price
cNetworkExp,83471201891.1,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,full-base-50,base,base,carbon_price
cStart,73933516971.5,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,full-base-50,base,base,carbon_price
cVOM,149661795982.6,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,full-base-50,base,base,carbon_price
cVar,1022483109113.1,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.2,full-base-50,base,base,carbon_price
cFix,63145459225.4,2.29924804133e9,9.060959046999999e8,8.3636814155e8,1.7452409120000002e9,1.81170998234e9,4.10245113479e9,1.4256271883499997e9,2.3978153029600005e9,3.51217114937e9,2.3933685503799996e9,1.0428119039999999e8,1.38848812856e9,2.4908107419e9,1.2132972329000003e9,4.0518004133799996e9,4.424931650489999e9,2.1782821242e9,1.32609150521e9,1.6458887050600002e9,2.1597201933999996e9,4.33615121091e9,4.2729977521799994e9,3.0849679160999994e9,2.5857580410699997e9,5.37187936464e9,1.0800167472e9,2027,Switch,0.4,full-base-50,base,base,carbon_price
cVar,51031072507.9,1.2704752085978503e9,1.6992501730173566e9,1.73115825830189e9,6.28051933507595e9,2.0731924835600421e9,1.6137526223878486e9,1.7310277112718937e9,3.666298472706256e9,2.1349470506965082e9,1.0419830427679969e9,7.164723310604851e8,1.0985989361532834e9,1.7673776469387326e9,1.7375327035955646e9,5.679164878152767e9,5.274882054733869e9,3.94027498046488e8,6.236831159978513e8,2.9296479301625836e8,1.2228416652595804e9,3.3789725935993667e9,2.8611985344168363e9,4.655206896893182e9,1.7896960513975646e9,4.594053942461525e9,4.874587813445425e8,2027,Switch,0.3,full-base-50,base,base,carbon_price
cNSE,88914641.9,24942.81007098529,24828.701405734046,24779.45683893784,25821.309771384833,8.781227311781606e7,24795.302309249422,24971.30524715649,25535.752111019523,25412.883360153148,24814.87413477838,500449.18985668995,24911.655645126124,25089.618502589674,24976.312870270343,25349.600002627725,24937.722784618913,24914.672926747506,25022.844130793655,24775.498250549226,25102.387157522393,24777.686373856708,25069.07274569599,25170.822932271214,25470.062462013702,25404.38264562582,25044.873350792175,2027,Switch,0.0,full-base-50,base,base,carbon_price
cStart,635596037.0,4.581287631396947e6,1.9716694574886141e6,3.306269787690917e6,6.654602135095729e6,7.329115097110991e6,4.84843870632324e7,9.876740581002736e6,9.874628692630852e6,9.943243514579274e7,981494.5894948429,4.1729113330592406e6,861569.8965487,1.6736978248488054e7,2.8230308989895787e6,2.5717752274052043e7,3.829987365370397e7,1.0216306324586216e7,2.7657536763607755e7,1.6823987750043318e7,4.690859652420184e7,1.948019968715445e7,9.593814948978195e6,8.954840532726988e6,6.130568359940472e6,1.9113352840531605e8,1.7591911238126993e7,2027,Switch,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,Switch,0.0,full-base-50,base,base,carbon_price
cNetworkExp,396728941.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,Switch,0.0,full-base-50,base,base,carbon_price
cVOM,8785664273.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,Switch,0.1,full-base-50,base,base,carbon_price
cCO2,43516438617.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,Switch,0.3,full-base-50,base,base,carbon_price
cFix,99591200185.7,3.2315522662799997e9,1.73904521261e9,2.19734371938e9,4.55320241533e9,3.73717546913e9,6.098205113620001e9,2.83584749564e9,3.43143629313e9,5.42590103678e9,3.8611437544199996e9,9.066346379999998e7,1.9027809108700001e9,2.4914641890400004e9,2.4963235634700003e9,6.219113695899999e9,7.787015306999999e9,2.85096568457e9,2.11463207329e9,2.0070176652000003e9,4.30257302711e9,6.046038414610001e9,6.2410314179e9,5.71703919947e9,3.63560491336e9,7.1770000570199995e9,1.4010838268100004e9,2030,Switch,0.6,full-base-50,base,base,carbon_price
cVar,38336478763.7,7.96953758326717e8,1.3477337537136352e9,1.3146903263544831e9,4.69343613401901e9,1.7323537085770507e9,1.054156445656059e9,1.199479775275982e9,2.454387524655135e9,1.5727506133970766e9,6.840428957799265e8,6.390192350043833e8,8.232501794816176e8,1.5711517547713287e9,1.2784896816236572e9,4.964827098700886e9,3.7166914653166e9,2.388401814160338e8,3.1174682297244084e8,1.7387497937143904e8,8.356581691854478e8,2.6873862611492534e9,1.919809050806603e9,3.756840146128992e9,1.144631892830695e9,3.5440936427331905e9,4.19515491042569e8,2030,Switch,0.2,full-base-50,base,base,carbon_price
cNSE,152090803.0,20072.88073808473,20483.215894302288,22668.153748490407,21401.94386302836,1.4945149337467062e8,22000.131282435395,20182.16990582729,18903.032891274386,19784.881425597487,22826.5262984541,2.137913908001914e6,19413.400958242033,20668.792725319287,20867.17381993544,23831.517789998175,24006.458741267717,18389.403707372545,19101.56603194918,16785.605770462287,20450.84650562185,21703.82801566586,22958.420074032794,23648.699852481746,18937.81835584493,24748.646317732087,17560.598925075068,2030,Switch,0.0,full-base-50,base,base,carbon_price
cStart,1682477221.5,2.5732346318493962e7,2.6603769322514076e7,4.605107709191684e7,1.3203273819430947e8,3.5954230586643584e7,9.245426058093806e7,4.512293862361036e7,1.0521629182725443e8,1.4496427600307068e8,1.5065082563606752e7,1.446076845840007e7,1.1552958640626218e7,5.457831466121103e7,3.699937660079085e7,7.656803786239032e7,1.5421348118799827e8,1.79991624022403e7,1.995563734845519e7,1.577039903407741e7,5.227389101469376e7,7.824945126576266e7,5.220005230277734e7,8.429096260134365e7,2.9066846875713192e7,2.864454312719608e8,2.865543887990905e7,2030,Switch,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,Switch,0.0,full-base-50,base,base,carbon_price
cNetworkExp,2214764895.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,Switch,0.0,full-base-50,base,base,carbon_price
cVOM,6539332224.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,Switch,0.0,full-base-50,base,base,carbon_price
cCO2,25378491044.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,Switch,0.1,full-base-50,base,base,carbon_price
cFix,125161758014.9,4.25958465909e9,2.3286860255699997e9,3.0635625219300003e9,5.961860224850001e9,5.60702926742e9,7.12988997337e9,3.29228168885e9,4.00803535268e9,7.270794291400002e9,5.39685491824e9,7.9095359599e8,2.6132003239300003e9,3.00547347693e9,3.17705022419e9,7.522969241939999e9,8.924211273519999e9,3.881385172859999e9,2.6567146728499994e9,2.2304261779799995e9,5.833558841619999e9,6.770153990549999e9,7.425138819429998e9,6.610905073849998e9,4.451423176700001e9,9.071108419189999e9,1.8785066099599998e9,2035,Switch,0.6,full-base-50,base,base,carbon_price
cVar,45238271353.5,1.0178015953584716e9,1.769043403371106e9,1.9747653977769902e9,5.089230063850029e9,2.34775568191078e9,1.552978513900103e9,1.4132264811271603e9,2.631758728892263e9,2.157704791300775e9,8.753650724661996e8,1.160957284667032e9,6.573606239530362e8,1.5925854637779753e9,1.1138779769298964e9,5.7896852580111065e9,4.137870265149867e9,3.2726804471257156e8,3.450068983705892e8,2.1649154766689187e8,8.579266381671748e8,3.181683350970328e9,2.068296954482159e9,4.304986011369022e9,1.4247078632008204e9,3.9156463322313976e9,3.9071335377773464e8,2035,Switch,0.2,full-base-50,base,base,carbon_price
cNSE,566504837.1,19205.78979087157,19353.900958889768,21026.639412536202,21152.10101467216,4.4723863981267965e8,20424.327723834456,18884.713390994602,19454.31017444616,638869.2679138031,2.949310123347062e7,8.869172318942851e7,18008.536106898828,20050.54206870275,19237.13771254428,23500.617726741442,22848.166317556574,18250.96209180562,18378.491332039248,16867.987994454823,19942.002605590398,20900.684813090626,21220.477939326298,22252.26145508514,20368.50618559937,24824.051486080316,16351.434449557708,2035,Switch,0.0,full-base-50,base,base,carbon_price
cStart,3823308563.8,7.90501095952796e7,1.176962170019636e8,1.5519258348375344e8,4.3464373607119143e8,6.418646809776068e7,2.2635231259949097e8,8.963611427688472e7,2.0764226362857977e8,2.4284071484032622e8,3.212725644740324e7,2.2133931305180244e7,1.7390464817669585e7,1.2614265665601851e8,7.711537227348922e7,1.5198197279764515e8,3.1113876174075526e8,5.228041658783166e7,3.758497636324475e7,3.6344152164425015e7,9.384369521023694e7,1.980011148431909e8,1.5807263030612886e8,2.833158683366249e8,1.1548785765254958e8,4.5599260002087903e8,3.711431667703866e7,2035,Switch,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,Switch,0.0,full-base-50,base,base,carbon_price
cNetworkExp,2941019530.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,Switch,0.0,full-base-50,base,base,carbon_price
cVOM,7076422243.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,Switch,0.0,full-base-50,base,base,carbon_price
cCO2,31000385367.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,Switch,0.1,full-base-50,base,base,carbon_price
cFix,145750778872.0,5.168703447510001e9,2.7441860669200006e9,4.477791372639999e9,6.900068927750001e9,7.441071293559999e9,7.511597151510001e9,3.5124316294100003e9,4.355035386150002e9,8.838776892529997e9,6.67059716047e9,1.2112849554099998e9,3.0620783020099993e9,3.4158616049200006e9,3.4679238716499996e9,9.17333100867e9,9.88646881279e9,4.805605808400002e9,2.9512459282800007e9,2.3477508811800003e9,6.73307646299e9,7.35234762961e9,8.286752248779998e9,7.656410593569999e9,4.976251402130001e9,1.0604096083150002e10,2.20003395006e9,2040,Switch,0.6,full-base-50,base,base,carbon_price
cVar,48731176072.7,1.2357717374813066e9,1.8007660989108987e9,3.2246248430980062e9,5.41013195216457e9,2.4293205778916764e9,1.8340364460738266e9,1.4426434687171278e9,2.385247456521622e9,2.5707201573019156e9,1.1276691898506896e9,1.2558413524395504e9,5.841203753755811e8,1.417163712133094e9,8.894245403773122e8,6.002378208521985e9,4.91655760993753e9,2.603838636068347e8,2.913764507588436e8,1.867952433883348e8,6.948482867181982e8,3.298219265989639e9,2.2257840587559595e9,4.016228336875916e9,1.5060397105933568e9,4.1180104077023635e9,3.2589199452139056e8,2040,Switch,0.2,full-base-50,base,base,carbon_price
cNSE,1056008430.0,2.7289849856800202e7,37028.9201429555,3.365402572463686e6,36768.13528114066,5.447450852384634e8,37325.53581440922,37043.28530895888,37028.458932249705,2.8057190391521104e7,2.023359831924437e8,1.9257242741057646e8,37138.783997876,37037.526072344685,3.74446355324174e6,1.4113781010551148e6,5.766106945381396e6,37043.9392328516,36223.83091525887,35012.066791102196,36646.89948995609,7.390507370247828e6,37186.54544449962,37348.88376110278,35940.68084852585,3.8781158101946265e7,34103.813948336785,2040,Switch,0.0,full-base-50,base,base,carbon_price
cStart,5197580989.0,1.6613790642112917e8,1.9812893537326074e8,2.9989481634331983e8,5.543729503391465e8,1.1101150985154621e8,2.5646251160510305e8,9.080932730443326e7,3.0695697768209815e8,3.142213923238364e8,7.466130099833457e7,1.9901682181295212e7,2.260027382769096e7,1.3513394867513558e8,7.416890923210862e7,1.8228334157229283e8,2.89161109214201e8,7.826601222261265e7,5.329486116869955e7,4.7722772241070874e7,1.2024828213467886e8,2.740590516055333e8,2.134556937013594e8,4.4686986113506955e8,2.047756853721377e8,6.18956999946671e8,4.402487651789435e7,2040,Switch,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,Switch,0.0,full-base-50,base,base,carbon_price
cNetworkExp,4352528000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,Switch,0.0,full-base-50,base,base,carbon_price
cVOM,6718819273.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,Switch,0.0,full-base-50,base,base,carbon_price
cCO2,32417621783.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,Switch,0.1,full-base-50,base,base,carbon_price
cFix,171301764814.1,6.57599228904e9,3.87830396536e9,5.88659306061e9,8.1045702590199995e9,8.296409593819997e9,8.657345163110003e9,3.9445449164e9,5.285731137050001e9,1.067361517541e10,8.375596191120001e9,1.5923651908599994e9,3.43442064063e9,3.58370385474e9,4.40764443252e9,1.0439465452650002e10,1.114877649509e10,5.871270894920001e9,3.337229198269999e9,2.72238454702e9,7.541509606009998e9,8.270864841840004e9,9.505677444419998e9,8.67429886497e9,6.026254865930001e9,1.2627461785570002e10,2.4397349476800003e9,2045,Switch,0.6,full-base-50,base,base,carbon_price
