Constraint,CapRes_1,CapRes_2,CapRes_3
t45,4.563047012006098e-12,5.006511899248103e-12,-3.6795705914276334e-13
t46,4.716417505963713e-12,5.081008844535859e-12,2.0668059371657296e-12
t47,4.376879920452978e-12,4.810857014610881e-12,2.204282138036552e-12
t48,3.9060785040700976e-12,4.832420816502736e-12,7.521285973109046e-13
t49,3.850875156193317e-12,4.136151231923695e-12,4.882856017745748e-12
t50,3.5971063484153256e-12,3.13546907935267e-12,5.504313898643651e-13
t51,3.3798084999270997e-12,4.2387089202864405e-12,5.388835492274519e-13
t52,3.1524367852656204e-12,4.117910318704672e-12,5.847725175175572e-13
t53,3.4360856461101675e-12,3.900135697309489e-12,5.009121676168813e-12
t54,3.473065296788839e-12,4.3533301789849964e-12,4.196846620768847e-12
t55,3.4967386023228204e-12,9.475089722488394e-13,-8.184220982110104e-13
t56,3.781281457801208e-12,4.7988763763743006e-12,-7.012097610719097e-13
t57,3.976871890170256e-12,4.247493700219427e-12,-7.846060657569841e-12
t58,4.2504270675328476e-12,1.8091326306611192e-12,-2.0089808492927653e-12
t59,4.482815543702172e-12,6.0060601809428816e-12,-2.9793587937987094e-12
t60,4.431877459745692e-12,6.930432785679306e-12,5.06443360092773e-13
t61,6.412908885974076e-12,2.607971222382929e-12,-2.353574602550298e-12
t62,3.901933397695889e-12,8.607689482419177e-12,-1.8430688478484954e-12
t63,2.803036451356015e-12,2.4350002668874205e-11,-1.2311475274688683e-11
t64,-7.815290282756528e-13,1.7911418993636068e-11,-1.0655482335133026e-11
t65,2.230674017264854e-12,5.491837267331891e-12,1.024737599375968e-12
t66,4.543497296006347e-12,7.912527711630559e-12,2.135644923845553e-12
t67,5.396547305687724e-12,6.487506215785531e-12,1.3779255819449069e-12
t68,4.7108786027066204e-12,5.028574268304739e-12,6.682257127884541e-13
t69,9.440824647525657e-12,4.268833397585848e-12,-8.364070342076424e-13
t70,9.200230869431499e-12,5.121793257060568e-12,7.285768994007482e-13
t71,7.220382626114941e-12,4.891022825350028e-12,6.955222717464251e-13
t72,3.9912087264504664e-12,4.650323974904802e-12,6.576998652908164e-13
