case_id,year,region,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,CO_2_Cap_Zone_1,CO_2_Max_Mtons_1,copy_case_id
base_thin,2025,SRSE,,,,,,,,,,,,,,,,,,,base
base_thin,2025,SRSG,,,,,,,,,,,,,,,,,,,base
base_thin,2025,TRE,,,,,,,,,,,,,,,,,,,base
base_thin,2025,TRE_WEST,,,,,,,,,,,,,,,,,,,base
base_thin,2030,BASN,,,,,,,,,,,,,,,,,,,base
base_thin,2030,CANO,,,,,,,,,,,,,,,,,,,base
base_thin,2030,CASO,,,,,,,,,,,,,,,,,,,base
base_thin,2030,FRCC,,,,,,,,,,,,,,,,,,,base
base_thin,2030,ISNE,,,,,,,,,,,,,,,,,,,base
base_thin,2030,MISC,,,,,,,,,,,,,,,,,,,base
base_thin,2030,MISE,,,,,,,,,,,,,,,,,,,base
base_thin,2030,MISS,,,,,,,,,,,,,,,,,,,base
base_thin,2030,MISW,,,,,,,,,,,,,,,,,,,base
base_thin,2030,NWPP,,,,,,,,,,,,,,,,,,,base
base_thin,2030,NYCW,,,,,,,,,,,,,,,,,,,base
base_thin,2030,NYUP,,,,,,,,,,,,,,,,,,,base
base_thin,2030,PJMC,,,,,,,,,,,,,,,,,,,base
base_thin,2030,PJMD,,,,,,,,,,,,,,,,,,,base
base_thin,2030,PJME,,,,,,,,,,,,,,,,,,,base
base_thin,2030,PJMW,,,,,,,,,,,,,,,,,,,base
base_thin,2030,RMRG,,,,,,,,,,,,,,,,,,,base
base_thin,2030,SPPC,,,,,,,,,,,,,,,,,,,base
base_thin,2030,SPPN,,,,,,,,,,,,,,,,,,,base
base_thin,2030,SPPS,,,,,,,,,,,,,,,,,,,base
base_thin,2030,SRCA,,,,,,,,,,,,,,,,,,,base
base_thin,2030,SRCE,,,,,,,,,,,,,,,,,,,base
base_thin,2030,SRSE,,,,,,,,,,,,,,,,,,,base
base_thin,2030,SRSG,,,,,,,,,,,,,,,,,,,base
base_thin,2030,TRE,,,,,,,,,,,,,,,,,,,base
base_thin,2030,TRE_WEST,,,,,,,,,,,,,,,,,,,base
base_thin,2035,BASN,,,,,,,,,,,,,,,,,,,base
base_thin,2035,CANO,,,,,,,,,,,,,,,,,,,base
base_thin,2035,CASO,,,,,,,,,,,,,,,,,,,base
base_thin,2035,FRCC,,,,,,,,,,,,,,,,,,,base
base_thin,2035,ISNE,,,,,,,,,,,,,,,,,,,base
base_thin,2035,MISC,,,,,,,,,,,,,,,,,,,base
base_thin,2035,MISE,,,,,,,,,,,,,,,,,,,base
base_thin,2035,MISS,,,,,,,,,,,,,,,,,,,base
base_thin,2035,MISW,,,,,,,,,,,,,,,,,,,base
base_thin,2035,NWPP,,,,,,,,,,,,,,,,,,,base
base_thin,2035,NYCW,,,,,,,,,,,,,,,,,,,base
base_thin,2035,NYUP,,,,,,,,,,,,,,,,,,,base
base_thin,2035,PJMC,,,,,,,,,,,,,,,,,,,base
base_thin,2035,PJMD,,,,,,,,,,,,,,,,,,,base
base_thin,2035,PJME,,,,,,,,,,,,,,,,,,,base
base_thin,2035,PJMW,,,,,,,,,,,,,,,,,,,base
base_thin,2035,RMRG,,,,,,,,,,,,,,,,,,,base
base_thin,2035,SPPC,,,,,,,,,,,,,,,,,,,base
base_thin,2035,SPPN,,,,,,,,,,,,,,,,,,,base
base_thin,2035,SPPS,,,,,,,,,,,,,,,,,,,base
base_thin,2035,SRCA,,,,,,,,,,,,,,,,,,,base
base_thin,2035,SRCE,,,,,,,,,,,,,,,,,,,base
base_thin,2035,SRSE,,,,,,,,,,,,,,,,,,,base
base_thin,2035,SRSG,,,,,,,,,,,,,,,,,,,base
base_thin,2035,TRE,,,,,,,,,,,,,,,,,,,base
base_thin,2035,TRE_WEST,,,,,,,,,,,,,,,,,,,base
base_thin,2040,BASN,,,,,,,,,,,,,,,,,,,base
base_thin,2040,CANO,,,,,,,,,,,,,,,,,,,base
base_thin,2040,CASO,,,,,,,,,,,,,,,,,,,base
base_thin,2040,FRCC,,,,,,,,,,,,,,,,,,,base
base_thin,2040,ISNE,,,,,,,,,,,,,,,,,,,base
base_thin,2040,MISC,,,,,,,,,,,,,,,,,,,base
base_thin,2040,MISE,,,,,,,,,,,,,,,,,,,base
base_thin,2040,MISS,,,,,,,,,,,,,,,,,,,base
base_thin,2040,MISW,,,,,,,,,,,,,,,,,,,base
base_thin,2040,NWPP,,,,,,,,,,,,,,,,,,,base
base_thin,2040,NYCW,,,,,,,,,,,,,,,,,,,base
base_thin,2040,NYUP,,,,,,,,,,,,,,,,,,,base
base_thin,2040,PJMC,,,,,,,,,,,,,,,,,,,base
base_thin,2040,PJMD,,,,,,,,,,,,,,,,,,,base
base_thin,2040,PJME,,,,,,,,,,,,,,,,,,,base
base_thin,2040,PJMW,,,,,,,,,,,,,,,,,,,base
base_thin,2040,RMRG,,,,,,,,,,,,,,,,,,,base
base_thin,2040,SPPC,,,,,,,,,,,,,,,,,,,base
base_thin,2040,SPPN,,,,,,,,,,,,,,,,,,,base
base_thin,2040,SPPS,,,,,,,,,,,,,,,,,,,base
base_thin,2040,SRCA,,,,,,,,,,,,,,,,,,,base
base_thin,2040,SRCE,,,,,,,,,,,,,,,,,,,base
base_thin,2040,SRSE,,,,,,,,,,,,,,,,,,,base
base_thin,2040,SRSG,,,,,,,,,,,,,,,,,,,base
base_thin,2040,TRE,,,,,,,,,,,,,,,,,,,base
base_thin,2040,TRE_WEST,,,,,,,,,,,,,,,,,,,base
base_thin,2045,BASN,,,,,,,,,,,,,,,,,,,base
base_thin,2045,CANO,,,,,,,,,,,,,,,,,,,base
base_thin,2045,CASO,,,,,,,,,,,,,,,,,,,base
base_thin,2045,FRCC,,,,,,,,,,,,,,,,,,,base
base_thin,2045,ISNE,,,,,,,,,,,,,,,,,,,base
base_thin,2045,MISC,,,,,,,,,,,,,,,,,,,base
base_thin,2045,MISE,,,,,,,,,,,,,,,,,,,base
base_thin,2045,MISS,,,,,,,,,,,,,,,,,,,base
base_thin,2045,MISW,,,,,,,,,,,,,,,,,,,base
base_thin,2045,NWPP,,,,,,,,,,,,,,,,,,,base
base_thin,2045,NYCW,,,,,,,,,,,,,,,,,,,base
base_thin,2045,NYUP,,,,,,,,,,,,,,,,,,,base
base_thin,2045,PJMC,,,,,,,,,,,,,,,,,,,base
base_thin,2045,PJMD,,,,,,,,,,,,,,,,,,,base
base_thin,2045,PJME,,,,,,,,,,,,,,,,,,,base
base_thin,2045,PJMW,,,,,,,,,,,,,,,,,,,base
base_thin,2045,RMRG,,,,,,,,,,,,,,,,,,,base
base_thin,2045,SPPC,,,,,,,,,,,,,,,,,,,base
base_thin,2045,SPPN,,,,,,,,,,,,,,,,,,,base
base_thin,2045,SPPS,,,,,,,,,,,,,,,,,,,base
base_thin,2045,SRCA,,,,,,,,,,,,,,,,,,,base
base_thin,2045,SRCE,,,,,,,,,,,,,,,,,,,base
base_thin,2045,SRSE,,,,,,,,,,,,,,,,,,,base
base_thin,2045,SRSG,,,,,,,,,,,,,,,,,,,base
base_thin,2045,TRE,,,,,,,,,,,,,,,,,,,base
base_thin,2045,TRE_WEST,,,,,,,,,,,,,,,,,,,base
base_thin,2050,BASN,,,,,,,,,,,,,,,,,,,base
base_thin,2050,CANO,,,,,,,,,,,,,,,,,,,base
base_thin,2050,CASO,,,,,,,,,,,,,,,,,,,base
base_thin,2050,FRCC,,,,,,,,,,,,,,,,,,,base
base_thin,2050,ISNE,,,,,,,,,,,,,,,,,,,base
base_thin,2050,MISC,,,,,,,,,,,,,,,,,,,base
base_thin,2050,MISE,,,,,,,,,,,,,,,,,,,base
base_thin,2050,MISS,,,,,,,,,,,,,,,,,,,base
base_thin,2050,MISW,,,,,,,,,,,,,,,,,,,base
base_thin,2050,NWPP,,,,,,,,,,,,,,,,,,,base
base_thin,2050,NYCW,,,,,,,,,,,,,,,,,,,base
base_thin,2050,NYUP,,,,,,,,,,,,,,,,,,,base
base_thin,2050,PJMC,,,,,,,,,,,,,,,,,,,base
base_thin,2050,PJMD,,,,,,,,,,,,,,,,,,,base
base_thin,2050,PJME,,,,,,,,,,,,,,,,,,,base
base_thin,2050,PJMW,,,,,,,,,,,,,,,,,,,base
base_thin,2050,RMRG,,,,,,,,,,,,,,,,,,,base
base_thin,2050,SPPC,,,,,,,,,,,,,,,,,,,base
base_thin,2050,SPPN,,,,,,,,,,,,,,,,,,,base
base_thin,2050,SPPS,,,,,,,,,,,,,,,,,,,base
base_thin,2050,SRCA,,,,,,,,,,,,,,,,,,,base
base_thin,2050,SRCE,,,,,,,,,,,,,,,,,,,base
base_thin,2050,SRSE,,,,,,,,,,,,,,,,,,,base
base_thin,2050,SRSG,,,,,,,,,,,,,,,,,,,base
base_thin,2050,TRE,,,,,,,,,,,,,,,,,,,base
base_thin,2050,TRE_WEST,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,BASN,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,CANO,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,CASO,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,FRCC,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,ISNE,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,MISC,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,MISE,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,MISS,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,MISW,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,NWPP,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,NYCW,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,NYUP,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,PJMC,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,PJMD,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,PJME,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,PJMW,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,RMRG,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,SPPC,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,SPPN,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,SPPS,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,SRCA,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,SRCE,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,SRSE,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,SRSG,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,TRE,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2030,TRE_WEST,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,BASN,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,CANO,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,CASO,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,FRCC,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,ISNE,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,MISC,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,MISE,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,MISS,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,MISW,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,NWPP,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,NYCW,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,NYUP,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,PJMC,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,PJMD,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,PJME,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,PJMW,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,RMRG,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,SPPC,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,SPPN,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,SPPS,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,SRCA,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,SRCE,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,SRSE,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,SRSG,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,TRE,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2040,TRE_WEST,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,BASN,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,CANO,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,CASO,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,FRCC,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,ISNE,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,MISC,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,MISE,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,MISS,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,MISW,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,NWPP,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,NYCW,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,NYUP,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,PJMC,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,PJMD,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,PJME,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,PJMW,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,RMRG,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,SPPC,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,SPPN,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,SPPS,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,SRCA,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,SRCE,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,SRSE,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,SRSG,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,TRE,,,,,,,,,,,,,,,,,,,base
base_thin_high_slack,2050,TRE_WEST,,,,,,,,,,,,,,,,,,,base
p03,2025,BASN,,,,,,,,,,,,,,,,,,,
p03,2025,CANO,,,,,,,,,,,,,,,,,,,
p03,2025,CASO,,,,,,,,,,,,,,,,,,,
p03,2025,FRCC,,,,,,,,,,,,,,,,,,,
p03,2025,ISNE,,,,,,,,,,,,,,,,,,,
p03,2025,MISC,,,,,,,,,,,,,,,,,,,
p03,2025,MISE,,,,,,,,,,,,,,,,,,,
p03,2025,MISS,,,,,,,,,,,,,,,,,,,
p03,2025,MISW,,,,,,,,,,,,,,,,,,,
p03,2025,NWPP,,,,,,,,,,,,,,,,,,,
p03,2025,NYCW,,,,,,,,,,,,,,,,,,,
p03,2025,NYUP,,,,,,,,,,,,,,,,,,,
p03,2025,PJMC,,,,,,,,,,,,,,,,,,,
p03,2025,PJMD,,,,,,,,,,,,,,,,,,,
p03,2025,PJME,,,,,,,,,,,,,,,,,,,
p03,2025,PJMW,,,,,,,,,,,,,,,,,,,
p03,2025,RMRG,,,,,,,,,,,,,,,,,,,
p03,2025,SPPC,,,,,,,,,,,,,,,,,,,
p03,2025,SPPN,,,,,,,,,,,,,,,,,,,
p03,2025,SPPS,,,,,,,,,,,,,,,,,,,
p03,2025,SRCA,,,,,,,,,,,,,,,,,,,
p03,2025,SRCE,,,,,,,,,,,,,,,,,,,
p03,2025,SRSE,,,,,,,,,,,,,,,,,,,
p03,2025,SRSG,,,,,,,,,,,,,,,,,,,
p03,2025,TRE,,,,,,,,,,,,,,,,,,,
p03,2025,TRE_WEST,,,,,,,,,,,,,,,,,,,
p03,2030,BASN,,,,,,,,,,,,,,,,,,,
p03,2030,CANO,,,,,,,,,,,,,,,,,,,
p03,2030,CASO,,,,,,,,,,,,,,,,,,,
p03,2030,FRCC,,,,,,,,,,,,,,,,,,,
p03,2030,ISNE,,,,,,,,,,,,,,,,,,,
p03,2030,MISC,,,,,,,,,,,,,,,,,,,
p03,2030,MISE,,,,,,,,,,,,,,,,,,,
p03,2030,MISS,,,,,,,,,,,,,,,,,,,
p03,2030,MISW,,,,,,,,,,,,,,,,,,,
p03,2030,NWPP,,,,,,,,,,,,,,,,,,,
p03,2030,NYCW,,,,,,,,,,,,,,,,,,,
p03,2030,NYUP,,,,,,,,,,,,,,,,,,,
p03,2030,PJMC,,,,,,,,,,,,,,,,,,,
p03,2030,PJMD,,,,,,,,,,,,,,,,,,,
p03,2030,PJME,,,,,,,,,,,,,,,,,,,
p03,2030,PJMW,,,,,,,,,,,,,,,,,,,
p03,2030,RMRG,,,,,,,,,,,,,,,,,,,
p03,2030,SPPC,,,,,,,,,,,,,,,,,,,
p03,2030,SPPN,,,,,,,,,,,,,,,,,,,
p03,2030,SPPS,,,,,,,,,,,,,,,,,,,
p03,2030,SRCA,,,,,,,,,,,,,,,,,,,
p03,2030,SRCE,,,,,,,,,,,,,,,,,,,
p03,2030,SRSE,,,,,,,,,,,,,,,,,,,
p03,2030,SRSG,,,,,,,,,,,,,,,,,,,
p03,2030,TRE,,,,,,,,,,,,,,,,,,,
p03,2030,TRE_WEST,,,,,,,,,,,,,,,,,,,
p03,2035,BASN,,,,,,,,,,,,,,,,,,,
p03,2035,CANO,,,,,,,,,,,,,,,,,,,
p03,2035,CASO,,,,,,,,,,,,,,,,,,,
p03,2035,FRCC,,,,,,,,,,,,,,,,,,,
p03,2035,ISNE,,,,,,,,,,,,,,,,,,,
p03,2035,MISC,,,,,,,,,,,,,,,,,,,
p03,2035,MISE,,,,,,,,,,,,,,,,,,,
p03,2035,MISS,,,,,,,,,,,,,,,,,,,
p03,2035,MISW,,,,,,,,,,,,,,,,,,,
p03,2035,NWPP,,,,,,,,,,,,,,,,,,,
p03,2035,NYCW,,,,,,,,,,,,,,,,,,,
p03,2035,NYUP,,,,,,,,,,,,,,,,,,,
p03,2035,PJMC,,,,,,,,,,,,,,,,,,,
p03,2035,PJMD,,,,,,,,,,,,,,,,,,,
p03,2035,PJME,,,,,,,,,,,,,,,,,,,
p03,2035,PJMW,,,,,,,,,,,,,,,,,,,
p03,2035,RMRG,,,,,,,,,,,,,,,,,,,
p03,2035,SPPC,,,,,,,,,,,,,,,,,,,
p03,2035,SPPN,,,,,,,,,,,,,,,,,,,
p03,2035,SPPS,,,,,,,,,,,,,,,,,,,
p03,2035,SRCA,,,,,,,,,,,,,,,,,,,
p03,2035,SRCE,,,,,,,,,,,,,,,,,,,
p03,2035,SRSE,,,,,,,,,,,,,,,,,,,
p03,2035,SRSG,,,,,,,,,,,,,,,,,,,
p03,2035,TRE,,,,,,,,,,,,,,,,,,,
p03,2035,TRE_WEST,,,,,,,,,,,,,,,,,,,
p03,2040,BASN,,,,,,,,,,,,,,,,,,,
p03,2040,CANO,,,,,,,,,,,,,,,,,,,
p03,2040,CASO,,,,,,,,,,,,,,,,,,,
p03,2040,FRCC,,,,,,,,,,,,,,,,,,,
p03,2040,ISNE,,,,,,,,,,,,,,,,,,,
p03,2040,MISC,,,,,,,,,,,,,,,,,,,
p03,2040,MISE,,,,,,,,,,,,,,,,,,,
p03,2040,MISS,,,,,,,,,,,,,,,,,,,
p03,2040,MISW,,,,,,,,,,,,,,,,,,,
p03,2040,NWPP,,,,,,,,,,,,,,,,,,,
p03,2040,NYCW,,,,,,,,,,,,,,,,,,,
p03,2040,NYUP,,,,,,,,,,,,,,,,,,,
p03,2040,PJMC,,,,,,,,,,,,,,,,,,,
p03,2040,PJMD,,,,,,,,,,,,,,,,,,,
p03,2040,PJME,,,,,,,,,,,,,,,,,,,
p03,2040,PJMW,,,,,,,,,,,,,,,,,,,
p03,2040,RMRG,,,,,,,,,,,,,,,,,,,
p03,2040,SPPC,,,,,,,,,,,,,,,,,,,
p03,2040,SPPN,,,,,,,,,,,,,,,,,,,
p03,2040,SPPS,,,,,,,,,,,,,,,,,,,
p03,2040,SRCA,,,,,,,,,,,,,,,,,,,
p03,2040,SRCE,,,,,,,,,,,,,,,,,,,
p03,2040,SRSE,,,,,,,,,,,,,,,,,,,
p03,2040,SRSG,,,,,,,,,,,,,,,,,,,
p03,2040,TRE,,,,,,,,,,,,,,,,,,,
p03,2040,TRE_WEST,,,,,,,,,,,,,,,,,,,
p03,2045,BASN,,,,,,,,,,,,,,,,,,,
p03,2045,CANO,,,,,,,,,,,,,,,,,,,
p03,2045,CASO,,,,,,,,,,,,,,,,,,,
p03,2045,FRCC,,,,,,,,,,,,,,,,,,,
p03,2045,ISNE,,,,,,,,,,,,,,,,,,,
p03,2045,MISC,,,,,,,,,,,,,,,,,,,
p03,2045,MISE,,,,,,,,,,,,,,,,,,,
p03,2045,MISS,,,,,,,,,,,,,,,,,,,
p03,2045,MISW,,,,,,,,,,,,,,,,,,,
p03,2045,NWPP,,,,,,,,,,,,,,,,,,,
p03,2045,NYCW,,,,,,,,,,,,,,,,,,,
p03,2045,NYUP,,,,,,,,,,,,,,,,,,,
p03,2045,PJMC,,,,,,,,,,,,,,,,,,,
p03,2045,PJMD,,,,,,,,,,,,,,,,,,,
p03,2045,PJME,,,,,,,,,,,,,,,,,,,
p03,2045,PJMW,,,,,,,,,,,,,,,,,,,
p03,2045,RMRG,,,,,,,,,,,,,,,,,,,
p03,2045,SPPC,,,,,,,,,,,,,,,,,,,
p03,2045,SPPN,,,,,,,,,,,,,,,,,,,
p03,2045,SPPS,,,,,,,,,,,,,,,,,,,
p03,2045,SRCA,,,,,,,,,,,,,,,,,,,
p03,2045,SRCE,,,,,,,,,,,,,,,,,,,
p03,2045,SRSE,,,,,,,,,,,,,,,,,,,
p03,2045,SRSG,,,,,,,,,,,,,,,,,,,
p03,2045,TRE,,,,,,,,,,,,,,,,,,,
p03,2045,TRE_WEST,,,,,,,,,,,,,,,,,,,
p03,2050,BASN,,,,,,,,,,,,,,,,,,,
p03,2050,CANO,,,,,,,,,,,,,,,,,,,
p03,2050,CASO,,,,,,,,,,,,,,,,,,,
p03,2050,FRCC,,,,,,,,,,,,,,,,,,,
p03,2050,ISNE,,,,,,,,,,,,,,,,,,,
p03,2050,MISC,,,,,,,,,,,,,,,,,,,
p03,2050,MISE,,,,,,,,,,,,,,,,,,,
p03,2050,MISS,,,,,,,,,,,,,,,,,,,
p03,2050,MISW,,,,,,,,,,,,,,,,,,,
p03,2050,NWPP,,,,,,,,,,,,,,,,,,,
p03,2050,NYCW,,,,,,,,,,,,,,,,,,,
p03,2050,NYUP,,,,,,,,,,,,,,,,,,,
p03,2050,PJMC,,,,,,,,,,,,,,,,,,,
p03,2050,PJMD,,,,,,,,,,,,,,,,,,,
p03,2050,PJME,,,,,,,,,,,,,,,,,,,
p03,2050,PJMW,,,,,,,,,,,,,,,,,,,
p03,2050,RMRG,,,,,,,,,,,,,,,,,,,
p03,2050,SPPC,,,,,,,,,,,,,,,,,,,
p03,2050,SPPN,,,,,,,,,,,,,,,,,,,
p03,2050,SPPS,,,,,,,,,,,,,,,,,,,
p03,2050,SRCA,,,,,,,,,,,,,,,,,,,
p03,2050,SRCE,,,,,,,,,,,,,,,,,,,
p03,2050,SRSE,,,,,,,,,,,,,,,,,,,
p03,2050,SRSG,,,,,,,,,,,,,,,,,,,
p03,2050,TRE,,,,,,,,,,,,,,,,,,,
p03,2050,TRE_WEST,,,,,,,,,,,,,,,,,,,
cap_only_vre,2030,BASN,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,CANO,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,CASO,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,FRCC,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,ISNE,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,MISC,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,MISE,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,MISS,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,MISW,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,NWPP,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,NYCW,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,NYUP,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,PJMC,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,PJMD,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,PJME,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,PJMW,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,RMRG,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,SPPC,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,SPPN,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,SPPS,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,SRCA,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,SRCE,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,SRSE,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,SRSG,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,TRE,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2030,TRE_WEST,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,BASN,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,CANO,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,CASO,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,FRCC,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,ISNE,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,MISC,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,MISE,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,MISS,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,MISW,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,NWPP,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,NYCW,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,NYUP,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,PJMC,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,PJMD,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,PJME,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,PJMW,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,RMRG,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,SPPC,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,SPPN,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,SPPS,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,SRCA,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,SRCE,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,SRSE,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,SRSG,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,TRE,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2040,TRE_WEST,,,,,,,,,,,,,,,,,,,base
