model,zone,resource_name,tech_type,planning_year,case,unit,value
USENSYS,MISS,MISS_utilitypv_class1_moderate_0_anyQual_0,Solar,2035,20-week-foresight-current-policy,MWh,11458919
USENSYS,MISS,MISS_utilitypv_class1_moderate_0_anyQual_0,Solar,2040,20-week-foresight-current-policy,MWh,13477674
USENSYS,MISS,MISS_utilitypv_class1_moderate_0_anyQual_0,Solar,2045,20-week-foresight-current-policy,MWh,13424164
USENSYS,MISS,MISS_utilitypv_class1_moderate_0_anyQual_0,Solar,2050,20-week-foresight-current-policy,MWh,13424164
USENSYS,MISS,MISS_utilitypv_class1_moderate_1_anyQual_1,Solar,2035,20-week-foresight-current-policy,MWh,6773585
USENSYS,MISS,MISS_utilitypv_class1_moderate_1_anyQual_1,Solar,2040,20-week-foresight-current-policy,MWh,6773585
USENSYS,MISS,MISS_utilitypv_class1_moderate_1_anyQual_1,Solar,2045,20-week-foresight-current-policy,MWh,6744393
USENSYS,MISS,MISS_utilitypv_class1_moderate_1_anyQual_1,Solar,2050,20-week-foresight-current-policy,MWh,6744393
USENSYS,MISS,MISS_utilitypv_class1_moderate_3_anyQual_1,Solar,2040,20-week-foresight-current-policy,MWh,1401397
USENSYS,MISS,MISS_utilitypv_class1_moderate_3_anyQual_1,Solar,2045,20-week-foresight-current-policy,MWh,1398929
USENSYS,MISS,MISS_utilitypv_class1_moderate_3_anyQual_1,Solar,2050,20-week-foresight-current-policy,MWh,1398929
USENSYS,MISS,MISS_utilitypv_class1_moderate_5_anyQual_1,Solar,2050,20-week-foresight-current-policy,MWh,6678937
USENSYS,MISW,MISW_batteries_1,Battery,2027,20-week-foresight-current-policy,MWh,15703
USENSYS,MISW,MISW_batteries_1,Battery,2030,20-week-foresight-current-policy,MWh,21326
USENSYS,MISW,MISW_batteries_1,Battery,2035,20-week-foresight-current-policy,MWh,10821
USENSYS,MISW,MISW_battery_moderate_0,Battery,2035,20-week-foresight-current-policy,MWh,1378915
USENSYS,MISW,MISW_battery_moderate_0,Battery,2040,20-week-foresight-current-policy,MWh,2856821
USENSYS,MISW,MISW_battery_moderate_0,Battery,2045,20-week-foresight-current-policy,MWh,2603707
USENSYS,MISW,MISW_battery_moderate_0,Battery,2050,20-week-foresight-current-policy,MWh,2967345
USENSYS,MISW,MISW_biomass_1,Other,2027,20-week-foresight-current-policy,MWh,615552
USENSYS,MISW,MISW_biomass_1,Other,2030,20-week-foresight-current-policy,MWh,588507
USENSYS,MISW,MISW_biomass_1,Other,2035,20-week-foresight-current-policy,MWh,455635
USENSYS,MISW,MISW_biomass_1,Other,2040,20-week-foresight-current-policy,MWh,432710
USENSYS,MISW,MISW_biomass_1,Other,2045,20-week-foresight-current-policy,MWh,376398
