model,zone,resource_name,tech_type,planning_year,case,timestep,new_build,existing,unit,value
p1_High_Elect_Mid_RE,2,NY_Z_A_landbasedwind_class1_moderate_5,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.2724544404381793
p1_High_Elect_Mid_RE,2,NY_Z_A_landbasedwind_class1_moderate_6,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,1.0116316234899594
p1_High_Elect_Mid_RE,2,NY_Z_A_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,2.6954122485143617
p1_High_Elect_Mid_RE,2,NY_Z_A_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,6964513.630798576
p1_High_Elect_Mid_RE,2,NY_Z_A_utilitypv_class1_moderate_3,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.9845058177391856
p1_High_Elect_Mid_RE,2,NY_Z_A_utilitypv_class1_moderate_4,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.5604666469166971
p1_High_Elect_Mid_RE,2,NY_Z_A_utilitypv_class1_moderate_5,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.3169889156009443
p1_High_Elect_Mid_RE,2,NY_Z_A_utilitypv_class1_moderate_6,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.3197771552952814
p1_High_Elect_Mid_RE,3,NY_Z_B_landbasedwind_class1_moderate_1,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,1.595427608826443
p1_High_Elect_Mid_RE,3,NY_Z_B_landbasedwind_class1_moderate_2,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,796408.6599325377
p1_High_Elect_Mid_RE,3,NY_Z_B_landbasedwind_class1_moderate_3,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,1.286600050595467
p1_High_Elect_Mid_RE,3,NY_Z_B_landbasedwind_class1_moderate_4,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,4.975979749159043
p1_High_Elect_Mid_RE,3,NY_Z_B_landbasedwind_class1_moderate_5,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.3525283741157934
p1_High_Elect_Mid_RE,3,NY_Z_B_landbasedwind_class1_moderate_6,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,1.0740931065855317
p1_High_Elect_Mid_RE,3,NY_Z_B_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,4978929.740223232
p1_High_Elect_Mid_RE,3,NY_Z_B_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,5.817653744510576
p1_High_Elect_Mid_RE,3,NY_Z_B_utilitypv_class1_moderate_3,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,1.3724258223138797
p1_High_Elect_Mid_RE,3,NY_Z_B_utilitypv_class1_moderate_4,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,1.198053645782625
p1_High_Elect_Mid_RE,3,NY_Z_B_utilitypv_class1_moderate_5,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.4576987539972698
p1_High_Elect_Mid_RE,3,NY_Z_B_utilitypv_class1_moderate_6,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.5595570849912891
p1_High_Elect_Mid_RE,4,NY_Z_C&E_landbasedwind_class1_moderate_1,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,2.4933224629169253
p1_High_Elect_Mid_RE,4,NY_Z_C&E_landbasedwind_class1_moderate_2,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,2590672.4224958625
p1_High_Elect_Mid_RE,4,NY_Z_C&E_landbasedwind_class1_moderate_3,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,1.128977204788839
p1_High_Elect_Mid_RE,4,NY_Z_C&E_landbasedwind_class1_moderate_4,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,2.1980263053450573
p1_High_Elect_Mid_RE,4,NY_Z_C&E_landbasedwind_class1_moderate_5,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.4194327704066569
p1_High_Elect_Mid_RE,4,NY_Z_C&E_landbasedwind_class1_moderate_6,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.7124271555699029
p1_High_Elect_Mid_RE,4,NY_Z_C&E_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,34266454.0283221
p1_High_Elect_Mid_RE,4,NY_Z_C&E_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,5.795043455540922
p1_High_Elect_Mid_RE,4,NY_Z_C&E_utilitypv_class1_moderate_3,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,1.4283426567312183
p1_High_Elect_Mid_RE,4,NY_Z_C&E_utilitypv_class1_moderate_4,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,1.4587950919262287
p1_High_Elect_Mid_RE,4,NY_Z_C&E_utilitypv_class1_moderate_5,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.7187516607318545
p1_High_Elect_Mid_RE,4,NY_Z_C&E_utilitypv_class1_moderate_6,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.4131427338654663
p1_High_Elect_Mid_RE,5,NY_Z_D_landbasedwind_class1_moderate_1,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,2.6492494339713883
p1_High_Elect_Mid_RE,5,NY_Z_D_landbasedwind_class1_moderate_2,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,7.419625767502818
p1_High_Elect_Mid_RE,5,NY_Z_D_landbasedwind_class1_moderate_3,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,1.374934128883232
p1_High_Elect_Mid_RE,5,NY_Z_D_landbasedwind_class1_moderate_4,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,1.9773625306292288
p1_High_Elect_Mid_RE,5,NY_Z_D_landbasedwind_class1_moderate_5,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.3912792344400045
p1_High_Elect_Mid_RE,5,NY_Z_D_landbasedwind_class1_moderate_6,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.489901229329902
p1_High_Elect_Mid_RE,5,NY_Z_D_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,109449.13686000773
p1_High_Elect_Mid_RE,5,NY_Z_D_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,5.517679741130178
p1_High_Elect_Mid_RE,5,NY_Z_D_utilitypv_class1_moderate_3,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,1.9183759551499275
p1_High_Elect_Mid_RE,5,NY_Z_D_utilitypv_class1_moderate_4,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,1.5642338355002376
p1_High_Elect_Mid_RE,5,NY_Z_D_utilitypv_class1_moderate_5,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.777639206219279
p1_High_Elect_Mid_RE,5,NY_Z_D_utilitypv_class1_moderate_6,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.4607770758038298
p1_High_Elect_Mid_RE,6,NY_Z_F_landbasedwind_class1_moderate_1,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.9215316211994108
p1_High_Elect_Mid_RE,6,NY_Z_F_landbasedwind_class1_moderate_2,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,3.1978169655080526
p1_High_Elect_Mid_RE,6,NY_Z_F_landbasedwind_class1_moderate_3,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.4926274754549631
p1_High_Elect_Mid_RE,6,NY_Z_F_landbasedwind_class1_moderate_4,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,1.7390580960663908
p1_High_Elect_Mid_RE,6,NY_Z_F_landbasedwind_class1_moderate_5,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.2722172836254981
p1_High_Elect_Mid_RE,6,NY_Z_F_landbasedwind_class1_moderate_6,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.4820018340921939
p1_High_Elect_Mid_RE,6,NY_Z_F_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,13196736.576279748
p1_High_Elect_Mid_RE,6,NY_Z_F_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,5.835632701211547
p1_High_Elect_Mid_RE,6,NY_Z_F_utilitypv_class1_moderate_3,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,2.739676165554164
p1_High_Elect_Mid_RE,6,NY_Z_F_utilitypv_class1_moderate_4,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,1.3464657449755693
p1_High_Elect_Mid_RE,6,NY_Z_F_utilitypv_class1_moderate_5,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.7484551026001545
p1_High_Elect_Mid_RE,6,NY_Z_F_utilitypv_class1_moderate_6,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.4444604431736065
p1_High_Elect_Mid_RE,7,NY_Z_G-I_landbasedwind_class1_moderate_1,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,23381.741603016475
p1_High_Elect_Mid_RE,7,NY_Z_G-I_landbasedwind_class1_moderate_2,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.7344461291362836
p1_High_Elect_Mid_RE,7,NY_Z_G-I_landbasedwind_class1_moderate_3,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.1664466170968093
p1_High_Elect_Mid_RE,7,NY_Z_G-I_landbasedwind_class1_moderate_4,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.8629507447084306
p1_High_Elect_Mid_RE,7,NY_Z_G-I_landbasedwind_class1_moderate_5,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.0921477017132264
p1_High_Elect_Mid_RE,7,NY_Z_G-I_landbasedwind_class1_moderate_6,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.0839393814143454
p1_High_Elect_Mid_RE,7,NY_Z_G-I_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,1377308.4879879968
p1_High_Elect_Mid_RE,7,NY_Z_G-I_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,2066025.8315077063
p1_High_Elect_Mid_RE,7,NY_Z_G-I_utilitypv_class1_moderate_3,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,2.1529245384423183
p1_High_Elect_Mid_RE,7,NY_Z_G-I_utilitypv_class1_moderate_4,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,6.180985560204135
p1_High_Elect_Mid_RE,7,NY_Z_G-I_utilitypv_class1_moderate_5,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.637479427040343
p1_High_Elect_Mid_RE,7,NY_Z_G-I_utilitypv_class1_moderate_6,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,1.3121071136237406
p1_High_Elect_Mid_RE,8,NY_Z_J_offshorewind_class3_moderate_fixed_1_0,OffShoreWind_Class3_Moderate_fixed_1,2030,Results_p1,all,1,0,MWh,2351335.2827932234
p1_High_Elect_Mid_RE,8,NY_Z_J_offshorewind_class3_moderate_fixed_1_1,OffShoreWind_Class3_Moderate_fixed_1,2030,Results_p1,all,1,0,MWh,2663791.7089681854
p1_High_Elect_Mid_RE,8,NY_Z_J_offshorewind_class3_moderate_fixed_1_2,OffShoreWind_Class3_Moderate_fixed_1,2030,Results_p1,all,1,0,MWh,3359142.520640005
p1_High_Elect_Mid_RE,8,NY_Z_J_offshorewind_class3_moderate_fixed_1_3,OffShoreWind_Class3_Moderate_fixed_1,2030,Results_p1,all,1,0,MWh,1534792.640519904
p1_High_Elect_Mid_RE,8,NY_Z_J_offshorewind_class3_moderate_fixed_1_4,OffShoreWind_Class3_Moderate_fixed_1,2030,Results_p1,all,1,0,MWh,3590491.3775546686
p1_High_Elect_Mid_RE,8,NY_Z_J_offshorewind_class3_moderate_fixed_1_5,OffShoreWind_Class3_Moderate_fixed_1,2030,Results_p1,all,1,0,MWh,923499.8603945178
p1_High_Elect_Mid_RE,8,NY_Z_J_offshorewind_class3_moderate_fixed_0_0,OffShoreWind_Class3_Moderate_fixed_0,2030,Results_p1,all,1,0,MWh,1429222.175542148
p1_High_Elect_Mid_RE,8,NY_Z_J_offshorewind_class3_moderate_fixed_0_1,OffShoreWind_Class3_Moderate_fixed_0,2030,Results_p1,all,1,0,MWh,404936.2964934495
p1_High_Elect_Mid_RE,8,NY_Z_J_offshorewind_class3_moderate_fixed_0_2,OffShoreWind_Class3_Moderate_fixed_0,2030,Results_p1,all,1,0,MWh,1281762.9261311174
p1_High_Elect_Mid_RE,8,NY_Z_J_offshorewind_class3_moderate_fixed_0_3,OffShoreWind_Class3_Moderate_fixed_0,2030,Results_p1,all,1,0,MWh,635647.3403534767
p1_High_Elect_Mid_RE,8,NY_Z_J_offshorewind_class3_moderate_fixed_0_4,OffShoreWind_Class3_Moderate_fixed_0,2030,Results_p1,all,1,0,MWh,187407.9262227225
p1_High_Elect_Mid_RE,8,NY_Z_J_offshorewind_class3_moderate_fixed_0_5,OffShoreWind_Class3_Moderate_fixed_0,2030,Results_p1,all,1,0,MWh,362995.6671241011
p1_High_Elect_Mid_RE,8,NY_Z_J_offshorewind_class12_moderate_floating_0_0,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,all,1,0,MWh,0.4535751927276491
p1_High_Elect_Mid_RE,8,NY_Z_J_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,all,1,0,MWh,0.2939562561132418
p1_High_Elect_Mid_RE,8,NY_Z_J_offshorewind_class12_moderate_floating_0_2,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,all,1,0,MWh,0.3993512524926257
p1_High_Elect_Mid_RE,8,NY_Z_J_offshorewind_class12_moderate_floating_0_3,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,all,1,0,MWh,0.3429897550688045
p1_High_Elect_Mid_RE,8,NY_Z_J_offshorewind_class12_moderate_floating_0_4,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,all,1,0,MWh,0.4009176163407779
p1_High_Elect_Mid_RE,8,NY_Z_J_offshorewind_class12_moderate_floating_0_5,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,all,1,0,MWh,0.4041872921232976
p1_High_Elect_Mid_RE,8,NY_Z_J_offshorewind_class12_moderate_floating_1_0,OffShoreWind_Class12_Moderate_floating_1,2030,Results_p1,all,1,0,MWh,0.4052431249021219
p1_High_Elect_Mid_RE,8,NY_Z_J_offshorewind_class12_moderate_floating_1_1,OffShoreWind_Class12_Moderate_floating_1,2030,Results_p1,all,1,0,MWh,0.3476160746099746
p1_High_Elect_Mid_RE,8,NY_Z_J_offshorewind_class12_moderate_floating_1_2,OffShoreWind_Class12_Moderate_floating_1,2030,Results_p1,all,1,0,MWh,0.4306087746192211
p1_High_Elect_Mid_RE,8,NY_Z_J_offshorewind_class12_moderate_floating_1_3,OffShoreWind_Class12_Moderate_floating_1,2030,Results_p1,all,1,0,MWh,0.4180871015826901
p1_High_Elect_Mid_RE,8,NY_Z_J_offshorewind_class12_moderate_floating_1_4,OffShoreWind_Class12_Moderate_floating_1,2030,Results_p1,all,1,0,MWh,0.4216754945537726
p1_High_Elect_Mid_RE,8,NY_Z_J_offshorewind_class12_moderate_floating_1_5,OffShoreWind_Class12_Moderate_floating_1,2030,Results_p1,all,1,0,MWh,0.3982236821081919
p1_High_Elect_Mid_RE,9,NY_Z_K_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.250180573844553
p1_High_Elect_Mid_RE,10,PJM_EMAC_offshorewind_class3_moderate_fixed_1_0,OffShoreWind_Class3_Moderate_fixed_1,2030,Results_p1,all,1,0,MWh,2539138.345223646
p1_High_Elect_Mid_RE,10,PJM_EMAC_offshorewind_class3_moderate_fixed_1_1,OffShoreWind_Class3_Moderate_fixed_1,2030,Results_p1,all,1,0,MWh,2.8120911208832755
p1_High_Elect_Mid_RE,10,PJM_EMAC_offshorewind_class3_moderate_fixed_1_2,OffShoreWind_Class3_Moderate_fixed_1,2030,Results_p1,all,1,0,MWh,3.983931542670456
p1_High_Elect_Mid_RE,10,PJM_EMAC_offshorewind_class3_moderate_fixed_1_3,OffShoreWind_Class3_Moderate_fixed_1,2030,Results_p1,all,1,0,MWh,13356145.107011598
p1_High_Elect_Mid_RE,10,PJM_EMAC_offshorewind_class3_moderate_fixed_1_4,OffShoreWind_Class3_Moderate_fixed_1,2030,Results_p1,all,1,0,MWh,2.944012984484039
p1_High_Elect_Mid_RE,10,PJM_EMAC_offshorewind_class3_moderate_fixed_1_5,OffShoreWind_Class3_Moderate_fixed_1,2030,Results_p1,all,1,0,MWh,0.3559248386925618
p1_High_Elect_Mid_RE,10,PJM_EMAC_offshorewind_class3_moderate_fixed_0_0,OffShoreWind_Class3_Moderate_fixed_0,2030,Results_p1,all,1,0,MWh,1.8430028829948384
p1_High_Elect_Mid_RE,10,PJM_EMAC_offshorewind_class3_moderate_fixed_0_1,OffShoreWind_Class3_Moderate_fixed_0,2030,Results_p1,all,1,0,MWh,4.621073321340984
p1_High_Elect_Mid_RE,10,PJM_EMAC_offshorewind_class3_moderate_fixed_0_2,OffShoreWind_Class3_Moderate_fixed_0,2030,Results_p1,all,1,0,MWh,0.7536685665614559
p1_High_Elect_Mid_RE,10,PJM_EMAC_offshorewind_class3_moderate_fixed_0_3,OffShoreWind_Class3_Moderate_fixed_0,2030,Results_p1,all,1,0,MWh,0.2055423994484735
p1_High_Elect_Mid_RE,10,PJM_EMAC_offshorewind_class3_moderate_fixed_0_4,OffShoreWind_Class3_Moderate_fixed_0,2030,Results_p1,all,1,0,MWh,0.125611373328746
p1_High_Elect_Mid_RE,10,PJM_EMAC_offshorewind_class3_moderate_fixed_0_5,OffShoreWind_Class3_Moderate_fixed_0,2030,Results_p1,all,1,0,MWh,0.1275807924491201
p1_High_Elect_Mid_RE,10,PJM_EMAC_offshorewind_class12_moderate_floating_0_0,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,all,1,0,MWh,0.268942542672949
p1_High_Elect_Mid_RE,10,PJM_EMAC_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,all,1,0,MWh,0.2414390144060476
p1_High_Elect_Mid_RE,10,PJM_EMAC_offshorewind_class12_moderate_floating_0_2,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,all,1,0,MWh,0.0799580110711315
p1_High_Elect_Mid_RE,10,PJM_EMAC_offshorewind_class12_moderate_floating_0_3,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,all,1,0,MWh,0.1922078478640201
p1_High_Elect_Mid_RE,10,PJM_EMAC_offshorewind_class12_moderate_floating_0_4,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,all,1,0,MWh,0.0866507132962431
p1_High_Elect_Mid_RE,10,PJM_EMAC_offshorewind_class12_moderate_floating_0_5,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,all,1,0,MWh,0.066724330955748
p1_High_Elect_Mid_RE,10,PJM_EMAC_offshorewind_class12_moderate_floating_1_0,OffShoreWind_Class12_Moderate_floating_1,2030,Results_p1,all,1,0,MWh,0.3499590747563539
p1_High_Elect_Mid_RE,10,PJM_EMAC_offshorewind_class12_moderate_floating_1_1,OffShoreWind_Class12_Moderate_floating_1,2030,Results_p1,all,1,0,MWh,0.3603813764533404
p1_High_Elect_Mid_RE,10,PJM_EMAC_offshorewind_class12_moderate_floating_1_2,OffShoreWind_Class12_Moderate_floating_1,2030,Results_p1,all,1,0,MWh,0.2934901668463547
p1_High_Elect_Mid_RE,10,PJM_EMAC_offshorewind_class12_moderate_floating_1_3,OffShoreWind_Class12_Moderate_floating_1,2030,Results_p1,all,1,0,MWh,0.3111436242447577
p1_High_Elect_Mid_RE,10,PJM_EMAC_offshorewind_class12_moderate_floating_1_4,OffShoreWind_Class12_Moderate_floating_1,2030,Results_p1,all,1,0,MWh,0.2794584978693959
p1_High_Elect_Mid_RE,10,PJM_EMAC_offshorewind_class12_moderate_floating_1_5,OffShoreWind_Class12_Moderate_floating_1,2030,Results_p1,all,1,0,MWh,0.357275521162433
p1_High_Elect_Mid_RE,10,PJM_EMAC_landbasedwind_class1_moderate_1,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,1.3697969437449502
p1_High_Elect_Mid_RE,10,PJM_EMAC_landbasedwind_class1_moderate_2,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,1.3825309485187052
p1_High_Elect_Mid_RE,10,PJM_EMAC_landbasedwind_class1_moderate_3,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.6885110491391225
p1_High_Elect_Mid_RE,10,PJM_EMAC_landbasedwind_class1_moderate_4,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.930149962612749
p1_High_Elect_Mid_RE,10,PJM_EMAC_landbasedwind_class1_moderate_5,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.3295207664635536
p1_High_Elect_Mid_RE,10,PJM_EMAC_landbasedwind_class1_moderate_6,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.4711903224041542
p1_High_Elect_Mid_RE,10,PJM_EMAC_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.9924118089744908
p1_High_Elect_Mid_RE,10,PJM_EMAC_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,4.484186056750763
p1_High_Elect_Mid_RE,10,PJM_EMAC_utilitypv_class1_moderate_3,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.7401301605602993
p1_High_Elect_Mid_RE,10,PJM_EMAC_utilitypv_class1_moderate_4,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,1.1383087963785952
p1_High_Elect_Mid_RE,10,PJM_EMAC_utilitypv_class1_moderate_5,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.6118052185223151
p1_High_Elect_Mid_RE,10,PJM_EMAC_utilitypv_class1_moderate_6,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.8722729696147068
p1_High_Elect_Mid_RE,11,PJM_Rest_offshorewind_class3_moderate_fixed_1_0,OffShoreWind_Class3_Moderate_fixed_1,2030,Results_p1,all,1,0,MWh,9.520896490762803
p1_High_Elect_Mid_RE,11,PJM_Rest_offshorewind_class3_moderate_fixed_1_1,OffShoreWind_Class3_Moderate_fixed_1,2030,Results_p1,all,1,0,MWh,1990888.5054645373
p1_High_Elect_Mid_RE,11,PJM_Rest_offshorewind_class3_moderate_fixed_1_2,OffShoreWind_Class3_Moderate_fixed_1,2030,Results_p1,all,1,0,MWh,1522091.520578244
p1_High_Elect_Mid_RE,11,PJM_Rest_offshorewind_class3_moderate_fixed_1_3,OffShoreWind_Class3_Moderate_fixed_1,2030,Results_p1,all,1,0,MWh,14.719317602513144
p1_High_Elect_Mid_RE,11,PJM_Rest_offshorewind_class3_moderate_fixed_1_4,OffShoreWind_Class3_Moderate_fixed_1,2030,Results_p1,all,1,0,MWh,5.981126736873672
p1_High_Elect_Mid_RE,11,PJM_Rest_offshorewind_class3_moderate_fixed_1_5,OffShoreWind_Class3_Moderate_fixed_1,2030,Results_p1,all,1,0,MWh,1.2871606827603896
p1_High_Elect_Mid_RE,11,PJM_Rest_offshorewind_class3_moderate_fixed_0_0,OffShoreWind_Class3_Moderate_fixed_0,2030,Results_p1,all,1,0,MWh,9540735.63851908
p1_High_Elect_Mid_RE,11,PJM_Rest_offshorewind_class3_moderate_fixed_0_1,OffShoreWind_Class3_Moderate_fixed_0,2030,Results_p1,all,1,0,MWh,2.0685418016582764
p1_High_Elect_Mid_RE,11,PJM_Rest_offshorewind_class3_moderate_fixed_0_2,OffShoreWind_Class3_Moderate_fixed_0,2030,Results_p1,all,1,0,MWh,4.37410023441356
p1_High_Elect_Mid_RE,11,PJM_Rest_offshorewind_class3_moderate_fixed_0_3,OffShoreWind_Class3_Moderate_fixed_0,2030,Results_p1,all,1,0,MWh,12.413694795691312
p1_High_Elect_Mid_RE,11,PJM_Rest_offshorewind_class3_moderate_fixed_0_4,OffShoreWind_Class3_Moderate_fixed_0,2030,Results_p1,all,1,0,MWh,3.558191412374302
p1_High_Elect_Mid_RE,11,PJM_Rest_offshorewind_class3_moderate_fixed_0_5,OffShoreWind_Class3_Moderate_fixed_0,2030,Results_p1,all,1,0,MWh,0.9590931859278904
p1_High_Elect_Mid_RE,11,PJM_Rest_offshorewind_class12_moderate_floating_0_0,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,all,1,0,MWh,0.3235658477405998
p1_High_Elect_Mid_RE,11,PJM_Rest_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,all,1,0,MWh,0.2727569813812898
p1_High_Elect_Mid_RE,11,PJM_Rest_offshorewind_class12_moderate_floating_0_2,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,all,1,0,MWh,0.2497972394462382
p1_High_Elect_Mid_RE,11,PJM_Rest_offshorewind_class12_moderate_floating_0_3,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,all,1,0,MWh,0.1924861330285298
p1_High_Elect_Mid_RE,11,PJM_Rest_offshorewind_class12_moderate_floating_0_4,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,all,1,0,MWh,0.2852296368058817
p1_High_Elect_Mid_RE,11,PJM_Rest_offshorewind_class12_moderate_floating_0_5,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,all,1,0,MWh,0.244655053016646
p1_High_Elect_Mid_RE,11,PJM_Rest_landbasedwind_class1_moderate_1,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,24.50384716229728
p1_High_Elect_Mid_RE,11,PJM_Rest_landbasedwind_class1_moderate_2,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,36089647.115508966
p1_High_Elect_Mid_RE,11,PJM_Rest_landbasedwind_class1_moderate_3,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,3.516974081513672
p1_High_Elect_Mid_RE,11,PJM_Rest_landbasedwind_class1_moderate_4,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,23.637341930227457
p1_High_Elect_Mid_RE,11,PJM_Rest_landbasedwind_class1_moderate_5,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.747724914142604
