model,zone,resource_name,tech_type,planning_year,case,unit,start_value,end_value,new_build,existing
p1_High_Elect_Mid_RE,NY_Z_D,NY_Z_D_landbasedwind_class1_moderate_4,LandbasedWind_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0002887074868058,1,0
p1_High_Elect_Mid_RE,NY_Z_D,NY_Z_D_landbasedwind_class1_moderate_5,LandbasedWind_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0002651073026049,1,0
p1_High_Elect_Mid_RE,NY_Z_D,NY_Z_D_landbasedwind_class1_moderate_6,LandbasedWind_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0001642708331734,1,0
p1_High_Elect_Mid_RE,NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,0.0001908393822596,0,1
p1_High_Elect_Mid_RE,NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,0.0003930672695768,0,1
p1_High_Elect_Mid_RE,NY_Z_D,NY_Z_D_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,2030,Results_p1,MW,0.0,0.0005155267632559,1,0
p1_High_Elect_Mid_RE,NY_Z_D,NY_Z_D_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,2030,Results_p1,MW,0.0,0.0002060333530557,1,0
p1_High_Elect_Mid_RE,NY_Z_D,NY_Z_D_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,2030,Results_p1,MW,0.0,0.0006491153832986,1,0
p1_High_Elect_Mid_RE,NY_Z_D,NY_Z_D_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,2030,Results_p1,MW,0.0,0.0001474389074619,1,0
p1_High_Elect_Mid_RE,NY_Z_D,NY_Z_D_onshore_wind_turbine_1,Onshore Wind Turbine,2030,Results_p1,MW,0.0,0.0003904414772998,0,1
p1_High_Elect_Mid_RE,NY_Z_D,NY_Z_D_res_water_heat_1,res_water_heat,2030,Results_p1,MW,0.0,0.0012765066557909,0,1
p1_High_Elect_Mid_RE,NY_Z_D,NY_Z_D_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,MW,0.0,3050.444937106086,0,1
p1_High_Elect_Mid_RE,NY_Z_D,NY_Z_D_solar_photovoltaic_1,Solar Photovoltaic,2030,Results_p1,MW,0.0,0.0004945681296692,0,1
p1_High_Elect_Mid_RE,NY_Z_D,NY_Z_D_trans_light_duty_1,trans_light_duty,2030,Results_p1,MW,0.0,0.0003007331484445,0,1
p1_High_Elect_Mid_RE,NY_Z_D,NY_Z_D_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0001900223804324,1,0
p1_High_Elect_Mid_RE,NY_Z_D,NY_Z_D_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0001938110051768,1,0
p1_High_Elect_Mid_RE,NY_Z_D,NY_Z_D_utilitypv_class1_moderate_3,UtilityPV_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0005466325294983,1,0
p1_High_Elect_Mid_RE,NY_Z_D,NY_Z_D_utilitypv_class1_moderate_4,UtilityPV_Class1_Moderate_,2030,Results_p1,MW,0.0,211.5978317825144,1,0
p1_High_Elect_Mid_RE,NY_Z_D,NY_Z_D_utilitypv_class1_moderate_5,UtilityPV_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0004845079388744,1,0
p1_High_Elect_Mid_RE,NY_Z_D,NY_Z_D_utilitypv_class1_moderate_6,UtilityPV_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0014896700012834,1,0
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_battery_moderate_0,Battery_*_Moderate,2030,Results_p1,MW,0.0,0.0002126623541084,1,0
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_conventional_hydroelectric_1,Conventional Hydroelectric,2030,Results_p1,MW,0.0,0.0004321009210873,0,1
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_distributed_generation_1,distributed_generation,2030,Results_p1,MW,0.0,2226.712686002351,0,1
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,2030,Results_p1,MW,0.0,0.0027058364063847,0,1
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_landbasedwind_class1_moderate_1,LandbasedWind_Class1_Moderate_,2030,Results_p1,MW,0.0,0.000686061182026,1,0
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_landbasedwind_class1_moderate_2,LandbasedWind_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0006004112146599,1,0
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_landbasedwind_class1_moderate_3,LandbasedWind_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0002608349959955,1,0
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_landbasedwind_class1_moderate_4,LandbasedWind_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0003085332075083,1,0
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_landbasedwind_class1_moderate_5,LandbasedWind_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0008261412066792,1,0
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_landbasedwind_class1_moderate_6,LandbasedWind_Class1_Moderate_,2030,Results_p1,MW,0.0,696.6999912604801,1,0
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,0.0004579453758422,0,1
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,0.0007392813902296,0,1
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,0.0,0.0002487530845041,0,1
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,2030,Results_p1,MW,0.0,0.000316317346336,1,0
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,2030,Results_p1,MW,0.0,15226.310823485166,1,0
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,2030,Results_p1,MW,0.0,0.0027523491708337,1,0
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,2030,Results_p1,MW,0.0,0.0007142955865629,1,0
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_res_water_heat_1,res_water_heat,2030,Results_p1,MW,0.0,0.0007251328237113,0,1
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,MW,0.0,0.0003827355359235,0,1
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_solar_photovoltaic_1,Solar Photovoltaic,2030,Results_p1,MW,0.0,0.0002379959366421,0,1
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_trans_light_duty_1,trans_light_duty,2030,Results_p1,MW,0.0,0.0008226354908196,0,1
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0019960680949744,1,0
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0005141178121415,1,0
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_utilitypv_class1_moderate_3,UtilityPV_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0006675405425807,1,0
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_utilitypv_class1_moderate_4,UtilityPV_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0002268137130934,1,0
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_utilitypv_class1_moderate_5,UtilityPV_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0002309841633448,1,0
p1_High_Elect_Mid_RE,NY_Z_F,NY_Z_F_utilitypv_class1_moderate_6,UtilityPV_Class1_Moderate_,2030,Results_p1,MW,0.0,51.003707472629365,1,0
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_battery_moderate_0,Battery_*_Moderate,2030,Results_p1,MW,0.0,0.002621736241393,1,0
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_distributed_generation_1,distributed_generation,2030,Results_p1,MW,0.0,0.0009422846230797,0,1
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_landbasedwind_class1_moderate_1,LandbasedWind_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0007756225641038,1,0
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_landbasedwind_class1_moderate_2,LandbasedWind_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0004078477476565,1,0
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_landbasedwind_class1_moderate_3,LandbasedWind_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0002611072374341,1,0
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_landbasedwind_class1_moderate_4,LandbasedWind_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0003740609175263,1,0
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_landbasedwind_class1_moderate_5,LandbasedWind_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0009987546410481,1,0
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_landbasedwind_class1_moderate_6,LandbasedWind_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0002719819726964,1,0
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,0.0006129699180598,0,1
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,0.0002038190425555,0,1
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,0.0,0.0002655749412406,0,1
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,0.0,6246.627934619871,0,1
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,2030,Results_p1,MW,0.0,0.0029056021153162,1,0
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,2030,Results_p1,MW,0.0,0.001359614122284,1,0
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,2030,Results_p1,MW,0.0,0.0007046726280684,1,0
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,2030,Results_p1,MW,0.0,0.0004128246973388,1,0
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_res_water_heat_1,res_water_heat,2030,Results_p1,MW,0.0,0.0002603650776564,0,1
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,MW,0.0,6.799995696393208,0,1
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_solar_photovoltaic_1,Solar Photovoltaic,2030,Results_p1,MW,0.0,0.0003047424426059,0,1
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_trans_light_duty_1,trans_light_duty,2030,Results_p1,MW,0.0,0.0001079683827626,0,1
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0003034622815763,1,0
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate_,2030,Results_p1,MW,0.0,8.268323465027312e-05,1,0
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_utilitypv_class1_moderate_3,UtilityPV_Class1_Moderate_,2030,Results_p1,MW,0.0,7.51113111737665e-05,1,0
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_utilitypv_class1_moderate_4,UtilityPV_Class1_Moderate_,2030,Results_p1,MW,0.0,711.499994072906,1,0
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_utilitypv_class1_moderate_5,UtilityPV_Class1_Moderate_,2030,Results_p1,MW,0.0,1048.3999942151154,1,0
p1_High_Elect_Mid_RE,NY_Z_G-I,NY_Z_G-I_utilitypv_class1_moderate_6,UtilityPV_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0012139742386276,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_battery_moderate_0,Battery_*_Moderate,2030,Results_p1,MW,0.0,0.0032738707702785,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_distributed_generation_1,distributed_generation,2030,Results_p1,MW,0.0,0.0003737012967909,0,1
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,0.0007365400657133,0,1
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,694.9998920126784,0,1
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,0.0,808.7997601466203,0,1
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,0.0,1033.599650637512,0,1
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,2030,Results_p1,MW,0.0,464.99990398216494,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,2030,Results_p1,MW,0.0,1130.0967317356874,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,2030,Results_p1,MW,0.0,300.09678698936887,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,2030,Results_p1,MW,0.0,422.49999031404985,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_offshorewind_class12_moderate_floating_0_0,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,MW,0.0,121.19999664276862,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,MW,0.0,388.79998625130577,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_offshorewind_class12_moderate_floating_0_2,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,MW,0.0,198.7999876309845,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_offshorewind_class12_moderate_floating_0_3,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,MW,0.0,60.305517957747625,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_offshorewind_class12_moderate_floating_0_4,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,MW,0.0,113.79998859038812,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_offshorewind_class12_moderate_floating_0_5,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,MW,0.0,0.0001702751524274,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_offshorewind_class12_moderate_floating_1_0,OffShoreWind_Class12_Moderate_floating_1,2030,Results_p1,MW,0.0,0.0001155897057491,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_offshorewind_class12_moderate_floating_1_1,OffShoreWind_Class12_Moderate_floating_1,2030,Results_p1,MW,0.0,0.0001516838735695,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_offshorewind_class12_moderate_floating_1_2,OffShoreWind_Class12_Moderate_floating_1,2030,Results_p1,MW,0.0,0.0001323850354412,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_offshorewind_class12_moderate_floating_1_3,OffShoreWind_Class12_Moderate_floating_1,2030,Results_p1,MW,0.0,0.0001552380418867,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_offshorewind_class12_moderate_floating_1_4,OffShoreWind_Class12_Moderate_floating_1,2030,Results_p1,MW,0.0,0.000152513474258,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_offshorewind_class12_moderate_floating_1_5,OffShoreWind_Class12_Moderate_floating_1,2030,Results_p1,MW,0.0,0.0001544724234321,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_offshorewind_class3_moderate_fixed_0_0,OffShoreWind_Class3_Moderate_fixed_0,2030,Results_p1,MW,0.0,0.0001345599652478,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_offshorewind_class3_moderate_fixed_0_1,OffShoreWind_Class3_Moderate_fixed_0,2030,Results_p1,MW,0.0,0.000162906205982,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_offshorewind_class3_moderate_fixed_0_2,OffShoreWind_Class3_Moderate_fixed_0,2030,Results_p1,MW,0.0,0.0001604446528766,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_offshorewind_class3_moderate_fixed_0_3,OffShoreWind_Class3_Moderate_fixed_0,2030,Results_p1,MW,0.0,0.0001615436800472,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_offshorewind_class3_moderate_fixed_0_4,OffShoreWind_Class3_Moderate_fixed_0,2030,Results_p1,MW,0.0,0.0001566320591025,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_offshorewind_class3_moderate_fixed_0_5,OffShoreWind_Class3_Moderate_fixed_0,2030,Results_p1,MW,0.0,0.0001513555590677,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_offshorewind_class3_moderate_fixed_1_0,OffShoreWind_Class3_Moderate_fixed_1,2030,Results_p1,MW,0.0,731.7948626316168,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_offshorewind_class3_moderate_fixed_1_1,OffShoreWind_Class3_Moderate_fixed_1,2030,Results_p1,MW,0.0,0.0009219507925672,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_offshorewind_class3_moderate_fixed_1_2,OffShoreWind_Class3_Moderate_fixed_1,2030,Results_p1,MW,0.0,0.0012832951453723,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_offshorewind_class3_moderate_fixed_1_3,OffShoreWind_Class3_Moderate_fixed_1,2030,Results_p1,MW,0.0,3968.19775364048,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_offshorewind_class3_moderate_fixed_1_4,OffShoreWind_Class3_Moderate_fixed_1,2030,Results_p1,MW,0.0,0.0010330896860939,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_offshorewind_class3_moderate_fixed_1_5,OffShoreWind_Class3_Moderate_fixed_1,2030,Results_p1,MW,0.0,0.0001729498854414,1,0
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_res_water_heat_1,res_water_heat,2030,Results_p1,MW,0.0,0.0006840791287846,0,1
p1_High_Elect_Mid_RE,NY_Z_J,NY_Z_J_trans_light_duty_1,trans_light_duty,2030,Results_p1,MW,0.0,0.0014954631555801,0,1
p1_High_Elect_Mid_RE,NY_Z_K,NY_Z_K_battery_moderate_0,Battery_*_Moderate,2030,Results_p1,MW,0.0,0.0003242965761237,1,0
p1_High_Elect_Mid_RE,NY_Z_K,NY_Z_K_distributed_generation_1,distributed_generation,2030,Results_p1,MW,0.0,0.0001065444206921,0,1
p1_High_Elect_Mid_RE,NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,6.912828205358546e-05,0,1
p1_High_Elect_Mid_RE,NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,7.02309345584386e-05,0,1
p1_High_Elect_Mid_RE,NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,0.0,0.0001110969224277,0,1
p1_High_Elect_Mid_RE,NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,0.0,9.804431451605644e-05,0,1
p1_High_Elect_Mid_RE,NY_Z_K,NY_Z_K_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,2030,Results_p1,MW,0.0,4.646277754175023e-05,1,0
p1_High_Elect_Mid_RE,NY_Z_K,NY_Z_K_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,2030,Results_p1,MW,0.0,9.628114215316308e-05,1,0
p1_High_Elect_Mid_RE,NY_Z_K,NY_Z_K_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,2030,Results_p1,MW,0.0,4.706950649677964e-05,1,0
p1_High_Elect_Mid_RE,NY_Z_K,NY_Z_K_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,2030,Results_p1,MW,0.0,3.77622033528658e-05,1,0
p1_High_Elect_Mid_RE,NY_Z_K,NY_Z_K_res_water_heat_1,res_water_heat,2030,Results_p1,MW,0.0,0.0001409094726129,0,1
p1_High_Elect_Mid_RE,NY_Z_K,NY_Z_K_trans_light_duty_1,trans_light_duty,2030,Results_p1,MW,0.0,0.0001433218042895,0,1
p1_High_Elect_Mid_RE,NY_Z_K,NY_Z_K_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0001188509490411,1,0
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_battery_moderate_0,Battery_*_Moderate,2030,Results_p1,MW,0.0,0.0001263968180236,1,0
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_biomass_1,Biomass,2030,Results_p1,MW,0.0,0.0001166689978334,0,1
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,Conventional Hydroelectric,2030,Results_p1,MW,0.0,0.0001421449876849,0,1
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_conventional_steam_coal_1,Conventional Steam Coal,2030,Results_p1,MW,0.0,0.0005011515896514,0,1
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_distributed_generation_1,distributed_generation,2030,Results_p1,MW,0.0,0.0004839294810033,0,1
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,2030,Results_p1,MW,0.0,0.0003271586223832,0,1
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_landbasedwind_class1_moderate_1,LandbasedWind_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0003750814888308,1,0
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_landbasedwind_class1_moderate_2,LandbasedWind_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0001935506904729,1,0
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_landbasedwind_class1_moderate_3,LandbasedWind_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0002327405859467,1,0
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_landbasedwind_class1_moderate_4,LandbasedWind_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0005678309001867,1,0
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_landbasedwind_class1_moderate_5,LandbasedWind_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0021878400491883,1,0
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_landbasedwind_class1_moderate_6,LandbasedWind_Class1_Moderate_,2030,Results_p1,MW,0.0,0.0004223359578488,1,0
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,0.0006033886276418,0,1
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,0.0003500154807736,0,1
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_3,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,0.0,0.000453162467598,0,1
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,0.0,0.0031418913032862,0,1
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,0.0,574.3991880440209,0,1
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,2030,Results_p1,MW,0.0,443.97163031395314,0,1
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,2030,Results_p1,MW,0.0,0.0048206297699776,1,0
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,2030,Results_p1,MW,0.0,0.0019022138053135,1,0
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,2030,Results_p1,MW,0.0,0.0004712641849157,1,0
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_nuclear_1,Nuclear,2030,Results_p1,MW,0.0,2831.6102153984048,1,0
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_nuclear_2,Nuclear,2030,Results_p1,MW,0.0,0.0007227115981344,1,0
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,2030,Results_p1,MW,0.0,0.0013965713602587,1,0
p1_High_Elect_Mid_RE,PJM_EMAC,PJM_EMAC_offshorewind_class12_moderate_floating_0_0,OffShoreWind_Class12_Moderate_floating_0,2030,Results_p1,MW,0.0,0.0042540166295885,1,0
